,SC,DKS,DISH,ORI,SLG,UHS,JEF,UGI,UTHR,FAF,KIM,SEB,FNF,QRTEA,NXST,VST,CACI,BWA,EVRG,IVZ,PNW,PHM,ARW,INGR,TPR,MHK,TOL,MTG,NWSA,CACC,ATO,KNX,MRO,MDU,UNM,BKH,BG,POR,VER,XRX,MOS,AMKR,ESGR,AFG,RDN,ESNT,LKQ,STLD,KMPR,SLM,EQT,OMF,MTZ,SIGI,FL,WPC,EVR,KBH,CLR,CUZ,JLL,BERY,AL,LNT,BPOP,PINC,THG,AYI,LPX,SF,SNX,WLK,WHR,FHN,SWI,HII,GL,IDA,RS,SLGN,UHAL,OGS,TKR,VLY,ZION,PB,PAG,BOKF,EQH,CBOE,CSL,NYCB,AIZ,CF,CLH,HSIC,JBL,NRG,THO,VNT,JNPR,HIW,AN,CIEN,KRC,LAZ,DOC,SAIC,BC,CW,HR,SEIC,REYN,PWR,CNA,MSM,ACI,RE,OZK,MMS,SNA,ALSN,GPK,ASGN,HE,WU,UBSI,SNV,PPC,COG,RBC,RGA,CASY,ESI,LOPE,NEU,TXT,CC,SRC,WCC,PRGO,AAP,JAZZ,LEG,ACC,BRX,AMG,ACHC,G,NNN,SCI,STOR,SON,STWD,HRC,CCK,NI,BXMT,CR,CFR,FLO,LNC,OHI,OSK,PRI,WWD,PSN,WRK,PNFP,LPLA,CMA,FCN,EWBC,FCNCA,GNTX,LEA,AGCO,CDK,HUN,KSS,CRI,REG,IPG,RHI,ALLE,NDSN,LECO,DCI,RXN,TAP,EME,FLS,NVST,LW,DEI,CFX,AXTA,NLY,Y,AOS,BLDR,AGNC,OC,CNP,VOYA,OGE,POST,DXC,ASH,NWL,WRB,TRGP,NFG,M,SSB,CHRW,Axis Capital Holdings Limited,WBS,HFC,ROLL,PII,PSB,PVH,WEA.,VMI,AXS,WAL,EHC,COLM,HTA,AWI,HUBB,LSTR,NABL WI,LFUS,US Dollar,IFF,018000.KQ,n/a,688101.SS,IAC,UFPI,FYBR,DISCA,PFSI,LGIH,X,L,GT,GPS,LUMN,LAD,HRB,LITE,SJM,OGN,NRZ,RNR,UMBF,UMPQ,PACW,GTES,ADS,CPB,HOG,MPW,REZI,BWXT,FBHS,SSD,AVNT,PKG,OLLI,HELE,ENS,SMG,SKX,ADT,AMED,ERIE,MAN,WSO,ATR,BLD,CTRA,RRX,RPM,BJ,HHC,HAS,BAH,IPGP,FMC,CHE,NRA.,RL,MPLN,CHX,ALK,CBSH,LANC,EXEL,SUM
01/03/2022,0.0,0.0,0.52,0.74,0.59,0.66,0.73,0.75,0.0,0.81,0.16,0.67,0.8,0.6,0.0,0.0,0.57,0.72,0.0,0.0,0.54,0.86,0.66,0.0,0.0,0.7,0.9,0.67,0.0,0.48,0.66,0.82,0.66,0.57,0.55,0.62,0.78,0.62,0.0,0.78,0.76,0.0,0.73,0.62,0.65,0.72,0.0,0.73,0.36,0.0,0.0,0.63,0.44,0.6,0.67,0.0,0.0,0.0,0.4,0.3,0.46,0.5,0.78,0.0,0.58,0.29,0.56,0.34,0.0,0.43,0.0,0.74,0.79,0.56,0.0,0.53,0.59,0.3,0.79,0.46,0.0,0.0,0.59,0.43,0.57,0.42,0.58,0.65,0.0,0.0,0.0,0.39,0.27,0.36,0.0,0.28,0.5,0.58,0.59,0.25,0.18,0.0,0.53,0.62,0.7,0.27,0.0,0.27,0.0,0.3,0.0,0.43,0.47,0.0,0.58,0.29,0.27,0.76,0.45,0.4,0.57,0.42,0.28,0.0,0.42,0.37,0.42,0.45,0.0,0.0,0.0,0.55,0.29,0.0,0.54,0.0,0.0,0.16,0.29,0.31,0.0,0.16,0.0,0.38,0.0,0.0,0.0,0.0,0.16,0.31,0.16,0.0,0.0,0.0,0.0,0.0,0.32,0.42,0.44,0.0,0.32,0.41,0.27,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.32,0.0,0.0,0.44,0.64,0.52,0.0,0.81,0.74,0.43,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.45,0.0,0.0,0.0,0.16,0.65,0.75,0.39,1.13,0.0,0.73,0.0,0.75,0.64,0.0,0.53,0.5,0.41,0.31,0.0,0.34,0.66,0.45,0.34,0.0,0.29,0.55,0.0,0.51,0.0,0.43,0.0,0.0,0.49,0.0,0.24,0.28,0.16,0.0,0.16,0.31,0.0,0.16,0.0,0.0,0.0,0.48,0.0,0.71,0.93,0.74,0.67,0.8,0.74,0.73,0.59,0.66,0.44,0.57,0.52,0.52,0.71,0.63,0.52,0.54,0.51,0.46,0.4,0.42,0.41,0.32,0.43,0.43,0.49,0.43,0.25,0.33,0.36,0.33,0.27,0.24,0.3,0.29,0.3,0.29,0.29,0.31,0.0,0.0,0.16,0.0,0.18,0.26,0.31,0.18,0.17,0.16,0.16,0.0,0.0,0.17,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.36
01/03/2022,0.0,0.0,0.52,0.74,0.58,0.65,0.73,0.75,0.0,0.81,0.17,0.67,0.8,0.59,0.0,0.0,0.57,0.72,0.0,0.0,0.54,0.86,0.66,0.15,0.0,0.71,0.91,0.67,0.0,0.49,0.66,0.83,0.67,0.58,0.54,0.62,0.8,0.63,0.0,0.78,0.76,0.0,0.73,0.63,0.65,0.72,0.0,0.74,0.37,0.0,0.0,0.63,0.45,0.6,0.66,0.0,0.0,0.0,0.4,0.3,0.45,0.5,0.78,0.0,0.59,0.3,0.56,0.34,0.0,0.43,0.0,0.74,0.8,0.56,0.0,0.54,0.58,0.3,0.79,0.47,0.0,0.0,0.59,0.43,0.57,0.42,0.59,0.65,0.0,0.0,0.0,0.4,0.27,0.35,0.0,0.28,0.5,0.0,0.59,0.25,0.18,0.0,0.53,0.62,0.7,0.26,0.0,0.27,0.0,0.31,0.0,0.43,0.48,0.0,0.58,0.29,0.27,0.76,0.45,0.4,0.57,0.43,0.28,0.0,0.42,0.37,0.42,0.45,0.0,0.0,0.0,0.55,0.29,0.0,0.54,0.0,0.0,0.16,0.29,0.32,0.0,0.16,0.0,0.38,0.0,0.0,0.0,0.0,0.16,0.31,0.16,0.0,0.0,0.0,0.0,0.0,0.32,0.42,0.45,0.0,0.32,0.41,0.27,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.32,0.0,0.0,0.44,0.65,0.53,0.0,0.82,0.73,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.45,0.0,0.0,0.0,0.16,0.64,0.74,0.39,1.15,0.0,0.74,0.0,0.75,0.65,0.0,0.53,0.5,0.41,0.31,0.0,0.34,0.64,0.45,0.34,0.0,0.28,0.55,0.0,0.51,0.0,0.43,0.0,0.0,0.49,0.0,0.24,0.28,0.16,0.0,0.16,0.32,0.0,0.16,0.0,0.0,0.0,0.22,0.0,0.7,0.94,0.73,0.64,0.79,0.76,0.75,0.6,0.67,0.43,0.56,0.52,0.52,0.7,0.63,0.52,0.54,0.51,0.46,0.4,0.42,0.41,0.32,0.43,0.43,0.49,0.44,0.25,0.33,0.36,0.34,0.28,0.24,0.3,0.3,0.31,0.29,0.29,0.3,0.0,0.0,0.16,0.0,0.19,0.25,0.31,0.18,0.17,0.16,0.16,0.0,0.0,0.17,0.16,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.32
01/03/2022,0.0,0.0,0.52,0.74,0.58,0.65,0.73,0.75,0.0,0.81,0.17,0.67,0.8,0.59,0.0,0.0,0.57,0.72,0.0,0.0,0.54,0.86,0.66,0.15,0.0,0.71,0.91,0.67,0.0,0.49,0.66,0.83,0.67,0.58,0.54,0.62,0.8,0.63,0.0,0.78,0.76,0.0,0.73,0.63,0.65,0.72,0.0,0.74,0.37,0.0,0.0,0.63,0.45,0.6,0.66,0.0,0.0,0.0,0.4,0.3,0.45,0.5,0.78,0.0,0.59,0.3,0.56,0.34,0.0,0.43,0.0,0.74,0.8,0.56,0.0,0.54,0.58,0.3,0.79,0.47,0.0,0.0,0.59,0.43,0.57,0.42,0.59,0.65,0.0,0.0,0.0,0.4,0.27,0.35,0.0,0.28,0.5,0.0,0.59,0.25,0.18,0.0,0.53,0.62,0.7,0.26,0.0,0.27,0.0,0.31,0.0,0.43,0.48,0.0,0.58,0.29,0.27,0.76,0.45,0.4,0.57,0.43,0.28,0.0,0.42,0.37,0.42,0.45,0.0,0.0,0.0,0.55,0.29,0.0,0.54,0.0,0.0,0.16,0.29,0.32,0.0,0.16,0.0,0.38,0.0,0.0,0.0,0.0,0.16,0.31,0.16,0.0,0.0,0.0,0.0,0.0,0.32,0.42,0.45,0.0,0.32,0.41,0.27,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.32,0.0,0.0,0.44,0.65,0.53,0.0,0.82,0.73,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.45,0.0,0.0,0.0,0.16,0.64,0.74,0.39,1.15,0.0,0.74,0.0,0.75,0.65,0.0,0.53,0.5,0.41,0.31,0.0,0.34,0.64,0.45,0.34,0.0,0.28,0.55,0.0,0.51,0.0,0.43,0.0,0.0,0.49,0.0,0.24,0.28,0.16,0.0,0.16,0.32,0.0,0.16,0.0,0.0,0.0,0.22,0.0,0.7,0.94,0.73,0.64,0.79,0.76,0.75,0.6,0.67,0.43,0.56,0.52,0.52,0.7,0.63,0.52,0.54,0.51,0.46,0.4,0.42,0.41,0.32,0.43,0.43,0.49,0.44,0.25,0.33,0.36,0.34,0.28,0.24,0.3,0.3,0.31,0.29,0.29,0.3,0.0,0.0,0.16,0.0,0.19,0.25,0.31,0.18,0.17,0.16,0.16,0.0,0.0,0.17,0.16,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.32
01/04/2022,0.0,0.0,0.52,0.74,0.58,0.65,0.73,0.75,0.0,0.81,0.17,0.67,0.8,0.59,0.0,0.0,0.57,0.72,0.0,0.0,0.54,0.86,0.66,0.15,0.0,0.71,0.91,0.67,0.0,0.49,0.66,0.83,0.67,0.58,0.54,0.62,0.8,0.63,0.0,0.78,0.76,0.0,0.73,0.63,0.65,0.72,0.0,0.74,0.37,0.0,0.0,0.63,0.45,0.6,0.66,0.0,0.0,0.0,0.4,0.3,0.45,0.5,0.78,0.0,0.59,0.3,0.56,0.34,0.0,0.43,0.0,0.74,0.8,0.56,0.0,0.54,0.58,0.3,0.79,0.47,0.0,0.0,0.59,0.43,0.57,0.42,0.59,0.65,0.0,0.0,0.0,0.4,0.27,0.35,0.0,0.28,0.5,0.0,0.59,0.25,0.18,0.0,0.53,0.62,0.7,0.26,0.0,0.27,0.0,0.31,0.0,0.43,0.48,0.0,0.58,0.29,0.27,0.76,0.45,0.4,0.57,0.43,0.28,0.0,0.42,0.37,0.42,0.45,0.0,0.0,0.0,0.55,0.29,0.0,0.54,0.0,0.0,0.16,0.29,0.32,0.0,0.16,0.0,0.38,0.0,0.0,0.0,0.0,0.16,0.31,0.16,0.0,0.0,0.0,0.0,0.0,0.32,0.42,0.45,0.0,0.32,0.41,0.27,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.32,0.0,0.0,0.44,0.65,0.53,0.0,0.82,0.73,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.45,0.0,0.0,0.0,0.16,0.64,0.74,0.39,1.15,0.0,0.74,0.0,0.75,0.65,0.0,0.53,0.5,0.41,0.31,0.0,0.34,0.64,0.45,0.34,0.0,0.28,0.55,0.0,0.51,0.0,0.43,0.0,0.0,0.49,0.0,0.24,0.28,0.16,0.0,0.16,0.32,0.0,0.16,0.0,0.0,0.0,0.22,0.0,0.7,0.94,0.73,0.64,0.79,0.76,0.75,0.6,0.67,0.43,0.56,0.52,0.52,0.7,0.63,0.52,0.54,0.51,0.46,0.4,0.42,0.41,0.32,0.43,0.43,0.49,0.44,0.25,0.33,0.36,0.34,0.28,0.24,0.3,0.3,0.31,0.29,0.29,0.3,0.0,0.0,0.16,0.0,0.19,0.25,0.31,0.18,0.17,0.16,0.16,0.0,0.0,0.17,0.16,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.32
01/05/2022,0.0,0.0,0.52,0.74,0.58,0.65,0.73,0.75,0.0,0.81,0.17,0.67,0.8,0.59,0.0,0.0,0.57,0.72,0.0,0.0,0.54,0.86,0.66,0.15,0.0,0.71,0.91,0.67,0.0,0.49,0.66,0.83,0.67,0.58,0.54,0.62,0.8,0.63,0.0,0.78,0.76,0.0,0.73,0.63,0.65,0.72,0.0,0.74,0.37,0.0,0.0,0.63,0.45,0.6,0.66,0.0,0.0,0.0,0.4,0.3,0.45,0.5,0.78,0.0,0.59,0.3,0.56,0.34,0.0,0.43,0.0,0.74,0.8,0.56,0.0,0.54,0.58,0.3,0.79,0.47,0.0,0.0,0.59,0.43,0.57,0.42,0.59,0.65,0.0,0.0,0.0,0.4,0.27,0.35,0.0,0.28,0.5,0.0,0.59,0.25,0.18,0.0,0.53,0.62,0.7,0.26,0.0,0.27,0.0,0.31,0.0,0.43,0.48,0.0,0.58,0.29,0.27,0.76,0.45,0.4,0.57,0.43,0.28,0.0,0.42,0.37,0.42,0.45,0.0,0.0,0.0,0.55,0.29,0.0,0.54,0.0,0.0,0.16,0.29,0.32,0.0,0.16,0.0,0.38,0.0,0.0,0.0,0.0,0.16,0.31,0.16,0.0,0.0,0.0,0.0,0.0,0.32,0.42,0.45,0.0,0.32,0.41,0.27,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.32,0.0,0.0,0.44,0.65,0.53,0.0,0.82,0.73,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.45,0.0,0.0,0.0,0.16,0.64,0.74,0.39,1.15,0.0,0.74,0.0,0.75,0.65,0.0,0.53,0.5,0.41,0.31,0.0,0.34,0.64,0.45,0.34,0.0,0.28,0.55,0.0,0.51,0.0,0.43,0.0,0.0,0.49,0.0,0.24,0.28,0.16,0.0,0.16,0.32,0.0,0.16,0.0,0.0,0.0,0.22,0.0,0.7,0.94,0.73,0.64,0.79,0.76,0.75,0.6,0.67,0.43,0.56,0.52,0.52,0.7,0.63,0.52,0.54,0.51,0.46,0.4,0.42,0.41,0.32,0.43,0.43,0.49,0.44,0.25,0.33,0.36,0.34,0.28,0.24,0.3,0.3,0.31,0.29,0.29,0.3,0.0,0.0,0.16,0.0,0.19,0.25,0.31,0.18,0.17,0.16,0.16,0.0,0.0,0.17,0.16,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.32
01/06/2022,0.0,0.0,0.53,0.73,0.61,0.66,0.73,0.74,0.0,0.8,0.16,0.66,0.78,0.61,0.0,0.0,0.58,0.72,0.0,0.0,0.53,0.84,0.67,0.15,0.0,0.72,0.88,0.67,0.0,0.46,0.66,0.82,0.68,0.57,0.56,0.62,0.8,0.62,0.0,0.78,0.78,0.0,0.74,0.61,0.64,0.72,0.0,0.73,0.37,0.0,0.0,0.63,0.45,0.59,0.68,0.0,0.0,0.0,0.41,0.31,0.45,0.5,0.79,0.0,0.59,0.29,0.56,0.34,0.0,0.44,0.0,0.74,0.79,0.57,0.0,0.53,0.59,0.3,0.78,0.46,0.0,0.0,0.58,0.43,0.57,0.42,0.58,0.66,0.0,0.0,0.0,0.4,0.27,0.35,0.0,0.28,0.5,0.0,0.59,0.25,0.18,0.0,0.52,0.62,0.71,0.27,0.0,0.28,0.0,0.3,0.0,0.43,0.48,0.0,0.59,0.29,0.26,0.75,0.45,0.4,0.56,0.43,0.29,0.0,0.42,0.38,0.42,0.46,0.0,0.0,0.0,0.56,0.29,0.0,0.55,0.0,0.0,0.16,0.29,0.31,0.0,0.16,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.31,0.16,0.15,0.0,0.0,0.0,0.0,0.31,0.43,0.45,0.0,0.32,0.42,0.28,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.32,0.0,0.0,0.44,0.65,0.53,0.0,0.83,0.73,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.45,0.0,0.0,0.0,0.16,0.66,0.73,0.38,1.11,0.0,0.73,0.0,0.76,0.64,0.0,0.55,0.49,0.41,0.31,0.0,0.34,0.67,0.46,0.34,0.0,0.29,0.56,0.0,0.51,0.0,0.44,0.0,0.0,0.49,0.0,0.25,0.28,0.16,0.0,0.16,0.31,0.0,0.16,0.0,0.0,0.0,0.22,0.0,0.72,0.92,0.72,0.69,0.79,0.72,0.75,0.6,0.68,0.45,0.57,0.52,0.54,0.71,0.63,0.53,0.55,0.5,0.46,0.4,0.42,0.41,0.33,0.43,0.43,0.48,0.44,0.25,0.32,0.35,0.34,0.27,0.24,0.3,0.3,0.31,0.29,0.29,0.31,0.0,0.0,0.16,0.0,0.18,0.25,0.31,0.17,0.17,0.16,0.16,0.0,0.0,0.17,0.16,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.38
01/07/2022,0.0,0.0,0.53,0.73,0.62,0.66,0.74,0.73,0.0,0.79,0.17,0.64,0.79,0.61,0.0,0.0,0.58,0.75,0.0,0.0,0.52,0.84,0.66,0.0,0.0,0.72,0.88,0.68,0.0,0.44,0.66,0.81,0.7,0.57,0.57,0.61,0.79,0.61,0.0,0.8,0.77,0.0,0.74,0.62,0.64,0.71,0.0,0.74,0.37,0.0,0.0,0.64,0.45,0.57,0.64,0.0,0.0,0.0,0.42,0.3,0.45,0.49,0.79,0.0,0.6,0.29,0.56,0.34,0.0,0.44,0.0,0.76,0.8,0.58,0.0,0.53,0.6,0.3,0.78,0.45,0.0,0.0,0.61,0.44,0.58,0.43,0.58,0.66,0.0,0.0,0.0,0.4,0.27,0.35,0.0,0.28,0.5,0.57,0.58,0.25,0.17,0.0,0.51,0.6,0.72,0.27,0.0,0.28,0.0,0.3,0.0,0.43,0.47,0.0,0.59,0.29,0.26,0.74,0.46,0.4,0.58,0.44,0.29,0.16,0.42,0.37,0.42,0.47,0.0,0.0,0.0,0.56,0.28,0.0,0.54,0.0,0.0,0.17,0.29,0.32,0.0,0.15,0.0,0.39,0.0,0.0,0.0,0.0,0.15,0.3,0.16,0.0,0.0,0.0,0.0,0.0,0.31,0.42,0.45,0.0,0.32,0.43,0.28,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.31,0.0,0.0,0.45,0.67,0.54,0.0,0.83,0.72,0.44,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.44,0.0,0.0,0.0,0.16,0.66,0.73,0.38,1.12,0.0,0.74,0.0,0.78,0.63,0.0,0.55,0.49,0.42,0.31,0.0,0.34,0.68,0.47,0.35,0.0,0.3,0.55,0.0,0.52,0.0,0.44,0.0,0.0,0.49,0.0,0.25,0.27,0.16,0.0,0.16,0.31,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.71,0.93,0.7,0.72,0.77,0.71,0.76,0.6,0.69,0.45,0.56,0.51,0.54,0.7,0.63,0.52,0.54,0.48,0.46,0.4,0.43,0.42,0.34,0.43,0.44,0.48,0.44,0.25,0.33,0.35,0.34,0.27,0.23,0.3,0.3,0.3,0.3,0.29,0.3,0.0,0.0,0.16,0.0,0.18,0.27,0.32,0.17,0.16,0.16,0.16,0.15,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.44
01/10/2022,0.0,0.0,0.52,0.74,0.64,0.65,0.74,0.73,0.0,0.8,0.16,0.65,0.8,0.61,0.0,0.0,0.57,0.77,0.0,0.0,0.53,0.82,0.66,0.15,0.0,0.7,0.85,0.69,0.0,0.45,0.66,0.79,0.72,0.57,0.59,0.61,0.81,0.61,0.0,0.8,0.75,0.0,0.76,0.62,0.66,0.73,0.0,0.75,0.37,0.0,0.0,0.65,0.45,0.57,0.63,0.0,0.0,0.0,0.45,0.31,0.43,0.49,0.8,0.0,0.63,0.28,0.56,0.33,0.0,0.45,0.0,0.76,0.78,0.61,0.0,0.54,0.61,0.3,0.79,0.46,0.0,0.0,0.62,0.45,0.61,0.44,0.58,0.68,0.0,0.0,0.0,0.41,0.27,0.34,0.0,0.28,0.49,0.54,0.59,0.25,0.17,0.0,0.5,0.59,0.73,0.27,0.0,0.28,0.0,0.3,0.0,0.44,0.47,0.0,0.59,0.28,0.27,0.75,0.48,0.39,0.57,0.44,0.28,0.0,0.42,0.37,0.43,0.49,0.0,0.0,0.0,0.56,0.29,0.0,0.55,0.0,0.0,0.17,0.29,0.32,0.0,0.16,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.3,0.15,0.0,0.0,0.0,0.0,0.0,0.31,0.42,0.45,0.15,0.32,0.43,0.28,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.31,0.15,0.0,0.44,0.67,0.54,0.0,0.82,0.71,0.42,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.43,0.0,0.0,0.0,0.16,0.65,0.72,0.38,1.09,0.0,0.74,0.0,0.79,0.63,0.0,0.55,0.48,0.43,0.31,0.0,0.33,0.65,0.49,0.35,0.0,0.31,0.56,0.0,0.52,0.0,0.44,0.0,0.0,0.49,0.0,0.23,0.27,0.15,0.0,0.15,0.29,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.69,0.92,0.74,0.69,0.77,0.69,0.77,0.6,0.69,0.45,0.57,0.51,0.52,0.69,0.64,0.53,0.54,0.49,0.47,0.41,0.45,0.41,0.33,0.44,0.44,0.48,0.42,0.24,0.32,0.34,0.33,0.27,0.22,0.29,0.29,0.3,0.3,0.27,0.28,0.0,0.0,0.16,0.0,0.17,0.26,0.31,0.17,0.16,0.16,0.16,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.4
01/11/2022,0.0,0.0,0.77,0.75,0.81,0.74,0.75,0.71,0.0,0.72,0.58,0.73,0.74,0.77,0.0,0.0,0.59,0.62,0.0,0.0,0.58,0.66,0.57,0.15,0.0,0.7,0.52,0.78,0.58,0.4,0.44,0.7,0.64,0.59,0.66,0.43,0.75,0.58,0.0,0.61,0.74,0.0,0.76,0.58,0.77,0.76,0.0,0.73,0.16,0.0,0.0,0.77,0.44,0.56,0.7,0.0,0.0,0.0,0.64,0.3,0.42,0.43,0.76,0.0,0.65,0.71,0.45,0.29,0.0,0.47,0.0,0.77,0.56,0.65,0.0,0.6,0.47,0.29,0.74,0.43,0.0,0.0,0.62,0.46,0.64,0.46,0.58,0.46,0.0,0.0,0.0,0.62,0.29,0.0,0.28,0.29,0.29,0.68,0.74,0.43,0.0,0.15,0.7,0.27,0.77,0.46,0.0,0.3,0.0,0.29,0.0,0.45,0.3,0.0,0.61,0.29,0.15,0.59,0.47,0.42,0.59,0.45,0.29,0.42,0.3,0.46,0.47,0.48,0.0,0.0,0.0,0.46,0.29,0.0,0.59,0.0,0.0,0.31,0.29,0.28,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.44,0.45,0.16,0.15,0.62,0.61,0.46,0.15,0.15,0.0,0.77,0.0,0.0,0.48,0.28,0.32,0.0,0.29,0.44,0.61,0.29,0.74,0.71,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.29,0.15,0.43,0.0,0.0,0.0,0.0,0.74,0.58,0.0,0.53,0.0,0.72,0.0,0.79,0.42,0.15,0.6,0.28,0.46,0.3,0.0,0.44,0.58,0.49,0.29,0.0,0.33,0.74,0.0,0.61,0.0,0.58,0.0,0.0,0.59,0.0,0.29,0.28,0.0,0.0,0.0,0.27,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.73,0.55,0.74,0.92,0.7,0.63,0.77,0.61,0.59,0.45,0.64,0.73,0.0,0.43,0.46,0.62,0.59,0.0,0.3,0.0,0.64,0.6,0.77,0.46,0.46,0.28,0.41,0.3,0.27,0.27,0.29,0.44,0.42,0.0,0.29,0.29,0.46,0.27,0.0,0.15,0.3,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.29,0.26,0.16,0.16,0.15,0.15,0.15,96.49
01/12/2022,0.0,0.0,0.77,0.75,0.81,0.74,0.75,0.71,0.0,0.72,0.58,0.73,0.74,0.77,0.0,0.0,0.59,0.62,0.0,0.0,0.58,0.66,0.57,0.15,0.0,0.7,0.52,0.78,0.58,0.4,0.44,0.7,0.64,0.59,0.66,0.43,0.75,0.58,0.0,0.61,0.74,0.0,0.76,0.58,0.77,0.76,0.0,0.73,0.16,0.0,0.0,0.77,0.44,0.56,0.7,0.0,0.0,0.0,0.64,0.3,0.42,0.43,0.76,0.0,0.65,0.71,0.45,0.29,0.0,0.47,0.0,0.77,0.56,0.65,0.0,0.6,0.47,0.29,0.74,0.43,0.0,0.0,0.62,0.46,0.64,0.46,0.58,0.46,0.0,0.0,0.0,0.62,0.29,0.0,0.28,0.29,0.29,0.68,0.74,0.43,0.0,0.15,0.7,0.27,0.77,0.46,0.0,0.3,0.0,0.29,0.0,0.45,0.3,0.0,0.61,0.29,0.15,0.59,0.47,0.42,0.59,0.45,0.29,0.42,0.3,0.46,0.47,0.48,0.0,0.0,0.0,0.46,0.29,0.0,0.59,0.0,0.0,0.31,0.29,0.28,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.44,0.45,0.16,0.15,0.62,0.61,0.46,0.15,0.15,0.0,0.77,0.0,0.0,0.48,0.28,0.32,0.0,0.29,0.44,0.61,0.29,0.74,0.71,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.29,0.15,0.43,0.0,0.0,0.0,0.0,0.74,0.58,0.0,0.53,0.0,0.72,0.0,0.79,0.42,0.15,0.6,0.28,0.46,0.3,0.0,0.44,0.58,0.49,0.29,0.0,0.33,0.74,0.0,0.61,0.0,0.58,0.0,0.0,0.59,0.0,0.29,0.28,0.0,0.0,0.0,0.27,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.73,0.55,0.74,0.92,0.7,0.63,0.77,0.61,0.59,0.45,0.64,0.73,0.0,0.43,0.46,0.62,0.59,0.0,0.3,0.0,0.64,0.6,0.77,0.46,0.46,0.28,0.41,0.3,0.27,0.27,0.29,0.44,0.42,0.0,0.29,0.29,0.46,0.27,0.0,0.15,0.3,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.29,0.26,0.16,0.16,0.15,0.15,0.15,96.49
