,ASAN,SYKE,TTD,MSTR,APPN,SPT,BILL,AVLR,WK,COUP,SPLK,SMAR,FIVN,HUBS,NET,EVBG,DOMO,CRWD,VRNS,RIOT,PAYC,DOCU,DDOG,ZUO,RPD,SQ,NOW,MARA,CDAY,ATEN,PCTY,DT,RNG,ADBE,NTNX,SAIL,QADA,RAMP,FTNT,ZM,TYL,IT,ESTC,JCOM,DCT,BKI,ZS,BL,PYPL,ALTR,MSFT,CDNS,PAYA,ZEN,PANW,ACN,JAMF,PRFT,PTC,PEGA,ADSK,CRNC,SNPS,INTU,ZNGA,ANSS,BOX,AZPN,SPSC,VRRM,CNXC,LPSN,ALRM,MIME,VERX,CRM,MGI,DBX,PD,QLYS,AGYS,WDAY,PLAN,AYX,PAYX,ECOM,MA,EGHT,GWRE,CSOD,MANH,MSP,RPAY,QTWO,CSGS,FICO,EPAM,V,MITK,IMXI,G,JKHY,CLDR,BR,EXLS,MCFE,MDLA,ADP,MNTV,EPAY,PFPT,ORCL,WORK,TTEC,DLB,TDC,PLTR,AFRM,BLKB,FIS,GPN,NUAN,NEWR,SSNC,SWI,UPLD,AI,VG,EVTC,FEYE,FISV,APPF,TENB,EVOP,IIIV,BNFT,EA,MODN,CVLT,ZIXI,XM,NLOK,FOUR,CTSH,PRGS,CTXS,ATVI,OSPN,WEX,YEXT,VRNT,PRO,VMW,ACIW,DXC,AVYA,FLT,ENV,APPS,TTWO,UIS,XPER,PING,ADS,CDK,WU,BTRS,DMRC,IBM,MMS,SCPL,TLS,PLTK,VERI,ETWO,CLSK,EEFT,IDCC,SKLZ,EBIX,CNDT,Sabre Corp.,AMSWA,CASS,STATE STREET INSTITUTIONAL LIQ STATE STR,U.S. Dollar,SABR,Skillz Inc. Class A,Cleanspark Inc.,SDA.AX,N-able Inc.,NABL WI,002810.KS,GVMXX,SWIEUR,SSIXX,NABL,603121.SS,n/a,GSKY,OLO,GDYN,NCR,APP,KNBE,CTLP,HCKT,CCSI,MNDT,ZD,KD WI,LYLTV,LYLT,KD,TASK,CFLT,BSY,U,NCNO,SUMO,YOU,S,LTCH,MTTR,MQ,PATH,PAYO,AVPT,PYCR,CCCS,LAW,FLYW,GTLB,EMBK,CWAN,FRSH,TWKS,INFA,TOST,CXM,AMPL,BFH,SUM
01/03/2022,0.55,0.0,0.49,0.46,0.48,0.49,0.48,0.46,0.48,0.51,0.51,0.54,0.52,0.45,0.0,0.53,0.51,0.52,0.49,0.44,0.49,0.53,0.5,0.47,0.51,0.45,0.5,0.42,0.49,0.52,0.49,0.48,0.52,0.43,0.48,0.52,0.0,0.5,0.53,0.5,0.51,0.51,0.52,0.0,0.53,0.55,0.52,0.48,0.5,0.51,0.49,0.5,0.47,0.52,0.52,0.54,0.61,0.46,0.5,0.49,0.51,0.5,0.5,0.47,0.52,0.5,0.51,0.51,0.5,0.51,0.52,0.49,0.52,0.49,0.44,0.47,0.48,0.5,0.51,0.52,0.48,0.49,0.5,0.47,0.54,0.48,0.51,0.49,0.49,0.0,0.51,0.53,0.5,0.5,0.51,0.53,0.47,0.5,0.51,0.46,0.51,0.52,0.0,0.5,0.52,0.49,0.0,0.51,0.49,0.52,0.0,0.42,0.0,0.53,0.53,0.5,0.48,0.44,0.5,0.52,0.53,0.49,0.53,0.52,0.0,0.47,0.48,0.49,0.5,0.0,0.5,0.5,0.58,0.53,0.52,0.33,0.53,0.52,0.5,0.0,0.52,0.53,0.53,0.53,0.49,0.58,0.57,0.52,0.53,0.48,0.52,0.52,0.51,0.52,0.52,0.5,0.5,0.5,0.58,0.54,0.53,0.47,0.49,0.45,0.52,0.49,0.49,0.43,0.53,0.51,0.42,0.48,0.48,0.48,0.49,0.37,0.48,0.52,0.43,0.49,0.49,0.0,0.47,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.44,0.48,0.47,0.51,0.5,0.42,0.31,0.51,0.52,0.0,0.0,0.0,0.0,0.5,0.64,0.59,0.51,0.51,0.5,0.5,0.6,0.51,0.48,0.46,0.48,0.49,0.53,0.49,0.49,0.49,0.46,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.68
01/03/2022,0.55,0.0,0.49,0.46,0.48,0.49,0.48,0.46,0.48,0.51,0.51,0.54,0.52,0.45,0.0,0.53,0.51,0.52,0.49,0.44,0.49,0.53,0.5,0.47,0.51,0.45,0.5,0.42,0.49,0.52,0.49,0.48,0.52,0.43,0.48,0.52,0.0,0.5,0.53,0.5,0.51,0.51,0.52,0.0,0.53,0.55,0.52,0.48,0.5,0.51,0.49,0.5,0.47,0.52,0.52,0.54,0.61,0.46,0.5,0.49,0.51,0.5,0.5,0.47,0.52,0.5,0.51,0.51,0.5,0.51,0.52,0.49,0.52,0.49,0.44,0.47,0.48,0.5,0.51,0.52,0.48,0.49,0.5,0.47,0.54,0.48,0.51,0.49,0.49,0.0,0.51,0.53,0.5,0.5,0.51,0.53,0.47,0.5,0.51,0.46,0.51,0.52,0.0,0.5,0.52,0.49,0.0,0.51,0.49,0.52,0.0,0.42,0.0,0.53,0.53,0.5,0.48,0.44,0.5,0.52,0.53,0.49,0.53,0.52,0.0,0.47,0.48,0.49,0.5,0.0,0.5,0.5,0.58,0.53,0.52,0.33,0.53,0.52,0.5,0.0,0.52,0.53,0.53,0.53,0.49,0.58,0.57,0.52,0.53,0.48,0.52,0.52,0.51,0.52,0.52,0.5,0.5,0.5,0.58,0.54,0.53,0.47,0.49,0.45,0.52,0.49,0.49,0.43,0.53,0.51,0.42,0.48,0.48,0.48,0.49,0.37,0.48,0.52,0.43,0.49,0.49,0.0,0.47,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.44,0.48,0.47,0.51,0.5,0.42,0.31,0.51,0.52,0.0,0.0,0.0,0.0,0.5,0.64,0.59,0.51,0.51,0.5,0.5,0.6,0.51,0.48,0.46,0.48,0.49,0.53,0.49,0.49,0.49,0.46,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.68
01/04/2022,0.55,0.0,0.49,0.46,0.48,0.49,0.48,0.46,0.48,0.51,0.51,0.54,0.52,0.45,0.0,0.53,0.51,0.52,0.49,0.44,0.49,0.53,0.5,0.47,0.51,0.45,0.5,0.42,0.49,0.52,0.49,0.48,0.52,0.43,0.48,0.52,0.0,0.5,0.53,0.5,0.51,0.51,0.52,0.0,0.53,0.55,0.52,0.48,0.5,0.51,0.49,0.5,0.47,0.52,0.52,0.54,0.61,0.46,0.5,0.49,0.51,0.5,0.5,0.47,0.52,0.5,0.51,0.51,0.5,0.51,0.52,0.49,0.52,0.49,0.44,0.47,0.48,0.5,0.51,0.52,0.48,0.49,0.5,0.47,0.54,0.48,0.51,0.49,0.49,0.0,0.51,0.53,0.5,0.5,0.51,0.53,0.47,0.5,0.51,0.46,0.51,0.52,0.0,0.5,0.52,0.49,0.0,0.51,0.49,0.52,0.0,0.42,0.0,0.53,0.53,0.5,0.48,0.44,0.5,0.52,0.53,0.49,0.53,0.52,0.0,0.47,0.48,0.49,0.5,0.0,0.5,0.5,0.58,0.53,0.52,0.33,0.53,0.52,0.5,0.0,0.52,0.53,0.53,0.53,0.49,0.58,0.57,0.52,0.53,0.48,0.52,0.52,0.51,0.52,0.52,0.5,0.5,0.5,0.58,0.54,0.53,0.47,0.49,0.45,0.52,0.49,0.49,0.43,0.53,0.51,0.42,0.48,0.48,0.48,0.49,0.37,0.48,0.52,0.43,0.49,0.49,0.0,0.47,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.44,0.48,0.47,0.51,0.5,0.42,0.31,0.51,0.52,0.0,0.0,0.0,0.0,0.5,0.64,0.59,0.51,0.51,0.5,0.5,0.6,0.51,0.48,0.46,0.48,0.49,0.53,0.49,0.49,0.49,0.46,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.68
01/05/2022,0.54,0.0,0.48,0.45,0.46,0.48,0.48,0.45,0.48,0.5,0.52,0.54,0.52,0.45,0.0,0.53,0.5,0.51,0.48,0.43,0.49,0.52,0.51,0.47,0.5,0.44,0.5,0.4,0.5,0.53,0.49,0.49,0.5,0.43,0.48,0.52,0.0,0.49,0.54,0.49,0.52,0.52,0.52,0.0,0.54,0.56,0.52,0.49,0.5,0.53,0.49,0.5,0.48,0.51,0.52,0.54,0.59,0.46,0.5,0.49,0.52,0.5,0.5,0.47,0.51,0.5,0.51,0.51,0.5,0.52,0.52,0.48,0.52,0.5,0.43,0.47,0.5,0.51,0.5,0.52,0.49,0.48,0.5,0.47,0.55,0.48,0.51,0.47,0.49,0.0,0.52,0.53,0.49,0.5,0.52,0.53,0.48,0.5,0.52,0.47,0.52,0.52,0.0,0.51,0.53,0.5,0.0,0.52,0.49,0.53,0.0,0.42,0.0,0.52,0.53,0.5,0.48,0.44,0.5,0.52,0.53,0.5,0.54,0.52,0.0,0.46,0.46,0.5,0.5,0.0,0.5,0.49,0.58,0.54,0.53,0.33,0.52,0.52,0.51,0.0,0.52,0.53,0.52,0.54,0.49,0.58,0.56,0.52,0.53,0.48,0.53,0.52,0.51,0.52,0.52,0.5,0.5,0.5,0.57,0.53,0.53,0.47,0.49,0.45,0.52,0.49,0.49,0.43,0.53,0.51,0.43,0.48,0.47,0.48,0.48,0.35,0.49,0.52,0.42,0.49,0.5,0.0,0.48,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.44,0.49,0.48,0.52,0.5,0.43,0.31,0.51,0.52,0.0,0.0,0.0,0.0,0.49,0.63,0.59,0.51,0.51,0.5,0.49,0.57,0.5,0.48,0.44,0.48,0.49,0.56,0.48,0.48,0.48,0.46,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.62
01/06/2022,0.52,0.0,0.47,0.46,0.46,0.46,0.45,0.44,0.47,0.52,0.52,0.53,0.52,0.42,0.0,0.53,0.5,0.49,0.48,0.43,0.48,0.54,0.46,0.46,0.5,0.45,0.48,0.4,0.5,0.51,0.48,0.47,0.51,0.43,0.48,0.5,0.0,0.52,0.49,0.49,0.5,0.49,0.5,0.0,0.54,0.55,0.49,0.48,0.51,0.49,0.48,0.49,0.52,0.51,0.51,0.53,0.61,0.44,0.5,0.48,0.52,0.52,0.49,0.46,0.52,0.49,0.51,0.51,0.49,0.54,0.52,0.48,0.52,0.49,0.46,0.47,0.49,0.51,0.5,0.51,0.48,0.47,0.49,0.48,0.53,0.47,0.52,0.5,0.49,0.0,0.5,0.53,0.53,0.5,0.53,0.54,0.45,0.51,0.52,0.48,0.52,0.54,0.0,0.5,0.53,0.49,0.0,0.51,0.49,0.53,0.0,0.42,0.0,0.53,0.53,0.51,0.48,0.41,0.5,0.54,0.56,0.49,0.51,0.52,0.0,0.47,0.47,0.5,0.5,0.0,0.51,0.5,0.56,0.54,0.56,0.34,0.53,0.53,0.5,0.0,0.52,0.53,0.54,0.54,0.49,0.6,0.57,0.53,0.54,0.48,0.53,0.53,0.52,0.52,0.53,0.51,0.51,0.5,0.58,0.53,0.53,0.48,0.49,0.46,0.53,0.5,0.5,0.45,0.54,0.52,0.41,0.5,0.49,0.47,0.48,0.35,0.5,0.53,0.43,0.51,0.52,0.0,0.49,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.44,0.5,0.49,0.51,0.48,0.42,0.32,0.51,0.51,0.0,0.0,0.0,0.0,0.53,0.63,0.54,0.51,0.49,0.51,0.5,0.58,0.47,0.49,0.41,0.5,0.49,0.55,0.48,0.47,0.48,0.45,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.56
01/07/2022,0.51,0.0,0.46,0.46,0.47,0.43,0.43,0.42,0.45,0.51,0.52,0.52,0.52,0.39,0.0,0.51,0.49,0.48,0.47,0.47,0.47,0.54,0.45,0.46,0.49,0.43,0.47,0.42,0.49,0.51,0.47,0.46,0.5,0.43,0.48,0.5,0.0,0.51,0.49,0.49,0.51,0.5,0.5,0.0,0.54,0.55,0.46,0.48,0.51,0.49,0.48,0.49,0.54,0.51,0.5,0.54,0.59,0.44,0.51,0.48,0.52,0.54,0.49,0.46,0.51,0.49,0.51,0.52,0.49,0.55,0.53,0.47,0.53,0.5,0.46,0.47,0.5,0.52,0.48,0.49,0.49,0.45,0.49,0.47,0.54,0.46,0.54,0.5,0.5,0.0,0.5,0.52,0.53,0.5,0.53,0.55,0.45,0.52,0.51,0.5,0.53,0.55,0.0,0.51,0.53,0.5,0.0,0.52,0.48,0.53,0.0,0.43,0.0,0.54,0.55,0.52,0.48,0.37,0.5,0.55,0.58,0.5,0.5,0.53,0.0,0.48,0.46,0.5,0.51,0.0,0.53,0.5,0.54,0.55,0.56,0.36,0.54,0.52,0.51,0.0,0.48,0.55,0.53,0.56,0.5,0.61,0.58,0.54,0.57,0.47,0.54,0.53,0.54,0.54,0.56,0.55,0.53,0.51,0.57,0.55,0.54,0.49,0.49,0.49,0.54,0.51,0.49,0.44,0.56,0.53,0.4,0.49,0.48,0.48,0.48,0.36,0.51,0.54,0.4,0.51,0.56,0.0,0.49,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.44,0.49,0.52,0.49,0.5,0.42,0.32,0.51,0.5,0.0,0.0,0.0,0.0,0.52,0.6,0.51,0.49,0.47,0.5,0.49,0.55,0.47,0.46,0.39,0.49,0.48,0.55,0.51,0.47,0.48,0.42,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.59
01/10/2022,0.47,0.0,0.45,0.45,0.45,0.41,0.42,0.42,0.44,0.48,0.53,0.51,0.53,0.37,0.0,0.51,0.47,0.47,0.46,0.43,0.45,0.52,0.44,0.45,0.49,0.42,0.47,0.39,0.47,0.51,0.46,0.46,0.49,0.41,0.49,0.51,0.0,0.51,0.48,0.5,0.5,0.5,0.49,0.0,0.54,0.57,0.45,0.48,0.52,0.49,0.49,0.49,0.53,0.51,0.5,0.55,0.58,0.44,0.52,0.45,0.52,0.54,0.49,0.46,0.52,0.5,0.52,0.54,0.48,0.55,0.55,0.47,0.53,0.53,0.44,0.45,0.51,0.52,0.47,0.5,0.5,0.47,0.49,0.46,0.56,0.47,0.56,0.49,0.49,0.0,0.5,0.53,0.55,0.5,0.55,0.55,0.44,0.54,0.52,0.52,0.54,0.57,0.0,0.52,0.53,0.53,0.0,0.54,0.49,0.56,0.0,0.44,0.0,0.54,0.56,0.53,0.47,0.36,0.48,0.59,0.61,0.53,0.5,0.55,0.0,0.49,0.46,0.53,0.53,0.0,0.55,0.51,0.53,0.55,0.57,0.36,0.56,0.52,0.53,0.0,0.47,0.57,0.52,0.58,0.5,0.63,0.59,0.54,0.6,0.46,0.56,0.52,0.56,0.55,0.57,0.53,0.56,0.52,0.55,0.55,0.55,0.5,0.48,0.5,0.56,0.53,0.47,0.44,0.59,0.54,0.4,0.48,0.48,0.44,0.47,0.34,0.53,0.55,0.38,0.52,0.61,0.0,0.49,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.42,0.46,0.53,0.48,0.51,0.43,0.33,0.52,0.52,0.0,0.0,0.0,0.0,0.51,0.57,0.5,0.49,0.46,0.49,0.48,0.52,0.46,0.45,0.35,0.46,0.45,0.55,0.5,0.45,0.47,0.41,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.66
01/11/2022,0.48,0.0,0.45,0.43,0.46,0.42,0.42,0.4,0.45,0.47,0.55,0.47,0.54,0.37,0.0,0.51,0.48,0.5,0.47,0.42,0.45,0.5,0.44,0.45,0.46,0.41,0.46,0.37,0.46,0.51,0.46,0.46,0.49,0.41,0.49,0.51,0.0,0.5,0.5,0.49,0.5,0.49,0.49,0.0,0.52,0.57,0.45,0.48,0.53,0.49,0.49,0.48,0.53,0.52,0.52,0.52,0.58,0.42,0.51,0.46,0.52,0.55,0.48,0.44,0.51,0.48,0.53,0.53,0.45,0.55,0.51,0.47,0.51,0.53,0.46,0.46,0.52,0.52,0.49,0.5,0.51,0.47,0.51,0.48,0.55,0.46,0.56,0.5,0.49,0.0,0.49,0.53,0.53,0.51,0.56,0.57,0.42,0.54,0.51,0.51,0.55,0.57,0.0,0.51,0.52,0.53,0.0,0.54,0.49,0.56,0.0,0.45,0.0,0.53,0.55,0.53,0.46,0.37,0.47,0.6,0.63,0.53,0.53,0.56,0.0,0.49,0.47,0.53,0.52,0.0,0.56,0.52,0.55,0.57,0.59,0.35,0.56,0.53,0.52,0.0,0.46,0.58,0.55,0.56,0.5,0.62,0.58,0.54,0.62,0.46,0.56,0.51,0.56,0.55,0.57,0.5,0.58,0.52,0.52,0.53,0.54,0.5,0.48,0.51,0.57,0.55,0.45,0.44,0.58,0.53,0.4,0.46,0.49,0.44,0.46,0.32,0.54,0.54,0.37,0.52,0.59,0.0,0.49,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.42,0.44,0.53,0.47,0.49,0.44,0.32,0.53,0.52,0.0,0.0,0.0,0.0,0.52,0.58,0.55,0.48,0.46,0.49,0.47,0.51,0.47,0.42,0.35,0.47,0.47,0.54,0.5,0.46,0.46,0.44,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.49
01/12/2022,0.48,0.0,0.45,0.43,0.46,0.42,0.42,0.4,0.45,0.47,0.55,0.47,0.54,0.37,0.0,0.51,0.48,0.5,0.47,0.42,0.45,0.5,0.44,0.45,0.46,0.41,0.46,0.37,0.46,0.51,0.46,0.46,0.49,0.41,0.49,0.51,0.0,0.5,0.5,0.49,0.5,0.49,0.49,0.0,0.52,0.57,0.45,0.48,0.53,0.49,0.49,0.48,0.53,0.52,0.52,0.52,0.58,0.42,0.51,0.46,0.52,0.55,0.48,0.44,0.51,0.48,0.53,0.53,0.45,0.55,0.51,0.47,0.51,0.53,0.46,0.46,0.52,0.52,0.49,0.5,0.51,0.47,0.51,0.48,0.55,0.46,0.56,0.5,0.49,0.0,0.49,0.53,0.53,0.51,0.56,0.57,0.42,0.54,0.51,0.51,0.55,0.57,0.0,0.51,0.52,0.53,0.0,0.54,0.49,0.56,0.0,0.45,0.0,0.53,0.55,0.53,0.46,0.37,0.47,0.6,0.63,0.53,0.53,0.56,0.0,0.49,0.47,0.53,0.52,0.0,0.56,0.52,0.55,0.57,0.59,0.35,0.56,0.53,0.52,0.0,0.46,0.58,0.55,0.56,0.5,0.62,0.58,0.54,0.62,0.46,0.56,0.51,0.56,0.55,0.57,0.5,0.58,0.52,0.52,0.53,0.54,0.5,0.48,0.51,0.57,0.55,0.45,0.44,0.58,0.53,0.4,0.46,0.49,0.44,0.46,0.32,0.54,0.54,0.37,0.52,0.59,0.0,0.49,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.42,0.44,0.53,0.47,0.49,0.44,0.32,0.53,0.52,0.0,0.0,0.0,0.0,0.52,0.58,0.55,0.48,0.46,0.49,0.47,0.51,0.47,0.42,0.35,0.47,0.47,0.54,0.5,0.46,0.46,0.44,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.49
01/13/2022,0.48,0.0,0.45,0.42,0.45,0.42,0.42,0.42,0.46,0.5,0.56,0.46,0.55,0.38,0.0,0.5,0.48,0.51,0.45,0.41,0.46,0.5,0.44,0.44,0.47,0.42,0.47,0.38,0.46,0.51,0.47,0.47,0.5,0.42,0.49,0.5,0.0,0.51,0.52,0.49,0.5,0.48,0.51,0.0,0.55,0.57,0.48,0.49,0.51,0.48,0.48,0.48,0.49,0.52,0.52,0.52,0.58,0.41,0.5,0.46,0.51,0.54,0.48,0.44,0.71,0.48,0.53,0.53,0.46,0.55,0.51,0.48,0.52,0.53,0.46,0.46,0.52,0.52,0.49,0.51,0.49,0.48,0.53,0.47,0.54,0.45,0.55,0.49,0.49,0.0,0.5,0.53,0.51,0.48,0.56,0.57,0.41,0.52,0.52,0.5,0.54,0.57,0.0,0.5,0.51,0.53,0.0,0.52,0.47,0.56,0.0,0.46,0.0,0.52,0.55,0.56,0.46,0.36,0.49,0.59,0.62,0.53,0.54,0.56,0.0,0.5,0.46,0.53,0.52,0.0,0.55,0.53,0.58,0.56,0.59,0.35,0.54,0.54,0.54,0.0,0.46,0.58,0.53,0.56,0.5,0.63,0.57,0.55,0.61,0.46,0.56,0.51,0.57,0.55,0.56,0.49,0.56,0.51,0.53,0.46,0.53,0.49,0.47,0.52,0.57,0.54,0.46,0.44,0.57,0.54,0.41,0.45,0.52,0.44,0.46,0.32,0.54,0.55,0.37,0.52,0.59,0.0,0.49,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.42,0.45,0.53,0.48,0.5,0.44,0.32,0.54,0.52,0.0,0.0,0.0,0.0,0.52,0.59,0.57,0.48,0.48,0.49,0.47,0.5,0.48,0.41,0.36,0.44,0.47,0.53,0.49,0.45,0.46,0.45,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.63
01/14/2022,0.48,0.0,0.45,0.42,0.45,0.42,0.42,0.42,0.46,0.5,0.56,0.46,0.55,0.38,0.0,0.5,0.48,0.51,0.45,0.41,0.46,0.5,0.44,0.44,0.47,0.42,0.47,0.38,0.46,0.51,0.47,0.47,0.5,0.42,0.49,0.5,0.0,0.51,0.52,0.49,0.5,0.48,0.51,0.0,0.55,0.57,0.48,0.49,0.51,0.48,0.48,0.48,0.49,0.52,0.52,0.52,0.58,0.41,0.5,0.46,0.51,0.54,0.48,0.44,0.71,0.48,0.53,0.53,0.46,0.55,0.51,0.48,0.52,0.53,0.46,0.46,0.52,0.52,0.49,0.51,0.49,0.48,0.53,0.47,0.54,0.45,0.55,0.49,0.49,0.0,0.5,0.53,0.51,0.48,0.56,0.57,0.41,0.52,0.52,0.5,0.54,0.57,0.0,0.5,0.51,0.53,0.0,0.52,0.47,0.56,0.0,0.46,0.0,0.52,0.55,0.56,0.46,0.36,0.49,0.59,0.62,0.53,0.54,0.56,0.0,0.5,0.46,0.53,0.52,0.0,0.55,0.53,0.58,0.56,0.59,0.35,0.54,0.54,0.54,0.0,0.46,0.58,0.53,0.56,0.5,0.63,0.57,0.55,0.61,0.46,0.56,0.51,0.57,0.55,0.56,0.49,0.56,0.51,0.53,0.46,0.53,0.49,0.47,0.52,0.57,0.54,0.46,0.44,0.57,0.54,0.41,0.45,0.52,0.44,0.46,0.32,0.54,0.55,0.37,0.52,0.59,0.0,0.49,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.42,0.45,0.53,0.48,0.5,0.44,0.32,0.54,0.52,0.0,0.0,0.0,0.0,0.52,0.59,0.57,0.48,0.48,0.49,0.47,0.5,0.48,0.41,0.36,0.44,0.47,0.53,0.49,0.45,0.46,0.45,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.63
01/17/2022,0.49,0.0,0.43,0.44,0.42,0.38,0.39,0.41,0.47,0.49,0.58,0.46,0.51,0.35,0.0,0.48,0.49,0.47,0.43,0.42,0.44,0.49,0.42,0.44,0.45,0.41,0.43,0.37,0.44,0.49,0.45,0.47,0.52,0.42,0.48,0.5,0.0,0.51,0.5,0.47,0.5,0.49,0.45,0.0,0.53,0.56,0.44,0.46,0.52,0.48,0.48,0.48,0.51,0.53,0.5,0.51,0.58,0.4,0.51,0.47,0.52,0.53,0.49,0.44,0.78,0.47,0.53,0.55,0.46,0.56,0.54,0.48,0.52,0.55,0.41,0.46,0.54,0.54,0.48,0.5,0.5,0.48,0.53,0.49,0.55,0.47,0.57,0.51,0.49,0.0,0.5,0.55,0.51,0.46,0.56,0.58,0.42,0.54,0.52,0.53,0.55,0.57,0.0,0.49,0.52,0.54,0.0,0.53,0.46,0.57,0.0,0.46,0.0,0.55,0.56,0.55,0.45,0.34,0.5,0.6,0.64,0.54,0.55,0.57,0.0,0.57,0.45,0.54,0.52,0.0,0.57,0.51,0.57,0.56,0.59,0.36,0.56,0.52,0.55,0.0,0.45,0.59,0.5,0.57,0.51,0.62,0.59,0.57,0.63,0.47,0.58,0.49,0.59,0.56,0.59,0.54,0.59,0.52,0.5,0.5,0.55,0.49,0.47,0.55,0.59,0.54,0.45,0.43,0.58,0.53,0.42,0.48,0.54,0.43,0.4,0.33,0.56,0.55,0.37,0.54,0.59,0.0,0.49,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.4,0.43,0.55,0.47,0.48,0.45,0.33,0.55,0.52,0.0,0.0,0.0,0.0,0.53,0.53,0.52,0.46,0.45,0.47,0.46,0.52,0.45,0.43,0.32,0.44,0.46,0.53,0.51,0.46,0.48,0.42,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.65
01/18/2022,0.48,0.0,0.43,0.45,0.43,0.38,0.38,0.41,0.47,0.48,0.6,0.48,0.52,0.35,0.0,0.47,0.5,0.48,0.42,0.43,0.43,0.49,0.43,0.44,0.45,0.4,0.44,0.38,0.43,0.5,0.44,0.46,0.51,0.43,0.48,0.49,0.0,0.5,0.51,0.47,0.5,0.48,0.44,0.0,0.53,0.55,0.45,0.45,0.51,0.47,0.49,0.47,0.51,0.54,0.51,0.5,0.58,0.4,0.52,0.47,0.52,0.49,0.49,0.44,0.77,0.47,0.54,0.57,0.46,0.55,0.53,0.49,0.53,0.55,0.42,0.47,0.55,0.54,0.49,0.52,0.49,0.49,0.55,0.49,0.54,0.47,0.57,0.51,0.49,0.0,0.49,0.55,0.5,0.45,0.56,0.58,0.42,0.54,0.52,0.54,0.55,0.58,0.0,0.48,0.52,0.54,0.0,0.52,0.45,0.57,0.0,0.46,0.0,0.53,0.56,0.56,0.46,0.33,0.5,0.61,0.65,0.54,0.56,0.58,0.0,0.56,0.45,0.54,0.52,0.0,0.57,0.51,0.56,0.55,0.58,0.36,0.56,0.52,0.56,0.0,0.44,0.6,0.5,0.57,0.51,0.63,0.6,0.56,0.64,0.45,0.59,0.47,0.6,0.56,0.59,0.55,0.59,0.52,0.5,0.5,0.54,0.49,0.47,0.53,0.59,0.55,0.45,0.44,0.58,0.54,0.42,0.46,0.56,0.42,0.4,0.33,0.57,0.55,0.37,0.56,0.57,0.0,0.5,0.31,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.4,0.44,0.56,0.47,0.5,0.44,0.33,0.56,0.52,0.0,0.0,0.0,0.0,0.54,0.52,0.54,0.45,0.46,0.45,0.47,0.48,0.46,0.44,0.0,0.42,0.45,0.52,0.51,0.44,0.49,0.42,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.64
