,CRCT,APPS,CELH,ROKU,GLBE,ATKR,INMD,TIGR,CDNA,RILY,FRHC,QFIN,CLF,SNAP,GNRC,FVRR,NET,UPST,NVCR,SE,ENPH,PINS,NVDA,SKY,PGNY,SPT,CRWD,HUBS,FIGS,COWN,SWBI,DLO,AVTR,MED,PRFT,SQ,ASML,OSTK,BX,SHOP,U.S. Bank Money Market Deposit Account,ESI,TSLA,JBL,CRL,SCHW,KKR,JCOM,CRNC,ZS,ACM Research Inc Class A,GRWG,WAL,LOVE,TBIO,MRNA,EVR,UCTT,JEF,DECK,Overstock.com Inc,Jabil Inc,ASAN,BILL,IIPR,CUBI,DOCU,LFST,LGI Homes Inc,LGIH,LifeStance Health Group Inc Ordinary Shares,SGH,DBX,WB,GOOGL,WST,EXPD,TROW,CCS,FIGS Inc Class A,Smith & Wesson Brands Inc,HZO,AN,CPRT,DE,COOP,CROX,SF,FND,The Trade Desk Inc A,FB,DDOG,SITM,CVNA,IT,MRVI,DOCS,RCII,ALGN,TPX,KLIC,TASK,RGEN,MPWR,AXON,ARES,n/a,603087.SS,DVAX,SWAV,MNDY,STEP,AXNX,BLDR,LSPD.TO,S,ZI,WSM,MELI,MATX,INSP,TNDM,MDB,KLAC,USBFS03,CFLT,PAG,FANG,CPE,CHX,CZR,WCC,SAH,WFG.TO,TEAM,ODFL,DXCM,CBRE,CARG,WSC,LULU,ACMR,UPWK,NFLX,CCSI,AFRM,BROS,APP,AMD,CG,TDCX,SIVB,MXL,HLI,MEG,U,MP,KRNT,ESTC,ENTG,LGND,RBLX,ZIM,SNOW,ONON,TREX,TTD,ETSY,ONTO,AMN,DAVA,INTU,ANET,LPX,FOCS,AOSL,TER,DHI,TRUP,GRBK,LSI,MSFT,LRCX,EPAM,CMC,REGN,SIMO,AMAT,HAYW,CUBE,AVGO,EXR,IQV,DHR,BRO,PHM,ALNY,SMPL,ICLR,KNSL,HRMY,STX,TW,EW,AAWW,MMC,FNF,MTH,GLOB,TSCO,PFE,EPRT,JBHT,STE,LIN,MDC,XPEV,VRTX,MPW,NFG,SPG,MRVL,RIO,ASO,SBNY,GSL,PSA,NMIH,REXR,NMRK,AER,BMY,FMC,NSA,SCCO,BERY,TSM,PKG,HESM,NRG,MA,RYAN,TRU,INFY,MKSI,SUM
11/15/2021,0.0,0.0,3.18,0.0,0.0,3.58,3.33,0.0,0.0,0.0,2.0,0.0,1.96,0.0,0.0,0.0,3.57,2.37,0.0,0.0,1.99,0.0,3.38,3.27,0.52,2.17,0.53,2.11,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,2.94,0.0,0.0,0.0,2.68,0.0,0.0,0.0,1.85,0.0,0.0,3.14,0.0,0.0,2.97,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,3.97,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,3.54,1.69,0.0,2.06,0.0,0.0,0.0,0.0,0.0,0.0,3.44,0.0,0.0,0.0,1.02,0.14,0.0,2.72,3.21,0.0,0.0,0.0,1.13,0.0,0.0,0.51,1.0,0.0,0.0,0.0,0.48,3.25,0.0,0.0,2.38,0.0,0.0,0.57,0.0,0.0,0.5,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,0.93,0.99,1.09,1.02,0.0,0.5,0.49,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
11/16/2021,0.0,0.0,3.24,0.0,0.0,3.6,3.41,0.0,0.0,0.0,1.96,0.0,1.97,0.0,0.0,0.0,3.5,2.22,0.0,0.0,2.1,0.0,3.4,3.2,0.49,2.08,0.52,2.09,0.0,0.0,0.0,0.0,0.0,0.0,3.21,0.0,0.0,0.0,2.91,0.0,0.0,0.0,2.61,0.0,0.0,0.0,1.86,0.0,0.0,3.13,0.0,0.0,2.86,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,3.92,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,3.48,1.8,0.0,2.01,0.0,0.0,0.0,0.0,0.0,0.0,3.71,0.0,0.0,0.0,0.99,0.14,0.0,2.72,3.1,0.0,0.0,0.0,1.11,0.0,0.0,0.52,1.0,0.0,0.0,0.0,0.47,3.14,0.0,0.0,2.29,0.0,0.0,0.58,0.0,0.0,0.5,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28,0.97,1.16,1.11,1.02,0.0,0.49,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
11/17/2021,0.0,0.0,3.24,0.0,0.0,3.6,3.41,0.0,0.0,0.0,1.96,0.0,1.97,0.0,0.0,0.0,3.5,2.22,0.0,0.0,2.1,0.0,3.4,3.2,0.49,2.08,0.52,2.09,0.0,0.0,0.0,0.0,0.0,0.0,3.21,0.0,0.0,0.0,2.91,0.0,0.0,0.0,2.61,0.0,0.0,0.0,1.86,0.0,0.0,3.13,0.0,0.0,2.86,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,3.92,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,3.48,1.8,0.0,2.01,0.0,0.0,0.0,0.0,0.0,0.0,3.71,0.0,0.0,0.0,0.99,0.14,0.0,2.72,3.1,0.0,0.0,0.0,1.11,0.0,0.0,0.52,1.0,0.0,0.0,0.0,0.47,3.14,0.0,0.0,2.29,0.0,0.0,0.58,0.0,0.0,0.5,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28,0.97,1.16,1.11,1.02,0.0,0.49,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
11/18/2021,0.0,0.0,2.74,0.0,0.0,3.58,3.39,0.0,0.0,0.0,1.97,0.0,1.94,0.0,0.0,0.0,3.62,2.37,0.0,0.0,2.1,0.0,3.38,3.2,0.49,2.15,0.52,2.13,0.0,0.0,0.0,0.0,0.0,0.0,3.17,0.0,0.0,0.0,2.93,0.0,0.0,0.0,2.52,0.0,0.0,0.0,1.86,0.0,0.0,3.15,0.0,0.0,2.84,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69,3.94,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,3.51,1.83,0.0,2.01,0.0,0.0,0.0,0.0,0.0,0.0,3.71,0.0,0.0,0.0,0.98,0.14,0.0,2.79,3.11,0.0,0.0,0.0,1.11,0.0,0.0,0.53,1.02,0.0,0.0,0.0,0.48,3.21,0.0,0.0,2.32,0.0,0.0,0.59,0.0,0.0,0.51,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,0.9,1.13,1.12,1.03,0.0,0.49,0.5,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03000000000002
11/19/2021,0.0,0.0,0.0,0.0,0.0,3.46,3.43,0.0,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,3.49,0.0,0.0,0.0,2.99,0.0,3.37,3.33,0.0,1.8,1.7,1.95,0.0,0.0,0.0,0.0,0.0,0.0,2.81,0.0,0.49,0.0,2.9,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.97,0.0,0.0,3.39,0.0,0.0,1.86,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,3.29,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,3.34,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.49,0.0,0.94,3.76,0.0,0.0,2.67,0.0,0.0,0.0,2.84,0.0,0.0,0.5,2.98,0.0,0.0,0.97,0.49,2.87,0.0,0.0,2.95,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,2.03,2.97,0.96,0.0,0.0,0.5,0.0,2.84,2.11,1.06,0.95,0.49,0.49,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
11/22/2021,0.0,0.0,0.0,0.0,0.0,3.46,3.43,0.0,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,3.49,0.0,0.0,0.0,2.99,0.0,3.37,3.33,0.0,1.8,1.7,1.95,0.0,0.0,0.0,0.0,0.0,0.0,2.81,0.0,0.49,0.0,2.9,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.97,0.0,0.0,3.39,0.0,0.0,1.86,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,3.29,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,3.34,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.49,0.0,0.94,3.76,0.0,0.0,2.67,0.0,0.0,0.0,2.84,0.0,0.0,0.5,2.98,0.0,0.0,0.97,0.49,2.87,0.0,0.0,2.95,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,2.03,2.97,0.96,0.0,0.0,0.5,0.0,2.84,2.11,1.06,0.95,0.49,0.49,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
11/23/2021,0.0,0.0,0.0,0.0,0.0,3.46,3.43,0.0,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,3.49,0.0,0.0,0.0,2.99,0.0,3.37,3.33,0.0,1.8,1.7,1.95,0.0,0.0,0.0,0.0,0.0,0.0,2.81,0.0,0.49,0.0,2.9,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.97,0.0,0.0,3.39,0.0,0.0,1.86,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,3.29,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,3.34,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.49,0.0,0.94,3.76,0.0,0.0,2.67,0.0,0.0,0.0,2.84,0.0,0.0,0.5,2.98,0.0,0.0,0.97,0.49,2.87,0.0,0.0,2.95,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,2.03,2.97,0.96,0.0,0.0,0.5,0.0,2.84,2.11,1.06,0.95,0.49,0.49,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
11/24/2021,0.0,0.0,0.0,0.0,0.0,3.76,3.38,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0,0.0,3.68,0.0,0.0,0.0,3.37,0.0,3.81,3.65,0.0,1.88,1.78,1.98,0.0,0.0,0.0,0.0,0.0,0.0,3.01,0.0,0.51,0.0,3.06,0.0,0.0,0.0,2.07,0.0,0.0,0.0,1.0,0.0,0.0,3.72,0.0,0.0,1.86,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.31,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,3.47,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.52,0.0,0.99,0.14,0.0,0.0,2.68,0.0,0.0,0.0,3.06,0.0,0.0,0.53,3.12,0.0,0.0,0.95,0.51,3.0,0.0,0.0,3.03,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,2.03,3.24,0.99,0.0,0.0,0.52,0.0,2.9,2.09,1.07,1.06,0.49,0.52,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
11/25/2021,0.0,0.0,0.0,0.0,0.0,3.76,3.38,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0,0.0,3.68,0.0,0.0,0.0,3.37,0.0,3.81,3.65,0.0,1.88,1.78,1.98,0.0,0.0,0.0,0.0,0.0,0.0,3.01,0.0,0.51,0.0,3.06,0.0,0.0,0.0,2.07,0.0,0.0,0.0,1.0,0.0,0.0,3.72,0.0,0.0,1.86,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.31,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,3.47,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.52,0.0,0.99,0.14,0.0,0.0,2.68,0.0,0.0,0.0,3.06,0.0,0.0,0.53,3.12,0.0,0.0,0.95,0.51,3.0,0.0,0.0,3.03,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,2.03,3.24,0.99,0.0,0.0,0.52,0.0,2.9,2.09,1.07,1.06,0.49,0.52,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
11/26/2021,0.0,0.0,0.0,0.0,0.0,4.12,3.37,0.0,0.0,0.0,2.07,0.0,0.0,0.0,0.0,0.0,3.21,0.0,0.0,0.0,3.74,0.0,3.99,3.71,0.0,1.74,0.46,0.49,0.0,0.0,0.0,0.0,0.0,0.0,3.01,0.0,0.5,0.0,3.11,0.0,0.0,0.0,2.22,0.0,0.0,0.0,1.04,0.0,0.0,3.02,0.0,0.0,2.07,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,2.89,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,3.47,3.34,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.52,0.0,1.03,0.14,0.0,0.0,0.0,2.54,0.47,0.0,3.24,0.0,0.0,2.0,2.16,0.0,0.0,0.0,0.49,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,2.83,3.68,1.01,0.0,0.0,0.0,0.0,3.15,1.93,1.94,0.0,0.46,0.0,0.0,3.02,1.13,0.93,0.86,0.52,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.00999999999998
11/29/2021,0.0,0.0,0.0,0.0,0.0,3.97,3.28,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,3.23,0.0,0.0,0.0,3.65,0.0,4.03,3.76,0.0,1.76,0.45,0.48,0.0,0.0,0.0,0.0,0.0,0.0,3.01,0.0,0.5,0.0,3.19,0.0,0.0,0.0,2.16,0.0,0.0,0.0,1.04,0.0,0.0,3.0,0.0,0.0,2.17,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,2.89,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,3.5,3.77,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.51,0.0,1.02,0.15,0.0,0.0,0.0,2.69,0.47,0.0,3.37,0.0,0.0,1.85,2.14,0.0,0.0,0.0,0.49,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,2.8,3.68,1.01,0.0,0.0,0.0,0.0,3.14,1.95,1.98,0.0,0.45,0.0,0.0,2.93,1.1,0.91,0.88,0.52,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03000000000002
11/30/2021,0.0,0.0,0.0,0.0,0.0,3.97,3.26,0.0,0.0,0.0,2.02,0.0,0.0,0.0,0.0,0.0,3.37,0.0,0.0,0.0,3.62,0.0,4.04,3.67,0.0,1.75,0.44,0.49,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.48,0.0,3.17,0.0,0.0,0.0,2.12,0.0,0.0,0.0,1.01,0.0,0.0,2.98,0.0,0.0,2.09,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,2.86,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,3.43,3.92,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.51,0.0,0.98,0.18,0.0,0.0,0.0,2.58,0.45,0.0,3.3,0.0,0.0,1.89,2.07,0.0,0.0,0.0,0.48,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,2.78,3.77,1.0,0.0,0.0,0.0,0.0,3.07,1.96,2.04,0.0,0.44,0.0,0.0,3.09,1.07,0.92,0.92,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97
