,MSFT,GOOG,GOOGL,NVDA,TSLA,V,HD,PG,MA,PYPL,DIS,ADBE,VZ,CRM,INTC,CSCO,KO,PEP,ABBV,NKE,MRK,ACN,TXN,MCD,ORCL,UPS,LIN,UNP,BMY,LOW,AMGN,INTU,BLK,SBUX,AMAT,IBM,TGT,AMT,CAT,AXP,AMD,MMM,NOW,DE,SCHW,SPGI,ZTS,BKNG,PLD,LRCX,MDLZ,GILD,ADP,CI,COP,PNC,CME,CSX,EL,TFC,EQIX,CB,BDX,MMC,SHW,ITW,ILMN,NSC,EW,ICE,CL,ADSK,APD,MCO,ADI,ETN,HUM,HCA,PGR,IDXX,ECL,BIIB,VRTX,NEM,ROP,JCI,IQV,TROW,A,KMB,SLB,TEL,TT,ALGN,INFO,WDAY,DLR,CNC,APTV,DXCM,SRE,SPG,XTSLA,ALL,PRU,EA,PPG,BK,MCHP,PH,CDNS,MAR,SYY,MPC,TRV,HPQ,MSI,CTSH,SBAC,RMD,GIS,IFF,PSX,CMI,HLT,FTNT,ROK,SWKS,FRC,ADM,SWK,PXD,MTD,FAST,WLTW,AVB,PCAR,GLW,OKTA,VLO,SIVB,ANSS,AJG,WST,VFC,ES,NUE,EQR,OXY,CBRE,KEYS,WEC,STT,AMP,AWK,ZBRA,CPRT,KSU,WY,BBY,LH,DELL,BLL,KR,KHC,CERN,HES,KDP,ED,OKE,HIG,WORK,EXPD,TRU,DOV,XYL,PPL,TSCO,KMX,MKC,TDOC,WAT,FTV,URI,GRMN,NTRS,CLX,SPLK,DRI,KEY,ALB,PAYC,GWW,COO,FE,HBAN,TRMB,LNG,CMS,AVY,DGX,AMCR,TECH,DVN,OMC,ABC,HOLX,PEAK,DRE,DPZ,ULTA,CAG,RF,CFG,RCL,IEX,MTB,ANSGR.IS,ALLY,USD,PODD,ON,HPE,POOL,PFG,MS,STE,BISXX,BKR,VMW,ANTM,NXPI,SNPS,CARR,HUBS,WELL,WMB,DFS,SYF,CHD,STX,SUM
11/11/2021,10.6,3.82,3.94,3.37,4.19,1.64,1.72,1.56,1.36,1.13,1.41,1.4,0.95,1.32,0.91,1.06,1.01,0.99,0.9,0.96,0.92,1.03,0.78,0.83,0.78,0.67,0.77,0.7,0.58,0.73,0.53,0.74,0.65,0.6,0.62,0.49,0.55,0.56,0.52,0.54,0.8,0.46,0.6,0.47,0.52,0.49,0.45,0.48,0.48,0.38,0.38,0.36,0.43,0.33,0.45,0.39,0.35,0.35,0.36,0.38,0.31,0.38,0.31,0.37,0.36,0.32,0.26,0.31,0.33,0.34,0.27,0.32,0.3,0.29,0.44,0.3,0.26,0.29,0.25,0.24,0.26,0.18,0.22,0.2,0.23,0.23,0.21,0.22,0.22,0.2,0.21,0.23,0.2,0.23,0.21,0.24,0.19,0.19,0.21,0.27,0.18,0.24,0.12,0.15,0.19,0.17,0.17,0.22,0.2,0.19,0.22,0.2,0.18,0.19,0.18,0.17,0.19,0.19,0.17,0.17,0.17,0.16,0.15,0.15,0.18,0.21,0.17,0.12,0.17,0.16,0.13,0.19,0.16,0.15,0.13,0.15,0.14,0.14,0.14,0.14,0.18,0.16,0.15,0.13,0.11,0.12,0.15,0.13,0.14,0.16,0.15,0.12,0.16,0.16,0.13,0.14,0.14,0.12,0.12,0.13,0.12,0.0,0.13,0.13,0.11,0.1,0.11,0.11,0.12,0.13,0.11,0.0,0.09,0.1,0.11,0.11,0.1,0.11,0.11,0.0,0.0,0.1,0.11,0.12,0.1,0.11,0.0,0.12,0.0,0.1,0.14,0.11,0.09,0.09,0.09,0.1,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.61,0.1,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.77
11/12/2021,10.64,3.85,3.97,3.38,3.71,1.6,1.74,1.58,1.35,1.01,1.41,1.41,0.96,1.33,0.92,1.07,1.02,1.0,0.9,0.98,0.93,1.03,0.78,0.83,0.78,0.67,0.78,0.71,0.59,0.73,0.54,0.74,0.65,0.59,0.64,0.48,0.56,0.56,0.51,0.54,0.8,0.46,0.6,0.47,0.52,0.49,0.46,0.48,0.49,0.39,0.39,0.37,0.43,0.33,0.45,0.39,0.35,0.36,0.36,0.39,0.32,0.39,0.31,0.37,0.37,0.33,0.26,0.32,0.33,0.34,0.28,0.32,0.31,0.29,0.44,0.31,0.26,0.29,0.25,0.24,0.26,0.18,0.22,0.2,0.23,0.24,0.21,0.22,0.22,0.2,0.21,0.24,0.2,0.24,0.21,0.24,0.2,0.19,0.21,0.27,0.18,0.24,0.13,0.15,0.19,0.18,0.17,0.22,0.2,0.19,0.22,0.2,0.18,0.19,0.18,0.18,0.19,0.19,0.17,0.17,0.17,0.17,0.15,0.15,0.18,0.21,0.17,0.12,0.17,0.16,0.13,0.19,0.16,0.15,0.13,0.15,0.14,0.14,0.15,0.14,0.19,0.16,0.15,0.14,0.11,0.13,0.15,0.13,0.14,0.16,0.15,0.13,0.16,0.16,0.14,0.14,0.15,0.13,0.12,0.13,0.12,0.0,0.13,0.13,0.11,0.1,0.11,0.11,0.12,0.13,0.11,0.0,0.09,0.1,0.11,0.11,0.1,0.11,0.11,0.0,0.0,0.1,0.11,0.13,0.1,0.11,0.0,0.13,0.0,0.1,0.14,0.11,0.09,0.09,0.0,0.1,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.11,0.0,0.09,0.0,0.62,0.1,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.76
11/15/2021,10.61,3.81,3.91,3.38,3.89,1.59,1.74,1.6,1.4,1.01,1.31,1.37,0.97,1.31,0.91,1.07,1.04,1.0,0.92,0.95,0.95,1.04,0.78,0.83,0.79,0.69,0.78,0.71,0.59,0.73,0.54,0.74,0.66,0.59,0.63,0.48,0.57,0.55,0.51,0.55,0.79,0.47,0.6,0.47,0.52,0.49,0.46,0.45,0.49,0.39,0.39,0.38,0.43,0.33,0.43,0.39,0.36,0.36,0.36,0.38,0.31,0.39,0.32,0.37,0.37,0.33,0.25,0.31,0.32,0.34,0.28,0.32,0.31,0.29,0.44,0.3,0.26,0.29,0.25,0.23,0.27,0.18,0.21,0.21,0.23,0.24,0.22,0.22,0.22,0.2,0.2,0.24,0.2,0.23,0.21,0.25,0.19,0.2,0.2,0.28,0.17,0.24,0.13,0.15,0.19,0.19,0.17,0.22,0.2,0.19,0.22,0.19,0.18,0.19,0.18,0.18,0.19,0.19,0.17,0.16,0.17,0.17,0.15,0.15,0.18,0.21,0.17,0.12,0.17,0.17,0.14,0.19,0.16,0.15,0.13,0.15,0.14,0.14,0.14,0.14,0.18,0.15,0.15,0.14,0.11,0.13,0.15,0.14,0.13,0.16,0.15,0.13,0.16,0.16,0.14,0.14,0.14,0.13,0.12,0.13,0.13,0.0,0.13,0.14,0.11,0.1,0.1,0.11,0.12,0.13,0.12,0.0,0.1,0.09,0.11,0.1,0.1,0.11,0.11,0.0,0.0,0.1,0.11,0.12,0.1,0.11,0.0,0.12,0.0,0.1,0.14,0.11,0.1,0.0,0.09,0.11,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.62,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.68
11/16/2021,10.61,3.81,3.91,3.38,3.89,1.59,1.74,1.6,1.4,1.01,1.31,1.37,0.97,1.31,0.91,1.07,1.04,1.0,0.92,0.95,0.95,1.04,0.78,0.83,0.79,0.69,0.78,0.71,0.59,0.73,0.54,0.74,0.66,0.59,0.63,0.48,0.57,0.55,0.51,0.55,0.79,0.47,0.6,0.47,0.52,0.49,0.46,0.45,0.49,0.39,0.39,0.38,0.43,0.33,0.43,0.39,0.36,0.36,0.36,0.38,0.31,0.39,0.32,0.37,0.37,0.33,0.25,0.31,0.32,0.34,0.28,0.32,0.31,0.29,0.44,0.3,0.26,0.29,0.25,0.23,0.27,0.18,0.21,0.21,0.23,0.24,0.22,0.22,0.22,0.2,0.2,0.24,0.2,0.23,0.21,0.25,0.19,0.2,0.2,0.28,0.17,0.24,0.13,0.15,0.19,0.19,0.17,0.22,0.2,0.19,0.22,0.19,0.18,0.19,0.18,0.18,0.19,0.19,0.17,0.16,0.17,0.17,0.15,0.15,0.18,0.21,0.17,0.12,0.17,0.17,0.14,0.19,0.16,0.15,0.13,0.15,0.14,0.14,0.14,0.14,0.18,0.15,0.15,0.14,0.11,0.13,0.15,0.14,0.13,0.16,0.15,0.13,0.16,0.16,0.14,0.14,0.14,0.13,0.12,0.13,0.13,0.0,0.13,0.14,0.11,0.1,0.1,0.11,0.12,0.13,0.12,0.0,0.1,0.09,0.11,0.1,0.1,0.11,0.11,0.0,0.0,0.1,0.11,0.12,0.1,0.11,0.0,0.12,0.0,0.1,0.14,0.11,0.1,0.0,0.09,0.11,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.62,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.68
11/17/2021,10.68,3.86,3.96,3.36,3.75,1.59,1.76,1.59,1.43,1.03,1.29,1.39,0.96,1.32,0.9,1.06,1.03,1.0,0.92,0.96,0.94,1.05,0.78,0.83,0.78,0.68,0.78,0.71,0.59,0.74,0.54,0.76,0.66,0.58,0.64,0.47,0.57,0.55,0.51,0.55,0.8,0.47,0.61,0.47,0.53,0.48,0.46,0.45,0.49,0.39,0.39,0.37,0.44,0.33,0.43,0.38,0.36,0.36,0.36,0.37,0.31,0.38,0.31,0.38,0.37,0.33,0.25,0.31,0.32,0.34,0.28,0.32,0.3,0.29,0.44,0.3,0.25,0.29,0.25,0.24,0.27,0.18,0.22,0.21,0.23,0.25,0.22,0.22,0.22,0.2,0.2,0.24,0.2,0.23,0.21,0.25,0.2,0.2,0.2,0.28,0.17,0.24,0.13,0.15,0.19,0.19,0.17,0.22,0.2,0.19,0.22,0.19,0.17,0.19,0.18,0.18,0.19,0.19,0.17,0.16,0.17,0.17,0.15,0.15,0.18,0.21,0.17,0.12,0.17,0.16,0.14,0.19,0.16,0.15,0.13,0.15,0.14,0.14,0.15,0.14,0.18,0.15,0.15,0.14,0.11,0.12,0.15,0.14,0.13,0.16,0.15,0.12,0.16,0.16,0.14,0.14,0.15,0.13,0.12,0.14,0.13,0.0,0.14,0.14,0.11,0.1,0.1,0.11,0.12,0.12,0.11,0.0,0.1,0.1,0.11,0.1,0.1,0.11,0.11,0.0,0.0,0.1,0.11,0.12,0.1,0.11,0.0,0.12,0.0,0.1,0.14,0.11,0.1,0.0,0.09,0.11,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.62,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.73
11/18/2021,10.68,3.86,3.97,3.32,3.68,1.59,1.75,1.6,1.42,1.05,1.28,1.4,0.96,1.32,0.9,1.07,1.03,1.0,0.92,0.96,0.94,1.04,0.78,0.84,0.78,0.68,0.77,0.71,0.59,0.74,0.53,0.76,0.64,0.58,0.64,0.47,0.58,0.53,0.51,0.55,0.79,0.47,0.6,0.48,0.53,0.49,0.45,0.44,0.49,0.4,0.39,0.37,0.44,0.33,0.44,0.39,0.36,0.36,0.36,0.38,0.32,0.39,0.31,0.38,0.38,0.33,0.25,0.31,0.32,0.34,0.28,0.32,0.3,0.29,0.44,0.31,0.25,0.29,0.24,0.23,0.27,0.18,0.22,0.21,0.23,0.25,0.21,0.22,0.21,0.2,0.2,0.24,0.2,0.23,0.22,0.25,0.2,0.19,0.21,0.28,0.18,0.24,0.13,0.15,0.19,0.18,0.17,0.22,0.2,0.19,0.23,0.19,0.17,0.19,0.18,0.17,0.19,0.19,0.17,0.17,0.17,0.17,0.15,0.15,0.18,0.21,0.17,0.12,0.17,0.17,0.14,0.19,0.16,0.15,0.13,0.15,0.14,0.14,0.14,0.14,0.19,0.15,0.15,0.14,0.11,0.13,0.15,0.14,0.13,0.16,0.15,0.13,0.16,0.16,0.14,0.14,0.15,0.13,0.12,0.13,0.12,0.0,0.14,0.14,0.11,0.1,0.1,0.11,0.12,0.13,0.11,0.0,0.1,0.1,0.11,0.1,0.1,0.11,0.11,0.0,0.0,0.1,0.11,0.12,0.1,0.11,0.0,0.1,0.0,0.1,0.14,0.11,0.1,0.0,0.09,0.11,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.62,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.64
11/19/2021,10.71,3.83,3.92,3.32,3.81,1.6,1.84,1.59,1.44,1.06,1.27,1.41,0.95,1.32,0.9,1.06,1.02,0.99,0.91,0.97,0.94,1.04,0.77,0.83,0.79,0.68,0.76,0.71,0.58,0.76,0.52,0.78,0.64,0.58,0.64,0.47,0.58,0.52,0.5,0.54,0.82,0.47,0.6,0.47,0.52,0.5,0.46,0.43,0.49,0.4,0.39,0.37,0.44,0.33,0.43,0.39,0.36,0.35,0.36,0.38,0.31,0.38,0.31,0.38,0.38,0.34,0.24,0.3,0.33,0.34,0.28,0.32,0.29,0.3,0.44,0.31,0.25,0.29,0.24,0.24,0.26,0.17,0.22,0.21,0.23,0.25,0.23,0.22,0.22,0.2,0.2,0.24,0.2,0.23,0.22,0.25,0.2,0.19,0.21,0.28,0.18,0.24,0.16,0.15,0.19,0.18,0.17,0.22,0.2,0.19,0.23,0.19,0.17,0.19,0.18,0.17,0.19,0.19,0.17,0.17,0.17,0.17,0.15,0.15,0.17,0.21,0.17,0.12,0.17,0.16,0.14,0.19,0.16,0.16,0.13,0.15,0.14,0.14,0.15,0.14,0.19,0.15,0.15,0.14,0.11,0.13,0.15,0.14,0.13,0.15,0.16,0.13,0.16,0.16,0.14,0.14,0.15,0.12,0.13,0.13,0.12,0.0,0.14,0.13,0.11,0.1,0.1,0.11,0.12,0.12,0.11,0.0,0.1,0.1,0.11,0.1,0.1,0.12,0.11,0.0,0.0,0.1,0.11,0.12,0.1,0.11,0.0,0.1,0.0,0.1,0.14,0.11,0.1,0.0,0.0,0.11,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.62,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.81000000000002
11/22/2021,10.75,3.85,3.95,3.23,3.95,1.54,1.86,1.6,1.41,1.02,1.27,1.42,0.95,1.33,0.9,1.06,1.01,1.0,0.92,0.97,0.93,1.05,0.78,0.84,0.79,0.67,0.76,0.71,0.59,0.77,0.52,0.77,0.63,0.59,0.63,0.47,0.56,0.52,0.49,0.54,0.81,0.47,0.6,0.47,0.52,0.5,0.47,0.43,0.49,0.4,0.39,0.37,0.45,0.33,0.43,0.38,0.36,0.36,0.36,0.37,0.32,0.38,0.32,0.38,0.38,0.34,0.24,0.3,0.33,0.34,0.28,0.32,0.29,0.3,0.45,0.31,0.25,0.29,0.24,0.24,0.26,0.17,0.22,0.21,0.23,0.25,0.22,0.21,0.22,0.2,0.2,0.24,0.21,0.23,0.22,0.25,0.2,0.2,0.21,0.28,0.17,0.24,0.17,0.15,0.19,0.18,0.17,0.21,0.2,0.19,0.23,0.19,0.17,0.18,0.17,0.17,0.19,0.19,0.17,0.17,0.17,0.17,0.15,0.15,0.18,0.21,0.18,0.12,0.17,0.16,0.14,0.19,0.16,0.16,0.13,0.15,0.14,0.14,0.15,0.13,0.18,0.15,0.15,0.15,0.11,0.13,0.14,0.14,0.13,0.15,0.16,0.13,0.16,0.16,0.14,0.14,0.15,0.12,0.13,0.13,0.13,0.0,0.14,0.13,0.11,0.1,0.1,0.11,0.12,0.13,0.11,0.0,0.1,0.1,0.11,0.1,0.1,0.12,0.11,0.0,0.0,0.09,0.11,0.12,0.1,0.11,0.0,0.1,0.0,0.1,0.14,0.11,0.1,0.0,0.09,0.11,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.6,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.84
11/23/2021,10.75,3.85,3.95,3.23,3.95,1.54,1.86,1.6,1.41,1.02,1.27,1.42,0.95,1.33,0.9,1.06,1.01,1.0,0.92,0.97,0.93,1.05,0.78,0.84,0.79,0.67,0.76,0.71,0.59,0.77,0.52,0.77,0.63,0.59,0.63,0.47,0.56,0.52,0.49,0.54,0.81,0.47,0.6,0.47,0.52,0.5,0.47,0.43,0.49,0.4,0.39,0.37,0.45,0.33,0.43,0.38,0.36,0.36,0.36,0.37,0.32,0.38,0.32,0.38,0.38,0.34,0.24,0.3,0.33,0.34,0.28,0.32,0.29,0.3,0.45,0.31,0.25,0.29,0.24,0.24,0.26,0.17,0.22,0.21,0.23,0.25,0.22,0.21,0.22,0.2,0.2,0.24,0.21,0.23,0.22,0.25,0.2,0.2,0.21,0.28,0.17,0.24,0.17,0.15,0.19,0.18,0.17,0.21,0.2,0.19,0.23,0.19,0.17,0.18,0.17,0.17,0.19,0.19,0.17,0.17,0.17,0.17,0.15,0.15,0.18,0.21,0.18,0.12,0.17,0.16,0.14,0.19,0.16,0.16,0.13,0.15,0.14,0.14,0.15,0.13,0.18,0.15,0.15,0.15,0.11,0.13,0.14,0.14,0.13,0.15,0.16,0.13,0.16,0.16,0.14,0.14,0.15,0.12,0.13,0.13,0.13,0.0,0.14,0.13,0.11,0.1,0.1,0.11,0.12,0.13,0.11,0.0,0.1,0.1,0.11,0.1,0.1,0.12,0.11,0.0,0.0,0.09,0.11,0.12,0.1,0.11,0.0,0.1,0.0,0.1,0.14,0.11,0.1,0.0,0.09,0.11,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.6,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.84
11/24/2021,10.86,3.86,3.96,3.64,4.12,1.5,1.92,1.59,1.33,0.96,1.24,1.46,0.93,1.29,0.88,0.99,1.0,1.0,0.91,0.99,0.9,1.04,0.8,0.83,0.78,0.67,0.76,0.71,0.57,0.78,0.52,0.84,0.62,0.58,0.61,0.46,0.55,0.53,0.49,0.52,0.84,0.46,0.59,0.46,0.51,0.49,0.47,0.42,0.49,0.41,0.38,0.38,0.45,0.32,0.41,0.37,0.35,0.36,0.36,0.36,0.31,0.37,0.32,0.38,0.37,0.34,0.24,0.3,0.32,0.33,0.27,0.31,0.29,0.29,0.45,0.3,0.25,0.29,0.23,0.24,0.27,0.17,0.21,0.2,0.23,0.26,0.23,0.21,0.22,0.2,0.19,0.24,0.21,0.23,0.22,0.24,0.21,0.19,0.21,0.27,0.17,0.24,0.17,0.15,0.19,0.17,0.17,0.21,0.2,0.19,0.23,0.19,0.17,0.17,0.17,0.17,0.19,0.19,0.17,0.17,0.17,0.17,0.14,0.14,0.18,0.21,0.18,0.12,0.17,0.16,0.14,0.18,0.16,0.16,0.13,0.15,0.13,0.13,0.13,0.13,0.18,0.16,0.15,0.15,0.11,0.13,0.15,0.14,0.12,0.15,0.16,0.13,0.15,0.15,0.14,0.14,0.14,0.12,0.13,0.14,0.12,0.0,0.14,0.13,0.11,0.1,0.09,0.11,0.12,0.12,0.11,0.0,0.1,0.1,0.11,0.1,0.1,0.12,0.11,0.0,0.0,0.1,0.11,0.12,0.1,0.11,0.0,0.1,0.0,0.1,0.15,0.11,0.09,0.0,0.0,0.1,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.1,0.0,0.09,0.0,0.1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.6,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.9
11/25/2021,10.8,3.81,3.91,3.54,4.21,1.47,1.93,1.61,1.26,0.94,1.24,1.43,0.95,1.28,0.89,1.02,1.01,1.01,0.91,0.99,0.92,1.03,0.79,0.84,0.79,0.68,0.76,0.72,0.57,0.79,0.52,0.8,0.62,0.58,0.6,0.46,0.54,0.52,0.49,0.52,0.82,0.46,0.58,0.46,0.53,0.49,0.47,0.42,0.5,0.41,0.38,0.39,0.45,0.32,0.43,0.39,0.36,0.36,0.36,0.37,0.31,0.38,0.32,0.38,0.37,0.34,0.24,0.31,0.32,0.33,0.28,0.3,0.29,0.29,0.44,0.31,0.25,0.29,0.24,0.24,0.27,0.17,0.21,0.2,0.23,0.25,0.23,0.21,0.22,0.2,0.19,0.24,0.21,0.22,0.22,0.23,0.2,0.19,0.21,0.27,0.18,0.25,0.17,0.15,0.19,0.16,0.17,0.22,0.2,0.19,0.23,0.19,0.17,0.18,0.18,0.18,0.19,0.19,0.17,0.17,0.17,0.17,0.14,0.15,0.18,0.2,0.18,0.11,0.17,0.17,0.13,0.19,0.16,0.16,0.13,0.15,0.14,0.14,0.13,0.13,0.18,0.15,0.15,0.14,0.11,0.13,0.16,0.13,0.12,0.15,0.16,0.13,0.16,0.16,0.14,0.14,0.14,0.12,0.13,0.14,0.12,0.0,0.14,0.14,0.11,0.1,0.1,0.11,0.12,0.12,0.11,0.0,0.1,0.1,0.11,0.1,0.1,0.12,0.11,0.0,0.0,0.1,0.11,0.12,0.1,0.11,0.0,0.09,0.0,0.1,0.15,0.1,0.1,0.0,0.0,0.11,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.62,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.85
11/26/2021,10.74,3.8,3.9,3.52,4.04,1.49,1.93,1.63,1.29,0.93,1.22,1.41,0.95,1.26,0.88,1.04,1.02,1.02,0.93,0.98,0.93,1.02,0.79,0.85,0.77,0.68,0.76,0.73,0.57,0.79,0.52,0.82,0.63,0.59,0.61,0.46,0.55,0.53,0.5,0.52,0.81,0.46,0.56,0.46,0.53,0.49,0.47,0.43,0.5,0.42,0.38,0.39,0.45,0.33,0.44,0.4,0.36,0.37,0.36,0.38,0.31,0.39,0.32,0.38,0.37,0.34,0.24,0.31,0.31,0.33,0.28,0.3,0.29,0.29,0.44,0.31,0.25,0.29,0.25,0.23,0.27,0.17,0.22,0.2,0.23,0.25,0.23,0.21,0.21,0.2,0.19,0.24,0.21,0.22,0.22,0.23,0.21,0.2,0.2,0.25,0.18,0.25,0.17,0.15,0.19,0.16,0.17,0.22,0.2,0.19,0.22,0.19,0.17,0.19,0.18,0.18,0.19,0.19,0.17,0.16,0.17,0.16,0.14,0.15,0.18,0.2,0.18,0.12,0.17,0.17,0.14,0.19,0.16,0.16,0.13,0.15,0.14,0.14,0.12,0.13,0.18,0.15,0.15,0.14,0.11,0.13,0.16,0.14,0.13,0.16,0.16,0.13,0.16,0.16,0.14,0.14,0.14,0.12,0.13,0.12,0.12,0.0,0.14,0.14,0.11,0.1,0.1,0.11,0.12,0.13,0.12,0.0,0.1,0.1,0.11,0.1,0.1,0.12,0.11,0.09,0.0,0.09,0.11,0.12,0.1,0.11,0.0,0.0,0.0,0.1,0.14,0.1,0.1,0.0,0.0,0.11,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.1,0.0,0.09,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.63,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.73000000000002
11/29/2021,10.72,3.79,3.9,3.61,4.05,1.52,1.94,1.61,1.33,0.93,1.22,1.42,0.95,1.25,0.89,1.04,1.01,1.0,0.93,0.97,0.92,1.02,0.79,0.85,0.78,0.67,0.76,0.73,0.56,0.79,0.52,0.83,0.63,0.59,0.61,0.46,0.55,0.54,0.5,0.52,0.85,0.46,0.57,0.49,0.53,0.5,0.47,0.42,0.51,0.42,0.38,0.39,0.44,0.32,0.45,0.39,0.36,0.37,0.36,0.38,0.32,0.38,0.31,0.38,0.37,0.34,0.24,0.31,0.32,0.33,0.28,0.25,0.29,0.29,0.43,0.3,0.25,0.29,0.25,0.24,0.26,0.17,0.21,0.2,0.23,0.25,0.23,0.21,0.21,0.2,0.19,0.24,0.21,0.22,0.22,0.23,0.21,0.2,0.2,0.26,0.18,0.25,0.17,0.15,0.19,0.16,0.17,0.22,0.2,0.19,0.23,0.19,0.17,0.19,0.18,0.2,0.2,0.19,0.17,0.16,0.17,0.16,0.14,0.15,0.18,0.21,0.18,0.12,0.17,0.16,0.14,0.2,0.16,0.16,0.13,0.15,0.14,0.14,0.12,0.13,0.18,0.15,0.15,0.14,0.11,0.13,0.15,0.14,0.13,0.16,0.16,0.13,0.16,0.16,0.14,0.14,0.14,0.12,0.13,0.12,0.12,0.0,0.14,0.14,0.11,0.1,0.1,0.11,0.12,0.13,0.11,0.0,0.1,0.1,0.11,0.1,0.1,0.12,0.11,0.09,0.0,0.09,0.11,0.12,0.1,0.11,0.0,0.0,0.0,0.1,0.14,0.1,0.1,0.0,0.0,0.11,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.1,0.0,0.09,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.63,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.88
