,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,NVDA,TSLA,PYPL,ADBE,HD,V,NFLX,CRM,MA,TMO,UNH,JNJ,PG,QCOM,ABBV,INTU,AVGO,NKE,AMAT,ABT,DHR,CMCSA,AMD,LLY,NOW,ACN,UPS,CHTR,SPGI,LOW,MRK,TXN,COST,BLK,LRCX,LIN,PEP,ORCL,DE,TGT,SBUX,ISRG,BMY,KO,UNP,AMGN,MCD,ZTS,ADSK,AMT,NEE,REGN,TMUS,IDXX,TWTR,CAT,VRTX,CCI,DG,KLAC,EBAY,MSCI,SHW,FDX,CMG,FISV,ALGN,ATVI,MCO,DXCM,LMT,EQIX,SYK,ADP,EL,SNPS,CDNS,CSX,XTSLA,EW,PGR,XLNX,BKNG,ILMN,MMC,ICE,RMD,CL,FTNT,MNST,MTD,FCX,A,ANSS,IQV,HUM,NSC,APTV,ITW,CPRT,NEM,MCHP,SIVB,VRSK,ALXN,APD,AON,ORLY,TROW,INFO,BIIB,WST,GNRC,ROP,ADI,ODFL,ECL,ETSY,CARR,ENPH,LHX,APH,CTAS,QRVO,EA,URI,DOW,FAST,EMR,SBAC,ANET,PSA,TTWO,TT,PH,TSCO,TRMB,TER,WM,TDG,ZBRA,FRC,DHI,MKTX,PAYX,ROK,DPZ,AZO,POOL,CRL,PAYC,TYL,CTLT,ALB,CTSH,MSI,SWKS,KEYS,MPWR,MXIM,BLL,TEL,OTIS,PKI,TECH,KMB,ABMD,FMC,EXPD,CHD,SEDG,AWK,GLW,BIO,CGNX,FICO,YUM,EFX,AME,CLX,CMI,PTC,TTC,AKAM,GWW,CZR,IT,STE,TREX,RH,AXON,WAT,GRMN,BRO,BBY,HES,MASI,WSM,AJG,HLT,HOLX,NDAQ,FDS,GGG,KSU,MRNA,RGEN,USD,DECK,CDW,DAR,CLF,FIVE,EXR,MTCH,WOLF,JPM,PFE,BAC,GS,CSCO,SCHW,PLD,MS,AXP,NXPI,EPAM,HCA,DFS,JCI,SPG,COF,DVN,EOG,PXD,HPQ,AMP,SBNY,NUE,CPT,FANG,CBRE,MLM,MAA,STX,LH,DRE,BLDR,SYF,AVB,NTAP,VMC,WY,RSG,CSL,HSY,BBWI WI,LSI,KMX,STLD,ULTA,REXR,TRGP,DOV,SCI,OKE,VRSN,SUM
10/11/2021,10.65,10.52,6.79,3.8,3.96,3.7,2.46,3.03,1.48,1.3,1.21,1.1,1.35,1.28,0.99,1.08,0.92,0.8,0.79,0.69,0.68,0.7,0.65,0.58,0.55,0.58,0.62,0.55,0.6,0.53,0.6,0.55,0.44,0.45,0.49,0.49,0.47,0.45,0.5,0.4,0.38,0.42,0.43,0.4,0.34,0.35,0.36,0.4,0.33,0.35,0.32,0.29,0.35,0.32,0.29,0.3,0.33,0.27,0.24,0.25,0.23,0.24,0.22,0.22,0.23,0.24,0.22,0.24,0.24,0.17,0.25,0.21,0.23,0.17,0.2,0.25,0.19,0.19,0.21,0.2,0.19,0.21,0.2,0.18,0.13,0.19,0.17,0.18,0.18,0.14,0.18,0.18,0.18,0.16,0.2,0.16,0.15,0.14,0.16,0.14,0.14,0.13,0.14,0.14,0.13,0.14,0.11,0.14,0.18,0.16,0.0,0.13,0.16,0.14,0.13,0.15,0.11,0.15,0.12,0.12,0.18,0.13,0.12,0.13,0.14,0.1,0.12,0.13,0.11,0.09,0.1,0.12,0.1,0.11,0.11,0.12,0.09,0.09,0.09,0.09,0.09,0.11,0.1,0.09,0.11,0.1,0.09,0.09,0.08,0.08,0.1,0.09,0.09,0.1,0.08,0.1,0.12,0.09,0.11,0.12,0.1,0.08,0.07,0.08,0.1,0.0,0.09,0.09,0.09,0.09,0.09,0.08,0.07,0.0,0.06,0.07,0.07,0.08,0.06,0.07,0.07,0.0,0.08,0.08,0.07,0.07,0.07,0.06,0.0,0.0,0.0,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.0,0.06,0.07,0.06,0.06,0.07,0.06,0.07,0.07,0.0,0.06,0.29,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.39
10/12/2021,10.65,10.49,6.81,3.71,3.97,3.71,2.49,3.05,1.47,1.31,1.22,1.1,1.32,1.26,0.99,1.09,0.94,0.8,0.78,0.68,0.69,0.7,0.65,0.59,0.55,0.58,0.62,0.55,0.61,0.53,0.6,0.55,0.44,0.45,0.49,0.49,0.47,0.45,0.5,0.4,0.37,0.42,0.43,0.4,0.35,0.35,0.36,0.4,0.32,0.35,0.31,0.28,0.35,0.33,0.3,0.29,0.32,0.27,0.24,0.25,0.24,0.24,0.22,0.21,0.24,0.24,0.23,0.24,0.23,0.17,0.25,0.21,0.23,0.17,0.2,0.25,0.19,0.19,0.21,0.2,0.19,0.22,0.2,0.18,0.13,0.19,0.16,0.19,0.18,0.14,0.18,0.18,0.18,0.16,0.2,0.16,0.15,0.15,0.16,0.14,0.14,0.13,0.14,0.14,0.13,0.14,0.11,0.14,0.18,0.16,0.0,0.13,0.16,0.14,0.13,0.15,0.11,0.15,0.13,0.12,0.18,0.13,0.12,0.13,0.14,0.1,0.13,0.13,0.11,0.09,0.1,0.12,0.1,0.11,0.11,0.11,0.1,0.09,0.09,0.09,0.09,0.11,0.1,0.09,0.11,0.1,0.09,0.09,0.08,0.08,0.1,0.09,0.08,0.1,0.09,0.1,0.12,0.09,0.11,0.12,0.1,0.09,0.07,0.08,0.1,0.0,0.09,0.09,0.09,0.09,0.09,0.08,0.07,0.0,0.06,0.06,0.07,0.07,0.06,0.07,0.07,0.0,0.08,0.08,0.07,0.06,0.07,0.06,0.0,0.0,0.0,0.07,0.06,0.06,0.0,0.0,0.0,0.0,0.06,0.07,0.0,0.0,0.07,0.06,0.06,0.07,0.06,0.07,0.07,0.0,0.06,0.3,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.37
10/13/2021,10.65,10.49,6.81,3.71,3.97,3.71,2.49,3.05,1.47,1.31,1.22,1.1,1.32,1.26,0.99,1.09,0.94,0.8,0.78,0.68,0.69,0.7,0.65,0.59,0.55,0.58,0.62,0.55,0.61,0.53,0.6,0.55,0.44,0.45,0.49,0.49,0.47,0.45,0.5,0.4,0.37,0.42,0.43,0.4,0.35,0.35,0.36,0.4,0.32,0.35,0.31,0.28,0.35,0.33,0.3,0.29,0.32,0.27,0.24,0.25,0.24,0.24,0.22,0.21,0.24,0.24,0.23,0.24,0.23,0.17,0.25,0.21,0.23,0.17,0.2,0.25,0.19,0.19,0.21,0.2,0.19,0.22,0.2,0.18,0.13,0.19,0.16,0.19,0.18,0.14,0.18,0.18,0.18,0.16,0.2,0.16,0.15,0.15,0.16,0.14,0.14,0.13,0.14,0.14,0.13,0.14,0.11,0.14,0.18,0.16,0.0,0.13,0.16,0.14,0.13,0.15,0.11,0.15,0.13,0.12,0.18,0.13,0.12,0.13,0.14,0.1,0.13,0.13,0.11,0.09,0.1,0.12,0.1,0.11,0.11,0.11,0.1,0.09,0.09,0.09,0.09,0.11,0.1,0.09,0.11,0.1,0.09,0.09,0.08,0.08,0.1,0.09,0.08,0.1,0.09,0.1,0.12,0.09,0.11,0.12,0.1,0.09,0.07,0.08,0.1,0.0,0.09,0.09,0.09,0.09,0.09,0.08,0.07,0.0,0.06,0.06,0.07,0.07,0.06,0.07,0.07,0.0,0.08,0.08,0.07,0.06,0.07,0.06,0.0,0.0,0.0,0.07,0.06,0.06,0.0,0.0,0.0,0.0,0.06,0.07,0.0,0.0,0.07,0.06,0.06,0.07,0.06,0.07,0.07,0.0,0.06,0.3,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.37
10/14/2021,10.66,10.53,6.81,3.74,4.0,3.75,2.47,3.03,1.45,1.31,1.22,1.11,1.33,1.26,1.0,1.09,0.95,0.81,0.78,0.68,0.69,0.69,0.65,0.59,0.55,0.59,0.62,0.52,0.61,0.54,0.58,0.55,0.44,0.43,0.49,0.49,0.47,0.45,0.5,0.4,0.37,0.42,0.43,0.41,0.35,0.35,0.36,0.39,0.31,0.35,0.32,0.28,0.35,0.33,0.29,0.29,0.32,0.28,0.23,0.25,0.24,0.24,0.22,0.21,0.24,0.24,0.23,0.24,0.23,0.17,0.24,0.21,0.23,0.17,0.2,0.24,0.19,0.19,0.21,0.2,0.19,0.21,0.2,0.18,0.13,0.18,0.16,0.18,0.18,0.14,0.19,0.18,0.18,0.16,0.2,0.16,0.15,0.15,0.16,0.14,0.14,0.13,0.14,0.14,0.13,0.14,0.11,0.14,0.19,0.16,0.0,0.13,0.16,0.14,0.13,0.15,0.11,0.14,0.12,0.12,0.19,0.13,0.12,0.13,0.14,0.1,0.13,0.13,0.11,0.09,0.1,0.12,0.1,0.11,0.11,0.11,0.1,0.09,0.1,0.09,0.09,0.11,0.1,0.09,0.11,0.1,0.09,0.09,0.08,0.07,0.1,0.09,0.08,0.1,0.08,0.1,0.12,0.09,0.11,0.12,0.1,0.09,0.07,0.08,0.1,0.0,0.09,0.09,0.09,0.09,0.09,0.08,0.07,0.0,0.06,0.07,0.07,0.07,0.06,0.07,0.07,0.0,0.07,0.08,0.07,0.06,0.07,0.06,0.0,0.0,0.0,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.0,0.06,0.07,0.06,0.07,0.07,0.06,0.07,0.07,0.0,0.06,0.29,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.38
10/15/2021,10.72,10.57,6.76,3.71,4.0,3.74,2.47,3.07,1.43,1.31,1.23,1.09,1.33,1.27,0.98,1.09,0.95,0.81,0.79,0.67,0.69,0.69,0.66,0.59,0.56,0.58,0.62,0.5,0.61,0.54,0.58,0.55,0.44,0.42,0.49,0.5,0.46,0.45,0.5,0.4,0.38,0.42,0.43,0.41,0.34,0.36,0.36,0.39,0.32,0.35,0.32,0.28,0.35,0.33,0.29,0.29,0.31,0.27,0.23,0.25,0.24,0.24,0.22,0.21,0.24,0.24,0.23,0.24,0.23,0.17,0.24,0.2,0.22,0.17,0.2,0.24,0.19,0.19,0.2,0.2,0.19,0.21,0.2,0.18,0.13,0.18,0.16,0.18,0.18,0.14,0.19,0.19,0.17,0.16,0.2,0.16,0.15,0.15,0.16,0.14,0.14,0.13,0.14,0.14,0.13,0.14,0.11,0.14,0.19,0.16,0.0,0.13,0.17,0.14,0.13,0.15,0.11,0.14,0.12,0.12,0.19,0.13,0.12,0.12,0.14,0.1,0.13,0.13,0.11,0.09,0.1,0.12,0.1,0.11,0.11,0.11,0.1,0.09,0.09,0.09,0.09,0.11,0.1,0.09,0.11,0.1,0.09,0.09,0.08,0.07,0.1,0.09,0.08,0.1,0.09,0.1,0.12,0.09,0.1,0.12,0.1,0.09,0.07,0.08,0.1,0.0,0.09,0.09,0.09,0.09,0.09,0.08,0.07,0.0,0.06,0.07,0.07,0.07,0.06,0.07,0.07,0.0,0.07,0.08,0.07,0.06,0.07,0.06,0.0,0.0,0.0,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.0,0.06,0.07,0.06,0.07,0.07,0.06,0.07,0.07,0.0,0.06,0.3,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.34
10/18/2021,10.72,10.57,6.76,3.71,4.0,3.74,2.47,3.07,1.43,1.31,1.23,1.09,1.33,1.27,0.98,1.09,0.95,0.81,0.79,0.67,0.69,0.69,0.66,0.59,0.56,0.58,0.62,0.5,0.61,0.54,0.58,0.55,0.44,0.42,0.49,0.5,0.46,0.45,0.5,0.4,0.38,0.42,0.43,0.41,0.34,0.36,0.36,0.39,0.32,0.35,0.32,0.28,0.35,0.33,0.29,0.29,0.31,0.27,0.23,0.25,0.24,0.24,0.22,0.21,0.24,0.24,0.23,0.24,0.23,0.17,0.24,0.2,0.22,0.17,0.2,0.24,0.19,0.19,0.2,0.2,0.19,0.21,0.2,0.18,0.13,0.18,0.16,0.18,0.18,0.14,0.19,0.19,0.17,0.16,0.2,0.16,0.15,0.15,0.16,0.14,0.14,0.13,0.14,0.14,0.13,0.14,0.11,0.14,0.19,0.16,0.0,0.13,0.17,0.14,0.13,0.15,0.11,0.14,0.12,0.12,0.19,0.13,0.12,0.12,0.14,0.1,0.13,0.13,0.11,0.09,0.1,0.12,0.1,0.11,0.11,0.11,0.1,0.09,0.09,0.09,0.09,0.11,0.1,0.09,0.11,0.1,0.09,0.09,0.08,0.07,0.1,0.09,0.08,0.1,0.09,0.1,0.12,0.09,0.1,0.12,0.1,0.09,0.07,0.08,0.1,0.0,0.09,0.09,0.09,0.09,0.09,0.08,0.07,0.0,0.06,0.07,0.07,0.07,0.06,0.07,0.07,0.0,0.07,0.08,0.07,0.06,0.07,0.06,0.0,0.0,0.0,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.0,0.06,0.07,0.06,0.07,0.07,0.06,0.07,0.07,0.0,0.06,0.3,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.34
10/19/2021,10.55,10.63,6.72,3.66,3.97,3.72,2.53,3.1,1.46,1.35,1.23,1.07,1.31,1.32,0.95,1.06,0.96,0.79,0.78,0.68,0.67,0.69,0.65,0.6,0.56,0.57,0.61,0.51,0.63,0.54,0.6,0.56,0.46,0.42,0.5,0.51,0.44,0.44,0.49,0.42,0.38,0.43,0.43,0.4,0.33,0.37,0.36,0.39,0.31,0.35,0.32,0.27,0.34,0.32,0.3,0.29,0.32,0.27,0.23,0.25,0.24,0.23,0.22,0.21,0.24,0.24,0.23,0.24,0.23,0.17,0.24,0.2,0.21,0.16,0.2,0.25,0.19,0.19,0.2,0.2,0.19,0.22,0.2,0.18,0.13,0.19,0.16,0.19,0.18,0.14,0.19,0.18,0.17,0.16,0.2,0.15,0.15,0.16,0.16,0.15,0.14,0.14,0.14,0.14,0.13,0.14,0.12,0.13,0.19,0.16,0.0,0.14,0.17,0.14,0.13,0.15,0.11,0.14,0.13,0.12,0.18,0.13,0.12,0.13,0.14,0.11,0.13,0.13,0.11,0.09,0.1,0.12,0.1,0.11,0.11,0.11,0.1,0.1,0.09,0.09,0.09,0.11,0.1,0.09,0.11,0.09,0.09,0.09,0.08,0.07,0.09,0.09,0.08,0.1,0.08,0.1,0.12,0.1,0.1,0.13,0.1,0.09,0.06,0.08,0.1,0.0,0.09,0.09,0.09,0.09,0.09,0.08,0.07,0.0,0.06,0.06,0.07,0.07,0.06,0.07,0.07,0.0,0.07,0.07,0.07,0.06,0.07,0.06,0.0,0.0,0.0,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.0,0.06,0.07,0.06,0.07,0.07,0.06,0.07,0.07,0.0,0.06,0.32,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.24
10/20/2021,10.55,10.61,6.89,3.59,3.95,3.7,2.53,3.17,1.46,1.35,1.24,1.09,1.29,1.31,0.98,1.06,0.97,0.79,0.78,0.68,0.66,0.7,0.65,0.6,0.56,0.57,0.6,0.51,0.63,0.53,0.61,0.56,0.46,0.41,0.5,0.51,0.44,0.44,0.49,0.42,0.37,0.43,0.43,0.4,0.33,0.37,0.35,0.38,0.31,0.34,0.33,0.27,0.34,0.33,0.3,0.29,0.32,0.27,0.22,0.25,0.23,0.24,0.22,0.2,0.23,0.23,0.23,0.24,0.23,0.17,0.24,0.21,0.2,0.16,0.2,0.24,0.19,0.19,0.2,0.2,0.19,0.22,0.2,0.19,0.14,0.19,0.16,0.19,0.18,0.14,0.19,0.18,0.17,0.16,0.2,0.15,0.15,0.16,0.16,0.15,0.14,0.14,0.14,0.14,0.13,0.14,0.12,0.13,0.19,0.16,0.0,0.14,0.17,0.14,0.13,0.15,0.1,0.14,0.13,0.12,0.18,0.13,0.12,0.13,0.14,0.11,0.13,0.13,0.11,0.09,0.1,0.12,0.1,0.11,0.11,0.11,0.1,0.1,0.09,0.09,0.09,0.1,0.1,0.09,0.11,0.09,0.09,0.09,0.08,0.07,0.09,0.09,0.08,0.1,0.08,0.09,0.12,0.1,0.1,0.12,0.1,0.08,0.06,0.08,0.1,0.0,0.09,0.09,0.09,0.09,0.09,0.08,0.07,0.0,0.06,0.06,0.07,0.07,0.06,0.07,0.07,0.0,0.07,0.08,0.07,0.06,0.07,0.06,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.06,0.06,0.07,0.06,0.07,0.07,0.0,0.07,0.07,0.0,0.06,0.31,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.27
10/21/2021,10.59,10.62,6.91,3.68,3.96,3.71,2.55,3.25,1.46,1.36,1.25,1.07,1.3,1.3,0.98,1.06,0.96,0.78,0.76,0.68,0.65,0.71,0.65,0.6,0.56,0.56,0.6,0.49,0.65,0.53,0.61,0.56,0.45,0.41,0.5,0.51,0.43,0.44,0.5,0.41,0.37,0.42,0.42,0.4,0.32,0.38,0.36,0.38,0.3,0.34,0.32,0.27,0.33,0.32,0.3,0.29,0.31,0.26,0.22,0.25,0.24,0.23,0.22,0.2,0.23,0.23,0.22,0.24,0.23,0.16,0.24,0.2,0.2,0.16,0.2,0.24,0.19,0.18,0.2,0.2,0.19,0.22,0.2,0.18,0.14,0.18,0.16,0.19,0.18,0.14,0.19,0.18,0.17,0.15,0.2,0.15,0.15,0.16,0.16,0.15,0.14,0.14,0.14,0.14,0.13,0.14,0.11,0.13,0.19,0.16,0.0,0.14,0.17,0.14,0.13,0.15,0.1,0.14,0.14,0.12,0.18,0.13,0.11,0.13,0.14,0.11,0.13,0.13,0.11,0.08,0.1,0.12,0.1,0.11,0.11,0.11,0.1,0.1,0.09,0.09,0.09,0.11,0.1,0.09,0.11,0.09,0.1,0.09,0.08,0.07,0.09,0.09,0.08,0.1,0.08,0.1,0.12,0.1,0.1,0.13,0.1,0.08,0.06,0.08,0.1,0.0,0.09,0.08,0.09,0.09,0.09,0.08,0.07,0.0,0.06,0.06,0.07,0.07,0.06,0.07,0.07,0.0,0.07,0.08,0.07,0.06,0.07,0.06,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.06,0.06,0.07,0.06,0.07,0.07,0.0,0.07,0.07,0.0,0.06,0.31,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.34
10/22/2021,10.67,10.58,6.85,3.7,3.94,3.7,2.54,3.2,1.46,1.38,1.25,1.08,1.29,1.3,0.98,1.06,0.95,0.79,0.75,0.68,0.64,0.71,0.65,0.59,0.56,0.57,0.61,0.5,0.64,0.54,0.62,0.57,0.45,0.42,0.5,0.51,0.44,0.44,0.5,0.41,0.37,0.42,0.42,0.4,0.33,0.38,0.35,0.38,0.3,0.34,0.32,0.27,0.33,0.32,0.3,0.29,0.32,0.27,0.22,0.25,0.24,0.24,0.22,0.2,0.23,0.23,0.22,0.24,0.23,0.16,0.24,0.21,0.2,0.16,0.2,0.24,0.19,0.19,0.2,0.2,0.19,0.22,0.2,0.18,0.14,0.19,0.16,0.19,0.18,0.14,0.19,0.18,0.17,0.15,0.21,0.15,0.15,0.16,0.16,0.15,0.14,0.13,0.14,0.14,0.13,0.14,0.11,0.14,0.19,0.16,0.0,0.14,0.17,0.14,0.13,0.15,0.1,0.14,0.13,0.12,0.19,0.13,0.11,0.13,0.14,0.12,0.13,0.13,0.11,0.09,0.1,0.12,0.1,0.11,0.11,0.11,0.1,0.1,0.09,0.09,0.09,0.11,0.1,0.09,0.11,0.09,0.09,0.09,0.08,0.07,0.1,0.09,0.08,0.1,0.08,0.1,0.11,0.09,0.1,0.13,0.1,0.09,0.06,0.08,0.1,0.0,0.09,0.08,0.09,0.09,0.09,0.08,0.07,0.0,0.06,0.06,0.08,0.07,0.06,0.07,0.07,0.0,0.07,0.08,0.07,0.06,0.07,0.06,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.0,0.06,0.07,0.06,0.07,0.07,0.06,0.07,0.07,0.0,0.06,0.31,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.4
10/25/2021,10.65,10.6,6.79,3.7,3.88,3.65,2.57,3.29,1.3,1.38,1.27,1.06,1.31,1.28,0.96,1.09,0.98,0.78,0.74,0.68,0.65,0.72,0.65,0.6,0.55,0.59,0.61,0.49,0.66,0.53,0.62,0.56,0.46,0.42,0.49,0.52,0.45,0.45,0.51,0.41,0.36,0.42,0.42,0.4,0.33,0.38,0.35,0.38,0.3,0.34,0.33,0.27,0.33,0.33,0.31,0.29,0.32,0.27,0.21,0.25,0.24,0.24,0.22,0.21,0.24,0.23,0.23,0.24,0.23,0.17,0.24,0.2,0.2,0.16,0.2,0.25,0.19,0.19,0.21,0.2,0.19,0.22,0.21,0.19,0.14,0.19,0.16,0.2,0.17,0.14,0.19,0.18,0.17,0.15,0.21,0.15,0.15,0.16,0.16,0.15,0.14,0.14,0.14,0.14,0.13,0.15,0.11,0.14,0.19,0.16,0.0,0.14,0.17,0.14,0.13,0.15,0.1,0.14,0.14,0.12,0.19,0.14,0.12,0.14,0.14,0.11,0.13,0.13,0.11,0.09,0.1,0.12,0.1,0.11,0.1,0.11,0.1,0.1,0.1,0.09,0.09,0.11,0.1,0.09,0.11,0.09,0.09,0.09,0.08,0.07,0.09,0.09,0.08,0.1,0.09,0.1,0.12,0.1,0.1,0.12,0.1,0.09,0.07,0.08,0.1,0.0,0.09,0.08,0.09,0.09,0.09,0.08,0.07,0.0,0.06,0.06,0.07,0.07,0.06,0.07,0.07,0.0,0.07,0.07,0.07,0.06,0.07,0.06,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.06,0.0,0.07,0.06,0.07,0.07,0.06,0.07,0.07,0.0,0.06,0.31,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.43
