,MRNA,FTNT,HUBS,GNRC,SNAP,CRL,NET,LNG,NDAQ,NVAX,OXY,CZR,EBAY,DELL,IT,SIVB,ZBRA,AZO,EL,PINS,SQ,TRMB,ROKU,QRVO,GME,PTC,TSCO,ENTG,LRCX,SWKS,TER,IQV,HZNP,EPAM,UI,AMAT,LOW,AVTR,GOOGL,ETSY,KKR,PYPL,W,TECH,TROW,KLAC,BLK,A,DE,ENPH,TWLO,APTV,ORLY,FRC,NTAP,GRMN,TWTR,ACN,ABBV,CTLT,KEYS,TXG,CRWD,ODFL,MLM,HD,TSLA,LYFT,POOL,BX,MCHP,HOLX,EXK.,LLY,FISV,WAT,Z,CVNA,PANW,PENN,PKI,ORCL,AMZN,MSI,FB,MRVL,ALGN,DVA,TMO,ZEN,CMG,GH,PTON,ADI,MPWR,ADP,BMY,NVDA,ROK,AME,APH,FAST,TXN,KDP,CGNX,CSCO,CDNS,ATVI,ABT,NVCR,WDAY,EFX,DIS,UBER,IDXX,PLUG,WST,ZS,ANET,DHR,MTD,OTIS,BIO,CHTR,MMC,MSFT,TTD,ESS,AAPL,PAYX,PM,SNPS,SHW,TDG,BR,DG,YUM,VMW,SSNC,QCOM,NEM,IEX,ICE,AON,AMGN,MNST,GPN,CTXS,DOCU,ESTC,INTU,MDB,ZM,DPZ,DDOG,AMD,ALNY,ILMN,INVH,MCO,NKE,CRM,VEEV,PLD,NOW,SPGI,CTAS,OKTA,GDDY,HEI,ADSK,FICO,PODD,STE,COO,PG,WMT,UNP,PAYC,TFX,NFLX,ABMD,CHD,KMB,TTWO,CPB,US Dollar,MSCI,REGN,PSA,ADBE,LBRDK,ZTS,DRE,TRU,ISRG,EW,DLR,DXCM,CPRT,RMD,AKAM,SUI,SBAC,ROP,AMT,CL,CCI,EQIX,AVLR,SGEN,EXAS,MISXX,018000.KQ,Morgan Stanley Instl Lqudty Trs Instl,n/a,688101.SS,688001.SS,FTOXX,OKE,BILL,CG,ALB,DT,BBWI WI,NUE,HCA,U,SNOW,FCX,DFS,GS,IR,RF,MS,URI,LH,ON,MGM,JCI,CPT,AVY,MAA,WY,TGT,CDW,EXPD,HES,HLT,WMB,CDAY,SCHW,SPG,ELS,EXR,GE,AWK,AVB,MASI,NXPI,BURL,LYV,EXPE,EQR,VRSK,MCD,DAL,AVGO,SBUX,NLOK,AMC,XRAY,PLTR,SUM
10/26/2021,0.71,0.96,1.01,0.77,0.63,0.86,1.35,0.91,0.88,0.0,0.56,0.84,0.0,0.74,0.9,0.98,0.5,0.91,0.0,0.0,0.52,0.36,0.17,0.16,0.0,0.0,0.0,0.53,0.16,0.16,0.17,0.72,0.71,0.95,0.0,0.52,0.55,0.79,0.86,0.57,1.01,0.15,0.0,0.51,0.52,0.34,0.37,0.67,0.34,0.19,0.0,0.55,0.73,0.55,0.87,0.71,0.0,0.0,0.34,0.84,0.72,0.0,0.77,0.76,0.18,0.0,0.79,0.0,0.78,0.99,0.16,0.0,0.0,0.52,0.0,0.69,0.0,0.66,0.88,0.0,0.85,0.76,0.34,0.53,0.32,0.37,0.75,0.0,0.9,0.0,0.66,0.0,0.0,0.17,0.89,0.18,0.16,0.74,0.36,0.0,0.53,0.0,0.17,0.0,0.0,0.0,0.37,0.0,0.36,0.0,0.0,0.89,0.0,0.0,0.51,0.0,0.83,0.99,0.38,0.86,0.36,0.51,0.0,0.34,0.55,0.37,0.17,0.35,0.52,0.37,0.0,0.53,0.37,0.0,0.0,0.0,0.51,0.0,0.0,0.17,0.0,0.0,0.19,0.75,0.0,0.0,0.0,0.0,0.17,0.0,0.74,0.9,0.0,0.48,0.77,0.78,0.71,0.0,0.17,0.18,0.18,0.36,0.0,0.19,0.54,0.17,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.73,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.64,0.18,0.18,0.34,0.36,0.19,0.35,0.51,0.51,0.0,0.7,0.54,0.5,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.95,0.98,0.89,0.93,0.93,0.87,0.88,0.77,0.75,0.78,0.68,0.74,0.72,0.76,0.7,0.71,0.67,0.67,0.55,0.53,0.53,0.52,0.53,0.51,0.55,0.52,0.51,0.38,0.36,0.37,0.38,0.39,0.38,0.37,0.37,0.34,0.35,0.35,0.35,0.34,0.33,0.18,0.16,0.17,0.17,0.16,0.15,0.17,0.17,0.17,0.16,0.16,0.17,99.98
10/27/2021,0.71,0.96,1.01,0.77,0.63,0.86,1.35,0.91,0.88,0.0,0.56,0.84,0.0,0.74,0.9,0.98,0.5,0.91,0.0,0.0,0.52,0.36,0.17,0.16,0.0,0.0,0.0,0.53,0.16,0.16,0.17,0.72,0.71,0.95,0.0,0.52,0.55,0.79,0.86,0.57,1.01,0.15,0.0,0.51,0.52,0.34,0.37,0.67,0.34,0.19,0.0,0.55,0.73,0.55,0.87,0.71,0.0,0.0,0.34,0.84,0.72,0.0,0.77,0.76,0.18,0.0,0.79,0.0,0.78,0.99,0.16,0.0,0.0,0.52,0.0,0.69,0.0,0.66,0.88,0.0,0.85,0.76,0.34,0.53,0.32,0.37,0.75,0.0,0.9,0.0,0.66,0.0,0.0,0.17,0.89,0.18,0.16,0.74,0.36,0.0,0.53,0.0,0.17,0.0,0.0,0.0,0.37,0.0,0.36,0.0,0.0,0.89,0.0,0.0,0.51,0.0,0.83,0.99,0.38,0.86,0.36,0.51,0.0,0.34,0.55,0.37,0.17,0.35,0.52,0.37,0.0,0.53,0.37,0.0,0.0,0.0,0.51,0.0,0.0,0.17,0.0,0.0,0.19,0.75,0.0,0.0,0.0,0.0,0.17,0.0,0.74,0.9,0.0,0.48,0.77,0.78,0.71,0.0,0.17,0.18,0.18,0.36,0.0,0.19,0.54,0.17,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.73,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.64,0.18,0.18,0.34,0.36,0.19,0.35,0.51,0.51,0.0,0.7,0.54,0.5,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.95,0.98,0.89,0.93,0.93,0.87,0.88,0.77,0.75,0.78,0.68,0.74,0.72,0.76,0.7,0.71,0.67,0.67,0.55,0.53,0.53,0.52,0.53,0.51,0.55,0.52,0.51,0.38,0.36,0.37,0.38,0.39,0.38,0.37,0.37,0.34,0.35,0.35,0.35,0.34,0.33,0.18,0.16,0.17,0.17,0.16,0.15,0.17,0.17,0.17,0.16,0.16,0.17,99.98
10/28/2021,0.76,0.95,0.99,0.77,0.62,0.86,1.4,0.92,0.87,0.0,0.58,0.83,0.0,0.72,0.89,0.96,0.5,0.9,0.0,0.0,0.53,0.35,0.17,0.16,0.0,0.0,0.0,0.53,0.16,0.16,0.17,0.72,0.71,0.95,0.0,0.51,0.56,0.77,0.86,0.59,1.03,0.15,0.0,0.51,0.51,0.34,0.37,0.67,0.35,0.19,0.0,0.56,0.72,0.55,0.87,0.7,0.0,0.0,0.34,0.82,0.72,0.0,0.76,0.76,0.19,0.0,0.88,0.0,0.78,1.0,0.16,0.0,0.0,0.52,0.0,0.69,0.0,0.65,0.87,0.0,0.85,0.75,0.34,0.52,0.32,0.37,0.74,0.0,0.89,0.0,0.65,0.0,0.0,0.18,0.9,0.18,0.16,0.75,0.36,0.0,0.53,0.0,0.17,0.0,0.0,0.0,0.37,0.0,0.36,0.0,0.0,0.91,0.0,0.0,0.51,0.0,0.82,0.99,0.38,0.84,0.36,0.49,0.0,0.34,0.54,0.36,0.18,0.35,0.51,0.37,0.0,0.53,0.37,0.0,0.0,0.0,0.5,0.0,0.0,0.17,0.0,0.0,0.19,0.75,0.0,0.0,0.0,0.0,0.18,0.0,0.75,0.92,0.0,0.48,0.76,0.79,0.71,0.0,0.17,0.18,0.18,0.36,0.0,0.19,0.54,0.17,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.73,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.64,0.18,0.18,0.34,0.36,0.19,0.35,0.51,0.51,0.0,0.69,0.54,0.5,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.95,0.94,0.98,0.91,0.92,0.94,0.93,0.83,0.77,0.75,0.81,0.67,0.73,0.72,0.76,0.7,0.7,0.67,0.67,0.54,0.53,0.52,0.51,0.53,0.52,0.55,0.51,0.5,0.38,0.36,0.37,0.38,0.38,0.38,0.37,0.37,0.34,0.35,0.35,0.35,0.34,0.33,0.18,0.16,0.17,0.17,0.16,0.15,0.18,0.17,0.17,0.16,0.16,0.17,100.03
10/29/2021,0.76,0.95,0.99,0.77,0.62,0.86,1.4,0.92,0.87,0.0,0.58,0.83,0.0,0.72,0.89,0.96,0.5,0.9,0.0,0.0,0.53,0.35,0.17,0.16,0.0,0.0,0.0,0.53,0.16,0.16,0.17,0.72,0.71,0.95,0.0,0.51,0.56,0.77,0.86,0.59,1.03,0.15,0.0,0.51,0.51,0.34,0.37,0.67,0.35,0.19,0.0,0.56,0.72,0.55,0.87,0.7,0.0,0.0,0.34,0.82,0.72,0.0,0.76,0.76,0.19,0.0,0.88,0.0,0.78,1.0,0.16,0.0,0.0,0.52,0.0,0.69,0.0,0.65,0.87,0.0,0.85,0.75,0.34,0.52,0.32,0.37,0.74,0.0,0.89,0.0,0.65,0.0,0.0,0.18,0.9,0.18,0.16,0.75,0.36,0.0,0.53,0.0,0.17,0.0,0.0,0.0,0.37,0.0,0.36,0.0,0.0,0.91,0.0,0.0,0.51,0.0,0.82,0.99,0.38,0.84,0.36,0.49,0.0,0.34,0.54,0.36,0.18,0.35,0.51,0.37,0.0,0.53,0.37,0.0,0.0,0.0,0.5,0.0,0.0,0.17,0.0,0.0,0.19,0.75,0.0,0.0,0.0,0.0,0.18,0.0,0.75,0.92,0.0,0.48,0.76,0.79,0.71,0.0,0.17,0.18,0.18,0.36,0.0,0.19,0.54,0.17,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.73,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.64,0.18,0.18,0.34,0.36,0.19,0.35,0.51,0.51,0.0,0.69,0.54,0.5,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.95,0.94,0.98,0.91,0.92,0.94,0.93,0.83,0.77,0.75,0.81,0.67,0.73,0.72,0.76,0.7,0.7,0.67,0.67,0.54,0.53,0.52,0.51,0.53,0.52,0.55,0.51,0.5,0.38,0.36,0.37,0.38,0.38,0.38,0.37,0.37,0.34,0.35,0.35,0.35,0.34,0.33,0.18,0.16,0.17,0.17,0.16,0.15,0.18,0.17,0.17,0.16,0.16,0.17,100.03
11/01/2021,0.75,0.93,1.0,0.82,0.61,0.89,1.36,0.89,0.89,0.0,0.56,0.82,0.0,0.7,0.9,0.91,0.5,0.87,0.0,0.0,0.53,0.36,0.17,0.16,0.0,0.0,0.0,0.54,0.16,0.17,0.2,0.72,0.72,0.98,0.0,0.51,0.56,0.78,0.91,0.57,1.08,0.15,0.0,0.52,0.53,0.35,0.37,0.66,0.35,0.24,0.0,0.56,0.68,0.55,0.83,0.62,0.0,0.0,0.34,0.85,0.73,0.0,0.76,0.78,0.19,0.0,0.93,0.0,0.78,1.0,0.16,0.0,0.0,0.53,0.0,0.67,0.0,0.66,0.87,0.0,0.85,0.74,0.35,0.52,0.31,0.38,0.79,0.0,0.9,0.0,0.65,0.0,0.0,0.17,0.94,0.18,0.16,0.8,0.36,0.0,0.51,0.0,0.16,0.0,0.0,0.0,0.37,0.0,0.36,0.0,0.0,0.91,0.0,0.0,0.51,0.0,0.83,1.0,0.39,0.83,0.36,0.47,0.0,0.32,0.54,0.38,0.17,0.36,0.52,0.37,0.0,0.53,0.38,0.0,0.0,0.0,0.5,0.0,0.0,0.17,0.0,0.0,0.19,0.75,0.0,0.0,0.0,0.0,0.17,0.0,0.76,0.89,0.0,0.49,0.76,0.78,0.57,0.0,0.18,0.19,0.18,0.37,0.0,0.19,0.54,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.72,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.69,0.18,0.18,0.33,0.36,0.19,0.34,0.52,0.5,0.0,0.69,0.54,0.5,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.94,0.91,0.99,0.94,0.87,0.92,0.92,0.86,0.78,0.77,0.78,0.62,0.73,0.72,0.74,0.7,0.7,0.68,0.69,0.53,0.52,0.54,0.51,0.54,0.5,0.55,0.5,0.5,0.36,0.37,0.36,0.37,0.37,0.38,0.36,0.38,0.34,0.35,0.36,0.36,0.34,0.32,0.18,0.16,0.18,0.17,0.17,0.15,0.18,0.17,0.17,0.15,0.16,0.17,100.03
11/02/2021,0.74,0.95,0.99,0.81,0.59,0.9,1.43,0.88,0.9,0.0,0.55,0.81,0.0,0.7,0.9,0.92,0.5,0.87,0.0,0.0,0.51,0.35,0.16,0.16,0.0,0.0,0.0,0.54,0.16,0.16,0.2,0.72,0.72,0.98,0.0,0.51,0.56,0.82,0.92,0.58,1.08,0.14,0.0,0.52,0.53,0.37,0.37,0.66,0.34,0.25,0.0,0.56,0.67,0.54,0.82,0.61,0.0,0.0,0.35,0.86,0.73,0.0,0.76,0.79,0.19,0.0,0.95,0.0,0.78,0.98,0.16,0.0,0.0,0.53,0.0,0.68,0.0,0.67,0.88,0.0,0.84,0.73,0.34,0.52,0.32,0.38,0.78,0.0,0.92,0.0,0.65,0.0,0.0,0.17,0.9,0.18,0.16,0.82,0.36,0.0,0.51,0.0,0.16,0.0,0.0,0.0,0.38,0.0,0.36,0.0,0.0,0.91,0.0,0.0,0.52,0.0,0.84,1.01,0.39,0.85,0.36,0.47,0.0,0.31,0.53,0.39,0.17,0.35,0.51,0.36,0.0,0.54,0.37,0.0,0.0,0.0,0.49,0.0,0.0,0.17,0.0,0.0,0.19,0.74,0.0,0.0,0.0,0.0,0.17,0.0,0.77,0.91,0.0,0.5,0.78,0.77,0.56,0.0,0.17,0.18,0.19,0.37,0.0,0.19,0.54,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.73,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.7,0.18,0.18,0.31,0.37,0.19,0.34,0.53,0.51,0.0,0.75,0.54,0.48,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.91,0.91,0.98,0.95,0.87,0.91,0.94,0.85,0.79,0.77,0.77,0.61,0.72,0.71,0.74,0.7,0.71,0.67,0.7,0.53,0.52,0.53,0.51,0.53,0.49,0.55,0.5,0.5,0.35,0.36,0.36,0.37,0.37,0.37,0.36,0.39,0.34,0.34,0.35,0.35,0.34,0.32,0.18,0.16,0.17,0.17,0.16,0.15,0.18,0.15,0.16,0.15,0.16,0.17,100.0
11/03/2021,0.74,0.95,0.99,0.81,0.59,0.9,1.43,0.88,0.9,0.0,0.55,0.81,0.0,0.7,0.9,0.92,0.5,0.87,0.0,0.0,0.51,0.35,0.16,0.16,0.0,0.0,0.0,0.54,0.16,0.16,0.2,0.72,0.72,0.98,0.0,0.51,0.56,0.82,0.92,0.58,1.08,0.14,0.0,0.52,0.53,0.37,0.37,0.66,0.34,0.25,0.0,0.56,0.67,0.54,0.82,0.61,0.0,0.0,0.35,0.86,0.73,0.0,0.76,0.79,0.19,0.0,0.95,0.0,0.78,0.98,0.16,0.0,0.0,0.53,0.0,0.68,0.0,0.67,0.88,0.0,0.84,0.73,0.34,0.52,0.32,0.38,0.78,0.0,0.92,0.0,0.65,0.0,0.0,0.17,0.9,0.18,0.16,0.82,0.36,0.0,0.51,0.0,0.16,0.0,0.0,0.0,0.38,0.0,0.36,0.0,0.0,0.91,0.0,0.0,0.52,0.0,0.84,1.01,0.39,0.85,0.36,0.47,0.0,0.31,0.53,0.39,0.17,0.35,0.51,0.36,0.0,0.54,0.37,0.0,0.0,0.0,0.49,0.0,0.0,0.17,0.0,0.0,0.19,0.74,0.0,0.0,0.0,0.0,0.17,0.0,0.77,0.91,0.0,0.5,0.78,0.77,0.56,0.0,0.17,0.18,0.19,0.37,0.0,0.19,0.54,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.73,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.7,0.18,0.18,0.31,0.37,0.19,0.34,0.53,0.51,0.0,0.75,0.54,0.48,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.91,0.91,0.98,0.95,0.87,0.91,0.94,0.85,0.79,0.77,0.77,0.61,0.72,0.71,0.74,0.7,0.71,0.67,0.7,0.53,0.52,0.53,0.51,0.53,0.49,0.55,0.5,0.5,0.35,0.36,0.36,0.37,0.37,0.37,0.36,0.39,0.34,0.34,0.35,0.35,0.34,0.32,0.18,0.16,0.17,0.17,0.16,0.15,0.18,0.15,0.16,0.15,0.16,0.17,100.0
11/04/2021,0.74,0.95,0.99,0.81,0.59,0.9,1.43,0.88,0.9,0.0,0.55,0.81,0.0,0.7,0.9,0.92,0.5,0.87,0.0,0.0,0.51,0.35,0.16,0.16,0.0,0.0,0.0,0.54,0.16,0.16,0.2,0.72,0.72,0.98,0.0,0.51,0.56,0.82,0.92,0.58,1.08,0.14,0.0,0.52,0.53,0.37,0.37,0.66,0.34,0.25,0.0,0.56,0.67,0.54,0.82,0.61,0.0,0.0,0.35,0.86,0.73,0.0,0.76,0.79,0.19,0.0,0.95,0.0,0.78,0.98,0.16,0.0,0.0,0.53,0.0,0.68,0.0,0.67,0.88,0.0,0.84,0.73,0.34,0.52,0.32,0.38,0.78,0.0,0.92,0.0,0.65,0.0,0.0,0.17,0.9,0.18,0.16,0.82,0.36,0.0,0.51,0.0,0.16,0.0,0.0,0.0,0.38,0.0,0.36,0.0,0.0,0.91,0.0,0.0,0.52,0.0,0.84,1.01,0.39,0.85,0.36,0.47,0.0,0.31,0.53,0.39,0.17,0.35,0.51,0.36,0.0,0.54,0.37,0.0,0.0,0.0,0.49,0.0,0.0,0.17,0.0,0.0,0.19,0.74,0.0,0.0,0.0,0.0,0.17,0.0,0.77,0.91,0.0,0.5,0.78,0.77,0.56,0.0,0.17,0.18,0.19,0.37,0.0,0.19,0.54,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.73,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.7,0.18,0.18,0.31,0.37,0.19,0.34,0.53,0.51,0.0,0.75,0.54,0.48,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.91,0.91,0.98,0.95,0.87,0.91,0.94,0.85,0.79,0.77,0.77,0.61,0.72,0.71,0.74,0.7,0.71,0.67,0.7,0.53,0.52,0.53,0.51,0.53,0.49,0.55,0.5,0.5,0.35,0.36,0.36,0.37,0.37,0.37,0.36,0.39,0.34,0.34,0.35,0.35,0.34,0.32,0.18,0.16,0.17,0.17,0.16,0.15,0.18,0.15,0.16,0.15,0.16,0.17,100.0
11/05/2021,0.74,0.92,0.96,0.78,0.58,0.86,1.4,0.89,0.9,0.0,0.56,0.82,0.0,0.34,0.92,0.94,0.54,0.86,0.0,0.0,0.5,0.35,0.16,0.16,0.0,0.0,0.0,0.55,0.16,0.17,0.2,0.71,0.7,0.97,0.0,0.53,0.55,0.8,0.89,0.55,1.09,0.14,0.0,0.5,0.53,0.38,0.37,0.66,0.35,0.25,0.0,0.56,0.67,0.54,0.83,0.61,0.0,0.0,0.35,0.84,0.74,0.0,0.72,0.8,0.19,0.0,0.99,0.0,0.78,1.02,0.16,0.0,0.0,0.53,0.0,0.64,0.0,0.65,0.87,0.0,0.83,0.72,0.33,0.52,0.32,0.38,0.82,0.0,0.91,0.0,0.65,0.0,0.0,0.17,0.91,0.18,0.16,0.84,0.38,0.0,0.51,0.0,0.16,0.0,0.0,0.0,0.38,0.0,0.35,0.0,0.0,0.89,0.0,0.0,0.48,0.0,0.85,1.02,0.47,0.84,0.35,0.47,0.0,0.31,0.52,0.39,0.17,0.35,0.51,0.36,0.0,0.53,0.37,0.0,0.0,0.0,0.49,0.37,0.0,0.17,0.0,0.0,0.19,0.7,0.0,0.0,0.0,0.0,0.17,0.0,0.75,0.9,0.0,0.49,0.77,0.81,0.58,0.0,0.17,0.18,0.18,0.37,0.0,0.19,0.53,0.17,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.73,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.69,0.18,0.18,0.31,0.36,0.19,0.33,0.52,0.5,0.0,0.77,0.53,0.48,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.91,0.91,0.96,0.97,0.85,0.94,0.89,0.84,0.75,0.78,0.78,0.61,0.74,0.73,0.74,0.71,0.72,0.67,0.82,0.53,0.52,0.53,0.5,0.52,0.49,0.55,0.5,0.49,0.35,0.35,0.36,0.38,0.37,0.4,0.36,0.39,0.34,0.34,0.35,0.35,0.35,0.33,0.19,0.16,0.17,0.17,0.17,0.15,0.18,0.16,0.16,0.16,0.16,0.17,100.0
11/08/2021,0.6,0.95,0.99,0.72,0.58,0.75,1.46,0.88,0.9,0.0,0.54,0.75,0.0,0.68,0.89,0.95,0.55,0.87,0.0,0.0,0.49,0.34,0.15,0.15,0.0,0.0,0.0,0.56,0.17,0.17,0.21,0.69,0.66,1.02,0.0,0.56,0.56,0.78,0.9,0.62,1.09,0.14,0.0,0.49,0.53,0.4,0.37,0.65,0.34,0.26,0.0,0.57,0.68,0.54,0.82,0.6,0.0,0.0,0.35,0.79,0.74,0.0,0.74,0.81,0.19,0.0,1.04,0.0,0.78,1.01,0.17,0.0,0.0,0.56,0.0,0.63,0.0,0.65,0.84,0.0,0.81,0.72,0.35,0.52,0.32,0.39,0.83,0.0,0.91,0.0,0.65,0.0,0.0,0.17,0.9,0.18,0.16,0.94,0.38,0.0,0.52,0.0,0.16,0.0,0.0,0.0,0.39,0.0,0.36,0.0,0.0,0.92,0.0,0.0,0.49,0.0,0.83,1.03,0.5,0.82,0.35,0.47,0.0,0.31,0.51,0.39,0.16,0.34,0.51,0.36,0.0,0.54,0.37,0.0,0.0,0.0,0.49,0.0,0.0,0.19,0.0,0.0,0.19,0.66,0.0,0.0,0.0,0.0,0.18,0.0,0.76,0.93,0.0,0.51,0.77,0.87,0.64,0.0,0.17,0.17,0.19,0.37,0.0,0.19,0.54,0.17,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.67,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.7,0.18,0.19,0.32,0.37,0.19,0.33,0.52,0.49,0.0,0.75,0.53,0.48,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.9,1.02,1.02,0.89,0.98,0.93,0.83,0.78,0.77,0.74,0.61,0.7,0.74,0.74,0.67,0.72,0.66,0.85,0.52,0.52,0.52,0.5,0.51,0.51,0.54,0.48,0.52,0.34,0.36,0.36,0.35,0.36,0.42,0.35,0.39,0.33,0.33,0.34,0.35,0.37,0.34,0.19,0.15,0.16,0.17,0.17,0.15,0.18,0.16,0.16,0.17,0.15,0.17,99.97
11/09/2021,0.5,0.95,0.97,0.71,0.59,0.74,1.43,0.9,0.9,0.0,0.54,0.77,0.0,0.7,0.89,0.94,0.56,0.87,0.0,0.0,0.47,0.34,0.14,0.15,0.0,0.0,0.0,0.55,0.17,0.16,0.21,0.67,0.66,1.01,0.0,0.57,0.55,0.76,0.91,0.6,1.08,0.14,0.0,0.49,0.54,0.41,0.37,0.65,0.35,0.25,0.0,0.56,0.68,0.54,0.83,0.6,0.0,0.0,0.35,0.75,0.73,0.0,0.73,0.8,0.19,0.0,1.03,0.0,0.78,1.0,0.18,0.0,0.0,0.55,0.0,0.63,0.0,0.65,0.84,0.0,0.8,0.71,0.35,0.51,0.33,0.39,0.84,0.0,0.88,0.0,0.64,0.0,0.0,0.17,0.92,0.18,0.16,0.94,0.38,0.0,0.53,0.0,0.16,0.0,0.0,0.0,0.38,0.0,0.34,0.0,0.0,0.92,0.0,0.0,0.49,0.0,0.78,1.05,0.5,0.78,0.36,0.47,0.0,0.31,0.51,0.39,0.16,0.34,0.51,0.36,0.0,0.54,0.37,0.0,0.0,0.0,0.49,0.0,0.0,0.2,0.0,0.0,0.19,0.66,0.0,0.0,0.0,0.0,0.17,0.0,0.74,0.96,0.0,0.5,0.86,0.87,0.65,0.0,0.17,0.17,0.19,0.37,0.0,0.19,0.53,0.17,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.66,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.66,0.17,0.18,0.32,0.36,0.19,0.33,0.53,0.5,0.0,0.76,0.53,0.47,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.91,1.02,1.03,1.02,0.88,0.98,0.93,0.84,0.79,0.79,0.74,0.62,0.7,0.74,0.75,0.67,0.73,0.64,0.84,0.56,0.52,0.52,0.52,0.52,0.51,0.53,0.49,0.5,0.35,0.38,0.36,0.36,0.36,0.43,0.35,0.38,0.34,0.33,0.35,0.34,0.37,0.34,0.22,0.18,0.17,0.17,0.17,0.17,0.18,0.17,0.16,0.17,0.15,0.17,99.97
