,MAC,DKS,AEO,NTLA,VVV,AYI,SKT,LPX,EVR,THG,SYNA,MSM,SBRA,AQUA,XEC,ISBC,XRX,HR,SONO,ADS,OFC,SAVA,IDA,TCBI,NCR,HRB,COMM,NUVA,VLY,RDN,ESI,SWX,VMI,SI,NAVI,WTS,CPE,WTFC,RIG,BDN,CNMD,CRNC,MC,GRA,WBS,AM,CC,COOP,AVT,WCC,JACK,HTH,R,SNX,SWCH,SJI,MCY,CR,FUL,RVLV,GT,SWAV,PCH,NHI,WSFS,BIG,EPRT,PBH,AAWW,MTDR,HE,VSTO,LGND,CNO,SIG,CW,PINC,CARG,BKU,DDS,IRBT,GEO,SFM,SXT,AXNX,EYE,LEVI,ABCB,CMC,AMCX,FHI,SLGN,CVLT,TDS,PPBI,TRTN,HCAT,BLKB,TGNA,CWH,EVTC,HOME,AGIO,ALKS,SNBR,NSIT,PGNY,BGS,ARVN,TEX,UMBF,NSP,IDCC,ATKR,PCRX,BMI,UFPI,CTRE,PRFT,PDCE,KFY,VSH,SFNC,EXLS,TWNK,AIMC,ASGN,AVNT,HOMB,HIBB,PDCO,REZI,CHX,IBTX,TSE,AVA,AMKR,NGVT,UCBI,IRWD,TPH,SHOO,CWT,SBH,SPB,AX,OI,ABG,AEIS,CATY,PHR,FELE,RLGY,RCII,AHCO,State Street Instl US Govt MMkt Premier,SATS,CBT,CCMP,SBGI,UE,HI,VCEL,JOE,OMI,CLVS,ENSG,LTC,HCSG,JW.A,OSIS,COWN,SFBS,BXS,VRTS,KW,DAN,RILY,MWA,EPC,HAIN,FWRD,MED,KREF,MATX,OPK,FIX,GPI,TMHC,GHC,TTEC,HRI,ENR,COHU,SEM,AIT,STC,ILPT,ABM,MD,SSTK,CLDX,LCII,NTGR,KTB,GOLF,INOV,GPRE,MYGN,n/a,ALTR,LNN,TMP,GVMXX,CORE,HSKA,CHRS,SILK,SANM,CASH,PRGS,VBTX,TBK,CVBF,ARCB,CSGS,TBBK,MLI,BSIG,HLI,NSA,MIME,ASO,OPCH,BNL,PZZA,AMN,GBDC,ETRN,ANF,POR,QRTEA,SMTC,LKFN,BNGO,JBT,CRC,SPSC,OAS,ESGR,MUSA,MTSI,DIOD,BCPC,SGH,LESL,BCEI,NEU,VSAT,ACA,BCO,BOOT,CALX,NFG,ICUI,SWBI,ECPG,DVAX,PIPR,WGO,STEP,WMG,INT,HOPE,AWR,ROG,BCC,ONTO,ATRC,VICR,SGFY,FFBC,CYTK,WIRE,SKY,NEOG,MMSI,CCS,WOR,CUBI,CIVI,ENDP,BGFV,CWST,SUM
10/18/2021,1.02,1.1,0.56,0.66,0.92,0.83,0.66,0.81,0.76,0.7,0.77,0.62,0.54,0.73,0.0,0.7,0.56,0.68,0.57,0.58,0.61,0.4,0.63,0.56,0.54,0.61,0.32,0.49,0.58,0.6,0.54,0.54,0.54,0.74,0.54,0.6,0.48,0.56,0.45,0.52,0.5,0.42,0.59,0.0,0.51,0.51,0.41,0.61,0.44,0.54,0.41,0.43,0.5,0.38,0.52,0.38,0.38,0.44,0.44,0.41,0.46,0.44,0.44,0.34,0.48,0.28,0.43,0.45,0.47,0.46,0.37,0.35,0.38,0.42,0.41,0.42,0.43,0.49,0.36,0.42,0.31,0.43,0.33,0.37,0.35,0.39,0.31,0.36,0.37,0.24,0.33,0.33,0.32,0.29,0.34,0.34,0.28,0.31,0.35,0.31,0.35,0.0,0.27,0.41,0.25,0.29,0.31,0.28,0.34,0.26,0.33,0.4,0.28,0.37,0.26,0.31,0.3,0.27,0.46,0.32,0.3,0.24,0.3,0.33,0.32,0.23,0.34,0.27,0.26,0.23,0.29,0.21,0.26,0.26,0.24,0.24,0.25,0.25,0.27,0.27,0.28,0.25,0.28,0.0,0.28,0.29,0.22,0.31,0.19,0.26,0.25,0.25,0.27,0.24,0.21,0.0,0.25,0.21,0.19,0.2,0.23,0.24,0.22,0.23,0.0,0.0,0.19,0.2,0.0,0.2,0.21,0.2,0.25,0.24,0.25,0.25,0.23,0.0,0.23,0.0,0.24,0.2,0.0,0.22,0.28,0.19,0.21,0.25,0.21,0.19,0.0,0.32,0.0,0.0,0.0,0.21,0.24,0.21,0.2,0.0,0.23,0.23,0.2,0.0,0.0,0.0,0.22,0.19,0.0,0.0,0.2,0.0,0.0,0.25,0.0,0.0,0.22,0.19,0.19,0.23,0.2,0.21,0.23,0.19,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.16
10/19/2021,1.01,1.09,0.56,0.68,0.89,0.83,0.65,0.8,0.78,0.69,0.77,0.62,0.54,0.75,0.0,0.7,0.56,0.68,0.56,0.59,0.61,0.36,0.64,0.56,0.55,0.61,0.32,0.48,0.57,0.6,0.54,0.56,0.56,0.74,0.54,0.62,0.46,0.57,0.45,0.51,0.52,0.41,0.61,0.0,0.51,0.52,0.42,0.61,0.45,0.56,0.41,0.43,0.51,0.38,0.52,0.37,0.37,0.45,0.47,0.41,0.46,0.43,0.45,0.34,0.48,0.28,0.43,0.45,0.46,0.45,0.39,0.34,0.38,0.42,0.41,0.42,0.43,0.49,0.36,0.42,0.32,0.42,0.32,0.4,0.35,0.43,0.31,0.35,0.36,0.23,0.33,0.34,0.32,0.29,0.34,0.34,0.29,0.32,0.34,0.29,0.35,0.0,0.27,0.41,0.25,0.3,0.29,0.27,0.34,0.28,0.33,0.39,0.28,0.37,0.26,0.32,0.3,0.27,0.47,0.32,0.3,0.24,0.29,0.33,0.31,0.24,0.34,0.28,0.26,0.22,0.28,0.22,0.27,0.26,0.24,0.25,0.24,0.25,0.28,0.27,0.28,0.25,0.28,0.0,0.28,0.29,0.22,0.3,0.2,0.25,0.25,0.25,0.26,0.23,0.22,0.0,0.24,0.22,0.2,0.19,0.22,0.24,0.22,0.23,0.0,0.0,0.19,0.2,0.0,0.2,0.21,0.2,0.25,0.24,0.26,0.25,0.24,0.0,0.24,0.0,0.24,0.2,0.0,0.21,0.27,0.19,0.21,0.24,0.21,0.0,0.0,0.32,0.0,0.0,0.0,0.21,0.24,0.21,0.2,0.0,0.24,0.22,0.2,0.0,0.0,0.0,0.22,0.19,0.0,0.0,0.2,0.19,0.0,0.28,0.0,0.0,0.21,0.21,0.2,0.23,0.2,0.2,0.23,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.3
10/20/2021,1.01,1.09,0.56,0.68,0.89,0.83,0.65,0.8,0.78,0.69,0.77,0.62,0.54,0.75,0.0,0.7,0.56,0.68,0.56,0.59,0.61,0.36,0.64,0.56,0.55,0.61,0.32,0.48,0.57,0.6,0.54,0.56,0.56,0.74,0.54,0.62,0.46,0.57,0.45,0.51,0.52,0.41,0.61,0.0,0.51,0.52,0.42,0.61,0.45,0.56,0.41,0.43,0.51,0.38,0.52,0.37,0.37,0.45,0.47,0.41,0.46,0.43,0.45,0.34,0.48,0.28,0.43,0.45,0.46,0.45,0.39,0.34,0.38,0.42,0.41,0.42,0.43,0.49,0.36,0.42,0.32,0.42,0.32,0.4,0.35,0.43,0.31,0.35,0.36,0.23,0.33,0.34,0.32,0.29,0.34,0.34,0.29,0.32,0.34,0.29,0.35,0.0,0.27,0.41,0.25,0.3,0.29,0.27,0.34,0.28,0.33,0.39,0.28,0.37,0.26,0.32,0.3,0.27,0.47,0.32,0.3,0.24,0.29,0.33,0.31,0.24,0.34,0.28,0.26,0.22,0.28,0.22,0.27,0.26,0.24,0.25,0.24,0.25,0.28,0.27,0.28,0.25,0.28,0.0,0.28,0.29,0.22,0.3,0.2,0.25,0.25,0.25,0.26,0.23,0.22,0.0,0.24,0.22,0.2,0.19,0.22,0.24,0.22,0.23,0.0,0.0,0.19,0.2,0.0,0.2,0.21,0.2,0.25,0.24,0.26,0.25,0.24,0.0,0.24,0.0,0.24,0.2,0.0,0.21,0.27,0.19,0.21,0.24,0.21,0.0,0.0,0.32,0.0,0.0,0.0,0.21,0.24,0.21,0.2,0.0,0.24,0.22,0.2,0.0,0.0,0.0,0.22,0.19,0.0,0.0,0.2,0.19,0.0,0.28,0.0,0.0,0.21,0.21,0.2,0.23,0.2,0.2,0.23,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.3
10/21/2021,1.03,1.12,0.58,0.68,0.89,0.84,0.66,0.8,0.79,0.69,0.78,0.62,0.55,0.74,0.0,0.7,0.55,0.68,0.58,0.59,0.61,0.36,0.63,0.57,0.54,0.6,0.31,0.48,0.56,0.6,0.54,0.56,0.56,0.74,0.55,0.63,0.47,0.56,0.44,0.51,0.52,0.42,0.6,0.0,0.51,0.52,0.42,0.61,0.45,0.56,0.41,0.43,0.51,0.39,0.51,0.36,0.36,0.45,0.46,0.44,0.46,0.44,0.43,0.34,0.47,0.28,0.43,0.45,0.47,0.48,0.38,0.35,0.38,0.41,0.42,0.42,0.43,0.49,0.36,0.45,0.32,0.42,0.32,0.4,0.36,0.42,0.31,0.35,0.36,0.23,0.33,0.33,0.32,0.28,0.33,0.35,0.28,0.32,0.34,0.3,0.35,0.0,0.25,0.39,0.25,0.29,0.3,0.27,0.33,0.28,0.32,0.39,0.28,0.39,0.26,0.31,0.3,0.27,0.48,0.32,0.3,0.24,0.29,0.33,0.31,0.24,0.34,0.28,0.26,0.23,0.28,0.22,0.27,0.26,0.25,0.24,0.25,0.25,0.27,0.27,0.28,0.25,0.27,0.19,0.28,0.28,0.23,0.3,0.19,0.25,0.25,0.25,0.26,0.24,0.22,0.0,0.24,0.22,0.2,0.19,0.23,0.23,0.23,0.23,0.0,0.0,0.2,0.21,0.0,0.2,0.21,0.2,0.25,0.24,0.25,0.25,0.23,0.0,0.25,0.0,0.24,0.21,0.0,0.22,0.27,0.19,0.21,0.24,0.21,0.0,0.0,0.33,0.0,0.0,0.0,0.21,0.24,0.21,0.2,0.0,0.25,0.22,0.2,0.0,0.0,0.0,0.22,0.19,0.0,0.0,0.2,0.0,0.0,0.28,0.0,0.0,0.21,0.2,0.19,0.23,0.2,0.2,0.23,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.42
10/22/2021,1.03,1.1,0.58,0.69,0.89,0.83,0.67,0.77,0.8,0.69,0.78,0.63,0.54,0.75,0.0,0.71,0.56,0.68,0.57,0.59,0.6,0.34,0.63,0.57,0.55,0.6,0.31,0.49,0.56,0.6,0.54,0.56,0.56,0.64,0.54,0.64,0.47,0.57,0.45,0.51,0.53,0.42,0.6,0.0,0.51,0.52,0.41,0.62,0.45,0.56,0.41,0.43,0.52,0.39,0.51,0.37,0.36,0.44,0.46,0.45,0.46,0.44,0.43,0.34,0.47,0.28,0.42,0.44,0.46,0.47,0.38,0.35,0.38,0.42,0.42,0.42,0.43,0.48,0.37,0.45,0.33,0.42,0.32,0.39,0.37,0.41,0.31,0.35,0.35,0.23,0.33,0.33,0.33,0.29,0.33,0.35,0.29,0.32,0.34,0.3,0.35,0.0,0.26,0.4,0.25,0.29,0.3,0.27,0.33,0.28,0.33,0.39,0.28,0.38,0.26,0.31,0.3,0.27,0.48,0.32,0.3,0.24,0.29,0.33,0.31,0.24,0.34,0.28,0.26,0.24,0.28,0.22,0.27,0.26,0.24,0.24,0.25,0.25,0.28,0.27,0.28,0.25,0.27,0.0,0.28,0.28,0.23,0.3,0.19,0.25,0.26,0.26,0.26,0.24,0.22,0.0,0.24,0.22,0.2,0.2,0.22,0.24,0.23,0.23,0.0,0.0,0.2,0.2,0.0,0.2,0.21,0.2,0.26,0.23,0.26,0.25,0.23,0.0,0.24,0.0,0.24,0.21,0.0,0.22,0.27,0.19,0.21,0.24,0.21,0.0,0.19,0.32,0.0,0.0,0.0,0.21,0.24,0.21,0.2,0.0,0.24,0.22,0.2,0.0,0.0,0.0,0.22,0.2,0.0,0.0,0.2,0.19,0.0,0.28,0.0,0.0,0.21,0.2,0.19,0.23,0.2,0.2,0.23,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.38
10/25/2021,1.05,1.07,0.57,0.67,0.88,0.81,0.69,0.78,0.82,0.68,0.77,0.61,0.54,0.75,0.0,0.72,0.55,0.68,0.58,0.6,0.61,0.33,0.63,0.58,0.54,0.6,0.32,0.49,0.57,0.6,0.53,0.54,0.56,0.68,0.54,0.63,0.47,0.61,0.45,0.51,0.52,0.42,0.61,0.0,0.52,0.52,0.41,0.62,0.45,0.57,0.42,0.44,0.52,0.38,0.52,0.37,0.37,0.44,0.46,0.43,0.48,0.44,0.43,0.34,0.48,0.27,0.43,0.45,0.46,0.48,0.38,0.35,0.38,0.41,0.42,0.41,0.43,0.47,0.37,0.44,0.32,0.41,0.32,0.39,0.37,0.4,0.32,0.36,0.36,0.24,0.33,0.33,0.32,0.29,0.33,0.35,0.3,0.31,0.35,0.3,0.35,0.0,0.27,0.4,0.25,0.29,0.31,0.27,0.34,0.29,0.33,0.39,0.28,0.39,0.26,0.31,0.3,0.27,0.45,0.32,0.29,0.24,0.3,0.32,0.31,0.24,0.33,0.28,0.27,0.23,0.28,0.22,0.27,0.26,0.25,0.24,0.25,0.25,0.28,0.26,0.28,0.24,0.27,0.0,0.27,0.28,0.22,0.3,0.19,0.26,0.26,0.26,0.27,0.24,0.22,0.0,0.24,0.22,0.2,0.2,0.22,0.24,0.22,0.23,0.19,0.0,0.19,0.2,0.0,0.2,0.21,0.2,0.26,0.24,0.25,0.25,0.23,0.0,0.24,0.0,0.24,0.21,0.0,0.22,0.27,0.19,0.21,0.25,0.21,0.0,0.0,0.33,0.0,0.0,0.0,0.21,0.24,0.21,0.2,0.0,0.24,0.22,0.2,0.0,0.0,0.0,0.21,0.19,0.0,0.0,0.2,0.0,0.0,0.28,0.0,0.0,0.2,0.2,0.19,0.23,0.2,0.2,0.23,0.0,0.19,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.41
10/26/2021,1.02,1.11,0.56,0.69,0.89,0.81,0.67,0.77,0.81,0.68,0.78,0.6,0.54,0.77,0.0,0.7,0.56,0.68,0.57,0.56,0.6,0.33,0.62,0.55,0.55,0.6,0.32,0.49,0.56,0.6,0.53,0.55,0.52,0.68,0.54,0.64,0.44,0.61,0.43,0.5,0.52,0.42,0.61,0.0,0.51,0.51,0.4,0.63,0.45,0.56,0.41,0.43,0.53,0.38,0.52,0.38,0.37,0.45,0.47,0.45,0.48,0.46,0.43,0.34,0.48,0.28,0.43,0.45,0.47,0.47,0.38,0.36,0.38,0.41,0.42,0.42,0.43,0.48,0.36,0.45,0.31,0.42,0.32,0.39,0.37,0.42,0.32,0.36,0.35,0.23,0.33,0.33,0.32,0.29,0.34,0.35,0.3,0.32,0.35,0.29,0.34,0.0,0.27,0.39,0.26,0.29,0.32,0.27,0.35,0.29,0.33,0.4,0.28,0.38,0.26,0.32,0.33,0.27,0.44,0.32,0.29,0.24,0.3,0.32,0.32,0.24,0.33,0.29,0.26,0.25,0.28,0.22,0.26,0.26,0.25,0.24,0.25,0.25,0.28,0.26,0.28,0.25,0.26,0.0,0.28,0.28,0.22,0.32,0.19,0.26,0.26,0.26,0.25,0.25,0.22,0.0,0.23,0.22,0.2,0.2,0.22,0.24,0.22,0.24,0.19,0.0,0.19,0.2,0.0,0.2,0.21,0.2,0.25,0.24,0.25,0.25,0.24,0.0,0.24,0.0,0.23,0.21,0.0,0.22,0.27,0.19,0.22,0.26,0.21,0.0,0.0,0.32,0.0,0.0,0.0,0.22,0.25,0.21,0.2,0.0,0.24,0.22,0.2,0.0,0.0,0.0,0.22,0.2,0.0,0.0,0.21,0.0,0.0,0.28,0.0,0.0,0.2,0.21,0.19,0.23,0.2,0.2,0.23,0.0,0.19,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.46000000000001
10/27/2021,1.02,1.11,0.56,0.69,0.89,0.81,0.67,0.77,0.81,0.68,0.78,0.6,0.54,0.77,0.0,0.7,0.56,0.68,0.57,0.56,0.6,0.33,0.62,0.55,0.55,0.6,0.32,0.49,0.56,0.6,0.53,0.55,0.52,0.68,0.54,0.64,0.44,0.61,0.43,0.5,0.52,0.42,0.61,0.0,0.51,0.51,0.4,0.63,0.45,0.56,0.41,0.43,0.53,0.38,0.52,0.38,0.37,0.45,0.47,0.45,0.48,0.46,0.43,0.34,0.48,0.28,0.43,0.45,0.47,0.47,0.38,0.36,0.38,0.41,0.42,0.42,0.43,0.48,0.36,0.45,0.31,0.42,0.32,0.39,0.37,0.42,0.32,0.36,0.35,0.23,0.33,0.33,0.32,0.29,0.34,0.35,0.3,0.32,0.35,0.29,0.34,0.0,0.27,0.39,0.26,0.29,0.32,0.27,0.35,0.29,0.33,0.4,0.28,0.38,0.26,0.32,0.33,0.27,0.44,0.32,0.29,0.24,0.3,0.32,0.32,0.24,0.33,0.29,0.26,0.25,0.28,0.22,0.26,0.26,0.25,0.24,0.25,0.25,0.28,0.26,0.28,0.25,0.26,0.0,0.28,0.28,0.22,0.32,0.19,0.26,0.26,0.26,0.25,0.25,0.22,0.0,0.23,0.22,0.2,0.2,0.22,0.24,0.22,0.24,0.19,0.0,0.19,0.2,0.0,0.2,0.21,0.2,0.25,0.24,0.25,0.25,0.24,0.0,0.24,0.0,0.23,0.21,0.0,0.22,0.27,0.19,0.22,0.26,0.21,0.0,0.0,0.32,0.0,0.0,0.0,0.22,0.25,0.21,0.2,0.0,0.24,0.22,0.2,0.0,0.0,0.0,0.22,0.2,0.0,0.0,0.21,0.0,0.0,0.28,0.0,0.0,0.2,0.21,0.19,0.23,0.2,0.2,0.23,0.0,0.19,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.46000000000001
10/28/2021,1.02,1.11,0.56,0.69,0.89,0.81,0.67,0.77,0.81,0.68,0.78,0.6,0.54,0.77,0.0,0.7,0.56,0.68,0.57,0.56,0.6,0.33,0.62,0.55,0.55,0.6,0.32,0.49,0.56,0.6,0.53,0.55,0.52,0.68,0.54,0.64,0.44,0.61,0.43,0.5,0.52,0.42,0.61,0.0,0.51,0.51,0.4,0.63,0.45,0.56,0.41,0.43,0.53,0.38,0.52,0.38,0.37,0.45,0.47,0.45,0.48,0.46,0.43,0.34,0.48,0.28,0.43,0.45,0.47,0.47,0.38,0.36,0.38,0.41,0.42,0.42,0.43,0.48,0.36,0.45,0.31,0.42,0.32,0.39,0.37,0.42,0.32,0.36,0.35,0.23,0.33,0.33,0.32,0.29,0.34,0.35,0.3,0.32,0.35,0.29,0.34,0.0,0.27,0.39,0.26,0.29,0.32,0.27,0.35,0.29,0.33,0.4,0.28,0.38,0.26,0.32,0.33,0.27,0.44,0.32,0.29,0.24,0.3,0.32,0.32,0.24,0.33,0.29,0.26,0.25,0.28,0.22,0.26,0.26,0.25,0.24,0.25,0.25,0.28,0.26,0.28,0.25,0.26,0.0,0.28,0.28,0.22,0.32,0.19,0.26,0.26,0.26,0.25,0.25,0.22,0.0,0.23,0.22,0.2,0.2,0.22,0.24,0.22,0.24,0.19,0.0,0.19,0.2,0.0,0.2,0.21,0.2,0.25,0.24,0.25,0.25,0.24,0.0,0.24,0.0,0.23,0.21,0.0,0.22,0.27,0.19,0.22,0.26,0.21,0.0,0.0,0.32,0.0,0.0,0.0,0.22,0.25,0.21,0.2,0.0,0.24,0.22,0.2,0.0,0.0,0.0,0.22,0.2,0.0,0.0,0.21,0.0,0.0,0.28,0.0,0.0,0.2,0.21,0.19,0.23,0.2,0.2,0.23,0.0,0.19,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.46000000000001
10/29/2021,1.03,1.14,0.55,0.68,0.87,0.81,0.66,0.78,0.81,0.67,0.78,0.59,0.52,0.79,0.0,0.71,0.55,0.67,0.57,0.57,0.58,0.34,0.62,0.55,0.53,0.6,0.3,0.48,0.57,0.6,0.53,0.56,0.52,0.7,0.53,0.65,0.48,0.61,0.44,0.5,0.52,0.43,0.61,0.0,0.52,0.53,0.39,0.63,0.45,0.56,0.41,0.44,0.54,0.38,0.51,0.37,0.37,0.44,0.47,0.44,0.5,0.46,0.45,0.33,0.46,0.27,0.43,0.45,0.48,0.48,0.37,0.36,0.39,0.42,0.43,0.42,0.42,0.48,0.36,0.47,0.3,0.4,0.31,0.39,0.37,0.41,0.32,0.37,0.36,0.22,0.33,0.32,0.32,0.29,0.34,0.37,0.3,0.31,0.34,0.29,0.34,0.0,0.28,0.41,0.26,0.29,0.32,0.27,0.33,0.29,0.33,0.41,0.28,0.39,0.26,0.31,0.33,0.26,0.44,0.34,0.3,0.24,0.3,0.32,0.32,0.23,0.33,0.3,0.26,0.24,0.27,0.23,0.26,0.26,0.26,0.24,0.25,0.25,0.29,0.25,0.29,0.26,0.27,0.0,0.27,0.28,0.21,0.31,0.19,0.27,0.26,0.26,0.26,0.25,0.21,0.0,0.23,0.22,0.2,0.19,0.22,0.23,0.22,0.24,0.19,0.0,0.0,0.2,0.0,0.2,0.21,0.2,0.26,0.24,0.26,0.25,0.23,0.19,0.24,0.0,0.23,0.22,0.0,0.22,0.27,0.0,0.22,0.26,0.21,0.0,0.0,0.31,0.0,0.0,0.0,0.22,0.25,0.21,0.2,0.0,0.23,0.22,0.2,0.0,0.0,0.0,0.21,0.2,0.0,0.0,0.21,0.0,0.0,0.29,0.0,0.0,0.2,0.21,0.19,0.23,0.2,0.2,0.24,0.0,0.2,0.19,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.53
