,NVDA,DPZ,STAA,MTD,FRPT,TDY,TWLO,APH,TDG,IDXX,ODFL,FFIN,ENTG,UNP,POOL,GNRC,INTU,EPAM,EXR,ZS,CVNA,UPWK,CROX,ZBRA,HZNP,EL,AXON,V,BURL,TRGP,RH,NET,TT,FATE,DOCU,LB,MEDP,FTNT,WAT,HD,AOS,BYD,AMAT,CRWD,TTC,CLF,UHAL,EFX,TMUS,ACN,CRL,NTRA,GOOGL,WMS,BILL,ROKU,DNLI,TPD.,GPS,MSFT,MRNA,SNA,MRVL,YETI,HUBS,KLAC,MGM,ACHC,FANG,VRT,TGT,ORCL,LRCX,THC,GGG,MAA,TPL,MRO,OXY,URI,TECH,DVN,FOXF,COTY,CARR,NDAQ,SBNY,CLR,DFS,ALGN,BX,AVY,CZR,MTZ,OMF,SIVB,TPR,ALLY,WEA.,NVCR,AGPXX,TPX,WAL,Tapestry Inc,Securities Lending - Bnym,Cash/Receivables/Payables,BBWI WI,VSCO WI,n/a,VSCO,688008.SS,BBWI,MRTX,AMT,CELH,WST,PAYC,CPRT,NKE,DHR,SGMS,MPWR,MSCI,NOW,PCTY,CAR,LSCC,DXCM,GTLS,VEEV,AMD,ADBE,INSP,MASI,WK,RGEN,AMEH,EW,SNPS,AA,OVV,ELS,COST,SWAV,SNAP,MCO,WCC,CMG,SYNA,SITE,DKS,CDW,ASAN,TMO,UPST,GME,ISRG,NEO,ETSY,CTLT,BIO,ON,KEYS,SQ,IRDM,BUWA.,DUT.,AAPL,ORLY,SHW,CDNS,TYL,RCM,SAIA,SCI,BLD,LFUS,UNH,SPGI,OLN,CTAS,BLDR,FR,AON,ARES,LPX,IIPR,PKN.,ZTS,TTEK,TER,WSC,TREX,F,PWR,KKR,ROK,CRM,PKI,SUM
12/09/2021,3.76,2.83,1.28,1.83,0.0,1.46,0.0,1.84,0.0,1.37,1.91,0.0,1.67,0.0,1.53,1.03,1.45,1.35,0.99,1.21,0.64,0.0,1.27,0.82,0.82,0.75,0.63,0.0,0.0,0.0,0.57,1.05,0.67,0.0,0.49,0.0,0.68,0.75,0.55,0.71,0.0,0.0,0.59,0.44,0.53,0.0,0.67,0.62,0.0,0.6,0.49,0.41,0.56,0.6,0.65,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.6,0.47,0.6,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,2.16,2.67,1.73,2.53,2.06,2.28,2.32,1.97,1.36,2.12,1.72,1.31,1.14,2.64,1.29,1.13,0.81,0.89,1.42,1.09,0.8,0.84,0.76,0.68,0.67,0.69,0.78,0.59,0.61,0.66,0.72,0.54,0.4,0.64,0.6,0.5,0.89,0.64,0.49,0.55,0.47,0.56,0.31,0.53,0.5,0.37,0.61,0.47,0.0,0.66,0.59,0.4,0.46,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03000000000002
12/10/2021,3.76,2.83,1.28,1.83,0.0,1.46,0.0,1.84,0.0,1.37,1.91,0.0,1.67,0.0,1.53,1.03,1.45,1.35,0.99,1.21,0.64,0.0,1.27,0.82,0.82,0.75,0.63,0.0,0.0,0.0,0.57,1.05,0.67,0.0,0.49,0.0,0.68,0.75,0.55,0.71,0.0,0.0,0.59,0.44,0.53,0.0,0.67,0.62,0.0,0.6,0.49,0.41,0.56,0.6,0.65,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.6,0.47,0.6,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,2.16,2.67,1.73,2.53,2.06,2.28,2.32,1.97,1.36,2.12,1.72,1.31,1.14,2.64,1.29,1.13,0.81,0.89,1.42,1.09,0.8,0.84,0.76,0.68,0.67,0.69,0.78,0.59,0.61,0.66,0.72,0.54,0.4,0.64,0.6,0.5,0.89,0.64,0.49,0.55,0.47,0.56,0.31,0.53,0.5,0.37,0.61,0.47,0.0,0.66,0.59,0.4,0.46,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03000000000002
12/13/2021,3.76,2.83,1.28,1.83,0.0,1.46,0.0,1.84,0.0,1.37,1.91,0.0,1.67,0.0,1.53,1.03,1.45,1.35,0.99,1.21,0.64,0.0,1.27,0.82,0.82,0.75,0.63,0.0,0.0,0.0,0.57,1.05,0.67,0.0,0.49,0.0,0.68,0.75,0.55,0.71,0.0,0.0,0.59,0.44,0.53,0.0,0.67,0.62,0.0,0.6,0.49,0.41,0.56,0.6,0.65,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.6,0.47,0.6,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,2.16,2.67,1.73,2.53,2.06,2.28,2.32,1.97,1.36,2.12,1.72,1.31,1.14,2.64,1.29,1.13,0.81,0.89,1.42,1.09,0.8,0.84,0.76,0.68,0.67,0.69,0.78,0.59,0.61,0.66,0.72,0.54,0.4,0.64,0.6,0.5,0.89,0.64,0.49,0.55,0.47,0.56,0.31,0.53,0.5,0.37,0.61,0.47,0.0,0.66,0.59,0.4,0.46,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03000000000002
12/14/2021,3.76,2.83,1.28,1.83,0.0,1.46,0.0,1.84,0.0,1.37,1.91,0.0,1.67,0.0,1.53,1.03,1.45,1.35,0.99,1.21,0.64,0.0,1.27,0.82,0.82,0.75,0.63,0.0,0.0,0.0,0.57,1.05,0.67,0.0,0.49,0.0,0.68,0.75,0.55,0.71,0.0,0.0,0.59,0.44,0.53,0.0,0.67,0.62,0.0,0.6,0.49,0.41,0.56,0.6,0.65,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.6,0.47,0.6,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,2.16,2.67,1.73,2.53,2.06,2.28,2.32,1.97,1.36,2.12,1.72,1.31,1.14,2.64,1.29,1.13,0.81,0.89,1.42,1.09,0.8,0.84,0.76,0.68,0.67,0.69,0.78,0.59,0.61,0.66,0.72,0.54,0.4,0.64,0.6,0.5,0.89,0.64,0.49,0.55,0.47,0.56,0.31,0.53,0.5,0.37,0.61,0.47,0.0,0.66,0.59,0.4,0.46,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03000000000002
12/15/2021,3.76,2.83,1.28,1.83,0.0,1.46,0.0,1.84,0.0,1.37,1.91,0.0,1.67,0.0,1.53,1.03,1.45,1.35,0.99,1.21,0.64,0.0,1.27,0.82,0.82,0.75,0.63,0.0,0.0,0.0,0.57,1.05,0.67,0.0,0.49,0.0,0.68,0.75,0.55,0.71,0.0,0.0,0.59,0.44,0.53,0.0,0.67,0.62,0.0,0.6,0.49,0.41,0.56,0.6,0.65,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.6,0.47,0.6,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,2.16,2.67,1.73,2.53,2.06,2.28,2.32,1.97,1.36,2.12,1.72,1.31,1.14,2.64,1.29,1.13,0.81,0.89,1.42,1.09,0.8,0.84,0.76,0.68,0.67,0.69,0.78,0.59,0.61,0.66,0.72,0.54,0.4,0.64,0.6,0.5,0.89,0.64,0.49,0.55,0.47,0.56,0.31,0.53,0.5,0.37,0.61,0.47,0.0,0.66,0.59,0.4,0.46,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03000000000002
12/16/2021,3.76,2.83,1.28,1.83,0.0,1.46,0.0,1.84,0.0,1.37,1.91,0.0,1.67,0.0,1.53,1.03,1.45,1.35,0.99,1.21,0.64,0.0,1.27,0.82,0.82,0.75,0.63,0.0,0.0,0.0,0.57,1.05,0.67,0.0,0.49,0.0,0.68,0.75,0.55,0.71,0.0,0.0,0.59,0.44,0.53,0.0,0.67,0.62,0.0,0.6,0.49,0.41,0.56,0.6,0.65,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.6,0.47,0.6,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,2.16,2.67,1.73,2.53,2.06,2.28,2.32,1.97,1.36,2.12,1.72,1.31,1.14,2.64,1.29,1.13,0.81,0.89,1.42,1.09,0.8,0.84,0.76,0.68,0.67,0.69,0.78,0.59,0.61,0.66,0.72,0.54,0.4,0.64,0.6,0.5,0.89,0.64,0.49,0.55,0.47,0.56,0.31,0.53,0.5,0.37,0.61,0.47,0.0,0.66,0.59,0.4,0.46,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03000000000002
12/17/2021,3.76,2.83,1.28,1.83,0.0,1.46,0.0,1.84,0.0,1.37,1.91,0.0,1.67,0.0,1.53,1.03,1.45,1.35,0.99,1.21,0.64,0.0,1.27,0.82,0.82,0.75,0.63,0.0,0.0,0.0,0.57,1.05,0.67,0.0,0.49,0.0,0.68,0.75,0.55,0.71,0.0,0.0,0.59,0.44,0.53,0.0,0.67,0.62,0.0,0.6,0.49,0.41,0.56,0.6,0.65,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.6,0.47,0.6,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,2.16,2.67,1.73,2.53,2.06,2.28,2.32,1.97,1.36,2.12,1.72,1.31,1.14,2.64,1.29,1.13,0.81,0.89,1.42,1.09,0.8,0.84,0.76,0.68,0.67,0.69,0.78,0.59,0.61,0.66,0.72,0.54,0.4,0.64,0.6,0.5,0.89,0.64,0.49,0.55,0.47,0.56,0.31,0.53,0.5,0.37,0.61,0.47,0.0,0.66,0.59,0.4,0.46,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03000000000002
12/20/2021,3.76,2.83,1.28,1.83,0.0,1.46,0.0,1.84,0.0,1.37,1.91,0.0,1.67,0.0,1.53,1.03,1.45,1.35,0.99,1.21,0.64,0.0,1.27,0.82,0.82,0.75,0.63,0.0,0.0,0.0,0.57,1.05,0.67,0.0,0.49,0.0,0.68,0.75,0.55,0.71,0.0,0.0,0.59,0.44,0.53,0.0,0.67,0.62,0.0,0.6,0.49,0.41,0.56,0.6,0.65,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.6,0.47,0.6,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,2.16,2.67,1.73,2.53,2.06,2.28,2.32,1.97,1.36,2.12,1.72,1.31,1.14,2.64,1.29,1.13,0.81,0.89,1.42,1.09,0.8,0.84,0.76,0.68,0.67,0.69,0.78,0.59,0.61,0.66,0.72,0.54,0.4,0.64,0.6,0.5,0.89,0.64,0.49,0.55,0.47,0.56,0.31,0.53,0.5,0.37,0.61,0.47,0.0,0.66,0.59,0.4,0.46,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03000000000002
12/21/2021,3.38,2.97,1.33,1.94,0.0,1.51,0.0,1.94,0.0,1.46,1.89,0.0,1.51,0.0,1.55,0.94,1.39,1.44,1.08,1.16,0.56,0.0,1.09,0.84,0.85,0.81,0.6,0.0,0.0,0.0,0.58,0.88,0.71,0.0,0.34,0.0,0.72,0.83,0.59,0.7,0.0,0.0,0.61,0.45,0.52,0.0,0.69,0.61,0.0,0.68,0.51,0.44,0.58,0.64,0.66,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.74,0.45,0.53,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,2.38,2.91,1.87,2.71,1.99,2.31,2.29,2.03,1.38,1.92,1.68,1.34,1.04,2.22,1.28,1.17,0.79,0.91,1.35,0.94,0.8,0.87,0.77,0.7,0.54,0.8,0.81,0.73,0.59,0.7,0.78,0.56,0.4,0.67,0.59,0.55,0.84,0.6,0.47,0.56,0.4,0.6,0.25,0.47,0.54,0.41,0.56,0.48,0.5,0.68,0.61,0.36,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.06
12/23/2021,3.42,3.02,1.31,1.94,0.0,1.51,0.0,1.93,0.0,1.45,1.88,0.0,1.5,0.0,1.57,0.93,1.38,1.43,1.1,1.18,0.52,0.0,1.06,0.83,0.86,0.82,0.63,0.0,0.0,0.0,0.56,0.88,0.71,0.0,0.33,0.0,0.72,0.83,0.6,0.71,0.0,0.0,0.61,0.46,0.51,0.0,0.68,0.62,0.0,0.67,0.51,0.43,0.58,0.63,0.66,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.75,0.45,0.52,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,2.43,2.95,1.84,2.68,1.99,2.32,2.26,2.07,1.36,1.93,1.67,1.34,1.04,2.21,1.27,1.16,0.78,0.9,1.35,0.94,0.79,0.88,0.77,0.72,0.53,0.8,0.82,0.73,0.59,0.7,0.8,0.56,0.39,0.67,0.59,0.56,0.86,0.6,0.46,0.56,0.42,0.61,0.24,0.49,0.54,0.4,0.56,0.47,0.5,0.68,0.6,0.34,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.06
12/24/2021,3.48,2.93,1.34,1.9,0.0,1.5,0.0,1.92,0.0,1.46,1.86,0.0,1.49,0.0,1.53,0.9,1.37,1.45,1.07,1.19,0.56,0.0,1.09,0.81,0.86,0.81,0.64,0.0,0.0,0.0,0.57,0.93,0.7,0.0,0.33,0.0,0.71,0.83,0.59,0.69,0.0,0.0,0.62,0.46,0.52,0.0,0.67,0.61,0.0,0.67,0.5,0.43,0.57,0.63,0.68,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.75,0.45,0.53,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,2.41,2.85,1.9,2.63,2.01,2.28,2.32,2.0,1.39,1.9,1.67,1.36,1.05,2.28,1.3,1.17,0.77,0.92,1.4,0.92,0.81,0.87,0.79,0.69,0.55,0.8,0.82,0.76,0.59,0.69,0.77,0.57,0.4,0.66,0.6,0.55,0.85,0.59,0.46,0.56,0.42,0.59,0.27,0.47,0.55,0.41,0.56,0.47,0.5,0.7,0.6,0.36,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.1
12/27/2021,3.48,2.96,1.34,1.93,0.0,1.5,0.0,1.93,0.0,1.48,1.87,0.0,1.5,0.0,1.52,0.89,1.38,1.45,1.06,1.18,0.58,0.0,0.95,0.8,0.86,0.82,0.64,0.0,0.0,0.0,0.56,0.87,0.69,0.0,0.33,0.0,0.72,0.83,0.6,0.69,0.0,0.0,0.63,0.45,0.52,0.0,0.66,0.61,0.0,0.67,0.5,0.42,0.58,0.64,0.66,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.75,0.45,0.51,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,2.41,2.81,1.98,2.67,2.0,2.27,2.27,2.01,1.5,1.91,1.68,1.37,1.07,2.22,1.3,1.16,0.77,0.89,1.39,0.93,0.86,0.88,0.77,0.67,0.54,0.81,0.82,0.78,0.58,0.68,0.76,0.57,0.41,0.0,0.6,0.55,0.87,0.61,0.45,0.58,0.4,0.58,0.26,0.45,0.56,0.4,0.56,0.47,0.49,0.71,0.6,0.35,0.5,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.06
01/03/2022,3.45,3.0,1.3,2.0,0.0,1.51,0.0,1.96,0.0,1.51,1.91,0.0,1.51,0.0,1.54,0.89,1.38,1.47,1.09,1.18,0.56,0.0,0.98,0.82,0.85,0.82,0.62,0.0,0.0,0.0,0.55,0.84,0.7,0.0,0.33,0.0,0.7,0.85,0.61,0.71,0.0,0.0,0.63,0.44,0.52,0.0,0.67,0.62,0.0,0.69,0.51,0.41,0.58,0.64,0.64,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.74,0.44,0.5,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.0,0.0,0.0,2.33,2.92,1.94,2.73,1.96,2.34,2.28,2.05,1.48,1.88,1.68,1.37,1.05,2.02,1.31,1.09,0.77,0.88,1.37,0.92,0.82,0.89,0.75,0.66,0.55,0.82,0.83,0.77,0.6,0.69,0.77,0.56,0.4,0.0,0.61,0.55,0.89,0.63,0.48,0.58,0.39,0.59,0.27,0.46,0.56,0.39,0.54,0.48,0.49,0.72,0.61,0.34,0.49,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.07
01/03/2022,2.55,2.67,0.0,1.79,0.0,0.0,0.0,1.69,0.0,1.4,1.72,0.0,1.45,0.0,1.46,0.01,1.41,1.45,1.16,0.0,0.0,0.0,0.0,0.9,0.88,0.94,0.0,0.0,0.0,0.84,0.0,0.0,0.76,0.0,0.0,0.0,0.76,1.0,0.0,0.78,0.71,0.0,0.67,0.0,0.0,0.0,0.71,0.67,0.0,0.72,0.0,0.0,0.62,0.64,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.68,0.0,0.01,0.61,0.0,0.0,0.58,0.0,0.0,0.49,0.57,0.58,0.0,0.56,0.0,0.57,0.0,0.0,0.0,0.62,0.0,0.56,0.0,0.54,0.57,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.63,0.0,-0.05,0.0,0.0,0.0,0.0,2.86,0.0,2.47,0.0,2.09,2.04,1.92,0.0,1.78,1.48,1.34,0.0,0.0,1.29,1.06,0.0,0.0,1.42,0.97,0.0,1.02,0.0,0.0,0.0,0.87,0.96,0.0,0.0,0.75,0.85,0.0,0.0,0.0,0.65,0.0,1.1,0.63,0.0,0.61,0.0,0.61,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.62,0.58,0.0,0.0,0.0,0.68,2.97,2.74,2.33,1.92,1.3,1.23,1.17,1.06,0.85,0.82,0.73,0.66,0.66,0.65,0.65,0.62,0.58,0.56,0.56,0.56,0.56,0.56,0.56,0.55,0.55,0.54,0.54,0.54,0.53,0.53,0.53,0.0,100.04
01/03/2022,2.55,2.67,0.0,1.79,0.0,0.0,0.0,1.69,0.0,1.4,1.72,0.0,1.45,0.0,1.46,0.01,1.41,1.45,1.16,0.0,0.0,0.0,0.0,0.9,0.88,0.94,0.0,0.0,0.0,0.84,0.0,0.0,0.76,0.0,0.0,0.0,0.76,1.0,0.0,0.78,0.71,0.0,0.67,0.0,0.0,0.0,0.71,0.67,0.0,0.72,0.0,0.0,0.62,0.64,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.68,0.0,0.01,0.61,0.0,0.0,0.58,0.0,0.0,0.49,0.57,0.58,0.0,0.56,0.0,0.57,0.0,0.0,0.0,0.62,0.0,0.56,0.0,0.54,0.57,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.63,0.0,-0.05,0.0,0.0,0.0,0.0,2.86,0.0,2.47,0.0,2.09,2.04,1.92,0.0,1.78,1.48,1.34,0.0,0.0,1.29,1.06,0.0,0.0,1.42,0.97,0.0,1.02,0.0,0.0,0.0,0.87,0.96,0.0,0.0,0.75,0.85,0.0,0.0,0.0,0.65,0.0,1.1,0.63,0.0,0.61,0.0,0.61,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.62,0.58,0.0,0.0,0.0,0.68,2.97,2.74,2.33,1.92,1.3,1.23,1.17,1.06,0.85,0.82,0.73,0.66,0.66,0.65,0.65,0.62,0.58,0.56,0.56,0.56,0.56,0.56,0.56,0.55,0.55,0.54,0.54,0.54,0.53,0.53,0.53,0.0,100.04
01/04/2022,2.55,2.67,0.0,1.79,0.0,0.0,0.0,1.69,0.0,1.4,1.72,0.0,1.45,0.0,1.46,0.01,1.41,1.45,1.16,0.0,0.0,0.0,0.0,0.9,0.88,0.94,0.0,0.0,0.0,0.84,0.0,0.0,0.76,0.0,0.0,0.0,0.76,1.0,0.0,0.78,0.71,0.0,0.67,0.0,0.0,0.0,0.71,0.67,0.0,0.72,0.0,0.0,0.62,0.64,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.68,0.0,0.01,0.61,0.0,0.0,0.58,0.0,0.0,0.49,0.57,0.58,0.0,0.56,0.0,0.57,0.0,0.0,0.0,0.62,0.0,0.56,0.0,0.54,0.57,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.63,0.0,-0.05,0.0,0.0,0.0,0.0,2.86,0.0,2.47,0.0,2.09,2.04,1.92,0.0,1.78,1.48,1.34,0.0,0.0,1.29,1.06,0.0,0.0,1.42,0.97,0.0,1.02,0.0,0.0,0.0,0.87,0.96,0.0,0.0,0.75,0.85,0.0,0.0,0.0,0.65,0.0,1.1,0.63,0.0,0.61,0.0,0.61,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.62,0.58,0.0,0.0,0.0,0.68,2.97,2.74,2.33,1.92,1.3,1.23,1.17,1.06,0.85,0.82,0.73,0.66,0.66,0.65,0.65,0.62,0.58,0.56,0.56,0.56,0.56,0.56,0.56,0.55,0.55,0.54,0.54,0.54,0.53,0.53,0.53,0.0,100.04
