,BRKR,PRGO,UHS,HRC,CHE,PINC,XRAY,EHC,ENSG,VRT,PEGA,BRKS,JBL,JNPR,CABO,SAIC,POWI,AEIS,SNX,NATI,XRX,AMKR,OLED,CDK,CCMP,DKS,AEO,WING,AAP,HOG,WEN,CHH,TPD.,IPG,LEG,FL,SCI,WMG,NXST,BWA,FUO.,FBHS,PHM,WH,NWL,NWSA,PII,TOL,WHR,PAG,TNL,LEA,COLM,ARMK,GNTX,HBI,KSS,SEB,TRGP,WSM,LANC,LAD,CHDN,KBH,NYT,DVN,LW,OVV,MRO,REYN,THO,INGR,FANG,ACI,FLO,ADT,BG,XEC,SEE,TXT,APA,AWI,AM,CSL,CASY,MAN,MSA,WSO,RHI,DCI,LII,ALLE,WMS,BAH,EME,G,GGG,JKHY,LECO,NDSN,SSD,TTC,WDFC,OSK,SON,OC,SC,EXP,BC,AYI,AOS,CCK,JBT,WWD,TPL,PWR,MSM,LPX,ITT,HII,FLS,ESI,CW,CR,ATR,MDU,WRK,VVV,VMI,CC,S9Q.,SNA,SLGN,RPM,COG,MMS,LSTR,KNX,KBR,HUBB,GPK,CHRW,APO,ALSN,NRG,UGI,WU,CG,TTEK,GRA,LFUS,HFC,EXPO,CNP,AGCO,LSI,NFG,VST,STLD,RBC,QTS,OLN,OGE,MKSI,EVRG,WTRG,CUBE,CPT,BWXT,LNT,AAON,NI,VER,RGLD,RXN,PNW,AFG,ELS,CBOE,AMH,AL,CF,SLG,POR,RYN,REXR,SAFE,STAG,SLM,SRC,TRNO,TW,UDR,ORI,OGS,MORN,IRM,COR,ARES,ATO,CLF,AMG,REG,LAMR,ACC,IFF,BRO,TPX,DLB,SPR,EGP,BKH,IDA,FR,FRT,HE,IIPR,LB,TXRH,CRI,RL,GPS,VNT,CLR,NEU,RS,ASH,KWR,TKR,SMG,HUN,MOS,WLK,X,WPC,ORA,COLD,HTA,CUZ,US Dollar,BBWI WI,NYCB,JEF,n/a,PSB,CONE,FDS,MTG,KIM,LPLA,ZION,WAL,CMA,LNC,SBNY,ZWS,CTRA,RRX,FAF,OGN,SEM,MCFE,CTXS,LUMN,M,HAS,TPR,VAC,HRB,SJM,CHK,CPB,TAP,WTS,ENS,TTEC,ADS,HWM,PKG,EXPI,AVNT,EVR,UFPI,IBKR,BCPC,HLI,AXS,VOYA,EQH,LAZ,NSA,ERIE,SUM
10/18/2021,1.31,1.3,1.17,1.77,1.14,1.51,1.18,1.14,1.11,0.58,0.66,0.75,0.77,0.84,0.73,0.74,0.87,0.55,0.61,0.7,0.63,0.68,0.56,0.65,0.58,0.5,0.26,0.43,0.41,0.32,0.38,0.47,0.0,0.46,0.35,0.31,0.46,0.52,0.41,0.39,0.0,0.26,0.35,0.46,0.33,0.37,0.37,0.41,0.37,0.54,0.36,0.4,0.39,0.4,0.44,0.36,0.33,0.35,0.38,0.44,0.29,0.39,0.51,0.39,0.49,0.42,0.23,0.38,0.36,0.31,0.43,0.35,0.36,0.47,0.35,0.0,0.36,0.0,0.26,0.29,0.36,0.25,0.33,0.3,0.32,0.26,0.24,0.27,0.33,0.25,0.24,0.26,0.26,0.26,0.26,0.29,0.25,0.28,0.28,0.3,0.28,0.24,0.3,0.0,0.25,0.25,0.0,0.27,0.27,0.31,0.25,0.28,0.28,0.26,0.24,0.34,0.26,0.31,0.27,0.27,0.24,0.23,0.3,0.27,0.25,0.27,0.26,0.27,0.27,0.0,0.0,0.26,0.27,0.25,0.0,0.27,0.27,0.29,0.79,0.27,0.3,0.27,0.0,0.24,0.24,0.0,0.25,0.0,0.36,0.0,0.3,0.34,0.35,0.24,0.27,0.24,0.25,0.25,0.25,0.0,0.0,0.26,0.0,0.0,0.24,0.23,0.23,0.25,0.27,0.23,0.3,0.23,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.28,0.29,0.0,0.24,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.24,0.23,0.24,0.23,0.45,0.65,0.27,0.0,0.0,0.24,0.0,0.0,0.0,0.26,0.0,0.37,0.37,0.4,0.27,0.28,0.43,0.28,0.24,0.27,0.24,0.0,0.0,0.3,0.32,0.27,0.0,0.0,0.24,0.0,0.26,0.0,0.0,0.5,0.25,0.23,0.0,0.24,0.0,0.24,0.23,0.0,0.24,0.23,0.24,0.0,0.0,0.24,0.41,0.38,0.3,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.16000000000001
10/19/2021,1.33,1.27,1.19,1.74,1.19,1.49,1.19,1.13,1.1,0.6,0.66,0.78,0.77,0.84,0.73,0.73,0.86,0.56,0.62,0.69,0.62,0.67,0.57,0.64,0.6,0.5,0.26,0.43,0.42,0.32,0.38,0.46,0.0,0.47,0.35,0.31,0.46,0.52,0.41,0.39,0.0,0.26,0.35,0.46,0.33,0.37,0.38,0.4,0.38,0.54,0.37,0.41,0.39,0.39,0.45,0.36,0.33,0.33,0.39,0.45,0.29,0.39,0.51,0.39,0.48,0.42,0.23,0.39,0.37,0.3,0.38,0.35,0.36,0.47,0.34,0.0,0.36,0.0,0.26,0.29,0.38,0.25,0.34,0.31,0.32,0.26,0.25,0.27,0.33,0.25,0.24,0.26,0.26,0.26,0.26,0.3,0.26,0.28,0.29,0.3,0.28,0.24,0.3,0.0,0.25,0.25,0.0,0.27,0.27,0.3,0.25,0.28,0.29,0.26,0.24,0.34,0.26,0.3,0.28,0.27,0.25,0.24,0.3,0.27,0.25,0.27,0.24,0.26,0.28,0.0,0.0,0.27,0.27,0.26,0.0,0.27,0.28,0.3,0.8,0.27,0.3,0.28,0.0,0.24,0.23,0.0,0.25,0.0,0.36,0.0,0.3,0.34,0.34,0.25,0.27,0.24,0.25,0.24,0.25,0.0,0.0,0.26,0.23,0.0,0.24,0.23,0.23,0.24,0.26,0.0,0.3,0.23,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.28,0.28,0.0,0.24,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.23,0.23,0.24,0.23,0.45,0.65,0.26,0.0,0.0,0.24,0.0,0.0,0.23,0.26,0.0,0.37,0.38,0.4,0.26,0.29,0.42,0.28,0.24,0.27,0.24,0.0,0.0,0.29,0.32,0.27,0.0,0.0,0.23,0.0,0.26,0.0,0.0,0.49,0.24,0.24,0.0,0.24,0.0,0.24,0.23,0.0,0.25,0.23,0.24,0.0,0.0,0.24,0.4,0.36,0.31,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.18
10/20/2021,1.33,1.27,1.19,1.74,1.19,1.49,1.19,1.13,1.1,0.6,0.66,0.78,0.77,0.84,0.73,0.73,0.86,0.56,0.62,0.69,0.62,0.67,0.57,0.64,0.6,0.5,0.26,0.43,0.42,0.32,0.38,0.46,0.0,0.47,0.35,0.31,0.46,0.52,0.41,0.39,0.0,0.26,0.35,0.46,0.33,0.37,0.38,0.4,0.38,0.54,0.37,0.41,0.39,0.39,0.45,0.36,0.33,0.33,0.39,0.45,0.29,0.39,0.51,0.39,0.48,0.42,0.23,0.39,0.37,0.3,0.38,0.35,0.36,0.47,0.34,0.0,0.36,0.0,0.26,0.29,0.38,0.25,0.34,0.31,0.32,0.26,0.25,0.27,0.33,0.25,0.24,0.26,0.26,0.26,0.26,0.3,0.26,0.28,0.29,0.3,0.28,0.24,0.3,0.0,0.25,0.25,0.0,0.27,0.27,0.3,0.25,0.28,0.29,0.26,0.24,0.34,0.26,0.3,0.28,0.27,0.25,0.24,0.3,0.27,0.25,0.27,0.24,0.26,0.28,0.0,0.0,0.27,0.27,0.26,0.0,0.27,0.28,0.3,0.8,0.27,0.3,0.28,0.0,0.24,0.23,0.0,0.25,0.0,0.36,0.0,0.3,0.34,0.34,0.25,0.27,0.24,0.25,0.24,0.25,0.0,0.0,0.26,0.23,0.0,0.24,0.23,0.23,0.24,0.26,0.0,0.3,0.23,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.28,0.28,0.0,0.24,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.23,0.23,0.24,0.23,0.45,0.65,0.26,0.0,0.0,0.24,0.0,0.0,0.23,0.26,0.0,0.37,0.38,0.4,0.26,0.29,0.42,0.28,0.24,0.27,0.24,0.0,0.0,0.29,0.32,0.27,0.0,0.0,0.23,0.0,0.26,0.0,0.0,0.49,0.24,0.24,0.0,0.24,0.0,0.24,0.23,0.0,0.25,0.23,0.24,0.0,0.0,0.24,0.4,0.36,0.31,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.18
10/21/2021,1.33,1.27,1.19,1.74,1.19,1.49,1.19,1.13,1.1,0.6,0.66,0.78,0.77,0.84,0.73,0.73,0.86,0.56,0.62,0.69,0.62,0.67,0.57,0.64,0.6,0.5,0.26,0.43,0.42,0.32,0.38,0.46,0.0,0.47,0.35,0.31,0.46,0.52,0.41,0.39,0.0,0.26,0.35,0.46,0.33,0.37,0.38,0.4,0.38,0.54,0.37,0.41,0.39,0.39,0.45,0.36,0.33,0.33,0.39,0.45,0.29,0.39,0.51,0.39,0.48,0.42,0.23,0.39,0.37,0.3,0.38,0.35,0.36,0.47,0.34,0.0,0.36,0.0,0.26,0.29,0.38,0.25,0.34,0.31,0.32,0.26,0.25,0.27,0.33,0.25,0.24,0.26,0.26,0.26,0.26,0.3,0.26,0.28,0.29,0.3,0.28,0.24,0.3,0.0,0.25,0.25,0.0,0.27,0.27,0.3,0.25,0.28,0.29,0.26,0.24,0.34,0.26,0.3,0.28,0.27,0.25,0.24,0.3,0.27,0.25,0.27,0.24,0.26,0.28,0.0,0.0,0.27,0.27,0.26,0.0,0.27,0.28,0.3,0.8,0.27,0.3,0.28,0.0,0.24,0.23,0.0,0.25,0.0,0.36,0.0,0.3,0.34,0.34,0.25,0.27,0.24,0.25,0.24,0.25,0.0,0.0,0.26,0.23,0.0,0.24,0.23,0.23,0.24,0.26,0.0,0.3,0.23,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.28,0.28,0.0,0.24,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.23,0.23,0.24,0.23,0.45,0.65,0.26,0.0,0.0,0.24,0.0,0.0,0.23,0.26,0.0,0.37,0.38,0.4,0.26,0.29,0.42,0.28,0.24,0.27,0.24,0.0,0.0,0.29,0.32,0.27,0.0,0.0,0.23,0.0,0.26,0.0,0.0,0.49,0.24,0.24,0.0,0.24,0.0,0.24,0.23,0.0,0.25,0.23,0.24,0.0,0.0,0.24,0.4,0.36,0.31,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.18
10/22/2021,1.29,1.25,1.24,0.0,1.23,1.33,0.0,1.17,1.28,0.68,0.72,0.72,0.74,0.64,0.61,0.73,0.7,0.0,0.72,0.73,0.71,0.63,0.75,0.72,0.74,0.36,0.35,0.38,0.39,0.36,0.37,0.38,0.0,0.38,0.37,0.38,0.37,0.4,0.36,0.38,0.0,0.28,0.39,0.38,0.37,0.36,0.39,0.39,0.36,0.37,0.35,0.4,0.36,0.4,0.4,0.35,0.36,0.3,0.33,0.38,0.29,0.38,0.38,0.0,0.4,0.0,0.26,0.34,0.34,0.3,0.32,0.32,0.34,0.26,0.3,0.27,0.31,0.0,0.27,0.0,0.36,0.27,0.31,0.28,0.29,0.25,0.27,0.28,0.28,0.27,0.27,0.26,0.26,0.26,0.26,0.28,0.27,0.27,0.28,0.27,0.28,0.26,0.0,0.26,0.26,0.27,0.0,0.28,0.27,0.31,0.28,0.27,0.27,0.26,0.3,0.26,0.28,0.27,0.28,0.28,0.28,0.0,0.27,0.25,0.28,0.27,0.25,0.23,0.27,0.22,0.0,0.28,0.27,0.28,0.0,0.26,0.27,0.26,0.76,0.27,0.27,0.29,0.23,0.26,0.22,0.23,0.26,0.0,0.28,0.0,0.27,0.33,0.25,0.0,0.27,0.0,0.24,0.25,0.23,0.0,0.0,0.22,0.23,0.25,0.0,0.23,0.0,0.0,0.27,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.23,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.74,0.25,0.0,0.23,0.22,0.0,0.0,0.23,0.0,0.0,0.35,0.37,0.39,0.37,0.26,0.32,0.0,0.0,0.23,0.0,0.23,0.0,0.23,0.25,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.25,0.0,1.38,1.21,0.69,0.66,0.62,0.42,0.38,0.37,0.36,0.35,0.29,0.29,0.28,0.28,0.28,0.27,0.27,0.26,0.26,0.25,0.23,0.23,0.23,0.23,0.23,0.22,0.22,0.22,0.22,0.0,0.0,0.0,0.0,75.49000000000001
10/25/2021,1.28,1.24,1.27,0.0,1.27,1.31,0.0,1.21,1.26,0.69,0.71,0.73,0.74,0.64,0.61,0.74,0.72,0.0,0.7,0.73,0.72,0.64,0.74,0.72,0.73,0.37,0.34,0.37,0.4,0.36,0.37,0.38,0.0,0.36,0.38,0.38,0.37,0.4,0.35,0.38,0.0,0.27,0.39,0.38,0.37,0.36,0.38,0.39,0.36,0.39,0.35,0.4,0.37,0.4,0.4,0.35,0.36,0.29,0.32,0.38,0.29,0.38,0.38,0.0,0.4,0.0,0.27,0.33,0.34,0.29,0.31,0.31,0.33,0.27,0.3,0.27,0.31,0.0,0.28,0.0,0.36,0.27,0.31,0.28,0.29,0.25,0.27,0.29,0.28,0.27,0.27,0.25,0.26,0.27,0.27,0.27,0.27,0.27,0.29,0.27,0.28,0.26,0.0,0.26,0.26,0.27,0.0,0.28,0.26,0.3,0.28,0.27,0.28,0.26,0.29,0.26,0.26,0.27,0.28,0.28,0.28,0.0,0.27,0.26,0.28,0.27,0.25,0.24,0.25,0.0,0.0,0.26,0.27,0.29,0.0,0.26,0.28,0.28,0.76,0.27,0.28,0.29,0.24,0.25,0.22,0.23,0.25,0.0,0.28,0.0,0.28,0.31,0.25,0.0,0.28,0.0,0.24,0.25,0.22,0.0,0.0,0.22,0.23,0.25,0.0,0.22,0.0,0.0,0.28,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.22,0.0,0.23,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.73,0.25,0.0,0.23,0.22,0.0,0.0,0.22,0.0,0.0,0.35,0.37,0.39,0.36,0.26,0.31,0.0,0.0,0.23,0.0,0.23,0.0,0.23,0.25,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.26,0.0,1.38,1.21,0.7,0.65,0.62,0.41,0.37,0.37,0.35,0.35,0.29,0.28,0.28,0.28,0.28,0.27,0.26,0.24,0.25,0.25,0.24,0.24,0.23,0.25,0.23,0.22,0.0,0.22,0.0,0.22,0.22,0.0,0.0,75.42
10/26/2021,1.28,1.23,1.26,0.0,1.24,1.32,0.0,1.21,1.23,0.69,0.7,0.74,0.73,0.63,0.61,0.74,0.71,0.0,0.7,0.72,0.71,0.62,0.7,0.72,0.72,0.37,0.34,0.38,0.4,0.36,0.37,0.38,0.0,0.36,0.38,0.38,0.38,0.4,0.36,0.37,0.0,0.28,0.39,0.38,0.36,0.37,0.38,0.39,0.37,0.4,0.34,0.39,0.37,0.4,0.37,0.35,0.37,0.29,0.32,0.38,0.3,0.38,0.38,0.0,0.4,0.0,0.28,0.34,0.34,0.29,0.3,0.31,0.33,0.28,0.3,0.27,0.31,0.0,0.28,0.0,0.37,0.27,0.31,0.29,0.29,0.24,0.27,0.29,0.29,0.27,0.27,0.26,0.25,0.27,0.27,0.27,0.28,0.27,0.29,0.27,0.27,0.26,0.0,0.26,0.26,0.27,0.0,0.28,0.26,0.3,0.28,0.27,0.27,0.26,0.3,0.27,0.26,0.27,0.28,0.28,0.27,0.22,0.27,0.25,0.27,0.27,0.25,0.24,0.25,0.0,0.0,0.26,0.27,0.29,0.0,0.26,0.28,0.28,0.76,0.27,0.28,0.29,0.25,0.25,0.22,0.23,0.25,0.0,0.29,0.0,0.28,0.31,0.26,0.0,0.27,0.0,0.24,0.25,0.23,0.0,0.0,0.24,0.23,0.25,0.0,0.22,0.0,0.0,0.28,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.22,0.0,0.23,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.72,0.25,0.0,0.23,0.22,0.0,0.0,0.22,0.0,0.0,0.35,0.38,0.4,0.35,0.26,0.32,0.0,0.0,0.23,0.0,0.23,0.0,0.23,0.24,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.28,0.26,0.0,1.39,1.19,0.71,0.65,0.62,0.42,0.36,0.37,0.35,0.35,0.29,0.29,0.28,0.28,0.28,0.26,0.26,0.25,0.25,0.25,0.25,0.24,0.23,0.25,0.23,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.35
10/27/2021,1.28,1.23,1.26,0.0,1.24,1.32,0.0,1.21,1.23,0.69,0.7,0.74,0.73,0.63,0.61,0.74,0.71,0.0,0.7,0.72,0.71,0.62,0.7,0.72,0.72,0.37,0.34,0.38,0.4,0.36,0.37,0.38,0.0,0.36,0.38,0.38,0.38,0.4,0.36,0.37,0.0,0.28,0.39,0.38,0.36,0.37,0.38,0.39,0.37,0.4,0.34,0.39,0.37,0.4,0.37,0.35,0.37,0.29,0.32,0.38,0.3,0.38,0.38,0.0,0.4,0.0,0.28,0.34,0.34,0.29,0.3,0.31,0.33,0.28,0.3,0.27,0.31,0.0,0.28,0.0,0.37,0.27,0.31,0.29,0.29,0.24,0.27,0.29,0.29,0.27,0.27,0.26,0.25,0.27,0.27,0.27,0.28,0.27,0.29,0.27,0.27,0.26,0.0,0.26,0.26,0.27,0.0,0.28,0.26,0.3,0.28,0.27,0.27,0.26,0.3,0.27,0.26,0.27,0.28,0.28,0.27,0.22,0.27,0.25,0.27,0.27,0.25,0.24,0.25,0.0,0.0,0.26,0.27,0.29,0.0,0.26,0.28,0.28,0.76,0.27,0.28,0.29,0.25,0.25,0.22,0.23,0.25,0.0,0.29,0.0,0.28,0.31,0.26,0.0,0.27,0.0,0.24,0.25,0.23,0.0,0.0,0.24,0.23,0.25,0.0,0.22,0.0,0.0,0.28,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.22,0.0,0.23,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.72,0.25,0.0,0.23,0.22,0.0,0.0,0.22,0.0,0.0,0.35,0.38,0.4,0.35,0.26,0.32,0.0,0.0,0.23,0.0,0.23,0.0,0.23,0.24,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.28,0.26,0.0,1.39,1.19,0.71,0.65,0.62,0.42,0.36,0.37,0.35,0.35,0.29,0.29,0.28,0.28,0.28,0.26,0.26,0.25,0.25,0.25,0.25,0.24,0.23,0.25,0.23,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.35
10/28/2021,1.29,1.21,1.24,0.0,1.21,1.29,0.0,1.17,1.19,0.7,0.7,0.74,0.74,0.62,0.61,0.74,0.72,0.0,0.7,0.72,0.71,0.64,0.7,0.72,0.72,0.38,0.34,0.38,0.39,0.36,0.37,0.38,0.0,0.35,0.38,0.39,0.38,0.4,0.36,0.38,0.0,0.28,0.39,0.37,0.36,0.37,0.38,0.39,0.36,0.4,0.34,0.38,0.37,0.4,0.38,0.35,0.37,0.29,0.33,0.37,0.3,0.38,0.38,0.0,0.4,0.0,0.27,0.34,0.35,0.29,0.3,0.31,0.33,0.28,0.31,0.27,0.31,0.0,0.28,0.0,0.37,0.27,0.32,0.3,0.29,0.24,0.27,0.28,0.29,0.27,0.26,0.25,0.26,0.27,0.27,0.28,0.28,0.27,0.29,0.27,0.28,0.27,0.0,0.27,0.25,0.27,0.0,0.28,0.26,0.31,0.28,0.26,0.27,0.26,0.31,0.27,0.26,0.28,0.28,0.28,0.27,0.0,0.27,0.25,0.27,0.27,0.25,0.23,0.25,0.0,0.0,0.26,0.26,0.29,0.0,0.26,0.28,0.28,0.77,0.27,0.27,0.29,0.25,0.25,0.22,0.23,0.25,0.0,0.29,0.0,0.28,0.32,0.26,0.0,0.28,0.0,0.25,0.25,0.24,0.0,0.0,0.25,0.23,0.25,0.0,0.22,0.0,0.0,0.28,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.23,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.72,0.25,0.0,0.23,0.22,0.0,0.0,0.22,0.0,0.0,0.35,0.37,0.4,0.35,0.26,0.32,0.0,0.22,0.23,0.0,0.23,0.0,0.23,0.25,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.26,0.0,1.44,1.18,0.71,0.64,0.61,0.42,0.35,0.38,0.35,0.35,0.29,0.31,0.28,0.27,0.28,0.27,0.25,0.25,0.25,0.25,0.26,0.25,0.23,0.26,0.23,0.22,0.0,0.0,0.0,0.0,0.22,0.0,0.0,75.38
10/29/2021,1.31,1.21,1.17,0.0,1.22,1.3,0.0,1.16,1.21,0.7,0.7,0.75,0.74,0.62,0.62,0.73,0.71,0.0,0.7,0.72,0.63,0.62,0.71,0.71,0.72,0.37,0.34,0.38,0.4,0.35,0.37,0.38,0.0,0.36,0.38,0.38,0.38,0.4,0.36,0.37,0.71,0.28,0.38,0.38,0.36,0.36,0.35,0.39,0.36,0.4,0.35,0.38,0.38,0.4,0.38,0.36,0.37,0.28,0.33,0.37,0.3,0.37,0.38,0.0,0.4,0.0,0.27,0.34,0.35,0.29,0.3,0.31,0.34,0.28,0.31,0.26,0.31,0.0,0.28,0.0,0.38,0.27,0.3,0.3,0.29,0.24,0.27,0.28,0.29,0.27,0.26,0.25,0.26,0.27,0.27,0.28,0.28,0.27,0.29,0.27,0.26,0.26,0.0,0.26,0.26,0.27,0.0,0.28,0.25,0.31,0.28,0.26,0.28,0.26,0.31,0.27,0.26,0.27,0.28,0.27,0.27,0.0,0.27,0.28,0.27,0.27,0.25,0.23,0.25,0.0,0.0,0.25,0.26,0.29,0.0,0.26,0.28,0.28,0.77,0.27,0.27,0.29,0.25,0.24,0.22,0.23,0.25,0.0,0.29,0.0,0.27,0.31,0.26,0.0,0.27,0.22,0.25,0.25,0.24,0.0,0.0,0.25,0.23,0.24,0.0,0.23,0.0,0.0,0.27,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.23,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.25,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.37,0.4,0.36,0.26,0.32,0.0,0.22,0.23,0.22,0.23,0.0,0.23,0.25,0.24,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.26,0.0,1.44,1.15,0.71,0.63,0.61,0.42,0.37,0.38,0.35,0.35,0.3,0.31,0.28,0.27,0.28,0.27,0.25,0.24,0.25,0.25,0.25,0.25,0.23,0.26,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,75.15
