,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,JPM,JNJ,V,UNH,HD,PYPL,PG,MA,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,CRM,INTC,CSCO,PFE,PEP,ABT,CVX,KO,NKE,T,ABBV,TMO,MRK,WMT,ACN,AVGO,LLY,COST,WFC,DHR,TXN,MDT,MCD,QCOM,HON,ORCL,LIN,PM,UPS,UNP,NEE,BMY,LOW,AMGN,C,INTU,BLK,SBUX,BA,MS,GS,RTX,IBM,AMAT,AMT,TGT,CAT,MMM,GE,DE,AMD,AXP,ISRG,NOW,SCHW,CVS,SPGI,CHTR,ANTM,ZTS,BKNG,LMT,MU,SYK,MDLZ,PLD,CCI,GILD,FIS,MO,LRCX,ADP,TMUS,PNC,TJX,CI,COP,DUK,USB,CB,GM,MMC,CASH,ATVI,BDX,EQIX,CME,COF,TFC,EL,ICE,CSX,FDX,NSC,CL,SO,EW,ADSK,SHW,ILMN,ADI,REGN,FISV,ITW,APD,ETN,HUM,TWTR,AON,F,EMR,PGR,D,MCO,BSX,HCA,NEM,ROP,DG,IQV,GPN,IDXX,NXPI,WM,FCX,BIIB,NOC,VRTX,LHX,TEL,KLAC,DOW,PSA,MSCI,TROW,KMB,CMG,DXCM,EOG,JCI,ECL,A,CNC,TT,APTV,APH,AEP,SRE,SLB,ALGN,INFO,EXC,SPG,MET,GD,ROST,STZ,PXD,DD,CARR,MPC,SBAC,CTAS,XEL,PRU,PPG,HPQ,ALL,SNPS,WELL,EBAY,ALXN,AIG,BK,DLR,YUM,BAX,ORLY,PSX,TRV,DFS,ANSS,MCHP,CDNS,SYY,ROK,AZO,IFF,MTD,PAYX,WBA,MRNA,FTNT,GIS,TDG,Cash,MSI,KMI,RMD,GENERAL ELECTRIC CO,AFL,GEN.,MAR,EA,n/a,PH,CTSH,GE.,AWK,XLNX,KR,WST,GNRC,MLM,URI,KEYS,TECH,ADM,MTCH,AJG,SIVB,CBRE,WMB,HLT,CPRT,DHI,SUM
11/04/2021,6.08,6.42,3.77,2.04,2.26,2.12,1.37,1.67,2.56,1.33,1.12,0.93,1.11,1.01,0.71,0.9,0.75,0.8,0.93,0.8,0.62,0.72,0.79,0.56,0.76,0.52,0.62,0.63,0.57,0.61,0.57,0.57,0.55,0.47,0.54,0.64,0.58,0.56,0.58,0.55,0.52,0.57,0.55,0.5,0.45,0.42,0.47,0.38,0.41,0.4,0.43,0.38,0.4,0.41,0.43,0.34,0.43,0.31,0.37,0.42,0.34,0.34,0.31,0.39,0.37,0.36,0.29,0.33,0.34,0.33,0.3,0.28,0.3,0.25,0.39,0.3,0.33,0.36,0.31,0.31,0.29,0.22,0.27,0.27,0.28,0.21,0.2,0.25,0.23,0.27,0.21,0.21,0.18,0.21,0.2,0.24,0.18,0.24,0.21,0.2,0.26,0.2,0.21,0.22,0.21,0.21,0.0,0.15,0.17,0.21,0.2,0.18,0.22,0.2,0.21,0.21,0.15,0.18,0.17,0.18,0.18,0.19,0.19,0.15,0.25,0.18,0.16,0.16,0.18,0.16,0.15,0.12,0.19,0.18,0.15,0.15,0.16,0.16,0.16,0.16,0.12,0.14,0.14,0.13,0.11,0.16,0.13,0.15,0.14,0.0,0.13,0.12,0.12,0.14,0.14,0.11,0.12,0.15,0.13,0.12,0.15,0.16,0.15,0.14,0.14,0.13,0.11,0.11,0.11,0.12,0.11,0.12,0.12,0.14,0.12,0.14,0.14,0.12,0.13,0.11,0.0,0.12,0.0,0.11,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.12,0.0,0.13,0.13,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.31,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.1,0.0,0.0,0.12,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,85.38000000000002
11/05/2021,6.11,6.48,3.75,2.03,2.28,2.15,1.37,1.71,2.48,1.33,1.14,0.92,1.11,1.01,0.7,0.9,0.73,0.8,0.93,0.8,0.63,0.71,0.79,0.56,0.75,0.53,0.63,0.66,0.58,0.6,0.57,0.56,0.56,0.47,0.55,0.64,0.59,0.55,0.59,0.56,0.53,0.58,0.55,0.51,0.46,0.42,0.47,0.38,0.41,0.41,0.43,0.38,0.39,0.41,0.43,0.34,0.43,0.32,0.37,0.43,0.34,0.35,0.31,0.4,0.37,0.35,0.29,0.34,0.34,0.33,0.3,0.28,0.3,0.25,0.4,0.29,0.34,0.37,0.31,0.31,0.29,0.22,0.26,0.27,0.28,0.21,0.2,0.25,0.23,0.28,0.21,0.21,0.17,0.21,0.2,0.24,0.18,0.24,0.21,0.2,0.25,0.2,0.21,0.22,0.21,0.21,0.0,0.15,0.17,0.21,0.21,0.18,0.22,0.21,0.21,0.21,0.15,0.18,0.17,0.18,0.18,0.19,0.2,0.15,0.25,0.18,0.15,0.16,0.18,0.16,0.14,0.12,0.19,0.18,0.16,0.15,0.16,0.15,0.16,0.16,0.12,0.14,0.14,0.13,0.0,0.15,0.13,0.15,0.15,0.0,0.13,0.11,0.12,0.14,0.15,0.11,0.13,0.15,0.13,0.12,0.15,0.17,0.14,0.14,0.14,0.13,0.11,0.11,0.11,0.12,0.11,0.12,0.12,0.14,0.12,0.14,0.15,0.12,0.13,0.11,0.0,0.12,0.1,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.12,0.0,0.13,0.13,0.0,0.0,0.0,0.13,0.1,0.0,0.0,0.0,0.0,0.11,0.1,0.11,0.11,0.0,0.0,0.11,0.0,0.32,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.1,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,85.60000000000002
11/08/2021,6.11,6.51,3.91,2.06,2.32,2.18,1.36,1.92,2.59,1.31,1.12,0.91,1.11,1.02,0.69,0.91,0.75,0.79,0.91,0.84,0.62,0.7,0.77,0.55,0.76,0.53,0.62,0.63,0.58,0.6,0.56,0.57,0.58,0.46,0.54,0.64,0.59,0.56,0.59,0.56,0.56,0.6,0.54,0.49,0.46,0.42,0.48,0.44,0.41,0.41,0.43,0.38,0.39,0.4,0.43,0.34,0.44,0.32,0.36,0.43,0.34,0.35,0.31,0.38,0.36,0.35,0.27,0.36,0.33,0.33,0.29,0.28,0.29,0.25,0.43,0.29,0.34,0.37,0.3,0.32,0.29,0.22,0.26,0.27,0.28,0.21,0.2,0.25,0.23,0.28,0.2,0.21,0.17,0.21,0.21,0.24,0.19,0.23,0.22,0.2,0.25,0.19,0.21,0.22,0.22,0.2,0.0,0.13,0.17,0.2,0.21,0.18,0.22,0.21,0.21,0.21,0.15,0.18,0.17,0.18,0.18,0.2,0.2,0.15,0.26,0.18,0.16,0.16,0.18,0.16,0.14,0.12,0.18,0.2,0.15,0.15,0.16,0.15,0.16,0.16,0.12,0.15,0.14,0.13,0.0,0.15,0.14,0.15,0.14,0.1,0.13,0.12,0.12,0.14,0.15,0.11,0.12,0.15,0.14,0.12,0.15,0.16,0.14,0.14,0.14,0.13,0.11,0.11,0.11,0.12,0.11,0.12,0.12,0.14,0.12,0.14,0.15,0.12,0.12,0.11,0.0,0.12,0.0,0.11,0.0,0.11,0.1,0.0,0.11,0.0,0.0,0.0,0.13,0.0,0.12,0.0,0.13,0.13,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.11,0.11,0.0,0.0,0.11,0.0,0.26,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.18,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,86.09
11/09/2021,6.1,6.51,3.91,2.06,2.31,2.18,1.36,1.92,2.59,1.31,1.12,0.91,1.11,1.02,0.69,0.91,0.75,0.79,0.91,0.84,0.62,0.7,0.77,0.55,0.76,0.53,0.62,0.63,0.58,0.6,0.56,0.56,0.58,0.46,0.54,0.63,0.59,0.56,0.59,0.56,0.56,0.6,0.54,0.49,0.46,0.41,0.48,0.44,0.41,0.41,0.43,0.38,0.39,0.4,0.42,0.34,0.44,0.32,0.35,0.43,0.34,0.35,0.31,0.38,0.36,0.35,0.27,0.36,0.33,0.33,0.29,0.28,0.29,0.25,0.43,0.29,0.34,0.37,0.3,0.32,0.29,0.22,0.26,0.27,0.28,0.21,0.2,0.25,0.23,0.28,0.2,0.21,0.17,0.21,0.21,0.24,0.19,0.23,0.22,0.2,0.25,0.19,0.21,0.22,0.22,0.2,0.0,0.13,0.17,0.2,0.21,0.18,0.22,0.21,0.21,0.21,0.15,0.18,0.17,0.18,0.18,0.2,0.2,0.15,0.26,0.18,0.16,0.16,0.18,0.16,0.14,0.12,0.18,0.2,0.15,0.15,0.16,0.15,0.16,0.16,0.12,0.15,0.14,0.13,0.1,0.15,0.14,0.15,0.14,0.0,0.13,0.12,0.12,0.14,0.15,0.11,0.12,0.15,0.14,0.12,0.15,0.16,0.14,0.14,0.14,0.13,0.11,0.11,0.11,0.12,0.11,0.12,0.12,0.14,0.12,0.14,0.15,0.12,0.12,0.11,0.0,0.12,0.0,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.13,0.0,0.12,0.0,0.13,0.13,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.11,0.11,0.0,0.0,0.11,0.0,0.26,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,86.09
11/10/2021,6.11,6.48,3.95,2.09,2.32,2.18,1.36,1.91,2.57,1.3,1.11,0.94,1.11,1.01,0.68,0.91,0.77,0.82,0.91,0.82,0.64,0.71,0.75,0.55,0.76,0.53,0.62,0.7,0.58,0.58,0.57,0.57,0.59,0.46,0.54,0.61,0.53,0.55,0.59,0.57,0.55,0.59,0.53,0.47,0.46,0.42,0.48,0.46,0.42,0.4,0.43,0.38,0.39,0.4,0.43,0.34,0.44,0.31,0.35,0.42,0.34,0.36,0.32,0.38,0.36,0.36,0.28,0.36,0.33,0.32,0.29,0.28,0.3,0.25,0.42,0.3,0.34,0.37,0.3,0.32,0.29,0.22,0.26,0.27,0.3,0.21,0.21,0.25,0.23,0.27,0.2,0.21,0.18,0.21,0.22,0.24,0.19,0.23,0.22,0.2,0.26,0.19,0.21,0.22,0.22,0.2,0.0,0.13,0.17,0.19,0.21,0.18,0.22,0.22,0.21,0.21,0.15,0.18,0.17,0.18,0.19,0.2,0.2,0.15,0.26,0.17,0.16,0.17,0.19,0.16,0.14,0.11,0.18,0.19,0.15,0.15,0.16,0.15,0.16,0.16,0.12,0.14,0.14,0.13,0.0,0.15,0.14,0.15,0.14,0.0,0.13,0.12,0.12,0.14,0.16,0.11,0.12,0.15,0.14,0.12,0.15,0.16,0.15,0.14,0.14,0.13,0.11,0.11,0.11,0.13,0.11,0.12,0.12,0.15,0.12,0.14,0.16,0.12,0.12,0.11,0.0,0.12,0.0,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.13,0.0,0.12,0.0,0.13,0.13,0.0,0.0,0.0,0.13,0.1,0.0,0.0,0.1,0.11,0.11,0.0,0.11,0.11,0.0,0.0,0.11,0.0,0.21,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.1,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,86.20000000000002
11/11/2021,6.07,6.5,3.92,2.07,2.32,2.18,1.37,1.97,2.44,1.31,1.11,0.96,1.12,1.01,0.69,0.9,0.78,0.82,0.91,0.83,0.63,0.72,0.75,0.55,0.76,0.54,0.62,0.69,0.57,0.59,0.57,0.56,0.57,0.46,0.54,0.62,0.54,0.55,0.59,0.57,0.54,0.58,0.54,0.49,0.46,0.42,0.47,0.46,0.42,0.4,0.44,0.38,0.39,0.4,0.42,0.34,0.43,0.31,0.36,0.42,0.34,0.36,0.32,0.38,0.36,0.36,0.28,0.36,0.33,0.32,0.31,0.28,0.3,0.25,0.47,0.3,0.34,0.37,0.3,0.32,0.29,0.22,0.27,0.27,0.3,0.21,0.21,0.25,0.23,0.28,0.2,0.2,0.18,0.21,0.21,0.24,0.19,0.23,0.22,0.2,0.26,0.19,0.21,0.22,0.22,0.21,0.0,0.13,0.17,0.19,0.2,0.18,0.22,0.22,0.21,0.21,0.15,0.18,0.17,0.17,0.19,0.2,0.2,0.15,0.26,0.17,0.15,0.16,0.19,0.16,0.14,0.12,0.18,0.2,0.15,0.15,0.16,0.15,0.16,0.16,0.12,0.15,0.14,0.13,0.0,0.15,0.14,0.15,0.15,0.0,0.13,0.12,0.12,0.14,0.15,0.11,0.12,0.15,0.14,0.12,0.15,0.16,0.15,0.14,0.14,0.13,0.11,0.12,0.11,0.13,0.0,0.11,0.13,0.15,0.12,0.13,0.15,0.12,0.13,0.11,0.0,0.12,0.0,0.12,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.13,0.0,0.11,0.0,0.13,0.13,0.0,0.0,0.1,0.13,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.22,0.11,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.25,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,86.21000000000001
11/12/2021,6.1,6.49,4.02,2.06,2.32,2.18,1.36,1.97,2.15,1.3,1.11,0.93,1.13,1.02,0.62,0.91,0.77,0.82,0.9,0.83,0.64,0.71,0.76,0.55,0.77,0.54,0.63,0.68,0.57,0.59,0.58,0.56,0.57,0.45,0.54,0.61,0.54,0.55,0.59,0.57,0.54,0.59,0.53,0.48,0.46,0.42,0.47,0.47,0.42,0.4,0.44,0.38,0.39,0.41,0.43,0.34,0.43,0.31,0.36,0.42,0.34,0.35,0.32,0.37,0.36,0.36,0.27,0.37,0.33,0.32,0.3,0.28,0.31,0.25,0.46,0.3,0.34,0.37,0.3,0.32,0.29,0.22,0.27,0.27,0.3,0.21,0.21,0.25,0.23,0.28,0.2,0.21,0.18,0.21,0.22,0.24,0.18,0.23,0.22,0.2,0.26,0.19,0.21,0.22,0.22,0.21,0.0,0.13,0.17,0.2,0.21,0.18,0.22,0.21,0.21,0.21,0.15,0.18,0.17,0.18,0.19,0.2,0.2,0.14,0.26,0.17,0.15,0.17,0.19,0.16,0.14,0.12,0.18,0.2,0.15,0.15,0.16,0.15,0.16,0.15,0.12,0.15,0.14,0.13,0.0,0.15,0.14,0.15,0.15,0.1,0.13,0.12,0.12,0.15,0.16,0.11,0.12,0.15,0.14,0.12,0.15,0.16,0.15,0.14,0.14,0.13,0.12,0.12,0.11,0.13,0.0,0.11,0.13,0.15,0.12,0.14,0.16,0.12,0.13,0.11,0.0,0.12,0.0,0.12,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.11,0.0,0.13,0.13,0.1,0.0,0.0,0.13,0.0,0.1,0.0,0.1,0.0,0.12,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.21,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,85.99
11/15/2021,6.0,6.45,3.92,2.02,2.28,2.16,1.35,1.96,2.24,1.31,1.12,0.92,1.12,1.01,0.61,0.91,0.79,0.76,0.92,0.8,0.64,0.7,0.76,0.56,0.75,0.53,0.62,0.72,0.57,0.59,0.57,0.57,0.55,0.46,0.54,0.63,0.55,0.55,0.59,0.57,0.54,0.59,0.54,0.49,0.45,0.41,0.47,0.46,0.41,0.4,0.44,0.39,0.4,0.41,0.43,0.34,0.43,0.31,0.37,0.42,0.34,0.35,0.32,0.37,0.35,0.36,0.27,0.37,0.32,0.32,0.3,0.28,0.3,0.25,0.46,0.31,0.33,0.36,0.31,0.32,0.28,0.22,0.27,0.27,0.28,0.21,0.21,0.24,0.23,0.28,0.2,0.21,0.19,0.21,0.22,0.24,0.18,0.23,0.21,0.2,0.25,0.19,0.21,0.22,0.23,0.21,0.0,0.13,0.17,0.19,0.21,0.18,0.22,0.21,0.2,0.21,0.16,0.17,0.17,0.18,0.18,0.2,0.2,0.14,0.26,0.17,0.16,0.17,0.19,0.16,0.14,0.11,0.19,0.2,0.15,0.15,0.16,0.15,0.16,0.15,0.13,0.14,0.14,0.13,0.0,0.14,0.14,0.15,0.15,0.1,0.13,0.12,0.12,0.15,0.15,0.11,0.12,0.15,0.13,0.13,0.15,0.16,0.15,0.14,0.14,0.13,0.12,0.12,0.11,0.13,0.0,0.11,0.12,0.15,0.12,0.14,0.15,0.12,0.12,0.11,0.0,0.11,0.0,0.12,0.0,0.11,0.0,0.0,0.11,0.1,0.0,0.0,0.13,0.0,0.11,0.0,0.13,0.13,0.0,0.0,0.1,0.13,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.11,0.0,0.1,0.11,0.0,0.2,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.0,0.0,0.0,0.0,85.53
11/16/2021,6.06,6.5,3.97,2.09,2.31,2.18,1.35,1.95,2.17,1.3,1.13,0.92,1.12,1.02,0.63,0.91,0.81,0.74,0.9,0.82,0.63,0.7,0.79,0.55,0.76,0.53,0.62,0.71,0.57,0.6,0.57,0.56,0.56,0.46,0.54,0.63,0.55,0.54,0.6,0.58,0.54,0.6,0.54,0.49,0.45,0.41,0.47,0.46,0.41,0.4,0.44,0.38,0.4,0.41,0.43,0.34,0.44,0.31,0.37,0.43,0.34,0.35,0.32,0.38,0.35,0.35,0.27,0.37,0.32,0.33,0.3,0.28,0.3,0.25,0.46,0.31,0.33,0.37,0.31,0.32,0.28,0.22,0.27,0.27,0.27,0.21,0.22,0.24,0.23,0.28,0.2,0.21,0.18,0.21,0.22,0.24,0.18,0.23,0.21,0.2,0.25,0.19,0.21,0.22,0.23,0.21,0.0,0.13,0.17,0.19,0.21,0.18,0.22,0.21,0.21,0.21,0.16,0.17,0.17,0.17,0.18,0.2,0.21,0.14,0.26,0.18,0.16,0.17,0.19,0.16,0.14,0.11,0.19,0.2,0.15,0.15,0.16,0.15,0.16,0.15,0.13,0.15,0.14,0.13,0.0,0.15,0.14,0.15,0.15,0.1,0.13,0.12,0.12,0.15,0.15,0.11,0.12,0.15,0.13,0.12,0.15,0.17,0.15,0.15,0.15,0.13,0.12,0.12,0.11,0.13,0.0,0.11,0.12,0.15,0.12,0.14,0.15,0.12,0.12,0.11,0.0,0.11,0.0,0.12,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.13,0.0,0.11,0.0,0.13,0.13,0.0,0.0,0.1,0.13,0.0,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.1,0.11,0.0,0.21,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.31,0.1,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,85.9
11/17/2021,6.06,6.5,3.97,2.09,2.31,2.18,1.35,1.95,2.17,1.3,1.13,0.92,1.12,1.02,0.63,0.91,0.81,0.74,0.9,0.82,0.63,0.7,0.79,0.55,0.76,0.53,0.62,0.71,0.57,0.6,0.57,0.56,0.56,0.46,0.54,0.63,0.55,0.54,0.6,0.58,0.54,0.6,0.54,0.49,0.45,0.41,0.47,0.46,0.41,0.4,0.44,0.38,0.4,0.41,0.43,0.34,0.44,0.31,0.37,0.43,0.34,0.35,0.32,0.38,0.35,0.35,0.27,0.37,0.32,0.33,0.3,0.28,0.3,0.25,0.46,0.31,0.33,0.37,0.31,0.32,0.28,0.22,0.27,0.27,0.27,0.21,0.22,0.24,0.23,0.28,0.2,0.21,0.18,0.21,0.22,0.24,0.18,0.23,0.21,0.2,0.25,0.19,0.21,0.22,0.23,0.21,0.0,0.13,0.17,0.19,0.21,0.18,0.22,0.21,0.21,0.21,0.16,0.17,0.17,0.17,0.18,0.2,0.21,0.14,0.26,0.18,0.16,0.17,0.19,0.16,0.14,0.11,0.19,0.2,0.15,0.15,0.16,0.15,0.16,0.15,0.13,0.15,0.14,0.13,0.0,0.15,0.14,0.15,0.15,0.1,0.13,0.12,0.12,0.15,0.15,0.11,0.12,0.15,0.13,0.12,0.15,0.17,0.15,0.15,0.15,0.13,0.12,0.12,0.11,0.13,0.0,0.11,0.12,0.15,0.12,0.14,0.15,0.12,0.12,0.11,0.0,0.11,0.0,0.12,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.13,0.0,0.11,0.0,0.13,0.13,0.0,0.0,0.1,0.13,0.0,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.1,0.11,0.0,0.21,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.31,0.1,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,85.9
11/18/2021,6.06,6.49,3.99,2.13,2.31,2.18,1.35,1.93,2.13,1.29,1.12,0.92,1.1,1.02,0.64,0.92,0.8,0.74,0.91,0.82,0.63,0.7,0.79,0.55,0.76,0.53,0.62,0.71,0.58,0.6,0.58,0.56,0.56,0.46,0.54,0.63,0.55,0.54,0.59,0.58,0.53,0.6,0.54,0.48,0.45,0.4,0.47,0.47,0.41,0.4,0.44,0.39,0.4,0.41,0.44,0.34,0.43,0.31,0.36,0.43,0.34,0.35,0.33,0.38,0.35,0.35,0.27,0.37,0.31,0.33,0.3,0.28,0.3,0.25,0.46,0.31,0.33,0.36,0.31,0.32,0.29,0.22,0.27,0.27,0.27,0.21,0.22,0.24,0.23,0.28,0.21,0.21,0.18,0.21,0.22,0.24,0.18,0.23,0.22,0.2,0.25,0.19,0.21,0.22,0.23,0.21,0.0,0.13,0.17,0.2,0.21,0.18,0.22,0.22,0.21,0.21,0.16,0.17,0.17,0.17,0.18,0.2,0.21,0.14,0.26,0.18,0.16,0.17,0.19,0.16,0.14,0.11,0.19,0.2,0.15,0.15,0.16,0.15,0.15,0.15,0.13,0.15,0.14,0.13,0.0,0.15,0.14,0.15,0.15,0.1,0.13,0.12,0.12,0.15,0.15,0.11,0.12,0.15,0.13,0.13,0.15,0.17,0.14,0.15,0.15,0.13,0.12,0.12,0.11,0.13,0.0,0.11,0.12,0.15,0.12,0.14,0.15,0.12,0.12,0.11,0.0,0.11,0.0,0.12,0.0,0.11,0.0,0.0,0.11,0.0,0.1,0.0,0.13,0.0,0.12,0.0,0.13,0.13,0.0,0.0,0.1,0.13,0.1,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.1,0.1,0.11,0.0,0.21,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.31,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,85.91000000000001
11/19/2021,6.09,6.53,3.98,2.1,2.29,2.17,1.34,1.94,2.21,1.28,1.11,0.93,1.09,1.07,0.65,0.91,0.82,0.74,0.91,0.83,0.63,0.71,0.79,0.55,0.76,0.53,0.62,0.71,0.57,0.61,0.57,0.56,0.57,0.45,0.54,0.63,0.55,0.52,0.6,0.58,0.53,0.61,0.53,0.49,0.45,0.4,0.47,0.51,0.41,0.4,0.43,0.38,0.4,0.41,0.43,0.34,0.45,0.3,0.36,0.44,0.34,0.35,0.32,0.38,0.35,0.35,0.27,0.37,0.3,0.33,0.29,0.28,0.29,0.25,0.47,0.3,0.34,0.37,0.3,0.32,0.29,0.22,0.27,0.27,0.26,0.21,0.22,0.24,0.23,0.28,0.2,0.21,0.18,0.21,0.22,0.25,0.18,0.23,0.22,0.2,0.25,0.19,0.21,0.22,0.23,0.21,0.0,0.12,0.17,0.2,0.21,0.18,0.22,0.22,0.21,0.21,0.16,0.17,0.17,0.17,0.19,0.2,0.21,0.14,0.26,0.18,0.16,0.17,0.18,0.16,0.14,0.11,0.19,0.2,0.15,0.15,0.16,0.16,0.15,0.15,0.13,0.15,0.14,0.14,0.0,0.15,0.14,0.16,0.15,0.0,0.13,0.12,0.12,0.15,0.16,0.11,0.12,0.16,0.13,0.12,0.15,0.17,0.14,0.15,0.14,0.13,0.12,0.12,0.11,0.13,0.0,0.12,0.12,0.15,0.12,0.14,0.15,0.12,0.12,0.11,0.0,0.11,0.1,0.12,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.13,0.0,0.12,0.0,0.12,0.13,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.11,0.12,0.0,0.11,0.11,0.1,0.1,0.11,0.0,0.21,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.33,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,86.12
