,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,PG,MDT,JPM,V,HD,PYPL,MA,ISRG,KO,DIS,CVS,BAC,ADBE,ANTM,COST,XOM,ZTS,CMCSA,SYK,GILD,NFLX,CI,VZ,CRM,INTC,CSCO,UPS,NKE,CVX,T,AVGO,UNP,ACN,EW,TXN,WFC,MCD,BSX,QCOM,CAT,IDXX,MMM,NEE,DE,ORCL,LIN,MS,LOW,IQV,INTU,C,SBUX,MO,TGT,BLK,AMAT,AMT,ALGN,GS,AMD,IBM,DXCM,NOW,ALXN,BAX,AXP,EL,SCHW,CSX,CHTR,RMD,NSC,PLD,SPGI,MU,ZBH,CCI,MTD,LRCX,FDX,TMUS,BKNG,TJX,ITW,COP,FIS,MCK,PNC,ADP,CB,ETN,ATVI,DUK,TFC,GM,USB,CME,LH,ROP,EMR,WST,EQIX,MMC,WM,SHW,ICE,ADSK,APD,MCO,D,SO,CERN,ADI,COF,KMB,F,GPN,FISV,PGR,TT,JCI,WAT,AON,STE,NEM,PH,SYY,STZ,DG,ECL,CARR,TWTR,INFO,FCX,NXPI,CMI,TFX,GIS,EOG,KLAC,TDG,DGX,HOLX,TROW,EBAY,MNST,ADM,MET,PSA,OTIS,WBA,MSCI,DOW,ROST,TEL,CAH,PRU,AIG,CASH,DLR,ROK,KR,DD,APH,PCAR,FAST,SWK,SLB,EA,EXC,ABC,CTAS,AEP,SNPS,ALL,APTV,BK,MSI,CMG,SRE,XLNX,FTNT,DFS,SBAC,AME,HPQ,CPRT,PSX,MPC,TRV,SPG,YUM,VRSK,CDNS,PPG,INCY,MAR,WELL,CTSH,LUV,PAYX,EFX,HLT,RSG,n/a,ABMD,IFF,NUE,ODFL,MCHP,MRNA,CL,ORLY,KHC,XRAY,DAL,GNRC,TSN,PXD,SIVB,FRC,AZO,O,STT,ETSY,HUM,XEL,MKC,AVB,CBRE,CLX,AFL,DOV,AJG,CTVA,ANET,ANSS,AMP,AWK,DLTR,ARE,ALB,ED,BLL,DVN,CDW,CAG,AEE,BF.B,DVA,CMS,KMX,DRI,BBY,BKR,BR,CFG,AKAM,AMCR,BXP,CHRW,FANG,AVY,BBWI WI,CINF,CE,DPZ,AES,CF,CCL,CPB,LNT,ALLE,CNP,AAL,CBOE,CTXS,BRO,CTRA,ATO,AAP,BWA,ALK,CDAY,CMA,APA,AIZ,DISH,DISCK,DISCA,SUM
10/29/2021,6.06,6.03,3.84,1.94,2.16,2.03,1.39,1.59,2.16,1.53,1.23,1.32,1.01,1.03,0.74,0.8,0.92,0.93,0.8,0.86,0.92,0.79,0.78,0.0,0.72,0.73,0.64,0.67,0.63,0.77,0.54,0.57,0.74,0.51,0.61,0.55,0.55,0.57,0.47,0.57,0.54,0.59,0.54,0.47,0.54,0.46,0.47,0.38,0.38,0.41,0.36,0.43,0.33,0.41,0.42,0.39,0.43,0.36,0.43,0.37,0.35,0.39,0.33,0.35,0.31,0.35,0.32,0.36,0.38,0.29,0.41,0.35,0.0,0.3,0.3,0.34,0.32,0.28,0.24,0.29,0.24,0.29,0.29,0.2,0.23,0.21,0.25,0.2,0.2,0.17,0.26,0.2,0.22,0.26,0.19,0.24,0.24,0.24,0.21,0.22,0.16,0.21,0.22,0.22,0.22,0.2,0.2,0.18,0.2,0.23,0.2,0.22,0.21,0.2,0.19,0.18,0.17,0.16,0.16,0.17,0.16,0.25,0.19,0.2,0.16,0.12,0.17,0.14,0.15,0.18,0.16,0.18,0.17,0.12,0.13,0.17,0.16,0.14,0.15,0.16,0.13,0.18,0.15,0.13,0.12,0.13,0.16,0.14,0.13,0.12,0.13,0.13,0.12,0.13,0.14,0.16,0.12,0.14,0.12,0.15,0.14,0.11,0.0,0.12,0.0,0.11,0.13,0.0,0.12,0.13,0.12,0.0,0.12,0.0,0.11,0.0,0.13,0.0,0.13,0.13,0.13,0.11,0.13,0.0,0.13,0.12,0.11,0.13,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.13,0.0,0.12,0.12,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.12,0.0,0.0,0.25,0.12,0.1,0.0,0.0,0.0,0.89,0.28,0.12,0.11,0.0,0.0,0.1,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.15
11/01/2021,6.17,6.27,3.91,1.94,2.25,2.11,1.38,1.6,2.27,1.52,1.2,1.31,0.91,1.03,0.71,0.75,0.93,0.95,0.79,0.86,0.91,0.78,0.77,0.0,0.7,0.74,0.61,0.66,0.62,0.77,0.54,0.56,0.74,0.5,0.61,0.54,0.55,0.56,0.47,0.56,0.54,0.58,0.53,0.44,0.54,0.48,0.45,0.39,0.38,0.41,0.36,0.43,0.34,0.41,0.42,0.38,0.42,0.36,0.43,0.36,0.35,0.36,0.33,0.35,0.32,0.35,0.34,0.36,0.38,0.29,0.41,0.35,0.0,0.29,0.29,0.33,0.31,0.28,0.23,0.29,0.25,0.29,0.29,0.2,0.22,0.21,0.25,0.21,0.2,0.17,0.26,0.2,0.22,0.26,0.18,0.23,0.23,0.24,0.22,0.23,0.16,0.2,0.22,0.2,0.21,0.2,0.2,0.18,0.2,0.23,0.2,0.22,0.21,0.2,0.19,0.18,0.17,0.17,0.16,0.17,0.15,0.24,0.17,0.19,0.17,0.11,0.15,0.14,0.15,0.18,0.16,0.18,0.17,0.11,0.13,0.17,0.16,0.13,0.14,0.16,0.11,0.18,0.14,0.13,0.12,0.12,0.16,0.14,0.14,0.12,0.13,0.13,0.12,0.12,0.14,0.16,0.12,0.14,0.12,0.15,0.14,0.11,0.0,0.12,0.0,0.11,0.13,0.0,0.12,0.13,0.12,0.0,0.12,0.11,0.11,0.0,0.13,0.1,0.13,0.13,0.13,0.11,0.13,0.0,0.13,0.12,0.11,0.13,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.13,0.1,0.11,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.27,0.11,0.0,0.0,0.11,0.0,0.9,0.28,0.11,0.11,0.0,0.0,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.21
11/02/2021,6.17,6.27,3.91,1.94,2.25,2.11,1.38,1.6,2.27,1.52,1.2,1.31,0.91,1.03,0.71,0.75,0.93,0.95,0.79,0.86,0.91,0.78,0.77,0.0,0.7,0.74,0.61,0.66,0.62,0.77,0.54,0.56,0.74,0.5,0.61,0.54,0.55,0.56,0.47,0.56,0.54,0.58,0.53,0.44,0.54,0.48,0.45,0.39,0.38,0.41,0.36,0.43,0.34,0.41,0.42,0.38,0.42,0.36,0.43,0.36,0.35,0.36,0.33,0.35,0.32,0.35,0.34,0.36,0.38,0.29,0.41,0.35,0.0,0.29,0.29,0.33,0.31,0.28,0.23,0.29,0.25,0.29,0.29,0.2,0.22,0.21,0.25,0.21,0.2,0.17,0.26,0.2,0.22,0.26,0.18,0.23,0.23,0.24,0.22,0.23,0.16,0.2,0.22,0.2,0.21,0.2,0.2,0.18,0.2,0.23,0.2,0.22,0.21,0.2,0.19,0.18,0.17,0.17,0.16,0.17,0.15,0.24,0.17,0.19,0.17,0.11,0.15,0.14,0.15,0.18,0.16,0.18,0.17,0.11,0.13,0.17,0.16,0.13,0.14,0.16,0.11,0.18,0.14,0.13,0.12,0.12,0.16,0.14,0.14,0.12,0.13,0.13,0.12,0.12,0.14,0.16,0.12,0.14,0.12,0.15,0.14,0.11,0.0,0.12,0.0,0.11,0.13,0.0,0.12,0.13,0.12,0.0,0.12,0.11,0.11,0.0,0.13,0.1,0.13,0.13,0.13,0.11,0.13,0.0,0.13,0.12,0.11,0.13,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.13,0.1,0.11,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.27,0.11,0.0,0.0,0.11,0.0,0.9,0.28,0.11,0.11,0.0,0.0,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.21
11/03/2021,6.04,6.4,3.82,1.98,2.28,2.14,1.36,1.64,2.35,1.52,1.18,1.3,0.92,1.03,0.7,0.75,0.94,0.96,0.79,0.86,0.91,0.79,0.78,0.0,0.7,0.75,0.61,0.65,0.6,0.79,0.53,0.56,0.75,0.51,0.61,0.53,0.55,0.57,0.46,0.56,0.54,0.59,0.55,0.44,0.54,0.48,0.45,0.38,0.38,0.41,0.35,0.43,0.33,0.4,0.42,0.38,0.43,0.37,0.44,0.36,0.32,0.35,0.33,0.35,0.32,0.34,0.33,0.36,0.37,0.29,0.45,0.35,0.0,0.29,0.29,0.33,0.31,0.28,0.22,0.28,0.25,0.28,0.29,0.2,0.22,0.21,0.25,0.2,0.2,0.17,0.26,0.2,0.22,0.26,0.17,0.24,0.23,0.24,0.22,0.22,0.15,0.2,0.22,0.2,0.21,0.2,0.2,0.18,0.2,0.23,0.2,0.22,0.21,0.19,0.2,0.18,0.17,0.17,0.16,0.17,0.16,0.24,0.17,0.19,0.17,0.11,0.15,0.14,0.15,0.18,0.16,0.18,0.17,0.11,0.13,0.17,0.16,0.13,0.14,0.16,0.11,0.18,0.14,0.14,0.12,0.12,0.16,0.14,0.14,0.12,0.13,0.13,0.12,0.13,0.14,0.16,0.12,0.14,0.12,0.15,0.14,0.11,0.0,0.12,0.1,0.11,0.13,0.0,0.12,0.13,0.12,0.0,0.12,0.11,0.11,0.0,0.12,0.1,0.13,0.13,0.13,0.11,0.13,0.0,0.13,0.12,0.11,0.13,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.13,0.0,0.12,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.27,0.11,0.0,0.0,0.11,0.0,0.89,0.28,0.11,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.28999999999999
11/04/2021,6.0,6.35,3.75,2.01,2.21,2.07,1.36,1.65,2.54,1.51,1.18,1.3,0.92,1.01,0.7,0.75,0.93,0.95,0.79,0.87,0.91,0.78,0.76,0.0,0.71,0.74,0.62,0.66,0.6,0.77,0.54,0.56,0.75,0.51,0.61,0.53,0.55,0.57,0.46,0.56,0.54,0.58,0.53,0.44,0.54,0.48,0.45,0.39,0.39,0.41,0.36,0.43,0.35,0.4,0.43,0.39,0.42,0.36,0.43,0.36,0.33,0.35,0.33,0.35,0.33,0.34,0.35,0.36,0.39,0.29,0.45,0.34,0.0,0.29,0.29,0.33,0.31,0.27,0.22,0.28,0.24,0.28,0.28,0.2,0.22,0.21,0.24,0.21,0.2,0.17,0.26,0.21,0.22,0.25,0.18,0.24,0.23,0.24,0.21,0.22,0.16,0.2,0.22,0.21,0.21,0.2,0.2,0.17,0.2,0.23,0.2,0.21,0.21,0.19,0.2,0.18,0.17,0.16,0.15,0.17,0.16,0.24,0.17,0.19,0.18,0.11,0.16,0.14,0.15,0.18,0.16,0.18,0.17,0.11,0.13,0.17,0.16,0.13,0.14,0.16,0.11,0.17,0.14,0.14,0.12,0.12,0.16,0.14,0.15,0.12,0.13,0.13,0.12,0.13,0.14,0.15,0.12,0.14,0.12,0.15,0.14,0.11,0.0,0.13,0.0,0.11,0.13,0.0,0.12,0.13,0.12,0.0,0.12,0.11,0.11,0.1,0.13,0.0,0.13,0.13,0.13,0.11,0.13,0.0,0.13,0.12,0.0,0.13,0.0,0.12,0.11,0.0,0.0,0.11,0.0,0.12,0.0,0.11,0.0,0.13,0.0,0.11,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.26,0.11,0.0,0.0,0.11,0.11,0.87,0.28,0.11,0.11,0.0,0.0,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.18
11/05/2021,6.02,6.4,3.73,1.99,2.23,2.09,1.36,1.68,2.46,1.52,1.19,1.3,0.9,1.01,0.69,0.73,0.94,0.95,0.79,0.88,0.9,0.78,0.75,0.0,0.7,0.73,0.62,0.67,0.6,0.77,0.53,0.56,0.75,0.52,0.62,0.52,0.55,0.56,0.46,0.57,0.54,0.59,0.53,0.45,0.54,0.48,0.45,0.39,0.39,0.39,0.36,0.43,0.34,0.4,0.43,0.39,0.42,0.36,0.43,0.35,0.34,0.35,0.33,0.35,0.33,0.34,0.36,0.36,0.39,0.29,0.46,0.35,0.0,0.29,0.28,0.34,0.31,0.27,0.22,0.28,0.24,0.29,0.28,0.2,0.22,0.21,0.25,0.21,0.2,0.17,0.26,0.21,0.22,0.25,0.17,0.25,0.23,0.24,0.21,0.23,0.15,0.2,0.22,0.21,0.21,0.2,0.2,0.17,0.2,0.23,0.2,0.21,0.21,0.19,0.2,0.18,0.17,0.16,0.15,0.17,0.16,0.24,0.17,0.19,0.18,0.0,0.15,0.14,0.15,0.18,0.15,0.17,0.17,0.11,0.13,0.17,0.16,0.13,0.14,0.16,0.11,0.17,0.14,0.14,0.12,0.12,0.16,0.14,0.15,0.12,0.13,0.13,0.12,0.12,0.14,0.15,0.12,0.14,0.12,0.15,0.14,0.11,0.0,0.13,0.0,0.11,0.13,0.0,0.12,0.13,0.12,0.0,0.12,0.11,0.11,0.1,0.12,0.0,0.13,0.13,0.13,0.11,0.13,0.0,0.13,0.12,0.11,0.13,0.0,0.12,0.11,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.1,0.14,0.0,0.11,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.26,0.11,0.0,0.0,0.11,0.11,0.89,0.28,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.15
11/08/2021,6.0,6.4,3.88,2.02,2.25,2.11,1.35,1.88,2.56,1.52,1.17,1.27,0.89,1.01,0.68,0.74,0.94,0.95,0.78,0.9,0.88,0.81,0.74,0.0,0.69,0.74,0.61,0.65,0.6,0.75,0.52,0.54,0.76,0.52,0.61,0.52,0.57,0.56,0.45,0.57,0.52,0.59,0.53,0.45,0.52,0.48,0.44,0.44,0.38,0.39,0.35,0.42,0.34,0.4,0.43,0.37,0.43,0.35,0.43,0.34,0.34,0.35,0.33,0.35,0.35,0.33,0.36,0.35,0.42,0.27,0.45,0.35,0.0,0.28,0.28,0.34,0.31,0.27,0.22,0.27,0.24,0.29,0.28,0.2,0.21,0.2,0.25,0.21,0.2,0.18,0.26,0.21,0.23,0.25,0.17,0.25,0.22,0.24,0.21,0.23,0.13,0.2,0.21,0.22,0.2,0.2,0.2,0.17,0.2,0.23,0.19,0.2,0.21,0.19,0.19,0.18,0.17,0.16,0.15,0.17,0.16,0.24,0.17,0.19,0.19,0.0,0.15,0.14,0.14,0.18,0.15,0.16,0.16,0.11,0.14,0.17,0.16,0.14,0.14,0.16,0.11,0.17,0.14,0.15,0.11,0.12,0.16,0.13,0.16,0.12,0.13,0.13,0.12,0.13,0.14,0.15,0.12,0.14,0.12,0.15,0.14,0.11,0.11,0.13,0.0,0.11,0.13,0.0,0.11,0.13,0.13,0.0,0.12,0.1,0.11,0.0,0.12,0.0,0.13,0.14,0.14,0.1,0.13,0.0,0.13,0.12,0.11,0.13,0.0,0.12,0.11,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.14,0.0,0.12,0.12,0.0,0.0,0.11,0.0,0.1,0.0,0.0,0.12,0.1,0.0,0.22,0.12,0.0,0.0,0.11,0.11,0.72,0.28,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.2
11/09/2021,5.99,6.4,3.87,2.02,2.25,2.11,1.35,1.88,2.55,1.52,1.17,1.27,0.89,1.01,0.68,0.74,0.93,0.95,0.78,0.9,0.88,0.81,0.74,0.0,0.69,0.74,0.61,0.65,0.6,0.75,0.52,0.54,0.76,0.52,0.61,0.52,0.57,0.56,0.45,0.57,0.52,0.59,0.53,0.45,0.52,0.48,0.44,0.44,0.38,0.39,0.35,0.42,0.34,0.4,0.43,0.37,0.43,0.35,0.43,0.34,0.34,0.35,0.33,0.35,0.35,0.33,0.36,0.35,0.42,0.27,0.44,0.35,0.0,0.28,0.28,0.34,0.31,0.27,0.22,0.27,0.24,0.29,0.28,0.2,0.21,0.2,0.25,0.21,0.2,0.18,0.26,0.21,0.22,0.25,0.17,0.25,0.22,0.24,0.21,0.23,0.13,0.2,0.21,0.22,0.2,0.2,0.2,0.17,0.2,0.23,0.19,0.2,0.21,0.19,0.19,0.18,0.17,0.16,0.15,0.17,0.16,0.24,0.17,0.19,0.19,0.0,0.15,0.14,0.14,0.18,0.15,0.16,0.16,0.11,0.14,0.17,0.16,0.14,0.14,0.16,0.11,0.17,0.14,0.15,0.11,0.12,0.16,0.13,0.16,0.12,0.13,0.13,0.12,0.13,0.14,0.15,0.12,0.14,0.12,0.15,0.14,0.11,0.11,0.13,0.0,0.11,0.13,0.0,0.11,0.13,0.13,0.0,0.12,0.0,0.11,0.0,0.12,0.1,0.13,0.14,0.14,0.0,0.13,0.0,0.13,0.12,0.11,0.13,0.0,0.12,0.11,0.0,0.1,0.11,0.0,0.11,0.0,0.0,0.1,0.14,0.0,0.12,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.1,0.12,0.0,0.0,0.28,0.12,0.0,0.0,0.11,0.11,0.72,0.28,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.2
11/10/2021,5.99,6.37,3.91,2.04,2.25,2.11,1.34,1.87,2.53,1.52,1.19,1.26,0.92,1.0,0.67,0.77,0.94,0.95,0.8,0.89,0.87,0.79,0.74,0.0,0.69,0.74,0.62,0.67,0.6,0.72,0.52,0.55,0.75,0.52,0.61,0.51,0.58,0.56,0.45,0.58,0.53,0.59,0.53,0.45,0.52,0.48,0.44,0.46,0.38,0.39,0.35,0.42,0.34,0.39,0.43,0.37,0.42,0.34,0.42,0.34,0.35,0.36,0.32,0.35,0.35,0.33,0.36,0.34,0.42,0.28,0.45,0.34,0.0,0.28,0.28,0.35,0.31,0.27,0.22,0.27,0.24,0.28,0.28,0.21,0.21,0.2,0.25,0.22,0.2,0.18,0.28,0.22,0.23,0.25,0.18,0.25,0.22,0.24,0.21,0.23,0.13,0.2,0.21,0.22,0.2,0.2,0.19,0.17,0.2,0.21,0.18,0.2,0.21,0.19,0.19,0.18,0.17,0.16,0.15,0.17,0.16,0.25,0.17,0.19,0.19,0.0,0.15,0.14,0.15,0.18,0.15,0.16,0.16,0.11,0.14,0.18,0.16,0.13,0.14,0.16,0.11,0.17,0.14,0.15,0.11,0.12,0.16,0.14,0.16,0.12,0.12,0.12,0.12,0.12,0.15,0.15,0.11,0.13,0.12,0.15,0.13,0.11,0.11,0.13,0.0,0.11,0.13,0.0,0.11,0.13,0.12,0.0,0.12,0.0,0.11,0.0,0.12,0.0,0.13,0.14,0.14,0.11,0.13,0.0,0.13,0.12,0.0,0.12,0.0,0.12,0.11,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.14,0.0,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.11,0.1,0.12,0.11,0.0,0.28,0.12,0.0,0.0,0.11,0.12,0.6,0.28,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.14
11/11/2021,5.95,6.38,3.87,2.03,2.25,2.11,1.34,1.93,2.4,1.51,1.19,1.27,0.94,1.0,0.68,0.77,0.94,0.94,0.81,0.89,0.88,0.8,0.75,0.0,0.7,0.74,0.62,0.66,0.59,0.73,0.53,0.55,0.76,0.53,0.61,0.51,0.56,0.56,0.44,0.58,0.53,0.59,0.53,0.45,0.52,0.48,0.45,0.47,0.39,0.39,0.35,0.42,0.34,0.39,0.44,0.37,0.42,0.34,0.42,0.35,0.34,0.36,0.32,0.35,0.35,0.33,0.37,0.34,0.46,0.28,0.45,0.34,0.0,0.28,0.29,0.35,0.31,0.27,0.22,0.27,0.24,0.28,0.28,0.21,0.21,0.2,0.25,0.22,0.21,0.18,0.28,0.21,0.22,0.25,0.18,0.24,0.22,0.24,0.21,0.23,0.13,0.2,0.22,0.22,0.2,0.2,0.19,0.17,0.2,0.22,0.18,0.21,0.21,0.19,0.19,0.18,0.17,0.16,0.15,0.17,0.16,0.25,0.17,0.19,0.2,0.1,0.15,0.14,0.15,0.18,0.15,0.17,0.16,0.11,0.14,0.17,0.16,0.13,0.14,0.16,0.11,0.17,0.14,0.15,0.11,0.12,0.16,0.14,0.16,0.12,0.12,0.13,0.12,0.12,0.14,0.15,0.12,0.13,0.12,0.15,0.13,0.11,0.11,0.13,0.0,0.11,0.13,0.0,0.11,0.13,0.12,0.0,0.12,0.0,0.11,0.0,0.13,0.0,0.13,0.13,0.13,0.0,0.13,0.0,0.12,0.12,0.0,0.13,0.1,0.13,0.12,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.14,0.0,0.12,0.12,0.0,0.0,0.12,0.1,0.0,0.0,0.1,0.12,0.11,0.0,0.28,0.12,0.0,0.0,0.11,0.11,0.62,0.28,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.17999999999999
