,MSFT,AMZN,AAPL,FB,GOOGL,GOOG,NVDA,TSLA,V,PYPL,MA,ADBE,BRK.B,NFLX,CRM,DHR,DIS,NKE,INTU,UNH,ABT,AMD,HD,ISRG,NOW,QCOM,CHTR,SQ,ACN,ZTS,BKNG,AMAT,CCI,ZM,LLY,AMT,COST,UBER,EQIX,TMO,MELI,MRNA,DE,ILMN,SBUX,TXN,LOW,EW,TWLO,SPGI,SNAP,ADSK,AVGO,AXP,LRCX,MCO,IDXX,DOCU,LIN,ORCL,CRWD,TMUS,VRTX,ROKU,CAT,EL,MRVL,MSCI,TJX,WDAY,VEEV,CMG,LULU,PINS,MTCH,ALGN,UPS,SNPS,DXCM,PLD,CDNS,ATVI,SCHW,PANW,MAR,XTSLA,RMD,SBAC,KKR,TTD,CSGP,MTD,ADP,BX,PTON,FTNT,FIS,FRC,PNC,MNST,GPN,OKTA,TGT,SYK,A,FCX,SHW,ANSS,COF,CPRT,VRSK,EPAM,ZBRA,KLAC,EFX,FAST,LBRDK,MXIM,WST,IQV,GNRC,ROST,VFC,HUBS,FISV,ODFL,RNG,ECL,ROP,ENPH,TWTR,ETSY,VMC,YUM,NXPI,BURL,ALXN,WORK,SPLK,AON,DDOG,TDG,VRSN,SIVB,ANET,STE,ALNY,CVNA,COUP,COO,LNG,KEYS,TTWO,ROK,BSX,EXAS,TRMB,TER,NET,HZNP,INVH,IT,XLNX,ABNB,XYL,ICE,QRVO,TRU,TDOC,FLT,SWKS,NEM,OTIS,POOL,CRL,APD,AVTR,INFO,AJG,GLW,EA,PAYC,MKTX,PODD,DPZ,BR,SGEN,Z,TDY,MDB,EBAY,SUI,BLL,TFX,ULTA,CTLT,TYL,TROW,DLR,NVCR,TECH,ENTG,DKNG,HUM,ADI,AME,MGM,SNOW,ZEN,ZS,MPWR,AVB,CTAS,PAYX,IEX,ARE,APH,DHI,USD,4282.T,AWK,ALB,KSU,APTV,WAT,BIO,WM,CDW,DG,BILL,ABMD,PLTR,DASH,RGEN,CZR,PLUG,VMW,SEDG,SUM
11/11/2021,10.88,6.53,6.38,3.47,3.85,3.62,3.3,4.05,1.6,1.16,1.31,1.36,1.15,1.24,1.29,0.82,0.78,0.64,0.72,0.63,0.57,0.78,0.56,0.56,0.59,0.54,0.38,0.4,0.48,0.44,0.47,0.4,0.33,0.24,0.41,0.35,0.42,0.32,0.3,0.37,0.32,0.37,0.28,0.25,0.29,0.29,0.34,0.32,0.22,0.31,0.25,0.31,0.32,0.27,0.25,0.27,0.23,0.23,0.26,0.24,0.24,0.19,0.21,0.14,0.21,0.23,0.26,0.23,0.2,0.24,0.19,0.22,0.24,0.11,0.19,0.22,0.18,0.23,0.27,0.21,0.21,0.12,0.19,0.22,0.2,0.0,0.17,0.16,0.2,0.17,0.14,0.15,0.16,0.21,0.0,0.2,0.12,0.17,0.16,0.15,0.09,0.14,0.14,0.14,0.14,0.14,0.15,0.15,0.12,0.14,0.15,0.17,0.14,0.17,0.15,0.14,0.11,0.0,0.13,0.12,0.12,0.11,0.1,0.16,0.1,0.14,0.08,0.11,0.11,0.14,0.09,0.14,0.12,0.1,0.1,0.08,0.0,0.0,0.12,0.13,0.2,0.1,0.1,0.13,0.13,0.1,0.1,0.11,0.0,0.09,0.11,0.11,0.09,0.1,0.09,0.0,0.1,0.1,0.24,0.11,0.1,0.12,0.13,0.29,0.1,0.11,0.0,0.09,0.1,0.09,0.08,0.0,0.1,0.09,0.08,0.09,0.1,0.09,0.09,0.0,0.0,0.11,0.0,0.09,0.0,0.09,0.11,0.0,0.09,0.16,0.09,0.1,0.09,0.0,0.09,0.09,0.1,0.0,0.0,0.0,0.08,0.09,0.0,0.0,0.11,0.0,0.08,0.36,0.0,0.12,0.1,0.0,0.08,0.08,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.1,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.18,0.13,0.0,0.0,0.09,0.11,0.0,88.56
11/12/2021,10.9,6.73,6.43,3.45,3.87,3.63,3.3,3.59,1.56,1.04,1.3,1.37,1.15,1.25,1.3,0.82,0.77,0.66,0.72,0.64,0.57,0.78,0.57,0.56,0.59,0.55,0.38,0.4,0.49,0.45,0.47,0.42,0.34,0.24,0.41,0.35,0.43,0.32,0.31,0.37,0.34,0.36,0.28,0.25,0.29,0.29,0.34,0.32,0.22,0.31,0.25,0.31,0.32,0.27,0.26,0.27,0.23,0.23,0.27,0.24,0.25,0.19,0.21,0.14,0.21,0.23,0.26,0.23,0.2,0.24,0.19,0.22,0.24,0.11,0.19,0.23,0.19,0.23,0.27,0.21,0.22,0.12,0.19,0.22,0.19,0.0,0.16,0.17,0.2,0.18,0.14,0.16,0.16,0.22,0.0,0.2,0.12,0.17,0.16,0.15,0.09,0.15,0.14,0.14,0.14,0.14,0.16,0.15,0.12,0.14,0.15,0.18,0.14,0.17,0.15,0.15,0.11,0.0,0.13,0.12,0.12,0.11,0.11,0.16,0.1,0.14,0.08,0.12,0.11,0.14,0.09,0.14,0.12,0.1,0.1,0.09,0.0,0.0,0.12,0.13,0.2,0.1,0.1,0.13,0.13,0.1,0.09,0.11,0.0,0.09,0.11,0.11,0.09,0.1,0.08,0.0,0.1,0.1,0.23,0.11,0.1,0.12,0.13,0.28,0.1,0.11,0.0,0.1,0.1,0.09,0.0,0.08,0.1,0.09,0.08,0.09,0.1,0.09,0.09,0.0,0.0,0.11,0.0,0.09,0.0,0.09,0.11,0.0,0.09,0.16,0.09,0.1,0.09,0.0,0.09,0.09,0.1,0.0,0.0,0.0,0.08,0.09,0.0,0.0,0.12,0.0,0.08,0.37,0.0,0.12,0.1,0.0,0.08,0.08,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.1,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.16,0.13,0.0,0.0,0.09,0.11,0.0,88.48000000000002
11/15/2021,10.94,6.62,6.4,3.42,3.84,3.62,3.32,3.78,1.56,1.04,1.35,1.34,1.16,1.27,1.29,0.85,0.73,0.64,0.73,0.63,0.58,0.78,0.57,0.55,0.59,0.55,0.39,0.39,0.49,0.45,0.45,0.42,0.34,0.23,0.42,0.35,0.44,0.31,0.3,0.38,0.32,0.35,0.29,0.25,0.29,0.29,0.35,0.31,0.22,0.31,0.24,0.31,0.32,0.28,0.26,0.27,0.23,0.22,0.27,0.24,0.25,0.19,0.21,0.14,0.21,0.23,0.26,0.23,0.2,0.24,0.19,0.22,0.24,0.11,0.18,0.22,0.19,0.23,0.27,0.21,0.22,0.12,0.19,0.22,0.19,0.0,0.16,0.16,0.2,0.17,0.14,0.15,0.16,0.21,0.0,0.2,0.12,0.17,0.16,0.15,0.09,0.14,0.14,0.14,0.14,0.15,0.16,0.15,0.13,0.14,0.15,0.17,0.14,0.17,0.15,0.15,0.11,0.0,0.14,0.12,0.12,0.11,0.11,0.16,0.1,0.14,0.1,0.12,0.11,0.15,0.08,0.14,0.12,0.1,0.1,0.0,0.0,0.0,0.12,0.13,0.2,0.1,0.1,0.13,0.13,0.1,0.09,0.11,0.0,0.09,0.11,0.11,0.09,0.1,0.08,0.0,0.09,0.1,0.23,0.11,0.1,0.12,0.13,0.28,0.1,0.11,0.0,0.09,0.09,0.09,0.0,0.09,0.1,0.1,0.09,0.09,0.1,0.09,0.09,0.0,0.08,0.1,0.0,0.1,0.08,0.09,0.1,0.0,0.09,0.16,0.09,0.1,0.09,0.0,0.09,0.09,0.1,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.12,0.0,0.0,0.37,0.0,0.12,0.1,0.0,0.08,0.08,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.16,0.15,0.0,0.0,0.1,0.11,0.08,88.47000000000001
11/16/2021,10.94,6.62,6.4,3.42,3.84,3.62,3.32,3.78,1.56,1.04,1.35,1.34,1.16,1.27,1.29,0.85,0.73,0.64,0.73,0.63,0.58,0.78,0.57,0.55,0.59,0.55,0.39,0.39,0.49,0.45,0.45,0.42,0.34,0.23,0.42,0.35,0.44,0.31,0.3,0.38,0.32,0.35,0.29,0.25,0.29,0.29,0.35,0.31,0.22,0.31,0.24,0.31,0.32,0.28,0.26,0.27,0.23,0.22,0.27,0.24,0.25,0.19,0.21,0.14,0.21,0.23,0.26,0.23,0.2,0.24,0.19,0.22,0.24,0.11,0.18,0.22,0.19,0.23,0.27,0.21,0.22,0.12,0.19,0.22,0.19,0.0,0.16,0.16,0.2,0.17,0.14,0.15,0.16,0.21,0.0,0.2,0.12,0.17,0.16,0.15,0.09,0.14,0.14,0.14,0.14,0.15,0.16,0.15,0.13,0.14,0.15,0.17,0.14,0.17,0.15,0.15,0.11,0.0,0.14,0.12,0.12,0.11,0.11,0.16,0.1,0.14,0.1,0.12,0.11,0.15,0.08,0.14,0.12,0.1,0.1,0.0,0.0,0.0,0.12,0.13,0.2,0.1,0.1,0.13,0.13,0.1,0.09,0.11,0.0,0.09,0.11,0.11,0.09,0.1,0.08,0.0,0.09,0.1,0.23,0.11,0.1,0.12,0.13,0.28,0.1,0.11,0.0,0.09,0.09,0.09,0.0,0.09,0.1,0.1,0.09,0.09,0.1,0.09,0.09,0.0,0.08,0.1,0.0,0.1,0.08,0.09,0.1,0.0,0.09,0.16,0.09,0.1,0.09,0.0,0.09,0.09,0.1,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.12,0.0,0.0,0.37,0.0,0.12,0.1,0.0,0.08,0.08,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.16,0.15,0.0,0.0,0.1,0.11,0.08,88.47000000000001
11/17/2021,10.95,6.65,6.41,3.52,3.88,3.65,3.28,3.63,1.55,1.06,1.37,1.36,1.15,1.31,1.29,0.84,0.71,0.64,0.74,0.63,0.58,0.78,0.57,0.55,0.59,0.55,0.38,0.39,0.49,0.44,0.44,0.42,0.34,0.24,0.41,0.34,0.44,0.32,0.3,0.38,0.32,0.35,0.28,0.24,0.28,0.29,0.35,0.31,0.22,0.31,0.24,0.31,0.32,0.28,0.26,0.27,0.23,0.22,0.27,0.23,0.25,0.18,0.21,0.14,0.21,0.23,0.26,0.23,0.2,0.24,0.19,0.23,0.23,0.11,0.18,0.22,0.19,0.23,0.27,0.21,0.22,0.12,0.19,0.22,0.19,0.0,0.16,0.16,0.2,0.19,0.14,0.15,0.16,0.21,0.0,0.2,0.12,0.17,0.16,0.15,0.09,0.14,0.14,0.14,0.14,0.15,0.16,0.15,0.12,0.14,0.15,0.16,0.14,0.17,0.15,0.15,0.11,0.0,0.13,0.12,0.12,0.11,0.11,0.16,0.1,0.15,0.1,0.12,0.11,0.15,0.08,0.15,0.12,0.1,0.1,0.0,0.0,0.0,0.12,0.13,0.2,0.1,0.1,0.13,0.13,0.1,0.09,0.11,0.0,0.09,0.11,0.11,0.09,0.1,0.08,0.0,0.09,0.1,0.23,0.11,0.1,0.12,0.14,0.3,0.1,0.11,0.0,0.09,0.09,0.09,0.0,0.08,0.1,0.1,0.08,0.09,0.1,0.09,0.1,0.0,0.0,0.1,0.0,0.09,0.08,0.09,0.1,0.0,0.09,0.16,0.09,0.1,0.1,0.0,0.09,0.09,0.1,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.12,0.0,0.0,0.38,0.0,0.12,0.11,0.0,0.08,0.08,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.1,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.16,0.16,0.0,0.0,0.1,0.11,0.08,88.53999999999999
11/18/2021,10.94,6.69,6.42,3.59,3.87,3.65,3.24,3.56,1.55,1.08,1.36,1.36,1.14,1.3,1.29,0.83,0.7,0.64,0.74,0.62,0.58,0.77,0.57,0.55,0.59,0.56,0.38,0.4,0.49,0.44,0.43,0.42,0.34,0.25,0.41,0.33,0.44,0.31,0.31,0.38,0.32,0.36,0.29,0.24,0.28,0.29,0.35,0.31,0.22,0.31,0.25,0.31,0.33,0.28,0.26,0.27,0.23,0.22,0.26,0.24,0.22,0.18,0.21,0.14,0.21,0.23,0.26,0.24,0.2,0.24,0.19,0.22,0.24,0.12,0.18,0.22,0.19,0.23,0.27,0.21,0.22,0.12,0.19,0.22,0.18,0.0,0.17,0.17,0.2,0.2,0.14,0.15,0.17,0.21,0.0,0.2,0.12,0.17,0.16,0.15,0.09,0.14,0.14,0.13,0.14,0.15,0.16,0.15,0.12,0.14,0.15,0.16,0.14,0.17,0.15,0.15,0.11,0.0,0.14,0.12,0.12,0.11,0.11,0.16,0.1,0.15,0.09,0.12,0.11,0.14,0.08,0.15,0.12,0.1,0.1,0.0,0.0,0.0,0.1,0.13,0.2,0.1,0.1,0.13,0.13,0.1,0.09,0.11,0.0,0.09,0.11,0.11,0.09,0.1,0.08,0.0,0.1,0.11,0.24,0.11,0.1,0.12,0.14,0.3,0.1,0.11,0.0,0.1,0.09,0.09,0.0,0.08,0.1,0.1,0.08,0.09,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.09,0.08,0.09,0.11,0.0,0.09,0.16,0.09,0.1,0.1,0.0,0.1,0.09,0.1,0.0,0.0,0.0,0.08,0.09,0.0,0.0,0.12,0.0,0.0,0.39,0.0,0.12,0.11,0.0,0.08,0.08,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.1,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.16,0.16,0.0,0.0,0.09,0.11,0.08,88.56
11/19/2021,10.96,6.62,6.41,3.51,3.82,3.61,3.23,3.68,1.56,1.09,1.38,1.37,1.13,1.31,1.28,0.83,0.7,0.64,0.76,0.61,0.59,0.79,0.6,0.55,0.59,0.6,0.38,0.41,0.49,0.45,0.42,0.42,0.33,0.25,0.4,0.32,0.44,0.32,0.31,0.38,0.3,0.35,0.28,0.24,0.28,0.29,0.36,0.32,0.22,0.32,0.25,0.31,0.32,0.27,0.26,0.28,0.23,0.22,0.26,0.24,0.23,0.18,0.21,0.14,0.2,0.23,0.26,0.24,0.2,0.24,0.19,0.22,0.24,0.12,0.17,0.22,0.19,0.23,0.27,0.21,0.22,0.12,0.19,0.22,0.18,0.0,0.17,0.16,0.2,0.21,0.14,0.15,0.17,0.21,0.0,0.2,0.12,0.17,0.16,0.15,0.09,0.14,0.14,0.13,0.14,0.14,0.16,0.15,0.12,0.15,0.15,0.16,0.14,0.17,0.15,0.15,0.11,0.0,0.14,0.12,0.12,0.11,0.11,0.16,0.1,0.15,0.09,0.12,0.11,0.15,0.08,0.16,0.12,0.1,0.1,0.0,0.0,0.0,0.1,0.13,0.2,0.1,0.1,0.13,0.13,0.1,0.09,0.11,0.0,0.09,0.11,0.11,0.09,0.1,0.08,0.0,0.1,0.11,0.24,0.1,0.1,0.12,0.14,0.3,0.1,0.11,0.0,0.1,0.09,0.08,0.0,0.08,0.1,0.1,0.09,0.09,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.09,0.08,0.09,0.1,0.0,0.09,0.16,0.09,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.08,0.09,0.0,0.0,0.12,0.0,0.0,0.39,0.0,0.12,0.11,0.0,0.08,0.08,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.1,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.16,0.15,0.0,0.0,0.1,0.11,0.08,88.57000000000002
11/22/2021,10.98,6.66,6.53,3.5,3.84,3.62,3.14,3.81,1.49,1.04,1.35,1.38,1.12,1.32,1.29,0.85,0.69,0.65,0.75,0.61,0.58,0.79,0.61,0.56,0.58,0.6,0.38,0.4,0.49,0.45,0.42,0.41,0.34,0.25,0.41,0.32,0.44,0.31,0.31,0.38,0.3,0.37,0.28,0.24,0.28,0.29,0.36,0.32,0.22,0.32,0.25,0.31,0.33,0.27,0.26,0.28,0.23,0.22,0.26,0.24,0.23,0.18,0.21,0.12,0.2,0.23,0.26,0.24,0.21,0.25,0.19,0.22,0.24,0.11,0.18,0.22,0.18,0.23,0.27,0.21,0.22,0.11,0.19,0.22,0.19,0.0,0.16,0.17,0.2,0.2,0.14,0.15,0.17,0.21,0.0,0.2,0.11,0.17,0.16,0.15,0.09,0.14,0.14,0.13,0.14,0.14,0.16,0.15,0.12,0.14,0.16,0.16,0.14,0.17,0.15,0.15,0.11,0.0,0.14,0.12,0.12,0.11,0.11,0.16,0.1,0.15,0.09,0.12,0.11,0.15,0.08,0.15,0.12,0.1,0.1,0.0,0.0,0.0,0.1,0.13,0.2,0.1,0.1,0.13,0.13,0.1,0.09,0.11,0.0,0.09,0.11,0.11,0.09,0.1,0.08,0.0,0.1,0.11,0.24,0.11,0.1,0.12,0.14,0.29,0.1,0.11,0.0,0.1,0.09,0.08,0.0,0.08,0.1,0.1,0.09,0.09,0.1,0.1,0.09,0.0,0.0,0.1,0.0,0.09,0.08,0.09,0.11,0.0,0.09,0.16,0.09,0.1,0.1,0.0,0.09,0.1,0.1,0.0,0.0,0.0,0.08,0.09,0.0,0.0,0.12,0.0,0.0,0.39,0.0,0.12,0.1,0.0,0.08,0.08,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.1,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.15,0.15,0.0,0.0,0.09,0.11,0.08,88.62
11/23/2021,10.98,6.66,6.53,3.5,3.84,3.62,3.14,3.81,1.49,1.04,1.35,1.38,1.12,1.32,1.29,0.85,0.69,0.65,0.75,0.61,0.58,0.79,0.61,0.56,0.58,0.6,0.38,0.4,0.49,0.45,0.42,0.41,0.34,0.25,0.41,0.32,0.44,0.31,0.31,0.38,0.3,0.37,0.28,0.24,0.28,0.29,0.36,0.32,0.22,0.32,0.25,0.31,0.33,0.27,0.26,0.28,0.23,0.22,0.26,0.24,0.23,0.18,0.21,0.12,0.2,0.23,0.26,0.24,0.21,0.25,0.19,0.22,0.24,0.11,0.18,0.22,0.18,0.23,0.27,0.21,0.22,0.11,0.19,0.22,0.19,0.0,0.16,0.17,0.2,0.2,0.14,0.15,0.17,0.21,0.0,0.2,0.11,0.17,0.16,0.15,0.09,0.14,0.14,0.13,0.14,0.14,0.16,0.15,0.12,0.14,0.16,0.16,0.14,0.17,0.15,0.15,0.11,0.0,0.14,0.12,0.12,0.11,0.11,0.16,0.1,0.15,0.09,0.12,0.11,0.15,0.08,0.15,0.12,0.1,0.1,0.0,0.0,0.0,0.1,0.13,0.2,0.1,0.1,0.13,0.13,0.1,0.09,0.11,0.0,0.09,0.11,0.11,0.09,0.1,0.08,0.0,0.1,0.11,0.24,0.11,0.1,0.12,0.14,0.29,0.1,0.11,0.0,0.1,0.09,0.08,0.0,0.08,0.1,0.1,0.09,0.09,0.1,0.1,0.09,0.0,0.0,0.1,0.0,0.09,0.08,0.09,0.11,0.0,0.09,0.16,0.09,0.1,0.1,0.0,0.09,0.1,0.1,0.0,0.0,0.0,0.08,0.09,0.0,0.0,0.12,0.0,0.0,0.39,0.0,0.12,0.1,0.0,0.08,0.08,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.1,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.15,0.15,0.0,0.0,0.09,0.11,0.08,88.62
11/24/2021,11.01,6.84,6.77,3.52,3.83,3.61,3.51,3.94,1.45,0.97,1.26,1.4,1.11,1.28,1.25,0.85,0.67,0.65,0.81,0.6,0.56,0.81,0.62,0.53,0.57,0.6,0.37,0.38,0.48,0.46,0.41,0.39,0.34,0.23,0.41,0.32,0.45,0.31,0.3,0.38,0.28,0.4,0.27,0.24,0.28,0.29,0.36,0.31,0.2,0.31,0.23,0.3,0.32,0.26,0.26,0.27,0.23,0.22,0.26,0.23,0.22,0.18,0.2,0.12,0.2,0.23,0.26,0.23,0.2,0.23,0.18,0.21,0.24,0.11,0.17,0.21,0.18,0.23,0.27,0.21,0.22,0.11,0.19,0.22,0.18,0.0,0.16,0.16,0.2,0.2,0.14,0.15,0.17,0.21,0.0,0.2,0.11,0.16,0.15,0.14,0.09,0.13,0.13,0.13,0.14,0.14,0.16,0.15,0.12,0.14,0.16,0.16,0.14,0.17,0.15,0.15,0.1,0.0,0.14,0.12,0.12,0.1,0.11,0.16,0.1,0.14,0.08,0.12,0.11,0.15,0.0,0.16,0.11,0.1,0.1,0.0,0.0,0.0,0.09,0.13,0.2,0.09,0.1,0.12,0.12,0.1,0.09,0.11,0.0,0.09,0.1,0.11,0.08,0.11,0.08,0.0,0.1,0.11,0.24,0.1,0.1,0.12,0.14,0.28,0.1,0.1,0.0,0.1,0.08,0.08,0.0,0.08,0.1,0.1,0.08,0.08,0.1,0.1,0.09,0.0,0.0,0.1,0.0,0.09,0.08,0.09,0.1,0.0,0.09,0.16,0.09,0.1,0.1,0.0,0.1,0.09,0.1,0.0,0.0,0.0,0.08,0.09,0.0,0.0,0.12,0.0,0.0,0.38,0.0,0.12,0.11,0.0,0.08,0.08,0.0,0.0,0.09,0.08,0.0,0.0,0.0,0.1,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.14,0.14,0.0,0.0,0.1,0.1,0.08,88.75999999999999
11/25/2021,11.06,6.74,6.89,3.52,3.82,3.59,3.45,4.07,1.43,0.96,1.21,1.39,1.14,1.26,1.25,0.86,0.68,0.66,0.78,0.6,0.57,0.8,0.63,0.53,0.56,0.6,0.37,0.36,0.48,0.46,0.41,0.39,0.34,0.23,0.41,0.32,0.46,0.3,0.3,0.38,0.26,0.43,0.28,0.24,0.28,0.29,0.37,0.31,0.2,0.31,0.22,0.3,0.32,0.26,0.27,0.27,0.23,0.21,0.26,0.24,0.21,0.18,0.2,0.12,0.2,0.23,0.26,0.23,0.2,0.23,0.18,0.21,0.24,0.1,0.16,0.21,0.19,0.23,0.26,0.21,0.22,0.11,0.19,0.23,0.19,0.0,0.16,0.16,0.2,0.19,0.14,0.15,0.17,0.21,0.0,0.19,0.11,0.17,0.16,0.15,0.09,0.12,0.13,0.13,0.14,0.14,0.16,0.15,0.12,0.14,0.16,0.15,0.14,0.17,0.15,0.15,0.1,0.0,0.14,0.13,0.12,0.1,0.11,0.15,0.09,0.14,0.0,0.12,0.11,0.15,0.0,0.15,0.11,0.1,0.1,0.0,0.0,0.0,0.09,0.13,0.19,0.1,0.1,0.13,0.12,0.1,0.1,0.1,0.0,0.09,0.1,0.11,0.08,0.11,0.08,0.0,0.09,0.11,0.21,0.1,0.1,0.12,0.14,0.27,0.1,0.11,0.0,0.1,0.0,0.08,0.0,0.08,0.1,0.1,0.08,0.08,0.1,0.1,0.1,0.0,0.0,0.09,0.0,0.09,0.09,0.09,0.1,0.0,0.09,0.14,0.09,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.08,0.09,0.0,0.0,0.12,0.0,0.0,0.35,0.0,0.12,0.1,0.0,0.08,0.08,0.08,0.08,0.09,0.08,0.0,0.0,0.0,0.1,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.14,0.13,0.0,0.0,0.1,0.1,0.08,88.67000000000002
