,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,JPM,JNJ,V,UNH,PYPL,HD,PG,MA,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,CRM,INTC,CSCO,PFE,ABT,KO,ABBV,PEP,T,NKE,TMO,CVX,MRK,ACN,AVGO,WMT,LLY,WFC,DHR,TXN,COST,MCD,MDT,QCOM,PM,UPS,HON,ORCL,LIN,BMY,UNP,NEE,C,AMGN,LOW,INTU,SBUX,MS,BA,RTX,BLK,GS,AMAT,AMT,IBM,TGT,CAT,AMD,MMM,GE,ISRG,NOW,AXP,DE,CVS,SCHW,CHTR,SPGI,ANTM,LMT,ZTS,BKNG,MU,PLD,FIS,LRCX,MDLZ,SYK,ADP,GILD,TMUS,CCI,MO,TJX,COP,CI,PNC,DUK,USB,TFC,FDX,CB,MMC,BDX,GM,EQIX,CSX,ATVI,EL,CME,CL,ILMN,COF,XTSLA,NSC,ICE,EW,SHW,SO,ADSK,FISV,D,REGN,APD,BSX,ADI,ITW,MCO,HUM,EMR,PGR,GPN,ETN,NXPI,AON,NOC,WM,TWTR,IDXX,HCA,F,FCX,ECL,BIIB,VRTX,DG,NEM,ROP,KLAC,PSA,DOW,IQV,EOG,JCI,SLB,AEP,DXCM,APTV,SNPS,GD,CNC,INFO,DLR,MET,ALGN,EXC,ROST,CMG,MSCI,LHX,KMB,TEL,A,EBAY,TT,TROW,PPG,CARR,PRU,PH,ALL,AIG,MCHP,BK,ORLY,ALXN,DD,BAX,APH,SPG,SRE,EA,DFS,TDG,XLNX,XEL,PSX,HPQ,SBAC,YUM,WELL,SYY,GIS,HLT,CMI,KMI,PAYX,TRV,IFF,CDNS,STZ,MSI,RMD,FTNT,MAR,MRNA,CTSH,USD,OTIS,MNST,MPC,GE.,ROK,AFL,MTD,WBA,CTAS,PXD,MTCH,SIVB,AZO,n/a,SUM
11/11/2021,5.9,6.33,3.8,2.02,2.24,2.1,1.34,1.92,2.36,1.26,1.07,0.93,1.09,0.67,0.98,0.88,0.76,0.8,0.88,0.79,0.61,0.7,0.72,0.54,0.75,0.52,0.6,0.68,0.56,0.55,0.51,0.56,0.44,0.55,0.61,0.56,0.52,0.58,0.57,0.53,0.52,0.52,0.48,0.44,0.56,0.47,0.41,0.47,0.36,0.38,0.39,0.39,0.44,0.33,0.39,0.41,0.35,0.3,0.41,0.42,0.34,0.37,0.31,0.34,0.35,0.34,0.35,0.32,0.28,0.31,0.29,0.45,0.26,0.3,0.33,0.34,0.29,0.26,0.31,0.31,0.22,0.28,0.26,0.21,0.26,0.27,0.21,0.27,0.18,0.22,0.22,0.23,0.24,0.21,0.18,0.19,0.21,0.21,0.25,0.19,0.22,0.2,0.2,0.22,0.15,0.21,0.21,0.18,0.22,0.18,0.2,0.13,0.2,0.2,0.16,0.15,0.17,0.21,0.18,0.19,0.19,0.19,0.17,0.18,0.15,0.15,0.16,0.17,0.15,0.25,0.17,0.16,0.15,0.15,0.14,0.0,0.17,0.15,0.17,0.14,0.15,0.11,0.14,0.15,0.2,0.14,0.14,0.0,0.12,0.13,0.11,0.13,0.16,0.12,0.11,0.12,0.14,0.13,0.12,0.1,0.15,0.12,0.13,0.12,0.11,0.13,0.11,0.12,0.13,0.13,0.11,0.13,0.14,0.11,0.11,0.13,0.12,0.12,0.11,0.13,0.0,0.12,0.11,0.11,0.0,0.13,0.12,0.12,0.11,0.0,0.1,0.0,0.12,0.14,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.12,0.12,0.21,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.11,0.0,0.0,83.73
11/12/2021,5.94,6.33,3.91,2.0,2.25,2.11,1.33,1.92,2.08,1.26,1.07,0.9,1.1,0.61,0.99,0.89,0.75,0.8,0.87,0.8,0.62,0.7,0.73,0.54,0.75,0.52,0.61,0.67,0.56,0.55,0.51,0.57,0.44,0.56,0.61,0.56,0.53,0.58,0.57,0.54,0.52,0.51,0.48,0.44,0.56,0.47,0.41,0.47,0.37,0.38,0.39,0.39,0.44,0.33,0.39,0.42,0.35,0.3,0.41,0.42,0.34,0.36,0.31,0.34,0.35,0.34,0.36,0.32,0.27,0.32,0.29,0.45,0.26,0.31,0.33,0.34,0.29,0.25,0.31,0.3,0.22,0.28,0.26,0.21,0.26,0.27,0.21,0.28,0.18,0.22,0.22,0.23,0.24,0.21,0.18,0.2,0.21,0.21,0.25,0.18,0.22,0.2,0.2,0.22,0.15,0.21,0.21,0.18,0.21,0.18,0.2,0.13,0.2,0.2,0.17,0.15,0.17,0.21,0.18,0.19,0.19,0.2,0.17,0.18,0.15,0.15,0.16,0.17,0.15,0.25,0.17,0.16,0.15,0.15,0.14,0.0,0.17,0.15,0.17,0.14,0.16,0.11,0.13,0.15,0.2,0.14,0.14,0.0,0.12,0.13,0.11,0.13,0.16,0.12,0.11,0.12,0.14,0.14,0.12,0.1,0.15,0.12,0.13,0.12,0.11,0.13,0.11,0.11,0.13,0.13,0.11,0.13,0.14,0.11,0.11,0.13,0.12,0.12,0.11,0.12,0.0,0.12,0.11,0.11,0.0,0.13,0.11,0.12,0.11,0.0,0.11,0.0,0.12,0.14,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.11,0.0,0.12,0.11,0.21,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.11,0.0,0.0,83.60000000000001
11/15/2021,5.87,6.32,3.83,1.98,2.22,2.09,1.33,1.92,2.18,1.27,1.09,0.9,1.09,0.6,0.99,0.9,0.78,0.75,0.89,0.78,0.62,0.69,0.74,0.55,0.74,0.52,0.61,0.71,0.57,0.56,0.52,0.57,0.45,0.54,0.63,0.56,0.54,0.59,0.58,0.54,0.53,0.53,0.49,0.44,0.57,0.47,0.41,0.47,0.37,0.39,0.39,0.39,0.44,0.33,0.4,0.42,0.35,0.3,0.41,0.42,0.33,0.36,0.31,0.34,0.35,0.34,0.36,0.31,0.27,0.32,0.29,0.45,0.26,0.3,0.32,0.34,0.29,0.26,0.31,0.31,0.22,0.28,0.27,0.21,0.26,0.26,0.21,0.28,0.19,0.22,0.22,0.22,0.25,0.21,0.18,0.2,0.21,0.21,0.24,0.19,0.22,0.19,0.21,0.21,0.16,0.21,0.21,0.18,0.23,0.18,0.2,0.13,0.2,0.2,0.17,0.14,0.18,0.21,0.17,0.19,0.18,0.2,0.17,0.18,0.15,0.15,0.17,0.17,0.15,0.25,0.17,0.16,0.15,0.15,0.14,0.0,0.17,0.15,0.17,0.14,0.16,0.1,0.13,0.15,0.19,0.15,0.15,0.0,0.12,0.13,0.12,0.13,0.16,0.13,0.11,0.12,0.14,0.14,0.12,0.1,0.16,0.12,0.13,0.12,0.11,0.12,0.11,0.12,0.13,0.14,0.1,0.13,0.13,0.11,0.11,0.14,0.12,0.12,0.11,0.12,0.0,0.12,0.11,0.11,0.0,0.13,0.12,0.12,0.11,0.0,0.11,0.0,0.13,0.14,0.0,0.1,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.12,0.11,0.2,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.11,0.0,0.0,83.67999999999999
11/16/2021,5.87,6.32,3.83,1.98,2.22,2.09,1.33,1.92,2.18,1.27,1.09,0.9,1.09,0.6,0.99,0.9,0.78,0.75,0.89,0.78,0.62,0.69,0.74,0.55,0.74,0.52,0.61,0.71,0.57,0.56,0.52,0.57,0.45,0.54,0.63,0.56,0.54,0.59,0.58,0.54,0.53,0.53,0.49,0.44,0.57,0.47,0.41,0.47,0.37,0.39,0.39,0.39,0.44,0.33,0.4,0.42,0.35,0.3,0.41,0.42,0.33,0.36,0.31,0.34,0.35,0.34,0.36,0.31,0.27,0.32,0.29,0.45,0.26,0.3,0.32,0.34,0.29,0.26,0.31,0.31,0.22,0.28,0.27,0.21,0.26,0.26,0.21,0.28,0.19,0.22,0.22,0.22,0.25,0.21,0.18,0.2,0.21,0.21,0.24,0.19,0.22,0.19,0.21,0.21,0.16,0.21,0.21,0.18,0.23,0.18,0.2,0.13,0.2,0.2,0.17,0.14,0.18,0.21,0.17,0.19,0.18,0.2,0.17,0.18,0.15,0.15,0.17,0.17,0.15,0.25,0.17,0.16,0.15,0.15,0.14,0.0,0.17,0.15,0.17,0.14,0.16,0.1,0.13,0.15,0.19,0.15,0.15,0.0,0.12,0.13,0.12,0.13,0.16,0.13,0.11,0.12,0.14,0.14,0.12,0.1,0.16,0.12,0.13,0.12,0.11,0.12,0.11,0.12,0.13,0.14,0.1,0.13,0.13,0.11,0.11,0.14,0.12,0.12,0.11,0.12,0.0,0.12,0.11,0.11,0.0,0.13,0.12,0.12,0.11,0.0,0.11,0.0,0.13,0.14,0.0,0.1,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.12,0.11,0.2,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.11,0.0,0.0,83.67999999999999
11/17/2021,5.92,6.35,3.86,2.04,2.25,2.12,1.33,1.9,2.11,1.25,1.09,0.9,1.09,0.61,1.0,0.89,0.8,0.73,0.87,0.79,0.62,0.68,0.76,0.54,0.75,0.51,0.6,0.7,0.57,0.55,0.52,0.56,0.45,0.54,0.63,0.56,0.53,0.59,0.58,0.53,0.52,0.53,0.49,0.44,0.57,0.47,0.4,0.47,0.37,0.39,0.39,0.39,0.44,0.33,0.4,0.43,0.35,0.3,0.42,0.43,0.33,0.37,0.31,0.34,0.35,0.34,0.36,0.31,0.27,0.32,0.29,0.45,0.27,0.3,0.32,0.34,0.29,0.26,0.31,0.31,0.22,0.27,0.27,0.21,0.26,0.25,0.22,0.28,0.18,0.22,0.22,0.22,0.25,0.21,0.17,0.2,0.21,0.21,0.24,0.19,0.22,0.19,0.2,0.21,0.16,0.21,0.21,0.18,0.23,0.17,0.2,0.14,0.2,0.2,0.17,0.14,0.18,0.23,0.17,0.19,0.18,0.2,0.16,0.18,0.15,0.15,0.17,0.17,0.15,0.25,0.17,0.16,0.14,0.15,0.14,0.0,0.17,0.15,0.17,0.14,0.16,0.1,0.13,0.15,0.19,0.15,0.15,0.0,0.12,0.13,0.12,0.13,0.16,0.13,0.11,0.12,0.14,0.14,0.11,0.1,0.16,0.12,0.13,0.12,0.11,0.13,0.11,0.12,0.13,0.13,0.1,0.13,0.14,0.11,0.11,0.14,0.12,0.12,0.11,0.12,0.0,0.12,0.11,0.11,0.0,0.12,0.11,0.12,0.11,0.0,0.11,0.0,0.13,0.14,0.0,0.1,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.11,0.0,0.12,0.11,0.2,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.11,0.0,0.0,83.70000000000002
11/18/2021,5.92,6.34,3.88,2.08,2.24,2.11,1.33,1.88,2.07,1.25,1.08,0.9,1.07,0.63,0.99,0.9,0.79,0.72,0.87,0.79,0.61,0.68,0.76,0.54,0.75,0.51,0.61,0.7,0.58,0.55,0.52,0.57,0.45,0.54,0.62,0.57,0.53,0.59,0.58,0.53,0.52,0.53,0.48,0.44,0.58,0.47,0.4,0.48,0.37,0.39,0.39,0.39,0.43,0.33,0.39,0.43,0.35,0.3,0.42,0.43,0.33,0.37,0.32,0.34,0.34,0.34,0.36,0.3,0.27,0.33,0.29,0.45,0.27,0.29,0.32,0.34,0.3,0.26,0.31,0.31,0.22,0.28,0.27,0.21,0.26,0.25,0.22,0.28,0.18,0.23,0.22,0.22,0.25,0.21,0.17,0.2,0.21,0.21,0.25,0.18,0.22,0.19,0.2,0.21,0.16,0.21,0.21,0.18,0.23,0.18,0.2,0.14,0.2,0.2,0.17,0.14,0.18,0.13,0.17,0.19,0.18,0.2,0.17,0.18,0.15,0.15,0.17,0.17,0.15,0.25,0.17,0.16,0.14,0.15,0.14,0.0,0.17,0.14,0.17,0.14,0.16,0.11,0.13,0.15,0.2,0.15,0.15,0.0,0.12,0.13,0.12,0.13,0.16,0.13,0.11,0.12,0.14,0.14,0.11,0.1,0.16,0.12,0.13,0.12,0.11,0.13,0.11,0.12,0.13,0.13,0.1,0.13,0.14,0.11,0.11,0.14,0.12,0.12,0.11,0.12,0.0,0.12,0.11,0.11,0.0,0.12,0.11,0.12,0.11,0.0,0.1,0.0,0.13,0.14,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.11,0.0,0.11,0.11,0.21,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.11,0.1,0.0,83.58999999999999
11/19/2021,5.93,6.38,3.86,2.05,2.23,2.1,1.31,1.88,2.14,1.24,1.07,0.91,1.06,0.63,1.04,0.89,0.81,0.72,0.87,0.8,0.61,0.69,0.76,0.54,0.75,0.51,0.6,0.7,0.58,0.55,0.51,0.56,0.44,0.55,0.63,0.57,0.53,0.59,0.58,0.51,0.51,0.52,0.49,0.44,0.58,0.47,0.4,0.51,0.36,0.39,0.38,0.39,0.43,0.33,0.39,0.43,0.34,0.29,0.43,0.44,0.33,0.37,0.31,0.33,0.34,0.34,0.36,0.29,0.27,0.33,0.28,0.46,0.27,0.28,0.32,0.34,0.29,0.26,0.31,0.31,0.22,0.28,0.26,0.21,0.26,0.24,0.22,0.28,0.18,0.23,0.22,0.22,0.25,0.21,0.17,0.19,0.21,0.21,0.24,0.18,0.22,0.19,0.2,0.21,0.16,0.21,0.21,0.17,0.23,0.18,0.2,0.13,0.2,0.2,0.16,0.14,0.17,0.13,0.17,0.19,0.19,0.21,0.16,0.18,0.15,0.15,0.17,0.17,0.15,0.25,0.17,0.16,0.14,0.14,0.14,0.0,0.17,0.15,0.17,0.13,0.16,0.1,0.14,0.15,0.19,0.15,0.15,0.0,0.12,0.14,0.12,0.13,0.16,0.13,0.11,0.13,0.13,0.14,0.11,0.1,0.16,0.12,0.13,0.12,0.11,0.13,0.11,0.12,0.13,0.13,0.1,0.13,0.14,0.11,0.11,0.14,0.12,0.12,0.11,0.12,0.0,0.12,0.11,0.11,0.0,0.12,0.12,0.12,0.11,0.0,0.1,0.0,0.13,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.11,0.0,0.12,0.11,0.21,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.11,0.1,0.0,83.53
11/22/2021,6.04,6.39,3.88,2.04,2.24,2.11,1.31,1.83,2.22,1.23,1.08,0.87,1.06,0.61,1.05,0.9,0.78,0.72,0.86,0.8,0.62,0.68,0.77,0.54,0.75,0.51,0.6,0.72,0.57,0.54,0.52,0.57,0.44,0.55,0.63,0.56,0.52,0.59,0.59,0.51,0.52,0.51,0.49,0.44,0.58,0.47,0.4,0.52,0.37,0.38,0.38,0.39,0.43,0.33,0.39,0.43,0.34,0.29,0.44,0.44,0.33,0.36,0.31,0.33,0.33,0.33,0.36,0.29,0.27,0.31,0.28,0.46,0.27,0.28,0.32,0.34,0.29,0.25,0.31,0.31,0.22,0.28,0.26,0.21,0.26,0.24,0.21,0.28,0.17,0.23,0.22,0.22,0.25,0.21,0.17,0.2,0.21,0.22,0.24,0.18,0.22,0.19,0.2,0.21,0.15,0.21,0.21,0.18,0.24,0.18,0.2,0.13,0.21,0.2,0.16,0.14,0.17,0.13,0.17,0.19,0.18,0.2,0.16,0.18,0.15,0.15,0.17,0.17,0.15,0.25,0.17,0.16,0.14,0.14,0.13,0.0,0.17,0.15,0.17,0.13,0.16,0.1,0.13,0.15,0.2,0.14,0.15,0.0,0.12,0.13,0.12,0.13,0.16,0.13,0.11,0.13,0.13,0.14,0.11,0.1,0.16,0.12,0.13,0.12,0.11,0.13,0.12,0.12,0.13,0.13,0.1,0.13,0.14,0.11,0.11,0.14,0.12,0.12,0.11,0.12,0.0,0.12,0.11,0.11,0.0,0.12,0.11,0.12,0.11,0.0,0.1,0.0,0.13,0.14,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.11,0.0,0.12,0.11,0.21,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.11,0.1,0.0,83.57
11/23/2021,6.04,6.39,3.88,2.04,2.24,2.11,1.31,1.83,2.22,1.23,1.08,0.87,1.06,0.61,1.05,0.9,0.78,0.72,0.86,0.8,0.62,0.68,0.77,0.54,0.75,0.51,0.6,0.72,0.57,0.54,0.52,0.57,0.44,0.55,0.63,0.56,0.52,0.59,0.59,0.51,0.52,0.51,0.49,0.44,0.58,0.47,0.4,0.52,0.37,0.38,0.38,0.39,0.43,0.33,0.39,0.43,0.34,0.29,0.44,0.44,0.33,0.36,0.31,0.33,0.33,0.33,0.36,0.29,0.27,0.31,0.28,0.46,0.27,0.28,0.32,0.34,0.29,0.25,0.31,0.31,0.22,0.28,0.26,0.21,0.26,0.24,0.21,0.28,0.17,0.23,0.22,0.22,0.25,0.21,0.17,0.2,0.21,0.22,0.24,0.18,0.22,0.19,0.2,0.21,0.15,0.21,0.21,0.18,0.24,0.18,0.2,0.13,0.21,0.2,0.16,0.14,0.17,0.13,0.17,0.19,0.18,0.2,0.16,0.18,0.15,0.15,0.17,0.17,0.15,0.25,0.17,0.16,0.14,0.14,0.13,0.0,0.17,0.15,0.17,0.13,0.16,0.1,0.13,0.15,0.2,0.14,0.15,0.0,0.12,0.13,0.12,0.13,0.16,0.13,0.11,0.13,0.13,0.14,0.11,0.1,0.16,0.12,0.13,0.12,0.11,0.13,0.12,0.12,0.13,0.13,0.1,0.13,0.14,0.11,0.11,0.14,0.12,0.12,0.11,0.12,0.0,0.12,0.11,0.11,0.0,0.12,0.11,0.12,0.11,0.0,0.1,0.0,0.13,0.14,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.11,0.0,0.12,0.11,0.21,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.11,0.1,0.0,83.57
11/24/2021,6.31,6.45,4.01,2.06,2.24,2.11,1.3,2.06,2.31,1.2,1.07,0.85,1.04,0.57,1.09,0.89,0.74,0.7,0.84,0.82,0.6,0.64,0.75,0.53,0.73,0.5,0.56,0.71,0.56,0.54,0.51,0.57,0.43,0.56,0.63,0.54,0.51,0.59,0.58,0.51,0.52,0.5,0.5,0.45,0.59,0.47,0.39,0.52,0.35,0.38,0.38,0.39,0.43,0.32,0.39,0.43,0.34,0.29,0.44,0.47,0.33,0.35,0.29,0.32,0.33,0.33,0.34,0.3,0.26,0.31,0.27,0.47,0.26,0.27,0.31,0.33,0.28,0.25,0.31,0.3,0.22,0.28,0.25,0.21,0.27,0.24,0.23,0.28,0.17,0.23,0.21,0.22,0.25,0.22,0.17,0.2,0.2,0.21,0.23,0.18,0.21,0.19,0.19,0.2,0.15,0.21,0.22,0.18,0.22,0.18,0.2,0.12,0.2,0.2,0.16,0.14,0.17,0.13,0.17,0.19,0.18,0.2,0.17,0.18,0.15,0.15,0.17,0.16,0.15,0.25,0.17,0.16,0.14,0.14,0.13,0.0,0.17,0.15,0.17,0.13,0.16,0.0,0.14,0.15,0.19,0.14,0.15,0.0,0.12,0.13,0.11,0.13,0.16,0.13,0.11,0.13,0.12,0.14,0.1,0.1,0.16,0.12,0.14,0.11,0.11,0.13,0.12,0.11,0.13,0.13,0.1,0.12,0.14,0.11,0.11,0.14,0.13,0.12,0.12,0.12,0.0,0.12,0.1,0.11,0.0,0.12,0.11,0.11,0.11,0.0,0.1,0.0,0.13,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.13,0.0,0.11,0.0,0.12,0.11,0.23,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.11,0.1,0.0,83.77999999999999
11/25/2021,6.35,6.41,3.91,2.04,2.21,2.08,1.33,2.0,2.36,1.23,1.06,0.83,1.04,0.56,1.09,0.9,0.7,0.7,0.86,0.81,0.59,0.65,0.73,0.53,0.72,0.51,0.58,0.72,0.56,0.54,0.51,0.57,0.44,0.56,0.63,0.55,0.52,0.58,0.57,0.52,0.52,0.52,0.5,0.45,0.6,0.48,0.39,0.51,0.35,0.39,0.38,0.39,0.43,0.32,0.4,0.43,0.34,0.29,0.45,0.45,0.33,0.36,0.29,0.33,0.33,0.33,0.34,0.29,0.26,0.3,0.28,0.46,0.26,0.28,0.31,0.33,0.28,0.25,0.31,0.31,0.21,0.28,0.26,0.21,0.27,0.24,0.24,0.28,0.17,0.23,0.21,0.22,0.25,0.22,0.17,0.2,0.2,0.21,0.24,0.18,0.22,0.19,0.2,0.21,0.15,0.21,0.22,0.18,0.23,0.17,0.2,0.12,0.2,0.2,0.16,0.14,0.17,0.13,0.17,0.19,0.18,0.2,0.17,0.17,0.14,0.15,0.17,0.17,0.15,0.25,0.17,0.16,0.14,0.14,0.13,0.0,0.17,0.15,0.17,0.14,0.16,0.0,0.14,0.15,0.2,0.14,0.15,0.0,0.12,0.13,0.11,0.13,0.16,0.13,0.11,0.13,0.13,0.14,0.11,0.11,0.15,0.12,0.13,0.12,0.11,0.13,0.12,0.11,0.12,0.13,0.0,0.12,0.13,0.11,0.11,0.13,0.12,0.12,0.12,0.12,0.0,0.12,0.1,0.11,0.0,0.12,0.11,0.12,0.11,0.0,0.1,0.0,0.13,0.14,0.1,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.11,0.0,0.11,0.11,0.25,0.11,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.11,0.1,0.0,83.74
11/26/2021,6.35,6.36,3.91,2.01,2.2,2.07,1.34,1.98,2.26,1.26,1.06,0.84,1.06,0.55,1.09,0.91,0.72,0.69,0.88,0.79,0.6,0.67,0.73,0.54,0.71,0.5,0.58,0.72,0.55,0.54,0.53,0.57,0.44,0.55,0.62,0.56,0.53,0.57,0.57,0.52,0.52,0.53,0.5,0.45,0.6,0.48,0.38,0.51,0.35,0.39,0.37,0.38,0.43,0.32,0.4,0.43,0.35,0.29,0.45,0.46,0.34,0.37,0.29,0.33,0.33,0.34,0.34,0.3,0.26,0.31,0.28,0.46,0.26,0.28,0.3,0.32,0.28,0.25,0.31,0.31,0.21,0.28,0.26,0.21,0.27,0.24,0.24,0.28,0.17,0.24,0.22,0.21,0.25,0.22,0.17,0.2,0.2,0.21,0.25,0.18,0.22,0.19,0.2,0.21,0.15,0.21,0.22,0.18,0.23,0.18,0.21,0.12,0.2,0.21,0.16,0.13,0.18,0.13,0.17,0.19,0.18,0.2,0.17,0.17,0.14,0.15,0.17,0.17,0.14,0.25,0.18,0.16,0.14,0.14,0.14,0.0,0.17,0.15,0.17,0.14,0.16,0.0,0.13,0.15,0.2,0.14,0.15,0.0,0.12,0.13,0.11,0.13,0.16,0.13,0.11,0.13,0.13,0.14,0.11,0.11,0.14,0.12,0.13,0.12,0.11,0.13,0.12,0.12,0.12,0.13,0.1,0.12,0.13,0.11,0.11,0.13,0.12,0.12,0.12,0.12,0.0,0.12,0.11,0.11,0.0,0.13,0.11,0.12,0.11,0.0,0.1,0.0,0.13,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.11,0.0,0.11,0.11,0.24,0.11,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.1,0.0,83.72
11/29/2021,6.36,6.35,3.9,2.03,2.2,2.07,1.33,2.04,2.26,1.25,1.05,0.86,1.06,0.55,1.1,0.9,0.74,0.69,0.88,0.8,0.59,0.67,0.73,0.53,0.7,0.5,0.59,0.71,0.55,0.54,0.52,0.57,0.44,0.55,0.62,0.57,0.52,0.57,0.57,0.52,0.52,0.53,0.5,0.45,0.61,0.48,0.38,0.51,0.35,0.38,0.37,0.38,0.42,0.32,0.4,0.43,0.34,0.29,0.45,0.47,0.34,0.37,0.29,0.33,0.33,0.34,0.34,0.3,0.26,0.31,0.28,0.48,0.26,0.28,0.3,0.32,0.28,0.26,0.31,0.31,0.21,0.28,0.26,0.21,0.26,0.24,0.24,0.29,0.17,0.24,0.21,0.21,0.25,0.22,0.17,0.2,0.2,0.22,0.25,0.18,0.22,0.19,0.2,0.21,0.15,0.21,0.22,0.18,0.23,0.18,0.2,0.12,0.2,0.21,0.16,0.13,0.17,0.13,0.17,0.19,0.18,0.2,0.17,0.14,0.15,0.15,0.17,0.16,0.14,0.25,0.17,0.16,0.14,0.14,0.14,0.0,0.17,0.15,0.17,0.14,0.16,0.0,0.13,0.15,0.2,0.14,0.14,0.0,0.12,0.13,0.11,0.13,0.16,0.13,0.11,0.13,0.14,0.14,0.11,0.1,0.14,0.11,0.13,0.12,0.11,0.13,0.12,0.11,0.12,0.13,0.1,0.12,0.13,0.11,0.11,0.13,0.12,0.12,0.12,0.12,0.0,0.12,0.11,0.1,0.0,0.12,0.11,0.12,0.11,0.0,0.1,0.0,0.13,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.11,0.0,0.11,0.11,0.24,0.11,0.11,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,83.69999999999999
