,AAPL,MSFT,JPM,INTC,BAC,T,PG,JNJ,XOM,GOOGL,GOOG,BRK.B,ORCL,WFC,HD,C,CSCO,V,VZ,ABBV,CVX,BMY,MRK,AMGN,PFE,CHTR,PEP,UNH,LOW,PM,FB,AVGO,MO,UNP,MA,MCD,HON,KO,GS,IBM,TXN,QCOM,MS,BIIB,EBAY,USB,JCI,WMT,GILD,LIN,ACN,CMCSA,COP,NKE,CI,PNC,SBUX,MMM,CAT,HPQ,ABT,LMT,MDT,ADBE,BLK,MDLZ,UPS,BKNG,ANTM,LLY,AXP,PGR,RTX,PRU,TGT,LRCX,BK,TMO,DG,MET,CL,CSX,LHX,NSC,ALL,ATUS,ADP,REGN,TFC,CVS,ETN,BX,CB,NOC,KMB,SO,NEE,AMT,CCI,AMP,PSX,WBA,AFL,SYF,AON,CTSH,LYB,ITW,ORLY,KMI,SHW,XTSLA,DOW,ICE,DE,D,TROW,HUM,SCHW,WMB,STT,PYPL,AMAT,MPC,TRV,VLO,EMR,PLD,AZO,CMI,SPGI,GD,COST,DELL,STX,NXPI,MCK,NEM,KR,DVA,AIG,KLAC,EXC,DUK,COF,ADI,CERN,SYY,DFS,WM,PSA,AEP,EL,GIS,YUM,DD,BAX,NTRS,APD,CME,BA,CLX,OKE,INTU,TEL,FIS,HCA,NTAP,CFG,NLOK,HPE,GLW,A,GPN,NLY,MTB,TJX,PANW,INFO,WAT,MMC,FITB,FISV,SBAC,CTXS,PEG,VFC,IP,RF,SWKS,BBY,XLNX,APH,KEY,CE,MAS,ROK,EQH,WEC,EOG,TT,PAYX,MCO,ZTS,MTD,AVB,USD,ANSGR.IS,EA,DGX,LSXMK,HSY,CDW,MSCI,SPG,CMA,VOYA,MSI,NRG,CTAS,ALLY,DPZ,HIG,KHC,HBAN,LBRDK,LUMN,AGNC,PFG,NUE,ADM,n/a,PXD,STZ,SRE,VMW,VRTX,FLT,SLM,CAH,JEF,CAG,NVR,FE,XRX,PCAR,CINF,BXP,AGO,GDDY,GPC,LEN,HOLX,CSL,PPL,EXPE,ABC,CHD,SLG,AMG,DHI,MAA,DISCK,WPC,CF,EVRG,L,IQV,ED,BEN,RJF,HLT,SJM,DAL,IVZ,OVV,OMF,FNF,WU,IRM,K,WHR,OMC,SUM
11/19/2021,4.6,4.68,2.83,1.73,2.2,1.7,1.8,1.41,1.85,1.7,1.61,1.72,1.52,1.39,1.5,1.28,0.85,0.99,1.01,1.06,1.27,0.95,0.97,0.77,0.94,0.75,0.79,0.84,1.0,0.69,0.92,0.78,0.62,0.88,0.66,0.62,0.6,0.62,0.63,0.54,0.53,0.72,0.68,0.44,0.48,0.57,0.3,0.48,0.42,0.55,0.49,0.4,0.54,0.3,0.49,0.41,0.37,0.41,0.37,0.53,0.4,0.4,0.32,0.29,0.37,0.37,0.34,0.22,0.39,0.35,0.37,0.31,0.39,0.37,0.41,0.31,0.34,0.29,0.3,0.34,0.29,0.31,0.23,0.33,0.26,0.16,0.32,0.24,0.35,0.29,0.25,0.3,0.36,0.24,0.22,0.24,0.23,0.0,0.22,0.26,0.25,0.21,0.25,0.23,0.2,0.2,0.24,0.24,0.2,0.22,0.28,0.18,0.21,0.2,0.22,0.26,0.18,0.2,0.18,0.23,0.23,0.14,0.29,0.26,0.2,0.24,0.18,0.2,0.2,0.23,0.17,0.18,0.19,0.0,0.22,0.21,0.18,0.2,0.15,0.12,0.17,0.18,0.16,0.14,0.25,0.22,0.14,0.14,0.15,0.14,0.12,0.12,0.14,0.15,0.12,0.17,0.13,0.12,0.14,0.15,0.0,0.12,0.14,0.13,0.14,0.13,0.2,0.11,0.16,0.0,0.0,0.1,0.0,0.0,0.12,0.12,0.14,0.12,0.0,0.0,0.14,0.16,0.13,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.19,0.0,0.11,0.15,0.13,0.15,0.0,0.12,0.0,0.13,0.11,0.1,0.11,0.0,0.0,0.0,0.12,0.0,0.11,0.15,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.1,0.12,0.11,0.11,0.12,0.1,0.12,0.0,0.11,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.23
11/22/2021,4.6,4.68,2.83,1.73,2.2,1.7,1.8,1.41,1.85,1.7,1.61,1.72,1.52,1.39,1.5,1.28,0.85,0.99,1.01,1.06,1.27,0.95,0.97,0.77,0.94,0.75,0.79,0.84,1.0,0.69,0.92,0.78,0.62,0.88,0.66,0.62,0.6,0.62,0.63,0.54,0.53,0.72,0.68,0.44,0.48,0.57,0.3,0.48,0.42,0.55,0.49,0.4,0.54,0.3,0.49,0.41,0.37,0.41,0.37,0.53,0.4,0.4,0.32,0.29,0.37,0.37,0.34,0.22,0.39,0.35,0.37,0.31,0.39,0.37,0.41,0.31,0.34,0.29,0.3,0.34,0.29,0.31,0.23,0.33,0.26,0.16,0.32,0.24,0.35,0.29,0.25,0.3,0.36,0.24,0.22,0.24,0.23,0.0,0.22,0.26,0.25,0.21,0.25,0.23,0.2,0.2,0.24,0.24,0.2,0.22,0.28,0.18,0.21,0.2,0.22,0.26,0.18,0.2,0.18,0.23,0.23,0.14,0.29,0.26,0.2,0.24,0.18,0.2,0.2,0.23,0.17,0.18,0.19,0.0,0.22,0.21,0.18,0.2,0.15,0.12,0.17,0.18,0.16,0.14,0.25,0.22,0.14,0.14,0.15,0.14,0.12,0.12,0.14,0.15,0.12,0.17,0.13,0.12,0.14,0.15,0.0,0.12,0.14,0.13,0.14,0.13,0.2,0.11,0.16,0.0,0.0,0.1,0.0,0.0,0.12,0.12,0.14,0.12,0.0,0.0,0.14,0.16,0.13,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.19,0.0,0.11,0.15,0.13,0.15,0.0,0.12,0.0,0.13,0.11,0.1,0.11,0.0,0.0,0.0,0.12,0.0,0.11,0.15,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.1,0.12,0.11,0.11,0.12,0.1,0.12,0.0,0.11,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.23
11/23/2021,4.6,4.68,2.83,1.73,2.2,1.7,1.8,1.41,1.85,1.7,1.61,1.72,1.52,1.39,1.5,1.28,0.85,0.99,1.01,1.06,1.27,0.95,0.97,0.77,0.94,0.75,0.79,0.84,1.0,0.69,0.92,0.78,0.62,0.88,0.66,0.62,0.6,0.62,0.63,0.54,0.53,0.72,0.68,0.44,0.48,0.57,0.3,0.48,0.42,0.55,0.49,0.4,0.54,0.3,0.49,0.41,0.37,0.41,0.37,0.53,0.4,0.4,0.32,0.29,0.37,0.37,0.34,0.22,0.39,0.35,0.37,0.31,0.39,0.37,0.41,0.31,0.34,0.29,0.3,0.34,0.29,0.31,0.23,0.33,0.26,0.16,0.32,0.24,0.35,0.29,0.25,0.3,0.36,0.24,0.22,0.24,0.23,0.0,0.22,0.26,0.25,0.21,0.25,0.23,0.2,0.2,0.24,0.24,0.2,0.22,0.28,0.18,0.21,0.2,0.22,0.26,0.18,0.2,0.18,0.23,0.23,0.14,0.29,0.26,0.2,0.24,0.18,0.2,0.2,0.23,0.17,0.18,0.19,0.0,0.22,0.21,0.18,0.2,0.15,0.12,0.17,0.18,0.16,0.14,0.25,0.22,0.14,0.14,0.15,0.14,0.12,0.12,0.14,0.15,0.12,0.17,0.13,0.12,0.14,0.15,0.0,0.12,0.14,0.13,0.14,0.13,0.2,0.11,0.16,0.0,0.0,0.1,0.0,0.0,0.12,0.12,0.14,0.12,0.0,0.0,0.14,0.16,0.13,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.19,0.0,0.11,0.15,0.13,0.15,0.0,0.12,0.0,0.13,0.11,0.1,0.11,0.0,0.0,0.0,0.12,0.0,0.11,0.15,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.1,0.12,0.11,0.11,0.12,0.1,0.12,0.0,0.11,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.23
11/24/2021,4.94,4.78,2.78,1.71,2.15,1.68,1.82,1.43,1.74,1.73,1.64,1.72,1.51,1.36,1.58,1.26,0.8,0.93,0.99,1.08,1.22,0.94,0.94,0.78,0.98,0.75,0.8,0.83,1.04,0.67,0.93,0.79,0.61,0.89,0.61,0.63,0.6,0.62,0.61,0.54,0.55,0.74,0.66,0.44,0.48,0.55,0.31,0.48,0.44,0.56,0.49,0.39,0.52,0.31,0.48,0.4,0.37,0.41,0.37,0.54,0.39,0.4,0.32,0.31,0.36,0.36,0.34,0.22,0.38,0.36,0.36,0.3,0.38,0.36,0.39,0.31,0.33,0.29,0.3,0.33,0.29,0.32,0.23,0.34,0.26,0.16,0.33,0.24,0.34,0.3,0.26,0.31,0.35,0.24,0.22,0.24,0.24,0.0,0.22,0.26,0.23,0.2,0.25,0.23,0.2,0.2,0.24,0.24,0.2,0.22,0.28,0.2,0.21,0.2,0.22,0.26,0.18,0.19,0.18,0.22,0.22,0.12,0.28,0.24,0.2,0.22,0.18,0.2,0.2,0.22,0.17,0.18,0.19,0.0,0.22,0.21,0.19,0.2,0.15,0.12,0.17,0.18,0.16,0.14,0.25,0.23,0.13,0.14,0.15,0.14,0.12,0.12,0.14,0.15,0.12,0.18,0.13,0.12,0.14,0.15,0.0,0.12,0.14,0.14,0.15,0.13,0.2,0.11,0.16,0.0,0.0,0.1,0.0,0.0,0.12,0.12,0.15,0.12,0.0,0.0,0.14,0.16,0.13,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.12,0.15,0.13,0.15,0.0,0.12,0.0,0.12,0.11,0.1,0.1,0.0,0.0,0.0,0.15,0.0,0.1,0.15,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.1,0.0,0.12,0.1,0.1,0.12,0.0,0.11,0.0,0.11,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.26000000000002
11/25/2021,4.94,4.72,2.83,1.71,2.18,1.72,1.83,1.39,1.76,1.69,1.6,1.74,1.52,1.4,1.58,1.27,0.82,0.91,1.0,1.07,1.24,0.93,0.95,0.76,0.98,0.74,0.8,0.82,1.04,0.67,0.92,0.76,0.62,0.89,0.57,0.63,0.59,0.62,0.62,0.54,0.54,0.72,0.68,0.43,0.47,0.56,0.31,0.49,0.44,0.55,0.48,0.39,0.54,0.31,0.48,0.41,0.37,0.41,0.37,0.54,0.39,0.4,0.32,0.3,0.36,0.36,0.34,0.21,0.39,0.36,0.35,0.3,0.38,0.36,0.38,0.31,0.34,0.28,0.3,0.34,0.29,0.32,0.23,0.34,0.26,0.16,0.33,0.24,0.35,0.29,0.25,0.3,0.35,0.25,0.22,0.24,0.24,0.0,0.22,0.26,0.24,0.2,0.25,0.23,0.2,0.2,0.25,0.24,0.2,0.22,0.27,0.2,0.22,0.2,0.22,0.25,0.18,0.19,0.18,0.23,0.23,0.12,0.27,0.25,0.2,0.22,0.18,0.2,0.2,0.22,0.17,0.18,0.2,0.0,0.22,0.21,0.19,0.2,0.16,0.12,0.18,0.17,0.17,0.14,0.25,0.22,0.14,0.14,0.15,0.14,0.12,0.12,0.14,0.15,0.12,0.18,0.13,0.12,0.14,0.15,0.0,0.12,0.14,0.13,0.14,0.12,0.21,0.11,0.16,0.0,0.0,0.1,0.0,0.0,0.12,0.13,0.15,0.12,0.0,0.0,0.14,0.16,0.12,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.11,0.15,0.13,0.15,0.0,0.12,0.0,0.13,0.11,0.1,0.1,0.0,0.0,0.0,0.16,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.1,0.1,0.12,0.11,0.1,0.12,0.0,0.12,0.0,0.11,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.27
11/26/2021,4.92,4.66,2.88,1.68,2.22,1.71,1.83,1.39,1.8,1.67,1.59,1.75,1.48,1.42,1.56,1.28,0.83,0.91,1.0,1.09,1.26,0.93,0.95,0.76,0.97,0.74,0.8,0.84,1.03,0.66,0.9,0.76,0.62,0.9,0.58,0.63,0.58,0.62,0.64,0.54,0.54,0.72,0.69,0.43,0.45,0.57,0.3,0.49,0.44,0.55,0.48,0.39,0.55,0.3,0.48,0.42,0.38,0.4,0.37,0.55,0.38,0.4,0.3,0.29,0.36,0.36,0.34,0.22,0.39,0.36,0.35,0.31,0.38,0.37,0.38,0.32,0.34,0.28,0.29,0.34,0.29,0.32,0.23,0.34,0.26,0.16,0.33,0.24,0.35,0.29,0.25,0.3,0.36,0.25,0.22,0.24,0.23,0.0,0.22,0.26,0.24,0.2,0.25,0.23,0.2,0.19,0.25,0.24,0.2,0.22,0.27,0.2,0.22,0.2,0.22,0.26,0.18,0.19,0.18,0.23,0.23,0.12,0.27,0.25,0.2,0.23,0.18,0.2,0.2,0.22,0.17,0.18,0.2,0.0,0.22,0.21,0.19,0.19,0.16,0.12,0.18,0.17,0.17,0.14,0.26,0.22,0.14,0.14,0.15,0.14,0.12,0.12,0.14,0.15,0.12,0.18,0.13,0.12,0.14,0.15,0.0,0.12,0.15,0.13,0.14,0.12,0.2,0.11,0.16,0.0,0.0,0.11,0.0,0.0,0.12,0.13,0.15,0.12,0.0,0.0,0.14,0.16,0.12,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.17,0.0,0.11,0.15,0.13,0.15,0.0,0.12,0.0,0.13,0.11,0.1,0.1,0.0,0.0,0.0,0.16,0.0,0.1,0.15,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,0.1,0.12,0.11,0.1,0.12,0.0,0.12,0.0,0.11,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.27
11/29/2021,4.93,4.66,2.86,1.7,2.23,1.69,1.82,1.39,1.8,1.68,1.59,1.75,1.49,1.42,1.58,1.27,0.83,0.94,1.0,1.09,1.27,0.91,0.95,0.76,0.97,0.74,0.79,0.84,1.04,0.66,0.91,0.77,0.62,0.9,0.6,0.64,0.57,0.61,0.62,0.54,0.54,0.71,0.68,0.42,0.46,0.56,0.3,0.49,0.44,0.54,0.48,0.39,0.56,0.3,0.48,0.42,0.38,0.4,0.38,0.6,0.38,0.4,0.31,0.29,0.36,0.36,0.33,0.21,0.39,0.36,0.35,0.31,0.38,0.37,0.38,0.32,0.34,0.28,0.29,0.34,0.29,0.32,0.23,0.34,0.26,0.15,0.32,0.24,0.35,0.29,0.25,0.31,0.35,0.24,0.22,0.24,0.23,0.0,0.22,0.26,0.24,0.2,0.25,0.23,0.2,0.19,0.24,0.24,0.2,0.22,0.27,0.2,0.21,0.2,0.23,0.26,0.18,0.19,0.18,0.23,0.23,0.12,0.27,0.26,0.2,0.23,0.18,0.21,0.19,0.22,0.17,0.18,0.2,0.0,0.22,0.21,0.19,0.19,0.16,0.12,0.18,0.17,0.17,0.14,0.25,0.22,0.13,0.14,0.15,0.14,0.12,0.12,0.14,0.15,0.12,0.18,0.13,0.12,0.14,0.15,0.0,0.12,0.15,0.13,0.14,0.13,0.2,0.11,0.16,0.0,0.0,0.1,0.0,0.0,0.12,0.13,0.15,0.12,0.0,0.0,0.14,0.16,0.13,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.17,0.0,0.11,0.15,0.13,0.15,0.0,0.12,0.0,0.13,0.11,0.1,0.1,0.0,0.0,0.0,0.15,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.1,0.1,0.12,0.11,0.1,0.12,0.0,0.12,0.0,0.11,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.29
11/30/2021,4.89,4.66,2.84,1.7,2.19,1.71,1.85,1.41,1.78,1.67,1.58,1.76,1.51,1.37,1.58,1.26,0.84,0.93,1.03,1.09,1.27,0.93,0.93,0.77,1.05,0.75,0.8,0.84,1.04,0.67,0.91,0.77,0.63,0.89,0.59,0.63,0.58,0.61,0.62,0.55,0.54,0.71,0.68,0.42,0.47,0.55,0.3,0.5,0.45,0.54,0.48,0.39,0.54,0.3,0.47,0.41,0.37,0.4,0.37,0.6,0.39,0.41,0.3,0.3,0.36,0.36,0.34,0.2,0.39,0.36,0.33,0.32,0.37,0.36,0.39,0.32,0.34,0.29,0.3,0.33,0.3,0.32,0.23,0.34,0.27,0.15,0.32,0.24,0.34,0.29,0.25,0.3,0.35,0.24,0.22,0.24,0.24,0.0,0.23,0.25,0.23,0.2,0.25,0.23,0.2,0.19,0.24,0.24,0.2,0.22,0.27,0.21,0.22,0.2,0.23,0.26,0.18,0.19,0.18,0.23,0.22,0.12,0.27,0.25,0.2,0.22,0.18,0.2,0.19,0.22,0.17,0.18,0.2,0.0,0.22,0.21,0.19,0.2,0.16,0.11,0.18,0.17,0.17,0.14,0.25,0.22,0.14,0.13,0.15,0.14,0.12,0.12,0.14,0.15,0.12,0.18,0.13,0.12,0.14,0.15,0.0,0.12,0.15,0.13,0.14,0.13,0.2,0.11,0.15,0.0,0.0,0.1,0.0,0.0,0.12,0.12,0.15,0.12,0.0,0.0,0.14,0.16,0.13,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.17,0.0,0.11,0.15,0.13,0.15,0.0,0.12,0.0,0.13,0.11,0.1,0.1,0.0,0.0,0.0,0.15,0.0,0.1,0.16,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.1,0.12,0.11,0.1,0.11,0.0,0.11,0.0,0.11,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.26000000000002
12/01/2021,4.93,4.66,2.86,1.7,2.23,1.69,1.82,1.39,1.8,1.68,1.59,1.75,1.49,1.42,1.58,1.27,0.83,0.94,1.0,1.09,1.27,0.91,0.95,0.76,0.97,0.74,0.79,0.84,1.04,0.66,0.91,0.77,0.62,0.9,0.6,0.64,0.57,0.61,0.62,0.54,0.54,0.71,0.68,0.42,0.46,0.56,0.3,0.49,0.44,0.54,0.48,0.39,0.56,0.3,0.48,0.42,0.38,0.4,0.38,0.6,0.38,0.4,0.31,0.29,0.36,0.36,0.33,0.21,0.39,0.36,0.35,0.31,0.38,0.37,0.38,0.32,0.34,0.28,0.29,0.34,0.29,0.32,0.23,0.34,0.26,0.15,0.32,0.24,0.35,0.29,0.25,0.31,0.35,0.24,0.22,0.24,0.23,0.0,0.22,0.26,0.24,0.2,0.25,0.23,0.2,0.19,0.24,0.24,0.2,0.22,0.27,0.2,0.21,0.2,0.23,0.26,0.18,0.19,0.18,0.23,0.23,0.12,0.27,0.26,0.2,0.23,0.18,0.21,0.19,0.22,0.17,0.18,0.2,0.0,0.22,0.21,0.19,0.19,0.16,0.12,0.18,0.17,0.17,0.14,0.25,0.22,0.13,0.14,0.15,0.14,0.12,0.12,0.14,0.15,0.12,0.18,0.13,0.12,0.14,0.15,0.0,0.12,0.15,0.13,0.14,0.13,0.2,0.11,0.16,0.0,0.0,0.1,0.0,0.0,0.12,0.13,0.15,0.12,0.0,0.0,0.14,0.16,0.13,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.17,0.0,0.11,0.15,0.13,0.15,0.0,0.12,0.0,0.13,0.11,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.1,0.1,0.12,0.11,0.1,0.12,0.0,0.12,0.0,0.11,0.11,0.1,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.29
12/02/2021,4.89,4.66,2.84,1.7,2.19,1.71,1.85,1.41,1.78,1.67,1.58,1.76,1.51,1.37,1.58,1.26,0.84,0.93,1.03,1.09,1.27,0.93,0.93,0.77,1.05,0.75,0.8,0.84,1.04,0.67,0.91,0.77,0.63,0.89,0.59,0.63,0.58,0.61,0.62,0.55,0.54,0.71,0.68,0.42,0.47,0.55,0.3,0.5,0.45,0.54,0.48,0.39,0.54,0.3,0.47,0.41,0.37,0.4,0.37,0.6,0.39,0.41,0.3,0.3,0.36,0.36,0.34,0.2,0.39,0.36,0.33,0.32,0.37,0.36,0.39,0.32,0.34,0.29,0.3,0.33,0.3,0.32,0.23,0.34,0.27,0.15,0.32,0.24,0.34,0.29,0.25,0.3,0.35,0.24,0.22,0.24,0.24,0.0,0.23,0.25,0.23,0.2,0.25,0.23,0.2,0.19,0.24,0.24,0.2,0.22,0.27,0.21,0.22,0.2,0.23,0.26,0.18,0.19,0.18,0.23,0.22,0.12,0.27,0.25,0.2,0.22,0.18,0.2,0.19,0.22,0.17,0.18,0.2,0.0,0.22,0.21,0.19,0.2,0.16,0.11,0.18,0.17,0.17,0.14,0.25,0.22,0.14,0.13,0.15,0.14,0.12,0.12,0.14,0.15,0.12,0.18,0.13,0.12,0.14,0.15,0.0,0.12,0.15,0.13,0.14,0.13,0.2,0.11,0.15,0.0,0.0,0.1,0.0,0.0,0.12,0.12,0.15,0.12,0.0,0.0,0.14,0.16,0.13,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.17,0.0,0.11,0.15,0.13,0.15,0.0,0.12,0.0,0.13,0.11,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.16,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.1,0.12,0.11,0.1,0.11,0.0,0.11,0.0,0.11,0.11,0.1,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.26000000000002
12/06/2021,5.13,4.67,2.84,1.74,2.16,1.63,1.86,1.4,1.79,1.68,1.6,1.74,1.47,1.39,1.6,1.24,0.86,0.94,1.01,1.1,1.28,0.92,0.87,0.77,1.04,0.75,0.8,0.86,1.06,0.67,0.85,0.78,0.62,0.9,0.58,0.63,0.57,0.6,0.62,0.55,0.56,0.72,0.69,0.39,0.44,0.55,0.3,0.47,0.45,0.55,0.5,0.4,0.54,0.31,0.46,0.42,0.38,0.39,0.37,0.65,0.4,0.39,0.3,0.3,0.37,0.36,0.33,0.21,0.37,0.35,0.33,0.32,0.37,0.36,0.39,0.33,0.33,0.29,0.29,0.33,0.29,0.32,0.23,0.35,0.26,0.16,0.33,0.24,0.35,0.29,0.25,0.3,0.35,0.24,0.22,0.24,0.24,0.0,0.23,0.26,0.24,0.2,0.25,0.22,0.2,0.2,0.23,0.24,0.21,0.22,0.29,0.24,0.2,0.2,0.22,0.25,0.18,0.19,0.18,0.23,0.22,0.12,0.27,0.26,0.2,0.23,0.18,0.21,0.2,0.22,0.17,0.18,0.19,0.0,0.23,0.22,0.19,0.19,0.17,0.12,0.17,0.17,0.16,0.14,0.24,0.22,0.14,0.13,0.14,0.14,0.13,0.12,0.14,0.16,0.12,0.17,0.13,0.12,0.14,0.16,0.0,0.12,0.14,0.13,0.14,0.12,0.2,0.11,0.15,0.0,0.1,0.1,0.0,0.0,0.12,0.12,0.15,0.12,0.0,0.0,0.14,0.16,0.13,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.15,0.0,0.11,0.15,0.12,0.15,0.0,0.11,0.0,0.13,0.11,0.1,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.1,0.1,0.12,0.1,0.0,0.11,0.0,0.11,0.0,0.11,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.32
