,NVDA,AMZN,FB,MSFT,AAPL,GOOGL,BABA,TSLA,WMT,700.HK,CRM,INTC,ROG.SW,JNJ,PYPL,SQ,V,INTU,MA,TSM,IBM,MELI,LLY,BIDU,PFE,ABT,ADBE,MRNA,MDT,DIS,ABBV,7203.T,CSCO,NIO,AZN.L,QCOM,SHOP,BMY,MRK,ZM,ISRG,GE,ILMN,NKE,GS,GME,BLK,SPGI,SAN.PA,SE,SYK,SAP.DE,DLR,AMGN,ABBN.SW,GM,TMO,BNTX,6758.T,AVGO,F,GILD,TWTR,TER,NOW,REGN,ORCL,NOVN.SW,NTES,DOCU,XPEV,6594.T,DXCM,ICE,BX,CRWD,6861.T,6954.T,NFLX,ADYEN.AS,SNAP,MSCI,APTV,005380.KS,FISV,FTNT,NTLA,ATVI,DSY.PA,NEE,PTON,BSY,ADSK,JD,EA,AMD,NOK,TDOC,2020.HK,IFX.DE,PHIA.AS,UBER,KKR,PANW,MS,EQIX,SWKS,CRSP,SCHW,2318.HK,PDD,COIN,SPCE,MRVL,1024.HK,PODD,A,EW,OKTA,LULU,BILI,FIS,ROK,HZNP,MASI,QRVO,DFS,SPOT,ENR.DE,018260.KS,000270.KS,FDX,TXG,ADS.DE,D,ANET,EBAY,VRSK,CON.DE,CGNX,SSNC,BSX,LYFT,TEAM,VRTX,CERN,6503.T,EXAS,STNE,GH,DDD,ETSY,PAGS,BKNG,TECH,6506.T,7832.T,GPN,BEP.UN.TO,BB.TO,ZS,SN.L,RMD.AX,NOVT,HPQ,AGR,RUN,APO,LYV,HPE,2331.HK,OSTK,ARES,XLNX,FLT,TUYA,KEYS,TNDM,ABMD,NKLA,NXPI,DECK,XP,ZAL.DE,ZG,ZNGA,III.L,WB,EDEN.PA,AMBA,AMP,APH,TME,BYND,T.TO,BIGC,BEPC,NSY.,QGEN,PTC,IDEX,PFPT,USD,DKS,VMW,DSYA.,JNPR,HO.PA,FICO,TXT,956.HK,RMV.L,241.HK,GLW,TTWO,2208.HK,NEM.DE,GE.,HRC,EDIT,VNE,UAA,SLAB,7272.T,CYBR,TEF,CMCSA,STM.PA,TIXT.TO,AMC,MGM,ABNB,4528.T,TW,IAC,TKWY.AS,JD.L,6724.T,LVS,EEFT,AVAV,AFRM,902.HK,YY,WMG,ASGN,BRKS,MORN,EXPE,MOG.A,ATO.PA,BWA,EVD.DE,IBKR,SSYS,MARA,EVR,FSLR,SPWR,IRTC,LAZR,KRW,LI,PATH,HOOD,SPLK,TTE.PA,SYNA,INVZ,EXEL,EXTR,GHC,SRNE,SMTC,IDT,QTWO,GOEV,NDX1.DE,SUM
10/27/2021,2.23,1.99,1.78,2.13,2.03,2.02,1.72,2.31,0.51,1.37,0.87,0.86,0.68,0.68,0.54,0.62,0.63,0.32,0.61,0.58,0.56,0.55,0.51,0.67,0.59,0.59,0.48,0.42,0.51,0.55,0.43,0.56,0.49,0.35,0.51,0.4,0.32,0.38,0.49,0.0,0.43,0.52,0.32,0.37,0.47,0.42,0.43,0.42,0.4,0.46,0.39,0.33,0.21,0.36,0.39,0.46,0.37,0.3,0.39,0.37,0.43,0.33,0.19,0.38,0.34,0.31,0.35,0.0,0.4,0.24,0.32,0.38,0.35,0.39,0.41,0.32,0.35,0.34,0.6,0.35,0.21,0.31,0.36,0.3,0.34,0.31,0.0,0.27,0.29,0.34,0.18,0.25,0.3,0.34,0.29,0.3,0.25,0.19,0.2,0.34,0.33,0.28,0.31,0.31,0.0,0.22,0.21,0.0,0.29,0.0,0.31,0.34,0.0,0.28,0.31,0.24,0.23,0.25,0.24,0.23,0.22,0.21,0.23,0.21,0.22,0.0,0.24,0.22,0.26,0.0,0.19,0.2,0.0,0.2,0.22,0.2,0.23,0.25,0.2,0.22,0.21,0.22,0.18,0.23,0.31,0.0,0.21,0.21,0.0,0.21,0.0,0.25,0.0,0.23,0.21,0.17,0.19,0.21,0.0,0.15,0.22,0.16,0.17,0.0,0.27,0.24,0.17,0.24,0.21,0.0,0.17,0.19,0.0,0.16,0.21,0.0,0.17,0.19,0.16,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.16,0.29,0.2,0.17,0.0,0.0,0.16,0.0,0.17,0.18,0.16,0.0,0.0,0.0,0.22,0.18,0.17,0.0,0.15,0.0,0.0,0.18,0.26,0.0,0.22,0.0,0.0,0.19,0.18,0.0,0.16,0.0,0.0,0.0,0.0,0.18,0.17,0.0,0.36,0.26,0.31,0.21,0.23,0.21,0.0,0.0,0.19,0.0,0.17,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.18,0.16,0.17,0.16,0.0,0.15,0.0,0.0,0.0,0.15,0.15,0.16,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.77
10/28/2021,2.25,1.96,1.79,2.1,2.01,2.0,1.69,2.58,0.51,1.34,0.87,0.85,0.67,0.68,0.55,0.64,0.63,0.32,0.61,0.58,0.56,0.55,0.51,0.66,0.59,0.58,0.48,0.45,0.51,0.55,0.42,0.54,0.48,0.37,0.5,0.4,0.32,0.38,0.49,0.0,0.43,0.52,0.33,0.37,0.46,0.43,0.43,0.41,0.39,0.45,0.38,0.34,0.2,0.35,0.38,0.46,0.36,0.32,0.4,0.37,0.42,0.33,0.19,0.38,0.34,0.31,0.35,0.0,0.39,0.24,0.36,0.37,0.35,0.39,0.41,0.31,0.35,0.33,0.6,0.35,0.21,0.31,0.36,0.31,0.34,0.3,0.0,0.27,0.29,0.34,0.18,0.25,0.3,0.34,0.29,0.3,0.23,0.19,0.19,0.34,0.33,0.28,0.31,0.3,0.0,0.21,0.21,0.0,0.28,0.0,0.32,0.36,0.0,0.28,0.32,0.24,0.23,0.25,0.24,0.23,0.21,0.2,0.23,0.21,0.22,0.0,0.24,0.22,0.26,0.0,0.19,0.2,0.15,0.2,0.22,0.19,0.23,0.24,0.2,0.22,0.21,0.22,0.18,0.24,0.31,0.0,0.21,0.21,0.0,0.22,0.0,0.25,0.0,0.23,0.21,0.17,0.19,0.21,0.0,0.0,0.22,0.16,0.17,0.0,0.27,0.24,0.17,0.24,0.21,0.0,0.17,0.2,0.0,0.16,0.21,0.0,0.17,0.19,0.16,0.15,0.16,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.16,0.29,0.19,0.17,0.0,0.0,0.16,0.0,0.17,0.18,0.16,0.0,0.0,0.0,0.22,0.18,0.17,0.0,0.0,0.0,0.0,0.18,0.27,0.0,0.21,0.0,0.0,0.2,0.18,0.0,0.16,0.0,0.0,0.15,0.0,0.18,0.16,0.0,0.36,0.26,0.31,0.21,0.23,0.21,0.0,0.15,0.19,0.0,0.16,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.18,0.0,0.17,0.16,0.0,0.15,0.0,0.0,0.0,0.15,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.84
10/29/2021,2.4,2.0,1.72,2.12,2.02,2.03,1.63,2.57,0.5,1.34,0.87,0.84,0.68,0.68,0.54,0.64,0.63,0.32,0.6,0.58,0.56,0.56,0.52,0.63,0.59,0.59,0.48,0.44,0.51,0.56,0.43,0.55,0.49,0.36,0.5,0.4,0.3,0.38,0.49,0.0,0.43,0.53,0.33,0.37,0.47,0.44,0.43,0.43,0.39,0.44,0.39,0.34,0.2,0.36,0.39,0.46,0.36,0.33,0.4,0.38,0.42,0.33,0.19,0.37,0.34,0.31,0.35,0.0,0.38,0.24,0.34,0.37,0.34,0.39,0.42,0.32,0.34,0.34,0.6,0.36,0.21,0.3,0.36,0.31,0.33,0.29,0.15,0.27,0.29,0.34,0.18,0.25,0.3,0.33,0.29,0.3,0.24,0.19,0.18,0.34,0.33,0.29,0.32,0.3,0.0,0.22,0.21,0.0,0.29,0.0,0.29,0.36,0.0,0.28,0.32,0.24,0.23,0.25,0.24,0.23,0.2,0.2,0.23,0.21,0.23,0.0,0.24,0.22,0.27,0.0,0.19,0.2,0.0,0.2,0.22,0.2,0.23,0.24,0.2,0.22,0.21,0.22,0.18,0.23,0.31,0.0,0.21,0.21,0.0,0.22,0.15,0.25,0.0,0.24,0.21,0.17,0.19,0.21,0.0,0.0,0.23,0.17,0.17,0.0,0.27,0.24,0.17,0.24,0.21,0.0,0.17,0.19,0.0,0.16,0.2,0.0,0.17,0.2,0.16,0.15,0.16,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.16,0.3,0.2,0.17,0.0,0.0,0.16,0.0,0.17,0.18,0.16,0.0,0.0,0.0,0.22,0.18,0.16,0.0,0.0,0.0,0.0,0.17,0.26,0.0,0.19,0.0,0.0,0.19,0.19,0.0,0.16,0.0,0.0,0.0,0.0,0.18,0.16,0.0,0.36,0.27,0.31,0.2,0.23,0.21,0.0,0.0,0.19,0.0,0.17,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.18,0.0,0.17,0.16,0.15,0.0,0.0,0.0,0.0,0.15,0.17,0.17,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.94999999999999
11/01/2021,2.42,2.03,1.72,2.21,2.06,2.12,1.62,2.71,0.5,1.3,0.88,0.83,0.68,0.67,0.52,0.64,0.57,0.33,0.56,0.59,0.55,0.54,0.53,0.63,0.59,0.59,0.47,0.45,0.5,0.55,0.43,0.56,0.49,0.36,0.51,0.4,0.32,0.37,0.52,0.0,0.44,0.52,0.32,0.37,0.46,0.45,0.43,0.43,0.4,0.45,0.38,0.35,0.21,0.35,0.39,0.43,0.37,0.31,0.39,0.38,0.44,0.33,0.16,0.44,0.34,0.33,0.34,0.0,0.38,0.24,0.34,0.37,0.35,0.39,0.41,0.31,0.34,0.31,0.6,0.35,0.21,0.31,0.36,0.3,0.3,0.3,0.0,0.26,0.31,0.35,0.17,0.25,0.3,0.33,0.29,0.3,0.24,0.2,0.18,0.35,0.33,0.28,0.33,0.3,0.0,0.22,0.22,0.0,0.28,0.0,0.29,0.36,0.0,0.28,0.31,0.24,0.22,0.25,0.23,0.24,0.2,0.18,0.23,0.21,0.23,0.0,0.22,0.25,0.28,0.0,0.2,0.2,0.0,0.21,0.22,0.2,0.21,0.24,0.2,0.22,0.21,0.21,0.18,0.23,0.31,0.0,0.21,0.22,0.0,0.22,0.0,0.24,0.0,0.24,0.21,0.17,0.19,0.19,0.0,0.15,0.23,0.16,0.17,0.0,0.27,0.25,0.18,0.24,0.21,0.0,0.16,0.22,0.0,0.17,0.19,0.0,0.17,0.2,0.16,0.0,0.16,0.0,0.0,0.0,0.15,0.0,0.18,0.0,0.0,0.31,0.2,0.16,0.0,0.0,0.17,0.0,0.18,0.18,0.16,0.0,0.0,0.0,0.22,0.18,0.0,0.0,0.16,0.0,0.0,0.17,0.25,0.0,0.18,0.0,0.0,0.22,0.17,0.0,0.16,0.0,0.0,0.0,0.16,0.18,0.16,0.0,0.34,0.29,0.3,0.2,0.22,0.21,0.0,0.15,0.19,0.0,0.17,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.19,0.15,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.16,0.0,0.16,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.22
11/02/2021,2.42,2.03,1.72,2.21,2.06,2.12,1.62,2.71,0.5,1.3,0.88,0.83,0.68,0.67,0.52,0.64,0.57,0.33,0.56,0.59,0.55,0.54,0.53,0.63,0.59,0.59,0.47,0.45,0.5,0.55,0.43,0.56,0.49,0.36,0.51,0.4,0.32,0.37,0.52,0.0,0.44,0.52,0.32,0.37,0.46,0.45,0.43,0.43,0.4,0.45,0.38,0.35,0.21,0.35,0.39,0.43,0.37,0.31,0.39,0.38,0.44,0.33,0.16,0.44,0.34,0.33,0.34,0.0,0.38,0.24,0.34,0.37,0.35,0.39,0.41,0.31,0.34,0.31,0.6,0.35,0.21,0.31,0.36,0.3,0.3,0.3,0.0,0.26,0.31,0.35,0.17,0.25,0.3,0.33,0.29,0.3,0.24,0.2,0.18,0.35,0.33,0.28,0.33,0.3,0.0,0.22,0.22,0.0,0.28,0.0,0.29,0.36,0.0,0.28,0.31,0.24,0.22,0.25,0.23,0.24,0.2,0.18,0.23,0.21,0.23,0.0,0.22,0.25,0.28,0.0,0.2,0.2,0.0,0.21,0.22,0.2,0.21,0.24,0.2,0.22,0.21,0.21,0.18,0.23,0.31,0.0,0.21,0.22,0.0,0.22,0.0,0.24,0.0,0.24,0.21,0.17,0.19,0.19,0.0,0.15,0.23,0.16,0.17,0.0,0.27,0.25,0.18,0.24,0.21,0.0,0.16,0.22,0.0,0.17,0.19,0.0,0.17,0.2,0.16,0.0,0.16,0.0,0.0,0.0,0.15,0.0,0.18,0.0,0.0,0.31,0.2,0.16,0.0,0.0,0.17,0.0,0.18,0.18,0.16,0.0,0.0,0.0,0.22,0.18,0.0,0.0,0.16,0.0,0.0,0.17,0.25,0.0,0.18,0.0,0.0,0.22,0.17,0.0,0.16,0.0,0.0,0.0,0.16,0.18,0.16,0.0,0.34,0.29,0.3,0.2,0.22,0.21,0.0,0.15,0.19,0.0,0.17,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.19,0.15,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.16,0.0,0.16,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.22
11/03/2021,2.47,1.99,1.75,2.26,2.02,2.15,1.58,2.8,0.5,1.28,0.88,0.84,0.67,0.67,0.51,0.62,0.57,0.33,0.57,0.58,0.55,0.53,0.53,0.61,0.59,0.59,0.48,0.44,0.49,0.54,0.45,0.55,0.49,0.35,0.5,0.4,0.33,0.38,0.53,0.0,0.45,0.52,0.32,0.38,0.46,0.45,0.44,0.43,0.39,0.44,0.37,0.34,0.2,0.35,0.39,0.43,0.38,0.31,0.4,0.38,0.45,0.31,0.16,0.45,0.35,0.34,0.34,0.0,0.37,0.24,0.34,0.37,0.38,0.4,0.4,0.31,0.35,0.31,0.61,0.34,0.2,0.31,0.36,0.3,0.3,0.31,0.0,0.26,0.31,0.34,0.17,0.25,0.3,0.32,0.29,0.3,0.24,0.2,0.17,0.35,0.32,0.27,0.33,0.31,0.0,0.22,0.21,0.0,0.28,0.0,0.28,0.36,0.0,0.28,0.31,0.24,0.23,0.25,0.23,0.25,0.19,0.18,0.23,0.21,0.22,0.0,0.22,0.25,0.27,0.0,0.19,0.2,0.0,0.21,0.22,0.21,0.22,0.24,0.2,0.22,0.22,0.21,0.17,0.25,0.31,0.16,0.2,0.21,0.0,0.22,0.0,0.25,0.0,0.23,0.21,0.17,0.19,0.19,0.0,0.0,0.23,0.16,0.18,0.0,0.27,0.24,0.18,0.23,0.21,0.0,0.16,0.22,0.0,0.17,0.18,0.0,0.17,0.2,0.0,0.16,0.16,0.0,0.0,0.0,0.15,0.0,0.18,0.0,0.15,0.3,0.2,0.16,0.0,0.0,0.16,0.0,0.18,0.18,0.16,0.0,0.0,0.0,0.33,0.18,0.0,0.0,0.0,0.0,0.0,0.17,0.23,0.0,0.17,0.0,0.0,0.22,0.18,0.0,0.16,0.0,0.0,0.15,0.17,0.18,0.16,0.0,0.34,0.28,0.3,0.2,0.22,0.21,0.0,0.0,0.18,0.0,0.17,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.19,0.16,0.18,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.34
11/04/2021,2.48,1.94,1.77,2.22,1.99,2.06,1.61,3.01,0.5,1.23,0.88,0.85,0.68,0.66,0.51,0.61,0.57,0.32,0.56,0.57,0.55,0.53,0.51,0.63,0.59,0.59,0.47,0.43,0.49,0.54,0.44,0.56,0.49,0.36,0.5,0.4,0.34,0.38,0.52,0.0,0.44,0.52,0.32,0.37,0.46,0.49,0.43,0.42,0.4,0.45,0.37,0.34,0.2,0.35,0.39,0.44,0.37,0.3,0.41,0.37,0.46,0.31,0.16,0.45,0.33,0.34,0.33,0.0,0.39,0.24,0.35,0.38,0.38,0.39,0.4,0.3,0.36,0.31,0.6,0.33,0.2,0.3,0.37,0.3,0.31,0.29,0.0,0.26,0.31,0.34,0.17,0.24,0.3,0.33,0.29,0.31,0.23,0.21,0.17,0.35,0.32,0.27,0.32,0.31,0.0,0.21,0.21,0.0,0.28,0.0,0.29,0.37,0.0,0.28,0.29,0.24,0.22,0.24,0.23,0.24,0.21,0.18,0.23,0.21,0.22,0.0,0.22,0.25,0.27,0.0,0.19,0.2,0.0,0.2,0.21,0.2,0.22,0.24,0.2,0.22,0.22,0.21,0.17,0.24,0.31,0.16,0.2,0.22,0.0,0.22,0.16,0.24,0.0,0.24,0.21,0.17,0.2,0.19,0.0,0.16,0.23,0.16,0.17,0.0,0.27,0.24,0.18,0.23,0.22,0.0,0.15,0.22,0.0,0.17,0.18,0.0,0.17,0.2,0.16,0.17,0.16,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.31,0.2,0.16,0.0,0.0,0.16,0.0,0.18,0.18,0.16,0.0,0.0,0.0,0.32,0.17,0.0,0.0,0.16,0.0,0.0,0.17,0.24,0.0,0.0,0.0,0.0,0.21,0.18,0.0,0.16,0.0,0.0,0.0,0.17,0.18,0.16,0.0,0.34,0.28,0.29,0.21,0.23,0.21,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.18,0.16,0.18,0.16,0.0,0.0,0.0,0.0,0.0,0.15,0.18,0.18,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.25
11/05/2021,2.53,1.93,1.76,2.25,2.0,2.09,1.54,2.92,0.5,1.22,0.88,0.85,0.69,0.67,0.5,0.6,0.56,0.32,0.55,0.57,0.54,0.54,0.53,0.6,0.61,0.58,0.47,0.44,0.49,0.54,0.45,0.56,0.5,0.36,0.51,0.4,0.32,0.38,0.53,0.0,0.44,0.52,0.32,0.38,0.47,0.5,0.44,0.42,0.4,0.46,0.38,0.34,0.2,0.36,0.39,0.44,0.38,0.31,0.41,0.38,0.47,0.32,0.16,0.45,0.34,0.33,0.34,0.0,0.38,0.24,0.34,0.38,0.38,0.4,0.42,0.29,0.35,0.31,0.6,0.34,0.19,0.3,0.36,0.3,0.3,0.3,0.0,0.25,0.32,0.34,0.17,0.24,0.3,0.32,0.28,0.31,0.23,0.2,0.17,0.35,0.32,0.26,0.33,0.31,0.0,0.22,0.21,0.0,0.28,0.0,0.29,0.37,0.0,0.29,0.29,0.24,0.22,0.24,0.23,0.25,0.2,0.18,0.25,0.21,0.22,0.0,0.22,0.25,0.26,0.0,0.19,0.2,0.0,0.2,0.21,0.24,0.21,0.24,0.2,0.23,0.22,0.21,0.17,0.24,0.3,0.16,0.2,0.21,0.0,0.22,0.16,0.24,0.0,0.23,0.2,0.18,0.2,0.17,0.0,0.16,0.23,0.16,0.17,0.0,0.27,0.24,0.18,0.23,0.22,0.0,0.0,0.23,0.0,0.18,0.18,0.0,0.17,0.21,0.16,0.17,0.16,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.31,0.2,0.16,0.0,0.0,0.16,0.0,0.18,0.18,0.16,0.0,0.0,0.0,0.32,0.18,0.0,0.0,0.16,0.0,0.0,0.18,0.23,0.0,0.16,0.0,0.0,0.22,0.18,0.0,0.16,0.0,0.0,0.18,0.17,0.18,0.16,0.0,0.35,0.28,0.29,0.22,0.23,0.21,0.0,0.16,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.18,0.16,0.18,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.2,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.41000000000001
11/08/2021,2.53,1.96,1.77,2.24,2.01,2.09,1.56,3.0,0.5,1.22,0.88,0.85,0.69,0.67,0.5,0.6,0.55,0.32,0.55,0.57,0.55,0.54,0.54,0.61,0.6,0.58,0.48,0.44,0.49,0.54,0.45,0.56,0.5,0.36,0.51,0.41,0.33,0.38,0.52,0.0,0.44,0.51,0.32,0.38,0.46,0.53,0.43,0.41,0.4,0.45,0.38,0.34,0.2,0.37,0.4,0.44,0.38,0.32,0.41,0.38,0.48,0.32,0.16,0.45,0.34,0.34,0.34,0.0,0.38,0.24,0.34,0.38,0.37,0.39,0.42,0.3,0.35,0.31,0.6,0.34,0.2,0.3,0.37,0.29,0.3,0.29,0.0,0.22,0.32,0.34,0.17,0.24,0.29,0.33,0.28,0.32,0.23,0.21,0.17,0.36,0.32,0.28,0.34,0.3,0.0,0.21,0.22,0.0,0.28,0.0,0.28,0.38,0.0,0.28,0.28,0.24,0.22,0.24,0.23,0.25,0.21,0.18,0.24,0.2,0.22,0.0,0.22,0.25,0.24,0.0,0.19,0.2,0.0,0.21,0.21,0.25,0.21,0.24,0.2,0.23,0.21,0.21,0.18,0.24,0.31,0.16,0.2,0.21,0.0,0.21,0.16,0.24,0.0,0.23,0.2,0.17,0.2,0.17,0.0,0.16,0.23,0.16,0.17,0.0,0.27,0.23,0.18,0.23,0.22,0.0,0.16,0.24,0.0,0.18,0.18,0.0,0.17,0.21,0.16,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.31,0.2,0.16,0.0,0.0,0.16,0.0,0.18,0.17,0.16,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.16,0.0,0.0,0.18,0.24,0.0,0.0,0.0,0.0,0.21,0.19,0.0,0.16,0.0,0.0,0.18,0.17,0.18,0.16,0.0,0.35,0.29,0.29,0.22,0.23,0.21,0.0,0.16,0.18,0.0,0.16,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.18,0.16,0.18,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.21,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.48
11/09/2021,2.82,2.03,1.81,2.24,2.0,2.12,1.49,3.01,0.5,1.21,0.88,0.86,0.68,0.66,0.49,0.56,0.57,0.32,0.58,0.58,0.53,0.57,0.54,0.58,0.65,0.56,0.48,0.3,0.49,0.55,0.45,0.55,0.49,0.37,0.5,0.48,0.33,0.38,0.48,0.0,0.44,0.52,0.31,0.39,0.44,0.51,0.43,0.41,0.39,0.45,0.38,0.34,0.2,0.36,0.39,0.45,0.36,0.24,0.42,0.39,0.49,0.31,0.16,0.46,0.34,0.32,0.33,0.0,0.38,0.23,0.34,0.38,0.38,0.39,0.41,0.3,0.38,0.31,0.56,0.35,0.2,0.3,0.36,0.3,0.3,0.3,0.0,0.22,0.33,0.34,0.0,0.24,0.3,0.31,0.28,0.33,0.23,0.2,0.18,0.36,0.32,0.29,0.32,0.29,0.0,0.2,0.2,0.0,0.27,0.0,0.26,0.37,0.0,0.29,0.28,0.24,0.22,0.24,0.23,0.25,0.19,0.18,0.24,0.19,0.21,0.0,0.22,0.24,0.24,0.0,0.19,0.2,0.0,0.21,0.21,0.26,0.21,0.24,0.2,0.2,0.21,0.21,0.2,0.24,0.32,0.16,0.2,0.22,0.0,0.2,0.16,0.26,0.0,0.25,0.2,0.18,0.21,0.18,0.0,0.0,0.24,0.17,0.17,0.0,0.28,0.23,0.18,0.23,0.26,0.0,0.17,0.24,0.0,0.18,0.18,0.0,0.17,0.19,0.16,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.31,0.2,0.17,0.0,0.0,0.16,0.0,0.18,0.17,0.15,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.16,0.0,0.0,0.18,0.23,0.0,0.15,0.0,0.0,0.23,0.2,0.0,0.16,0.0,0.0,0.17,0.17,0.17,0.17,0.0,0.35,0.3,0.27,0.23,0.23,0.24,0.0,0.16,0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.18,0.16,0.18,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.18,0.2,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.58000000000001
11/10/2021,2.81,2.03,1.81,2.24,1.99,2.11,1.48,3.0,0.49,1.21,0.88,0.86,0.68,0.66,0.49,0.56,0.57,0.32,0.57,0.58,0.53,0.57,0.54,0.58,0.65,0.56,0.48,0.3,0.49,0.55,0.45,0.55,0.49,0.37,0.5,0.48,0.33,0.38,0.48,0.0,0.44,0.52,0.31,0.39,0.44,0.51,0.43,0.41,0.39,0.45,0.38,0.34,0.2,0.36,0.39,0.45,0.36,0.24,0.41,0.39,0.49,0.31,0.16,0.46,0.34,0.32,0.33,0.0,0.38,0.23,0.33,0.38,0.38,0.39,0.41,0.3,0.38,0.31,0.56,0.35,0.2,0.3,0.36,0.3,0.3,0.3,0.0,0.22,0.33,0.34,0.0,0.24,0.3,0.31,0.28,0.33,0.23,0.2,0.18,0.36,0.32,0.28,0.32,0.29,0.0,0.2,0.2,0.0,0.27,0.0,0.26,0.37,0.0,0.29,0.27,0.24,0.22,0.24,0.23,0.24,0.19,0.18,0.24,0.19,0.21,0.0,0.22,0.24,0.24,0.0,0.19,0.2,0.0,0.21,0.21,0.26,0.21,0.24,0.2,0.2,0.21,0.21,0.2,0.24,0.32,0.16,0.2,0.22,0.0,0.2,0.16,0.26,0.0,0.25,0.2,0.18,0.2,0.18,0.0,0.0,0.24,0.16,0.17,0.0,0.28,0.23,0.18,0.23,0.25,0.0,0.17,0.24,0.0,0.18,0.18,0.0,0.17,0.19,0.16,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.31,0.19,0.17,0.0,0.0,0.16,0.0,0.18,0.17,0.0,0.0,0.0,0.0,0.36,0.18,0.0,0.0,0.16,0.0,0.0,0.18,0.23,0.0,0.0,0.0,0.0,0.23,0.2,0.0,0.16,0.0,0.0,0.17,0.17,0.17,0.17,0.0,0.35,0.29,0.27,0.23,0.23,0.24,0.0,0.16,0.17,0.0,0.0,0.0,0.15,0.0,0.0,0.29,0.0,0.0,0.18,0.16,0.18,0.16,0.16,0.15,0.0,0.0,0.0,0.0,0.18,0.2,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.59
