,AAPL,MSFT,GOOGL,AMZN,TGT,BRK.B,PWR,ORCL,JNJ,LOW,WMT,STX,TXN,HPQ,PM,INTC,ALL,CSCO,DHR,TSCO,EBAY,VZ,ACN,AMAT,T,FFIV,XOM,DE,PSA,CMCSA,WST,IBM,CMI,JCI,PYPL,AOS,A,MO,CAT,NTAP,MMM,AZO,NUE,NWSA,ANTM,EXPD,EL,GNRC,IDXX,ZBRA,LLY,KR,CVS,UPS,IP,JNPR,BLK,BWA,CBRE,TT,TROW,BK,JPM,HII,CERN,EVRG,LKQ,FOXA,ADBE,CTVA,CINF,AFL,ATVI,IRM,MAS,NEM,SJM,PGR,AVY,CTSH,WU,WFC,ED,BAH,SSNC,NKE,NVR,CVX,DISCA,EXR,GPC,LUMN,PHM,SNPS,RHI,SCCO,DLTR,BBY,ABT,WAT,ORLY,XRX,ALXN,INTU,LRCX,SNAP,COST,GRMN,NWL,UNM,MRK,HUBS,PKI,EOG,CAH,NOC,BEN,GD,LHX,PNR,PINS,ODFL,BIIB,QCOM,TRV,MHK,UNH,DGX,GILD,LEN,CB,EXC,ARNC,CDNS,CDW,IT,DG,JKHY,KSS,NRG,TEL,BX,WMB,UI,HOLX,KMI,AON,CMG,CNA,FE,HUM,POOL,SYF,IPG,HD,SQ,PPL,MAA,LH,KLAC,EPAM,CL,LNG,LNT,GIS,PNW,WY,DELL,COG,CFG,ETSY,SWKS,TSN,QRVO,Z,TER,CTXS,PEG,LB,AAP,EA,LDOS,MNST,TMO,MTCH,MTD,SMG,UHS,VST,PANW,GGG,DISH,CNC,ABMD,DHI,EMN,EQH,KEYS,MDB,ROL,SNA,US Dollar,AZN,Morgan Stanley Instl Lqudty Trs Instl,SHW,TSLA,BBWI WI,n/a,PFE,HCA,ETN,XYL,FB,MSI,YUM,RMD,SEE,STLD,MSCI,FTNT,CPT,MRNA,DOV,DPZ,PAYX,OMC,FTV,GWW,DVN,VIAC,MISXX,CTRA,NDAQ,VMW,RL,WHR,LII,NVDA,COF,MMC,ACI,PRU,L,LMT,DOW,TPR,ZTS,REGN,EMR,ROK,SWK,NLOK,REG,HSIC,TW,VICI,LYB,BMY,MASI,TXT,CARR,FDS,SUM
09/16/2021,4.16,3.95,3.67,2.1,1.3,1.51,1.22,1.48,1.02,0.97,0.68,0.74,0.83,0.75,0.82,0.76,0.83,1.01,0.88,0.77,0.69,0.69,0.94,0.79,0.65,0.68,0.88,0.58,0.66,0.64,0.74,0.6,0.49,0.66,0.0,0.59,0.68,0.64,0.27,0.66,0.54,0.71,0.93,0.26,0.54,0.55,0.48,0.31,0.45,0.53,0.51,0.82,0.51,0.4,0.52,0.5,0.42,0.44,0.76,0.43,0.44,0.49,0.0,0.46,0.43,0.55,0.47,0.45,0.49,0.39,0.47,0.47,0.14,0.5,0.46,0.4,0.43,0.24,0.49,0.49,0.41,0.45,0.43,0.4,0.41,0.3,0.38,0.37,0.21,0.59,0.35,0.36,0.34,0.38,0.43,0.16,0.33,0.33,0.0,0.55,0.45,0.31,0.0,0.38,0.0,0.17,0.52,0.57,0.3,0.3,0.3,0.36,0.37,0.27,0.28,0.3,0.3,0.32,0.31,0.58,0.0,0.33,0.26,0.29,0.0,0.28,0.28,0.33,0.29,0.28,0.24,0.32,0.0,0.3,0.55,0.59,0.31,0.26,0.25,0.28,0.28,0.62,0.23,0.24,0.29,0.22,0.24,0.28,0.23,0.24,0.22,0.25,0.18,0.52,0.25,0.0,0.24,0.52,0.25,0.27,0.52,0.0,0.24,0.24,0.23,0.2,0.23,0.23,0.25,0.22,0.19,0.21,0.23,0.19,0.0,0.2,0.19,0.21,0.0,0.2,0.0,0.19,0.0,0.0,0.0,0.24,0.0,0.18,0.19,0.0,0.0,0.19,0.15,0.0,0.16,0.0,0.16,0.15,0.0,0.0,0.17,0.0,0.0,0.0,0.23,0.0,0.23,0.15,0.38,0.37,0.32,0.32,0.31,0.28,0.25,0.26,0.24,0.22,0.24,0.23,0.24,0.22,0.19,0.19,0.17,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.51000000000002
09/17/2021,4.15,4.01,3.71,2.11,1.3,1.51,1.24,1.45,1.02,0.97,0.68,0.73,0.85,0.73,0.82,0.76,0.83,1.01,0.89,0.78,0.69,0.69,0.96,0.8,0.65,0.68,0.87,0.57,0.66,0.6,0.76,0.6,0.49,0.66,0.0,0.58,0.69,0.62,0.26,0.67,0.54,0.72,0.91,0.26,0.54,0.56,0.48,0.31,0.46,0.53,0.5,0.81,0.51,0.39,0.52,0.5,0.41,0.43,0.76,0.42,0.44,0.48,0.0,0.45,0.43,0.54,0.48,0.44,0.49,0.38,0.47,0.47,0.14,0.48,0.45,0.4,0.43,0.24,0.49,0.48,0.4,0.46,0.43,0.4,0.41,0.3,0.38,0.37,0.2,0.59,0.36,0.36,0.33,0.38,0.43,0.16,0.33,0.32,0.0,0.56,0.45,0.31,0.0,0.39,0.0,0.17,0.53,0.57,0.3,0.3,0.3,0.36,0.38,0.27,0.28,0.3,0.3,0.32,0.31,0.59,0.0,0.33,0.26,0.29,0.0,0.27,0.28,0.33,0.29,0.28,0.24,0.32,0.0,0.3,0.55,0.59,0.31,0.26,0.25,0.28,0.28,0.63,0.24,0.24,0.29,0.22,0.25,0.28,0.23,0.24,0.22,0.25,0.18,0.52,0.25,0.0,0.24,0.53,0.25,0.27,0.52,0.0,0.24,0.24,0.23,0.2,0.23,0.22,0.25,0.21,0.2,0.2,0.22,0.19,0.0,0.2,0.19,0.21,0.0,0.2,0.0,0.18,0.0,0.0,0.0,0.24,0.0,0.18,0.18,0.0,0.0,0.18,0.15,0.0,0.16,0.0,0.16,0.15,0.0,0.0,0.17,0.0,0.0,0.0,0.23,0.0,0.23,0.0,0.38,0.37,0.32,0.32,0.32,0.28,0.26,0.27,0.24,0.22,0.25,0.23,0.24,0.23,0.19,0.19,0.18,0.14,0.14,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.51000000000002
09/20/2021,4.13,4.04,3.71,2.1,1.3,1.49,1.25,1.46,1.01,0.96,0.67,0.74,0.85,0.74,0.83,0.76,0.82,0.99,0.89,0.78,0.7,0.69,0.96,0.8,0.65,0.69,0.89,0.57,0.65,0.61,0.75,0.6,0.49,0.67,0.0,0.57,0.68,0.62,0.26,0.67,0.54,0.72,0.93,0.26,0.55,0.55,0.47,0.31,0.45,0.53,0.5,0.78,0.52,0.39,0.52,0.5,0.41,0.44,0.76,0.42,0.44,0.49,0.0,0.45,0.43,0.53,0.49,0.46,0.5,0.38,0.47,0.46,0.14,0.47,0.45,0.4,0.42,0.24,0.49,0.48,0.4,0.46,0.43,0.39,0.41,0.3,0.37,0.37,0.21,0.59,0.37,0.36,0.33,0.38,0.43,0.17,0.33,0.32,0.0,0.56,0.45,0.31,0.0,0.39,0.0,0.17,0.52,0.56,0.3,0.3,0.3,0.36,0.38,0.28,0.28,0.3,0.3,0.32,0.31,0.59,0.0,0.33,0.26,0.28,0.0,0.27,0.28,0.33,0.29,0.28,0.24,0.32,0.0,0.3,0.55,0.6,0.31,0.27,0.25,0.28,0.27,0.64,0.24,0.24,0.29,0.22,0.24,0.28,0.23,0.24,0.21,0.25,0.18,0.52,0.24,0.0,0.24,0.52,0.25,0.28,0.52,0.0,0.24,0.24,0.23,0.2,0.23,0.23,0.26,0.22,0.2,0.2,0.22,0.19,0.0,0.19,0.2,0.21,0.0,0.2,0.0,0.18,0.0,0.0,0.0,0.24,0.0,0.18,0.19,0.0,0.0,0.18,0.15,0.0,0.16,0.0,0.16,0.15,0.0,0.0,0.17,0.0,0.0,0.0,0.23,0.0,0.24,0.0,0.38,0.37,0.33,0.32,0.31,0.28,0.25,0.26,0.24,0.23,0.24,0.23,0.24,0.23,0.19,0.19,0.17,0.14,0.14,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.53000000000002
09/21/2021,4.1,4.02,3.67,2.12,1.33,1.5,1.26,1.45,1.02,0.99,0.68,0.74,0.85,0.74,0.82,0.76,0.82,0.99,0.89,0.79,0.71,0.69,0.94,0.81,0.66,0.69,0.88,0.56,0.64,0.62,0.76,0.6,0.48,0.67,0.0,0.55,0.69,0.62,0.26,0.65,0.54,0.73,0.9,0.27,0.56,0.54,0.47,0.31,0.46,0.52,0.49,0.79,0.52,0.39,0.51,0.5,0.4,0.43,0.75,0.42,0.44,0.49,0.0,0.45,0.44,0.53,0.48,0.48,0.5,0.38,0.46,0.46,0.14,0.48,0.44,0.39,0.43,0.24,0.48,0.48,0.4,0.46,0.43,0.4,0.41,0.3,0.39,0.37,0.21,0.58,0.36,0.37,0.34,0.37,0.43,0.16,0.33,0.32,0.0,0.55,0.46,0.32,0.0,0.39,0.0,0.18,0.53,0.56,0.3,0.28,0.29,0.37,0.39,0.28,0.28,0.3,0.3,0.31,0.31,0.59,0.0,0.33,0.26,0.28,0.0,0.26,0.29,0.33,0.29,0.29,0.24,0.32,0.0,0.3,0.54,0.59,0.32,0.27,0.26,0.27,0.27,0.64,0.24,0.23,0.29,0.22,0.24,0.29,0.23,0.24,0.22,0.25,0.19,0.52,0.25,0.0,0.24,0.52,0.25,0.28,0.52,0.0,0.23,0.24,0.23,0.2,0.24,0.23,0.26,0.22,0.21,0.2,0.23,0.19,0.0,0.2,0.2,0.21,0.0,0.2,0.0,0.18,0.0,0.0,0.0,0.24,0.0,0.18,0.18,0.0,0.0,0.18,0.16,0.0,0.17,0.0,0.16,0.15,0.0,0.0,0.16,0.0,0.0,0.0,0.22,0.0,0.24,0.0,0.38,0.38,0.33,0.32,0.31,0.27,0.25,0.26,0.24,0.22,0.25,0.23,0.24,0.23,0.19,0.19,0.17,0.14,0.14,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.54
09/22/2021,4.1,4.02,3.67,2.12,1.33,1.5,1.26,1.45,1.02,0.99,0.68,0.74,0.85,0.74,0.82,0.76,0.82,0.99,0.89,0.79,0.71,0.69,0.94,0.81,0.66,0.69,0.88,0.56,0.64,0.62,0.76,0.6,0.48,0.67,0.0,0.55,0.69,0.62,0.26,0.65,0.54,0.73,0.9,0.27,0.56,0.54,0.47,0.31,0.46,0.52,0.49,0.79,0.52,0.39,0.51,0.5,0.4,0.43,0.75,0.42,0.44,0.49,0.0,0.45,0.44,0.53,0.48,0.48,0.5,0.38,0.46,0.46,0.14,0.48,0.44,0.39,0.43,0.24,0.48,0.48,0.4,0.46,0.43,0.4,0.41,0.3,0.39,0.37,0.21,0.58,0.36,0.37,0.34,0.37,0.43,0.16,0.33,0.32,0.0,0.55,0.46,0.32,0.0,0.39,0.0,0.18,0.53,0.56,0.3,0.28,0.29,0.37,0.39,0.28,0.28,0.3,0.3,0.31,0.31,0.59,0.0,0.33,0.26,0.28,0.0,0.26,0.29,0.33,0.29,0.29,0.24,0.32,0.0,0.3,0.54,0.59,0.32,0.27,0.26,0.27,0.27,0.64,0.24,0.23,0.29,0.22,0.24,0.29,0.23,0.24,0.22,0.25,0.19,0.52,0.25,0.0,0.24,0.52,0.25,0.28,0.52,0.0,0.23,0.24,0.23,0.2,0.24,0.23,0.26,0.22,0.21,0.2,0.23,0.19,0.0,0.2,0.2,0.21,0.0,0.2,0.0,0.18,0.0,0.0,0.0,0.24,0.0,0.18,0.18,0.0,0.0,0.18,0.16,0.0,0.17,0.0,0.16,0.15,0.0,0.0,0.16,0.0,0.0,0.0,0.22,0.0,0.24,0.0,0.38,0.38,0.33,0.32,0.31,0.27,0.25,0.26,0.24,0.22,0.25,0.23,0.24,0.23,0.19,0.19,0.17,0.14,0.14,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.54
09/23/2021,4.07,4.0,3.66,2.09,1.32,1.51,1.26,1.47,1.03,0.99,0.68,0.75,0.85,0.74,0.82,0.75,0.83,0.99,0.91,0.8,0.71,0.7,0.95,0.79,0.66,0.69,0.87,0.55,0.65,0.62,0.76,0.6,0.48,0.66,0.0,0.55,0.69,0.63,0.25,0.65,0.54,0.74,0.84,0.27,0.57,0.53,0.46,0.31,0.46,0.51,0.5,0.79,0.53,0.4,0.51,0.5,0.4,0.43,0.75,0.43,0.43,0.48,0.0,0.45,0.44,0.54,0.47,0.47,0.5,0.38,0.46,0.45,0.14,0.48,0.44,0.39,0.43,0.24,0.48,0.49,0.4,0.46,0.44,0.4,0.41,0.3,0.39,0.37,0.21,0.59,0.37,0.37,0.34,0.37,0.43,0.16,0.33,0.32,0.0,0.55,0.47,0.32,0.0,0.39,0.0,0.17,0.53,0.57,0.29,0.28,0.3,0.37,0.39,0.28,0.28,0.3,0.29,0.32,0.31,0.59,0.0,0.34,0.26,0.28,0.0,0.27,0.29,0.34,0.3,0.28,0.23,0.32,0.0,0.3,0.54,0.61,0.33,0.27,0.26,0.27,0.27,0.61,0.24,0.23,0.29,0.22,0.25,0.29,0.23,0.24,0.22,0.25,0.18,0.52,0.25,0.0,0.24,0.53,0.25,0.28,0.52,0.0,0.23,0.24,0.24,0.2,0.24,0.24,0.26,0.21,0.2,0.2,0.23,0.18,0.0,0.19,0.2,0.22,0.0,0.21,0.0,0.18,0.0,0.0,0.0,0.24,0.0,0.18,0.18,0.0,0.0,0.18,0.16,0.0,0.16,0.0,0.16,0.15,0.0,0.0,0.16,0.0,0.0,0.0,0.23,0.0,0.24,0.3,0.38,0.38,0.33,0.33,0.3,0.27,0.25,0.26,0.24,0.21,0.25,0.23,0.24,0.23,0.19,0.19,0.18,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.62
09/24/2021,4.09,4.01,4.33,2.08,1.32,1.51,1.04,1.48,1.03,1.0,0.68,0.73,0.85,0.72,0.82,0.75,0.82,0.98,0.91,0.81,0.7,0.7,0.95,0.79,0.65,0.68,0.87,0.55,0.66,0.62,0.77,0.6,0.47,0.65,0.0,0.55,0.69,0.63,0.0,0.65,0.54,0.77,0.83,0.27,0.57,0.54,0.46,0.31,0.47,0.51,0.5,0.79,0.52,0.4,0.5,0.5,0.39,0.43,0.75,0.42,0.43,0.47,0.0,0.44,0.44,0.54,0.47,0.48,0.5,0.38,0.46,0.45,0.13,0.48,0.44,0.39,0.43,0.24,0.48,0.48,0.38,0.47,0.43,0.39,0.4,0.3,0.39,0.37,0.2,0.59,0.37,0.37,0.33,0.37,0.43,0.16,0.33,0.32,0.0,0.55,0.47,0.31,0.0,0.39,0.0,0.18,0.53,0.57,0.29,0.28,0.3,0.38,0.39,0.28,0.28,0.3,0.29,0.31,0.31,0.58,0.0,0.35,0.26,0.34,0.0,0.27,0.29,0.34,0.3,0.28,0.23,0.31,0.0,0.3,0.54,0.6,0.32,0.27,0.26,0.27,0.27,0.63,0.24,0.24,0.29,0.22,0.25,0.3,0.23,0.24,0.22,0.25,0.19,0.52,0.25,0.0,0.24,0.53,0.25,0.28,0.53,0.0,0.24,0.24,0.23,0.2,0.24,0.23,0.25,0.21,0.21,0.2,0.23,0.19,0.0,0.19,0.19,0.21,0.0,0.21,0.0,0.18,0.0,0.0,0.0,0.24,0.0,0.18,0.18,0.0,0.0,0.18,0.16,0.0,0.16,0.0,0.16,0.15,0.0,0.0,0.16,0.0,0.0,0.0,0.23,0.0,0.24,0.19,0.38,0.38,0.32,0.33,0.31,0.28,0.25,0.27,0.24,0.21,0.25,0.23,0.25,0.24,0.19,0.19,0.18,0.14,0.14,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.82000000000002
09/27/2021,4.1,4.0,4.31,2.09,1.3,1.51,1.06,1.5,1.01,0.98,0.67,0.75,0.86,0.74,0.81,0.75,0.82,0.99,0.89,0.8,0.7,0.69,0.96,0.8,0.65,0.68,0.91,0.56,0.63,0.6,0.76,0.6,0.48,0.66,0.0,0.54,0.69,0.62,0.0,0.67,0.54,0.77,0.85,0.29,0.56,0.54,0.47,0.32,0.47,0.51,0.5,0.77,0.52,0.39,0.51,0.5,0.4,0.44,0.75,0.43,0.44,0.49,0.0,0.45,0.43,0.52,0.48,0.48,0.48,0.38,0.46,0.45,0.13,0.47,0.43,0.38,0.42,0.24,0.48,0.49,0.38,0.48,0.43,0.39,0.4,0.3,0.38,0.38,0.2,0.57,0.37,0.36,0.33,0.37,0.43,0.15,0.32,0.31,0.0,0.55,0.48,0.31,0.0,0.4,0.0,0.19,0.52,0.58,0.29,0.28,0.3,0.39,0.38,0.29,0.28,0.29,0.3,0.32,0.3,0.59,0.0,0.34,0.25,0.34,0.0,0.27,0.28,0.33,0.29,0.28,0.23,0.31,0.0,0.3,0.54,0.62,0.32,0.27,0.27,0.27,0.27,0.61,0.24,0.23,0.29,0.22,0.25,0.3,0.22,0.24,0.21,0.25,0.19,0.54,0.25,0.0,0.24,0.53,0.25,0.28,0.53,0.0,0.25,0.24,0.24,0.19,0.25,0.24,0.26,0.22,0.2,0.2,0.23,0.19,0.0,0.19,0.2,0.21,0.0,0.21,0.0,0.18,0.0,0.0,0.0,0.24,0.0,0.18,0.18,0.0,0.0,0.18,0.15,0.0,0.16,0.0,0.16,0.15,0.0,0.0,0.16,0.0,0.0,0.0,0.22,0.0,0.25,0.0,0.38,0.37,0.33,0.33,0.29,0.28,0.25,0.26,0.24,0.21,0.25,0.24,0.24,0.24,0.19,0.19,0.18,0.14,0.14,0.0,0.14,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.76000000000002
09/28/2021,4.11,3.99,4.34,2.09,1.3,1.51,1.04,1.5,1.01,0.98,0.67,0.76,0.87,0.74,0.81,0.75,0.81,0.99,0.89,0.8,0.7,0.69,0.95,0.81,0.64,0.69,0.92,0.56,0.63,0.61,0.77,0.61,0.48,0.65,0.0,0.54,0.68,0.62,0.0,0.67,0.53,0.78,0.86,0.29,0.56,0.54,0.47,0.32,0.47,0.51,0.5,0.77,0.52,0.39,0.51,0.51,0.4,0.44,0.75,0.42,0.44,0.49,0.0,0.45,0.43,0.52,0.49,0.49,0.48,0.38,0.46,0.45,0.13,0.47,0.43,0.38,0.42,0.24,0.48,0.49,0.38,0.48,0.43,0.39,0.41,0.29,0.38,0.38,0.2,0.55,0.37,0.37,0.33,0.37,0.43,0.16,0.31,0.31,0.0,0.54,0.48,0.31,0.0,0.4,0.0,0.2,0.54,0.58,0.28,0.28,0.3,0.39,0.38,0.3,0.28,0.3,0.3,0.32,0.31,0.59,0.0,0.35,0.25,0.34,0.0,0.27,0.28,0.33,0.29,0.28,0.23,0.31,0.0,0.3,0.55,0.62,0.32,0.27,0.27,0.27,0.27,0.6,0.24,0.23,0.29,0.22,0.25,0.3,0.22,0.24,0.21,0.25,0.19,0.55,0.25,0.0,0.23,0.52,0.25,0.28,0.53,0.0,0.25,0.24,0.24,0.19,0.25,0.24,0.27,0.22,0.2,0.2,0.23,0.19,0.0,0.19,0.19,0.21,0.0,0.21,0.0,0.18,0.0,0.0,0.0,0.24,0.0,0.18,0.18,0.0,0.0,0.19,0.15,0.0,0.16,0.0,0.16,0.15,0.0,0.0,0.16,0.0,0.0,0.0,0.22,0.0,0.25,0.0,0.37,0.37,0.32,0.33,0.3,0.28,0.25,0.26,0.24,0.21,0.25,0.24,0.24,0.23,0.19,0.19,0.18,0.14,0.14,0.0,0.14,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.85
09/29/2021,4.11,3.99,4.34,2.09,1.3,1.51,1.04,1.5,1.01,0.98,0.67,0.76,0.87,0.74,0.81,0.75,0.81,0.99,0.89,0.8,0.7,0.69,0.95,0.81,0.64,0.69,0.92,0.56,0.63,0.61,0.77,0.61,0.48,0.65,0.0,0.54,0.68,0.62,0.0,0.67,0.53,0.78,0.86,0.29,0.56,0.54,0.47,0.32,0.47,0.51,0.5,0.77,0.52,0.39,0.51,0.51,0.4,0.44,0.75,0.42,0.44,0.49,0.0,0.45,0.43,0.52,0.49,0.49,0.48,0.38,0.46,0.45,0.13,0.47,0.43,0.38,0.42,0.24,0.48,0.49,0.38,0.48,0.43,0.39,0.41,0.29,0.38,0.38,0.2,0.55,0.37,0.37,0.33,0.37,0.43,0.16,0.31,0.31,0.0,0.54,0.48,0.31,0.0,0.4,0.0,0.2,0.54,0.58,0.28,0.28,0.3,0.39,0.38,0.3,0.28,0.3,0.3,0.32,0.31,0.59,0.0,0.35,0.25,0.34,0.0,0.27,0.28,0.33,0.29,0.28,0.23,0.31,0.0,0.3,0.55,0.62,0.32,0.27,0.27,0.27,0.27,0.6,0.24,0.23,0.29,0.22,0.25,0.3,0.22,0.24,0.21,0.25,0.19,0.55,0.25,0.0,0.23,0.52,0.25,0.28,0.53,0.0,0.25,0.24,0.24,0.19,0.25,0.24,0.27,0.22,0.2,0.2,0.23,0.19,0.0,0.19,0.19,0.21,0.0,0.21,0.0,0.18,0.0,0.0,0.0,0.24,0.0,0.18,0.18,0.0,0.0,0.19,0.15,0.0,0.16,0.0,0.16,0.15,0.0,0.0,0.16,0.0,0.0,0.0,0.22,0.0,0.25,0.0,0.37,0.37,0.32,0.33,0.3,0.28,0.25,0.26,0.24,0.21,0.25,0.24,0.24,0.23,0.19,0.19,0.18,0.14,0.14,0.0,0.14,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.85
09/30/2021,4.07,3.93,4.32,2.08,1.28,1.52,1.04,1.53,1.0,1.0,0.67,0.77,0.87,0.76,0.82,0.76,0.81,0.98,0.87,0.8,0.71,0.69,0.94,0.82,0.65,0.69,0.95,0.57,0.61,0.61,0.74,0.61,0.49,0.64,0.0,0.54,0.66,0.62,0.0,0.68,0.54,0.78,0.89,0.29,0.57,0.54,0.46,0.32,0.45,0.5,0.48,0.77,0.52,0.39,0.51,0.51,0.4,0.45,0.76,0.41,0.44,0.51,0.0,0.45,0.42,0.52,0.49,0.5,0.46,0.39,0.47,0.46,0.13,0.47,0.43,0.38,0.42,0.23,0.48,0.5,0.39,0.47,0.42,0.39,0.4,0.28,0.38,0.39,0.2,0.54,0.37,0.38,0.34,0.36,0.43,0.16,0.32,0.32,0.0,0.52,0.48,0.32,0.0,0.39,0.0,0.19,0.53,0.55,0.29,0.29,0.3,0.38,0.36,0.31,0.28,0.3,0.31,0.32,0.31,0.59,0.0,0.34,0.25,0.34,0.0,0.27,0.28,0.32,0.29,0.28,0.23,0.31,0.0,0.29,0.54,0.6,0.32,0.27,0.27,0.27,0.28,0.59,0.25,0.23,0.28,0.23,0.25,0.29,0.23,0.24,0.21,0.24,0.2,0.54,0.25,0.0,0.23,0.51,0.24,0.28,0.5,0.0,0.26,0.23,0.24,0.19,0.25,0.24,0.29,0.23,0.21,0.2,0.23,0.19,0.0,0.19,0.19,0.21,0.0,0.22,0.0,0.18,0.0,0.0,0.0,0.23,0.0,0.18,0.18,0.0,0.0,0.19,0.16,0.0,0.16,0.0,0.17,0.15,0.0,0.0,0.17,0.0,0.0,0.0,0.22,0.0,0.25,0.0,0.37,0.37,0.32,0.33,0.3,0.27,0.25,0.25,0.24,0.22,0.24,0.23,0.24,0.22,0.19,0.19,0.17,0.15,0.14,0.0,0.15,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.67000000000002
10/01/2021,4.05,3.86,4.24,2.07,1.28,1.53,1.05,1.55,1.02,0.99,0.67,0.76,0.86,0.77,0.8,0.77,0.82,0.99,0.85,0.81,0.7,0.7,0.93,0.77,0.66,0.69,0.98,0.58,0.63,0.6,0.73,0.62,0.5,0.64,0.0,0.55,0.65,0.63,0.0,0.68,0.54,0.79,0.89,0.29,0.58,0.53,0.46,0.31,0.44,0.5,0.48,0.79,0.53,0.39,0.52,0.52,0.4,0.46,0.77,0.41,0.43,0.51,0.0,0.46,0.42,0.53,0.49,0.51,0.45,0.4,0.47,0.46,0.14,0.47,0.43,0.39,0.43,0.24,0.48,0.5,0.4,0.47,0.43,0.4,0.41,0.28,0.38,0.4,0.2,0.56,0.37,0.38,0.34,0.35,0.44,0.16,0.33,0.33,0.0,0.52,0.48,0.32,0.0,0.38,0.0,0.18,0.52,0.54,0.29,0.29,0.31,0.37,0.37,0.32,0.28,0.31,0.3,0.32,0.31,0.58,0.0,0.34,0.25,0.33,0.0,0.27,0.28,0.32,0.29,0.28,0.23,0.31,0.0,0.29,0.54,0.59,0.32,0.27,0.27,0.27,0.27,0.58,0.25,0.23,0.28,0.23,0.25,0.29,0.23,0.24,0.22,0.24,0.2,0.54,0.25,0.0,0.24,0.52,0.24,0.27,0.49,0.0,0.26,0.24,0.24,0.2,0.25,0.25,0.29,0.24,0.2,0.2,0.24,0.19,0.0,0.18,0.19,0.21,0.0,0.22,0.0,0.19,0.0,0.0,0.0,0.22,0.0,0.18,0.18,0.0,0.0,0.19,0.16,0.0,0.16,0.0,0.17,0.14,0.0,0.0,0.17,0.0,0.0,0.0,0.22,0.0,0.25,0.0,0.37,0.37,0.32,0.32,0.29,0.27,0.25,0.25,0.24,0.22,0.23,0.22,0.24,0.21,0.19,0.19,0.17,0.15,0.14,0.0,0.16,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.68
